Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Sun, Nov 1, 2015,Chicago Bulls,92,7:00 pm,Orlando Magic,87
Sun, Nov 1, 2015,Charlotte Hornets,92,2:00 pm,Atlanta Hawks,94
Sun, Nov 1, 2015,Los Angeles Lakers,93,9:30 pm,Dallas Mavericks,103
Sun, Nov 1, 2015,Miami Heat,109,6:00 pm,Houston Rockets,89
Sun, Nov 1, 2015,Oklahoma City Thunder,117,7:00 pm,Denver Nuggets,93
Sun, Nov 1, 2015,Toronto Raptors,106,6:00 pm,Milwaukee Bucks,87
Mon, Nov 2, 2015,Brooklyn Nets,96,7:30 pm,Milwaukee Bucks,103
Mon, Nov 2, 2015,Golden State Warriors,119,10:30 pm,Memphis Grizzlies,69
Mon, Nov 2, 2015,Houston Rockets,110,8:00 pm,Oklahoma City Thunder,105
Mon, Nov 2, 2015,Los Angeles Clippers,102,10:30 pm,Phoenix Suns,96
Mon, Nov 2, 2015,Minnesota Timberwolves,101,8:00 pm,Portland Trail Blazers,106
Mon, Nov 2, 2015,New York Knicks,84,7:30 pm,San Antonio Spurs,94
Mon, Nov 2, 2015,Philadelphia 76ers,100,7:00 pm,Cleveland Cavaliers,107
Tue, Nov 3, 2015,Charlotte Hornets,130,7:00 pm,Chicago Bulls,105
Tue, Nov 3, 2015,Dallas Mavericks,91,8:30 pm,Toronto Raptors,102
Tue, Nov 3, 2015,Detroit Pistons,82,7:30 pm,Indiana Pacers,94
Tue, Nov 3, 2015,Los Angeles Lakers,109,10:30 pm,Denver Nuggets,120
Tue, Nov 3, 2015,Miami Heat,92,7:30 pm,Atlanta Hawks,98
Tue, Nov 3, 2015,New Orleans Pelicans,94,8:00 pm,Orlando Magic,103
Tue, Nov 3, 2015,Sacramento Kings,89,10:00 pm,Memphis Grizzlies,103
Wed, Nov 4, 2015,Atlanta Hawks,101,8:00 pm,Brooklyn Nets,87
Wed, Nov 4, 2015,Cleveland Cavaliers,96,8:00 pm,New York Knicks,86
Wed, Nov 4, 2015,Golden State Warriors,112,10:30 pm,Los Angeles Clippers,108
Wed, Nov 4, 2015,Houston Rockets,119,8:00 pm,Orlando Magic,114
Wed, Nov 4, 2015,Indiana Pacers,100,7:00 pm,Boston Celtics,98
Wed, Nov 4, 2015,Milwaukee Bucks,91,8:00 pm,Philadelphia 76ers,87
Wed, Nov 4, 2015,Oklahoma City Thunder,98,8:00 pm,Toronto Raptors,103
Wed, Nov 4, 2015,Phoenix Suns,118,9:00 pm,Sacramento Kings,97
Wed, Nov 4, 2015,Utah Jazz,92,9:00 pm,Portland Trail Blazers,108
Wed, Nov 4, 2015,Washington Wizards,102,7:00 pm,San Antonio Spurs,99
Thu, Nov 5, 2015,Chicago Bulls,104,8:00 pm,Oklahoma City Thunder,98
Thu, Nov 5, 2015,Dallas Mavericks,94,8:30 pm,Charlotte Hornets,108
Thu, Nov 5, 2015,Denver Nuggets,84,9:00 pm,Utah Jazz,96
Thu, Nov 5, 2015,Minnesota Timberwolves,84,8:00 pm,Miami Heat,96
Thu, Nov 5, 2015,Portland Trail Blazers,115,10:30 pm,Memphis Grizzlies,96
Fri, Nov 6, 2015,Boston Celtics,118,7:30 pm,Washington Wizards,98
Fri, Nov 6, 2015,Brooklyn Nets,98,7:30 pm,Los Angeles Lakers,104
Fri, Nov 6, 2015,Cleveland Cavaliers,108,7:30 pm,Philadelphia 76ers,102
Fri, Nov 6, 2015,Golden State Warriors,119,10:30 pm,Denver Nuggets,104
Fri, Nov 6, 2015,Indiana Pacers,90,8:00 pm,Miami Heat,87
Fri, Nov 6, 2015,New Orleans Pelicans,115,8:00 pm,Atlanta Hawks,121
Fri, Nov 6, 2015,New York Knicks,92,7:30 pm,Milwaukee Bucks,99
Fri, Nov 6, 2015,Orlando Magic,92,7:00 pm,Toronto Raptors,87
Fri, Nov 6, 2015,Phoenix Suns,92,9:30 pm,Detroit Pistons,100
Fri, Nov 6, 2015,Sacramento Kings,110,10:30 pm,Houston Rockets,116
Sat, Nov 7, 2015,Atlanta Hawks,114,7:30 pm,Washington Wizards,99
Sat, Nov 7, 2015,Chicago Bulls,93,6:00 pm,Minnesota Timberwolves,102
Sat, Nov 7, 2015,Dallas Mavericks,107,8:30 pm,New Orleans Pelicans,98
Sat, Nov 7, 2015,Los Angeles Clippers,105,10:30 pm,Houston Rockets,109
Sat, Nov 7, 2015,Milwaukee Bucks,94,8:30 pm,Brooklyn Nets,86
Sat, Nov 7, 2015,Philadelphia 76ers,97,7:00 pm,Orlando Magic,105
Sat, Nov 7, 2015,Sacramento Kings,94,10:00 pm,Golden State Warriors,103
Sat, Nov 7, 2015,San Antonio Spurs,114,8:30 pm,Charlotte Hornets,94
Sat, Nov 7, 2015,Utah Jazz,89,9:00 pm,Memphis Grizzlies,79
Sun, Nov 8, 2015,Cleveland Cavaliers,101,3:30 pm,Indiana Pacers,97
Sun, Nov 8, 2015,Miami Heat,96,6:00 pm,Toronto Raptors,76
Sun, Nov 8, 2015,New York Knicks,99,3:30 pm,Los Angeles Lakers,95
Sun, Nov 8, 2015,Oklahoma City Thunder,124,7:00 pm,Phoenix Suns,103
Sun, Nov 8, 2015,Portland Trail Blazers,103,9:00 pm,Detroit Pistons,120
Mon, Nov 9, 2015,Atlanta Hawks,107,8:00 pm,Minnesota Timberwolves,117
Mon, Nov 9, 2015,Denver Nuggets,108,9:00 pm,Portland Trail Blazers,104
Mon, Nov 9, 2015,Golden State Warriors,109,10:30 pm,Detroit Pistons,95
Mon, Nov 9, 2015,Indiana Pacers,97,7:00 pm,Orlando Magic,84
Mon, Nov 9, 2015,Los Angeles Clippers,94,10:30 pm,Memphis Grizzlies,92
Mon, Nov 9, 2015,Philadelphia 76ers,88,7:00 pm,Chicago Bulls,111
Mon, Nov 9, 2015,Sacramento Kings,88,10:00 pm,San Antonio Spurs,106
Tue, Nov 10, 2015,Cleveland Cavaliers,118,7:00 pm,Utah Jazz,114
Tue, Nov 10, 2015,Miami Heat,101,7:30 pm,Los Angeles Lakers,88
Tue, Nov 10, 2015,Milwaukee Bucks,83,8:00 pm,Boston Celtics,99
Tue, Nov 10, 2015,Minnesota Timberwolves,95,8:00 pm,Charlotte Hornets,104
Tue, Nov 10, 2015,New Orleans Pelicans,120,8:00 pm,Dallas Mavericks,105
Tue, Nov 10, 2015,Toronto Raptors,109,7:30 pm,New York Knicks,111
Tue, Nov 10, 2015,Washington Wizards,101,7:00 pm,Oklahoma City Thunder,125
Wed, Nov 11, 2015,Atlanta Hawks,106,8:00 pm,New Orleans Pelicans,98
Wed, Nov 11, 2015,Boston Celtics,91,7:30 pm,Indiana Pacers,102
Wed, Nov 11, 2015,Charlotte Hornets,95,7:00 pm,New York Knicks,93
Wed, Nov 11, 2015,Dallas Mavericks,118,8:00 pm,Los Angeles Clippers,108
Wed, Nov 11, 2015,Denver Nuggets,103,9:00 pm,Milwaukee Bucks,102
Wed, Nov 11, 2015,Houston Rockets,98,8:00 pm,Brooklyn Nets,106
Wed, Nov 11, 2015,Memphis Grizzlies,84,8:00 pm,Golden State Warriors,100
Wed, Nov 11, 2015,Orlando Magic,101,7:00 pm,Los Angeles Lakers,99
Wed, Nov 11, 2015,Philadelphia 76ers,103,7:00 pm,Toronto Raptors,119
Wed, Nov 11, 2015,Portland Trail Blazers,101,10:30 pm,San Antonio Spurs,113
Wed, Nov 11, 2015,Sacramento Kings,101,10:00 pm,Detroit Pistons,92
Thu, Nov 12, 2015,Miami Heat,92,7:30 pm,Utah Jazz,91
Thu, Nov 12, 2015,Minnesota Timberwolves,116,8:00 pm,Golden State Warriors,129
Thu, Nov 12, 2015,Phoenix Suns,118,10:30 pm,Los Angeles Clippers,104
Fri, Nov 13, 2015,Boston Celtics,106,7:30 pm,Atlanta Hawks,93
Fri, Nov 13, 2015,Chicago Bulls,102,8:00 pm,Charlotte Hornets,97
Fri, Nov 13, 2015,Dallas Mavericks,90,8:30 pm,Los Angeles Lakers,82
Fri, Nov 13, 2015,Denver Nuggets,107,9:00 pm,Houston Rockets,98
Fri, Nov 13, 2015,Indiana Pacers,107,7:00 pm,Minnesota Timberwolves,103
Fri, Nov 13, 2015,Memphis Grizzlies,101,8:00 pm,Portland Trail Blazers,100
Fri, Nov 13, 2015,New York Knicks,84,7:30 pm,Cleveland Cavaliers,90
Fri, Nov 13, 2015,Oklahoma City Thunder,102,8:00 pm,Philadelphia 76ers,85
Fri, Nov 13, 2015,Orlando Magic,102,7:00 pm,Utah Jazz,93
Fri, Nov 13, 2015,Sacramento Kings,111,10:00 pm,Brooklyn Nets,109
Fri, Nov 13, 2015,Toronto Raptors,100,7:30 pm,New Orleans Pelicans,81
Sat, Nov 14, 2015,Golden State Warriors,107,10:30 pm,Brooklyn Nets,99
Sat, Nov 14, 2015,Houston Rockets,98,8:00 pm,Dallas Mavericks,110
Sat, Nov 14, 2015,Los Angeles Clippers,101,3:30 pm,Detroit Pistons,96
Sat, Nov 14, 2015,Milwaukee Bucks,108,8:30 pm,Cleveland Cavaliers,105
Sat, Nov 14, 2015,Phoenix Suns,105,9:00 pm,Denver Nuggets,81
Sat, Nov 14, 2015,San Antonio Spurs,92,8:30 pm,Philadelphia 76ers,83
Sat, Nov 14, 2015,Washington Wizards,108,7:00 pm,Orlando Magic,99
Sun, Nov 15, 2015,Atlanta Hawks,96,6:00 pm,Utah Jazz,97
Sun, Nov 15, 2015,Charlotte Hornets,106,5:00 pm,Portland Trail Blazers,94
Sun, Nov 15, 2015,Los Angeles Lakers,97,9:30 pm,Detroit Pistons,85
Sun, Nov 15, 2015,Minnesota Timberwolves,106,3:30 pm,Memphis Grizzlies,114
Sun, Nov 15, 2015,New York Knicks,95,12:00 pm,New Orleans Pelicans,87
Sun, Nov 15, 2015,Oklahoma City Thunder,85,7:00 pm,Boston Celtics,100
Sun, Nov 15, 2015,Sacramento Kings,107,9:00 pm,Toronto Raptors,101
Mon, Nov 16, 2015,Chicago Bulls,96,8:00 pm,Indiana Pacers,95
Mon, Nov 16, 2015,Houston Rockets,95,8:00 pm,Boston Celtics,111
Mon, Nov 16, 2015,Memphis Grizzlies,122,8:00 pm,Oklahoma City Thunder,114
Mon, Nov 16, 2015,Philadelphia 76ers,86,7:00 pm,Dallas Mavericks,92
Mon, Nov 16, 2015,Phoenix Suns,120,9:00 pm,Los Angeles Lakers,101
Mon, Nov 16, 2015,San Antonio Spurs,93,8:30 pm,Portland Trail Blazers,80
Tue, Nov 17, 2015,Brooklyn Nets,90,7:30 pm,Atlanta Hawks,88
Tue, Nov 17, 2015,Detroit Pistons,104,7:30 pm,Cleveland Cavaliers,99
Tue, Nov 17, 2015,Golden State Warriors,115,10:30 pm,Toronto Raptors,110
Tue, Nov 17, 2015,Miami Heat,91,7:30 pm,Minnesota Timberwolves,103
Tue, Nov 17, 2015,New Orleans Pelicans,98,8:00 pm,Denver Nuggets,115
Tue, Nov 17, 2015,New York Knicks,102,7:30 pm,Charlotte Hornets,94
Tue, Nov 17, 2015,Washington Wizards,115,7:00 pm,Milwaukee Bucks,86
Wed, Nov 18, 2015,Atlanta Hawks,103,8:00 pm,Sacramento Kings,97
Wed, Nov 18, 2015,Boston Celtics,102,7:30 pm,Dallas Mavericks,106
Wed, Nov 18, 2015,Charlotte Hornets,116,7:00 pm,Brooklyn Nets,111
Wed, Nov 18, 2015,Houston Rockets,108,8:00 pm,Portland Trail Blazers,103
Wed, Nov 18, 2015,Oklahoma City Thunder,110,8:00 pm,New Orleans Pelicans,103
Wed, Nov 18, 2015,Orlando Magic,104,7:00 pm,Minnesota Timberwolves,101
Wed, Nov 18, 2015,Philadelphia 76ers,85,7:00 pm,Indiana Pacers,112
Wed, Nov 18, 2015,Phoenix Suns,97,10:30 pm,Chicago Bulls,103
Wed, Nov 18, 2015,San Antonio Spurs,109,8:30 pm,Denver Nuggets,98
Wed, Nov 18, 2015,Utah Jazz,93,9:00 pm,Toronto Raptors,89
Thu, Nov 19, 2015,Cleveland Cavaliers,115,8:00 pm,Milwaukee Bucks,100
Thu, Nov 19, 2015,Los Angeles Clippers,117,10:30 pm,Golden State Warriors,124
Thu, Nov 19, 2015,Miami Heat,116,7:30 pm,Sacramento Kings,109
Fri, Nov 20, 2015,Boston Celtics,120,7:30 pm,Brooklyn Nets,95
Fri, Nov 20, 2015,Charlotte Hornets,113,7:00 pm,Philadelphia 76ers,88
Fri, Nov 20, 2015,Dallas Mavericks,102,8:30 pm,Utah Jazz,93
Fri, Nov 20, 2015,Denver Nuggets,107,9:00 pm,Phoenix Suns,114
Fri, Nov 20, 2015,Golden State Warriors,106,10:30 pm,Chicago Bulls,94
Fri, Nov 20, 2015,Los Angeles Lakers,91,10:30 pm,Toronto Raptors,102
Fri, Nov 20, 2015,Memphis Grizzlies,96,8:00 pm,Houston Rockets,84
Fri, Nov 20, 2015,Minnesota Timberwolves,86,8:00 pm,Detroit Pistons,96
Fri, Nov 20, 2015,New Orleans Pelicans,104,8:00 pm,San Antonio Spurs,90
Fri, Nov 20, 2015,Oklahoma City Thunder,90,8:00 pm,New York Knicks,93
Fri, Nov 20, 2015,Portland Trail Blazers,102,10:00 pm,Los Angeles Clippers,91
Sat, Nov 21, 2015,Cleveland Cavaliers,109,7:30 pm,Atlanta Hawks,97
Sat, Nov 21, 2015,Detroit Pistons,95,7:30 pm,Washington Wizards,97
Sat, Nov 21, 2015,Houston Rockets,102,8:00 pm,New York Knicks,107
Sat, Nov 21, 2015,Indiana Pacers,123,7:00 pm,Milwaukee Bucks,86
Sat, Nov 21, 2015,Miami Heat,96,8:00 pm,Philadelphia 76ers,91
Sat, Nov 21, 2015,Orlando Magic,91,5:00 pm,Sacramento Kings,97
Sat, Nov 21, 2015,San Antonio Spurs,92,8:30 pm,Memphis Grizzlies,82
Sun, Nov 22, 2015,Brooklyn Nets,111,6:00 pm,Boston Celtics,101
Sun, Nov 22, 2015,Denver Nuggets,105,8:00 pm,Golden State Warriors,118
Sun, Nov 22, 2015,Los Angeles Clippers,80,3:30 pm,Toronto Raptors,91
Sun, Nov 22, 2015,Los Angeles Lakers,93,9:30 pm,Portland Trail Blazers,107
Sun, Nov 22, 2015,New Orleans Pelicans,122,6:00 pm,Phoenix Suns,116
Sun, Nov 22, 2015,Oklahoma City Thunder,117,7:00 pm,Dallas Mavericks,114
Mon, Nov 23, 2015,Charlotte Hornets,127,7:00 pm,Sacramento Kings,122
Mon, Nov 23, 2015,Cleveland Cavaliers,117,7:00 pm,Orlando Magic,103
Mon, Nov 23, 2015,Miami Heat,95,7:30 pm,New York Knicks,78
Mon, Nov 23, 2015,Milwaukee Bucks,109,8:00 pm,Detroit Pistons,88
Mon, Nov 23, 2015,Minnesota Timberwolves,100,8:00 pm,Philadelphia 76ers,95
Mon, Nov 23, 2015,San Antonio Spurs,98,8:30 pm,Phoenix Suns,84
Mon, Nov 23, 2015,Utah Jazz,89,9:00 pm,Oklahoma City Thunder,111
Tue, Nov 24, 2015,Atlanta Hawks,121,8:00 pm,Boston Celtics,97
Tue, Nov 24, 2015,Denver Nuggets,94,9:00 pm,Los Angeles Clippers,111
Tue, Nov 24, 2015,Golden State Warriors,111,10:30 pm,Los Angeles Lakers,77
Tue, Nov 24, 2015,Memphis Grizzlies,110,8:00 pm,Dallas Mavericks,96
Tue, Nov 24, 2015,Portland Trail Blazers,88,10:00 pm,Chicago Bulls,93
Tue, Nov 24, 2015,Washington Wizards,106,7:00 pm,Indiana Pacers,123
Wed, Nov 25, 2015,Boston Celtics,84,7:30 pm,Philadelphia 76ers,80
Wed, Nov 25, 2015,Charlotte Hornets,101,7:00 pm,Washington Wizards,87
Wed, Nov 25, 2015,Detroit Pistons,104,7:30 pm,Miami Heat,81
Wed, Nov 25, 2015,Houston Rockets,93,8:00 pm,Memphis Grizzlies,102
Wed, Nov 25, 2015,Los Angeles Clippers,91,10:30 pm,Utah Jazz,102
Wed, Nov 25, 2015,Milwaukee Bucks,118,8:00 pm,Sacramento Kings,129
Wed, Nov 25, 2015,Minnesota Timberwolves,99,8:00 pm,Atlanta Hawks,95
Wed, Nov 25, 2015,Oklahoma City Thunder,110,8:00 pm,Brooklyn Nets,99
Wed, Nov 25, 2015,Orlando Magic,100,7:00 pm,New York Knicks,91
Wed, Nov 25, 2015,Phoenix Suns,114,9:00 pm,New Orleans Pelicans,120
Wed, Nov 25, 2015,San Antonio Spurs,88,8:30 pm,Dallas Mavericks,83
Wed, Nov 25, 2015,Toronto Raptors,103,7:30 pm,Cleveland Cavaliers,99
Fri, Nov 27, 2015,Boston Celtics,111,7:30 pm,Washington Wizards,78
Fri, Nov 27, 2015,Charlotte Hornets,90,7:00 pm,Cleveland Cavaliers,95
Fri, Nov 27, 2015,Denver Nuggets,80,9:00 pm,San Antonio Spurs,91
Fri, Nov 27, 2015,Houston Rockets,116,8:00 pm,Philadelphia 76ers,114
Fri, Nov 27, 2015,Indiana Pacers,104,8:00 pm,Chicago Bulls,92
Fri, Nov 27, 2015,Los Angeles Clippers,111,10:30 pm,New Orleans Pelicans,90
Fri, Nov 27, 2015,Memphis Grizzlies,101,8:00 pm,Atlanta Hawks,116
Fri, Nov 27, 2015,New York Knicks,78,7:30 pm,Miami Heat,97
Fri, Nov 27, 2015,Oklahoma City Thunder,103,8:00 pm,Detroit Pistons,87
Fri, Nov 27, 2015,Orlando Magic,114,7:00 pm,Milwaukee Bucks,90
Fri, Nov 27, 2015,Phoenix Suns,116,9:30 pm,Golden State Warriors,135
Fri, Nov 27, 2015,Sacramento Kings,91,10:00 pm,Minnesota Timberwolves,101
Sat, Nov 28, 2015,Cleveland Cavaliers,90,7:30 pm,Brooklyn Nets,88
Sat, Nov 28, 2015,Dallas Mavericks,92,8:30 pm,Denver Nuggets,81
Sat, Nov 28, 2015,Golden State Warriors,120,10:30 pm,Sacramento Kings,101
Sat, Nov 28, 2015,Portland Trail Blazers,108,10:00 pm,Los Angeles Lakers,96
Sat, Nov 28, 2015,San Antonio Spurs,108,8:30 pm,Atlanta Hawks,88
Sat, Nov 28, 2015,Utah Jazz,101,9:00 pm,New Orleans Pelicans,87
Sat, Nov 28, 2015,Washington Wizards,82,7:00 pm,Toronto Raptors,84
Sun, Nov 29, 2015,Brooklyn Nets,87,6:00 pm,Detroit Pistons,83
Sun, Nov 29, 2015,Charlotte Hornets,87,2:00 pm,Milwaukee Bucks,82
Sun, Nov 29, 2015,Los Angeles Clippers,107,3:30 pm,Minnesota Timberwolves,99
Sun, Nov 29, 2015,Los Angeles Lakers,103,9:30 pm,Indiana Pacers,107
Sun, Nov 29, 2015,Memphis Grizzlies,92,6:00 pm,Philadelphia 76ers,84
Sun, Nov 29, 2015,New York Knicks,111,7:30 pm,Houston Rockets,116
Sun, Nov 29, 2015,Orlando Magic,110,6:00 pm,Boston Celtics,91
Sun, Nov 29, 2015,Toronto Raptors,102,6:00 pm,Phoenix Suns,107
Mon, Nov 30, 2015,Atlanta Hawks,106,8:00 pm,Oklahoma City Thunder,100
Mon, Nov 30, 2015,Chicago Bulls,92,8:00 pm,San Antonio Spurs,89
Mon, Nov 30, 2015,Detroit Pistons,116,7:30 pm,Houston Rockets,105
Mon, Nov 30, 2015,Los Angeles Clippers,102,10:30 pm,Portland Trail Blazers,87
Mon, Nov 30, 2015,Miami Heat,95,7:30 pm,Boston Celtics,105
Mon, Nov 30, 2015,Milwaukee Bucks,92,8:00 pm,Denver Nuggets,74
Mon, Nov 30, 2015,Sacramento Kings,112,10:00 pm,Dallas Mavericks,98
Mon, Nov 30, 2015,Utah Jazz,103,9:00 pm,Golden State Warriors,106
