Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
18,34,31,5.4,44,87,23,20,9,24.3,10,14.9,42,Mar 14 2018,Orlando Magic,10,24,28,9.4,49,98,12,9,9,21.4,12,9.6,37,["Malcolm Brogdon"|"Matthew Dellavedova"|"Xavier Munford"|"Marshall Plumlee"|"Jamel Artis"|"Evan Fournier"|"Terrence Ross"],["J.B. DeRosa"|"Michael Smith"|"James Williams"],Milwaukee Bucks,126,117
8,24,23,12.5,48,94,25,19,8,17.4,6,9.5,43,Mar 14 2018,Sacramento Kings,18,43,26,2.9,41,99,21,19,15,30.0,5,11.5,53,["Derrick Jones"|"Dwyane Wade"|"Dion Waiters"|"Derrick Walton"|"Jack Cooley"|"Harry Giles"|"Skal Labissiere"|"JaKarr Sampson"],["Tony Brothers"|"Haywoode Workman"|"Gary Zielinski"],Miami Heat,123,119
16,36,30,3.7,42,90,26,17,6,13.3,5,9.8,46,Mar 15 2018,Atlanta Hawks,17,33,30,5.6,46,87,30,20,6,13.0,3,9.1,45,["Michael Carter-Williams"|"Mangok Mathiang"|"Marcus Paige"|"Kent Bazemore"|"Antonius Cleveland"|"Malcolm Delaney"|"Josh Magette"|"Jaylen Morris"],["Bennie Adams"|"Jason Goldenberg"|"Bill Kennedy"],Charlotte Hornets,117,129
12,28,26,12.3,43,85,28,22,10,23.8,7,13.4,45,Mar 15 2018,Denver Nuggets,14,27,30,7.0,44,92,17,11,9,20.5,8,10.0,41,["Kay Felder"|"Reggie Hearn"|"Reggie Jackson"|"Jon Leuer"|"Torrey Craig"|"Juan Hernangomez"|"Tyler Lydon"|"Monte Morris"],["Mike Callahan"|"Jacyn Goble"|"Marat Kogut"],Detroit Pistons,120,113
12,41,20,11.4,35,90,23,19,16,32.0,4,9.9,50,Mar 15 2018,Houston Rockets,4,18,16,8.2,44,97,8,4,11,24.4,3,8.2,45,["Patrick Beverley"|"Avery Bradley"|"Danilo Gallinari"|"Tyrone Wallace"|"C.J. Williams"|"Markel Brown"|"R.J. Hunter"|"Chinanu Onuaku"|"Zhou Qi"|"Brandan Wright"],["James Capers"|"Derrick Collins"|"Aaron Smith"],Los Angeles Clippers,101,96
7,24,17,2.1,40,93,17,12,11,22.0,12,7.4,34,Mar 15 2018,Indiana Pacers,12,32,20,11.6,35,79,28,24,18,43.9,4,18.0,57,["Lorenzo Brown"|"Alfonzo McKinnie"|"Norman Powell"|"Malachi Richardson"|"Ike Anigbogu"|"Ben Moore"|"Domantas Sabonis"|"Edmond Sumner"],["Tre Maddox"|"Rodney Mott"|"Derrick Stafford"],Toronto Raptors,99,106
13,35,27,10.3,38,87,25,21,11,24.4,7,12.5,47,Mar 15 2018,Memphis Grizzlies,15,41,23,3.8,35,80,33,26,8,18.2,10,12.1,42,["Ryan Arcidiacono"|"Omer Asik"|"Lauri Markkanen"|"Mario Chalmers"|"Mike Conley"|"Andrew Harrison"|"Myke Henry"],["Brent Barnaky"|"John Goble"|"Derek Richardson"],Chicago Bulls,110,111
5,20,26,7.4,45,87,24,15,8,19.0,8,11.0,44,Mar 15 2018,New York Knicks,15,37,29,4.5,41,91,34,21,19,34.5,8,11.7,53,["Markelle Fultz"|"Demetrius Jackson"|"Furkan Korkmaz"|"James Young"|"Ron Baker"|"Joakim Noah"|"Kristaps Porzingis"|"Lance Thomas"],["Ed Malloy"|"Leroy Richardson"|"Ben Taylor"],Philadelphia 76ers,110,118
12,35,26,6.4,43,96,19,15,13,28.9,4,6.3,50,Mar 15 2018,Portland Trail Blazers,11,33,17,11.5,41,80,21,12,2,5.1,5,11.0,34,["Kevin Love"|"Larry Nance"|"Cedi Osman"|"Tristan Thompson"|"Wade Baldwin"|"Georgios Papagiannis"|"C.J. Wilcox"],["Matt Boland"|"Tony Brothers"|"Brian Forte"],Cleveland Cavaliers,113,105
7,26,16,14.9,37,99,19,17,15,26.8,10,8.5,52,Mar 15 2018,San Antonio Spurs,6,16,18,9.6,36,90,16,15,12,24.5,7,12.6,53,["Alexis Ajinca"|"DeMarcus Cousins"|"Solomon Hill"|"Frank Jackson"|"Matt Costello"|"Darrun Hilliard"|"Kawhi Leonard"|"Derrick White"],["Kevin Cutler"|"Pat Fraher"|"Zach Zarba"],New Orleans Pelicans,98,93
12,36,29,11.9,42,97,32,20,14,25.0,12,5.9,53,Mar 15 2018,Utah Jazz,7,16,14,6.6,32,83,24,17,9,18.8,4,19.0,51,["Tyson Chandler"|"Danuel House"|"Brandon Knight"|"Alan Williams"|"Tony Bradley"|"Raul Neto"|"Thabo Sefolosha"],["Sean Corbin"|"Justin Van Duyne"|"Tom Washington"],Phoenix Suns,116,88
12,26,21,9.6,34,81,18,13,9,20.0,10,11.0,40,Mar 16 2018,Golden State Warriors,14,31,25,7.3,36,83,17,12,11,26.2,7,12.6,47,["Vince Carter"|"Jack Cooley"|"Harry Giles"|"Iman Shumpert"|"Stephen Curry"|"Kevin Durant"|"Patrick McCaw"|"Klay Thompson"],["Scott Foster"|"Marat Kogut"|"Dedric Taylor"],Sacramento Kings,93,98
9,19,22,6.9,32,76,22,18,7,18.4,5,18.9,49,Mar 16 2018,Los Angeles Lakers,10,36,23,10.5,36,94,14,10,12,22.2,14,9.9,43,["Dwyane Wade"|"Dion Waiters"|"Derrick Walton"|"Hassan Whiteside"|"Alex Caruso"|"Luol Deng"|"Channing Frye"|"Josh Hart"|"Brandon Ingram"],["Ron Garretson"|"Mark Lindsay"|"Justin Van Duyne"],Miami Heat,91,92
11,32,30,16.7,46,94,22,18,17,34.7,17,11.9,46,Mar 16 2018,Oklahoma City Thunder,11,26,21,4.8,42,86,23,18,16,35.6,10,17.9,48,["Patrick Beverley"|"Avery Bradley"|"Danilo Gallinari"|"Tyrone Wallace"|"C.J. Williams"|"PJ Dozier"|"Daniel Hamilton"|"Andre Roberson"|"Kyle Singler"],["Gediminas Petraitis"|"Jason Phillips"|"Kevin Scott"],Los Angeles Clippers,121,113
5,28,14,12.5,34,87,11,10,7,15.2,12,14.0,40,Mar 16 2018,Orlando Magic,9,26,16,10.2,31,82,28,21,16,32.7,7,16.0,55,["Jabari Bird"|"Jaylen Brown"|"Gordon Hayward"|"Kyrie Irving"|"Marcus Smart"|"Daniel Theis"|"Jamel Artis"|"Evan Fournier"|"Terrence Ross"],["John Goble"|"Scott Wall"|"C.J. Washington"],Boston Celtics,83,92
12,27,30,5.1,43,95,26,22,13,26.5,9,4.5,42,Mar 16 2018,Philadelphia 76ers,15,30,25,7.4,40,89,27,21,11,27.5,4,10.6,47,["Allen Crabbe"|"Milton Doyle"|"Jeremy Lin"|"James Webb"|"Markelle Fultz"|"Demetrius Jackson"|"Furkan Korkmaz"|"James Young"],["Mark Ayotte"|"Bill Kennedy"|"Leon Wood"],Brooklyn Nets,120,116
10,30,26,11.6,43,91,31,26,12,28.6,5,11.1,45,Mar 16 2018,Toronto Raptors,6,22,25,8.2,48,91,18,13,6,15.4,7,9.2,36,["Seth Curry"|"Wesley Matthews"|"Salah Mejri"|"Johnathan Motley"|"Lorenzo Brown"|"Kyle Lowry"|"Alfonzo McKinnie"|"Norman Powell"|"Malachi Richardson"],["Kane Fitzgerald"|"Tyler Ford"|"Lauren Holtkamp"],Dallas Mavericks,122,115
14,36,25,8.6,43,84,19,14,10,23.8,4,9.8,43,Mar 17 2018,Brooklyn Nets,12,22,25,6.3,41,92,14,12,13,28.3,5,9.2,45,["J.J. Barea"|"Harrison Barnes"|"Seth Curry"|"Dorian Finney-Smith"|"Wesley Matthews"|"Salah Mejri"|"Allen Crabbe"|"Dante Cunningham"|"Jeremy Lin"|"James Webb"],["Ray Acosta"|"Ken Mauer"|"Josh Tiven"],Dallas Mavericks,114,106
16,34,30,6.0,41,91,15,11,11,25.0,4,10.9,45,Mar 17 2018,Chicago Bulls,13,37,25,8.8,44,87,20,13,11,24.4,4,11.9,44,["Kevin Love"|"Larry Nance"|"Cedi Osman"|"Tristan Thompson"|"Ryan Arcidiacono"|"Kris Dunn"|"Zach LaVine"|"Robin Lopez"|"Lauri Markkanen"],["Courtney Kirkland"|"Tre Maddox"|"Bill Spooner"],Cleveland Cavaliers,109,114
13,32,21,16.7,33,81,28,22,14,31.1,5,10.5,47,Mar 17 2018,Memphis Grizzlies,9,33,17,10.2,32,87,29,21,18,35.3,10,6.6,49,["Gary Harris"|"Juan Hernangomez"|"Tyler Lydon"|"Monte Morris"|"Mike Conley"|"Andrew Harrison"|"Myke Henry"|"Kobi Simmons"],["Curtis Blair"|"Karl Lane"|"Sean Wright"],Denver Nuggets,101,94
11,25,31,16.3,41,86,32,29,9,20.0,12,10.7,44,Mar 17 2018,Milwaukee Bucks,12,36,23,6.6,39,85,28,27,8,18.6,7,16.3,44,["Kent Bazemore"|"Antonius Cleveland"|"Malcolm Delaney"|"Jaylen Morris"|"Malcolm Brogdon"|"Matthew Dellavedova"|"Xavier Munford"|"Tyler Zeller"],["Eric Lewis"|"Leroy Richardson"|"Gary Zielinski"],Atlanta Hawks,122,117
8,24,18,15.4,41,83,12,11,6,15.4,4,12.0,40,Mar 17 2018,New Orleans Pelicans,15,41,19,11.9,39,93,18,14,13,27.7,8,6.5,46,["Markel Brown"|"R.J. Hunter"|"Chinanu Onuaku"|"Zhou Qi"|"Brandan Wright"|"Alexis Ajinca"|"DeMarcus Cousins"|"Solomon Hill"|"Frank Jackson"],["Nick Buchert"|"David Guthrie"|"Derek Richardson"],Houston Rockets,101,107
12,26,24,8.8,49,100,18,14,12,24.5,7,6.9,56,Mar 17 2018,New York Knicks,9,33,11,6.8,33,90,32,26,13,22.8,7,8.8,50,["Michael Carter-Williams"|"Mangok Mathiang"|"Marcus Paige"|"Ron Baker"|"Courtney Lee"|"Joakim Noah"|"Kristaps Porzingis"],["Pat Fraher"|"Brett Nansel"|"Michael Smith"],Charlotte Hornets,124,101
11,24,22,7.8,39,82,29,20,9,20.9,8,16.7,42,Mar 17 2018,Phoenix Suns,13,31,29,15.5,50,95,14,11,9,21.4,8,10.6,43,["Omri Casspi"|"Stephen Curry"|"Kevin Durant"|"Patrick McCaw"|"Klay Thompson"|"Tyson Chandler"|"Danuel House"|"Brandon Knight"|"Alan Williams"],["Tony Brothers"|"Jacyn Goble"|"James Williams"],Golden State Warriors,109,124
8,31,23,14.5,38,87,18,16,9,20.5,8,10.4,49,Mar 17 2018,Portland Trail Blazers,10,25,17,3.6,31,80,20,15,8,16.7,6,11.9,43,["Kay Felder"|"Reggie Hearn"|"Reggie Jackson"|"Jon Leuer"|"Wade Baldwin"|"Georgios Papagiannis"|"C.J. Wilcox"],["Sean Corbin"|"J.T. Orr"|"Tom Washington"],Detroit Pistons,100,87
6,26,32,11.6,49,96,14,13,14,36.8,11,4.7,41,Mar 17 2018,San Antonio Spurs,7,12,22,2.9,39,81,20,16,10,27.0,3,15.1,34,["Anthony Brown"|"Jimmy Butler"|"Amile Jefferson"|"Justin Patton"|"Matt Costello"|"Darrun Hilliard"|"Kawhi Leonard"|"Derrick White"],["Derrick Collins"|"Derrick Stafford"|"Scott Twardoski"],Minnesota Timberwolves,117,101
6,24,21,12.3,33,74,38,31,8,21.1,8,14.2,48,Mar 17 2018,Utah Jazz,14,21,23,10.0,37,86,14,9,3,7.0,11,12.4,33,["Vince Carter"|"Jack Cooley"|"Harry Giles"|"Tony Bradley"|"Erik McCree"|"Raul Neto"|"Thabo Sefolosha"],["Matt Boland"|"Mike Callahan"|"Brian Forte"],Sacramento Kings,103,97
10,20,29,3.2,40,74,23,19,6,17.6,9,14.3,38,Mar 17 2018,Washington Wizards,12,24,24,7.4,39,86,15,12,10,23.8,6,13.9,38,["Ben Moore"|"Domantas Sabonis"|"Edmond Sumner"|"Myles Turner"|"Chris McCullough"|"Devin Robinson"|"John Wall"],["Tony Brown"|"Aaron Smith"|"Zach Zarba"],Indiana Pacers,109,102
9,23,21,4.8,40,89,27,20,8,17.0,8,7.3,38,Mar 18 2018,Los Angeles Clippers,14,29,24,9.1,46,92,20,16,8,21.1,7,11.4,47,["Wade Baldwin"|"Georgios Papagiannis"|"C.J. Wilcox"|"Patrick Beverley"|"Avery Bradley"|"Danilo Gallinari"|"Tyrone Wallace"|"C.J. Williams"],["Scott Foster"|"Mark Lindsay"|"Dedric Taylor"],Portland Trail Blazers,109,122
10,20,24,2.3,45,86,26,20,14,35.9,7,11.0,41,Mar 18 2018,Minnesota Timberwolves,16,35,28,12.1,43,78,36,27,8,22.9,7,10.5,33,["Markel Brown"|"R.J. Hunter"|"Chinanu Onuaku"|"Zhou Qi"|"Brandan Wright"|"Anthony Brown"|"Jimmy Butler"|"Amile Jefferson"|"Justin Patton"],["Marat Kogut"|"Ed Malloy"|"Leon Wood"],Houston Rockets,120,129
6,18,33,8.2,41,82,25,20,5,12.5,9,9.7,44,Mar 18 2018,New Orleans Pelicans,9,26,17,4.7,35,87,20,10,9,18.8,8,11.1,44,["Jaylen Brown"|"Gordon Hayward"|"Kyrie Irving"|"Marcus Smart"|"Daniel Theis"|"Alexis Ajinca"|"DeMarcus Cousins"|"Frank Jackson"],["Tyler Ford"|"Bill Kennedy"|"Gediminas Petraitis"],Boston Celtics,108,89
15,30,31,1.5,46,81,23,18,8,24.2,5,17.3,31,Mar 18 2018,Toronto Raptors,10,21,27,3.9,49,88,34,24,14,37.8,11,14.2,39,["PJ Dozier"|"Daniel Hamilton"|"Andre Roberson"|"Kyle Singler"|"Nigel Hayes"|"Alfonzo McKinnie"|"Malachi Richardson"|"Fred VanVleet"],["Brent Barnaky"|"Marc Davis"|"Haywoode Workman"],Oklahoma City Thunder,125,132
16,40,27,13.8,36,72,40,30,9,22.5,5,19.7,41,Mar 19 2018,Brooklyn Nets,10,23,21,9.4,46,88,20,13,11,25.6,11,14.2,42,["Mike Conley"|"Tyreke Evans"|"Myke Henry"|"Kobi Simmons"|"Dante Cunningham"|"Milton Doyle"|"Jeremy Lin"|"James Webb"|"Isaiah Whitehead"],["Nick Buchert"|"Kane Fitzgerald"|"Haywoode Workman"],Memphis Grizzlies,118,115
15,38,24,10.5,43,87,27,23,12,33.3,4,11.6,42,Mar 19 2018,Cleveland Cavaliers,8,31,26,14.3,45,88,20,19,8,21.1,11,13.4,32,["Malcolm Brogdon"|"Matthew Dellavedova"|"Xavier Munford"|"Tyler Zeller"|"Rodney Hood"|"Larry Nance"|"Cedi Osman"|"Tristan Thompson"|"Okaro White"],["Brent Barnaky"|"Ken Mauer"|"Kevin Scott"],Milwaukee Bucks,124,117
6,21,24,15.1,43,87,19,18,9,21.4,9,5.9,44,Mar 19 2018,Indiana Pacers,8,33,20,4.5,38,86,23,16,14,28.6,4,11.9,47,["Thomas Bryant"|"Josh Hart"|"Brandon Ingram"|"Ike Anigbogu"|"Ben Moore"|"Domantas Sabonis"|"Edmond Sumner"],["Leroy Richardson"|"Bill Spooner"|"Gary Zielinski"],Los Angeles Lakers,110,100
20,36,36,17.7,56,102,27,17,7,16.7,5,8.8,46,Mar 19 2018,Miami Heat,18,38,23,7.6,46,100,37,31,11,22.0,10,10.1,46,["Gary Harris"|"Juan Hernangomez"|"Tyler Lydon"|"Monte Morris"|"Dwyane Wade"|"Dion Waiters"|"Derrick Walton"|"Hassan Whiteside"],["Mark Ayotte"|"Gediminas Petraitis"|"Jason Phillips"],Denver Nuggets,149,141
11,35,28,11.3,43,96,17,13,15,30.6,6,13.4,61,Mar 19 2018,New York Knicks,3,30,21,11.5,33,92,31,23,14,23.3,9,9.4,48,["Ryan Arcidiacono"|"Kris Dunn"|"Zach LaVine"|"Lauri Markkanen"|"Ron Baker"|"Joakim Noah"|"Kristaps Porzingis"|"Lance Thomas"],["David Guthrie"|"Rodney Mott"|"Scott Twardoski"],Chicago Bulls,110,92
18,44,30,9.7,42,93,8,6,17,34.0,5,13.5,60,Mar 19 2018,Philadelphia 76ers,6,22,16,8.2,32,84,30,24,6,12.2,8,8.5,39,["Michael Carter-Williams"|"Mangok Mathiang"|"Marcus Paige"|"Jerryd Bayless"|"Markelle Fultz"|"Furkan Korkmaz"|"Timothe Luwawu-Cabarrot"|"James Young"],["Curtis Blair"|"Scott Wall"|"Sean Wright"],Charlotte Hornets,108,94
6,23,23,6.0,40,88,9,4,8,17.4,7,12.4,39,Mar 19 2018,Sacramento Kings,14,29,17,7.7,37,79,22,18,6,16.2,6,9.2,44,["Kay Felder"|"Reggie Hearn"|"Reggie Jackson"|"Jon Leuer"|"Bogdan Bogdanovic"|"Jack Cooley"|"Harry Giles"|"JaKarr Sampson"],["Kevin Cutler"|"Eric Lewis"|"James Williams"],Detroit Pistons,90,106
8,23,21,9.1,33,82,21,15,11,24.4,6,13.3,48,Mar 19 2018,San Antonio Spurs,3,19,17,15.3,30,74,16,12,2,5.1,7,15.6,36,["Omri Casspi"|"Stephen Curry"|"Kevin Durant"|"Klay Thompson"|"Matt Costello"|"Darrun Hilliard"|"Kawhi Leonard"|"Derrick White"],["Bennie Adams"|"James Capers"|"Karl Lane"],Golden State Warriors,89,75
13,36,22,8.6,36,87,16,15,11,23.4,6,15.3,52,Mar 20 2018,Boston Celtics,10,27,19,11.8,35,85,29,19,8,16.3,6,11.7,44,["PJ Dozier"|"Daniel Hamilton"|"Andre Roberson"|"Kyle Singler"|"Jaylen Brown"|"Gordon Hayward"|"Kyrie Irving"|"Marcus Smart"|"Daniel Theis"],["Matt Boland"|"Tony Brown"|"Ed Malloy"],Oklahoma City Thunder,100,99
10,25,23,8.7,45,86,24,23,6,16.7,5,10.2,40,Mar 20 2018,Minnesota Timberwolves,8,24,21,8.2,40,93,26,21,11,24.4,4,8.7,41,["Patrick Beverley"|"Avery Bradley"|"Danilo Gallinari"|"Tyrone Wallace"|"C.J. Williams"|"Anthony Brown"|"Jimmy Butler"|"Amile Jefferson"|"Justin Patton"],["Brian Forte"|"John Goble"|"Justin Van Duyne"],Los Angeles Clippers,123,109
10,25,33,3.6,48,91,15,9,9,22.5,5,8.4,46,Mar 20 2018,New Orleans Pelicans,10,35,25,3.0,43,90,11,9,9,19.6,4,7.8,40,["Seth Curry"|"Wesley Matthews"|"Salah Mejri"|"Dennis Smith"|"Alexis Ajinca"|"DeMarcus Cousins"|"Frank Jackson"],["J.B. DeRosa"|"Courtney Kirkland"|"Tom Washington"],Dallas Mavericks,115,105
9,25,22,17.1,37,90,5,3,10,20.4,13,11.5,45,Mar 20 2018,Orlando Magic,14,36,19,12.3,35,77,17,9,6,14.6,7,16.8,45,["Nigel Hayes"|"Alfonzo McKinnie"|"Malachi Richardson"|"Fred VanVleet"|"Jamel Artis"|"Evan Fournier"|"Terrence Ross"],["Mark Ayotte"|"Jacyn Goble"|"Zach Zarba"],Toronto Raptors,86,93
7,34,22,13.1,34,90,20,13,12,24.0,1,16.1,49,Mar 20 2018,Phoenix Suns,15,36,22,25.0,43,97,16,14,12,24.5,12,7.1,50,["Kay Felder"|"Reggie Hearn"|"Jon Leuer"|"Jameer Nelson"|"Tyson Chandler"|"Danuel House"|"Brandon Knight"|"T.J. Warren"|"Alan Williams"],["Derrick Collins"|"Scott Foster"|"Derek Richardson"],Detroit Pistons,88,115
11,28,20,16.3,40,81,27,20,10,24.4,6,7.9,44,Mar 20 2018,Portland Trail Blazers,19,36,18,7.5,38,79,29,20,7,17.1,3,8.9,38,["R.J. Hunter"|"Chinanu Onuaku"|"Zhou Qi"|"Brandan Wright"|"Wade Baldwin"|"Georgios Papagiannis"|"C.J. Wilcox"],["Eric Lewis"|"Tre Maddox"|"Derrick Stafford"],Houston Rockets,111,115
6,34,16,13.1,33,89,25,22,12,22.6,8,13.8,51,Mar 20 2018,Utah Jazz,9,33,21,5.5,38,94,19,14,11,22.0,7,11.3,52,["Kent Bazemore"|"Antonius Cleveland"|"Malcolm Delaney"|"Jaylen Morris"|"Tony Bradley"|"Derrick Favors"|"Raul Neto"|"Thabo Sefolosha"],["Mark Lindsay"|"Dedric Taylor"|"James Williams"],Atlanta Hawks,94,99
