Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
8,28,14,8.0,35,93,33,21,22,40.7,5,9.3,49,Dec 27 2017,Los Angeles Lakers,5,21,20,13.8,35,71,39,34,5,15.6,3,10.2,37,["Mike Conley"|"JaMychal Green"|"Wayne Selden"|"Brandan Wright"|"Lonzo Ball"|"Vander Blue"|"Luol Deng"|"Brook Lopez"],["Ron Garretson"|"Derrick Stafford"|"C.J. Washington"],Memphis Grizzlies,99,109
12,29,27,13.5,47,90,30,22,7,15.9,4,5.5,42,Dec 27 2017,Minnesota Timberwolves,15,39,26,3.3,42,91,31,26,11,23.9,3,7.9,48,["Juan Hernangomez"|"Tyler Lydon"|"Paul Millsap"|"Monte Morris"|"Aaron Brooks"|"Anthony Brown"|"Justin Patton"],["Nick Buchert"|"James Capers"|"Haywoode Workman"],Denver Nuggets,128,125
17,33,40,17.3,48,90,19,15,6,15.4,8,9.2,43,Dec 27 2017,New Orleans Pelicans,19,38,26,5.3,41,90,14,12,10,21.3,8,13.5,43,["Jeremy Lin"|"D'Angelo Russell"|"Isaiah Whitehead"|"Jacob Wiley"|"Alexis Ajinca"|"Charles Cooke"|"Solomon Hill"|"Frank Jackson"|"Jalen Jones"],["Courtney Kirkland"|"Eric Lewis"|"Jonathan Sterling"],Brooklyn Nets,128,113
9,25,25,14.9,46,87,33,23,15,35.7,9,10.6,52,Dec 27 2017,Oklahoma City Thunder,11,38,24,6.5,36,85,26,24,7,15.9,9,10.2,34,["Lorenzo Brown"|"Bruno Caboclo"|"Alfonzo McKinnie"|"Malcolm Miller"|"PJ Dozier"|"Daniel Hamilton"|"Kyle Singler"],["Ray Acosta"|"John Goble"|"David Guthrie"],Toronto Raptors,124,107
12,30,25,14.0,41,79,18,15,7,18.9,8,11.2,40,Dec 27 2017,Sacramento Kings,12,31,19,8.2,32,74,25,19,7,17.5,9,11.5,37,["John Holland"|"London Perrantes"|"Derrick Rose"|"Iman Shumpert"|"Jack Cooley"|"De'Aaron Fox"|"Harry Giles"|"JaKarr Sampson"],["Marc Davis"|"Justin Van Duyne"|"James Williams"],Cleveland Cavaliers,109,95
8,29,18,21.6,37,82,24,17,10,21.7,9,14.7,44,Dec 28 2017,Boston Celtics,14,43,16,5.7,30,80,31,24,7,17.1,9,14.6,43,["Clint Capela"|"Demetrius Jackson"|"Luc Mbah a Moute"|"Chinanu Onuaku"|"Troy Williams"|"Kadeem Allen"|"Jaylen Brown"|"Gordon Hayward"|"Semi Ojeleye"],["Tony Brothers"|"Mark Lindsay"|"Gediminas Petraitis"],Houston Rockets,99,98
5,15,23,0.0,41,75,16,15,7,20.6,10,16.3,36,Dec 28 2017,Milwaukee Bucks,9,28,20,5.0,34,71,26,19,6,17.1,9,16.3,33,["Anthony Brown"|"Justin Patton"|"Jeff Teague"|"Jabari Parker"|"Mirza Teletovic"|"Rashad Vaughn"|"D.J. Wilson"],["Eric Dalen"|"Matt Myers"|"Zach Zarba"],Minnesota Timberwolves,102,96
11,26,22,4.7,37,82,17,17,9,22.0,10,16.7,48,Dec 28 2017,Orlando Magic,9,23,20,7.1,35,87,14,10,9,18.8,5,13.9,41,["Reggie Jackson"|"Jon Leuer"|"Luis Montero"|"Jamel Artis"|"Jonathan Isaac"|"Terrence Ross"|"Nikola Vucevic"],["Jason Goldenberg"|"Tom Washington"|"Gary Zielinski"],Detroit Pistons,102,89
8,24,15,5.5,35,75,47,36,8,20.0,7,13.6,47,Dec 28 2017,Portland Trail Blazers,16,32,28,3.9,42,87,14,10,5,11.4,8,12.2,37,["Markelle Fultz"|"Furkan Korkmaz"|"James Michael McAdoo"|"Jacob Pullen"|"Wade Baldwin"|"Caleb Swanigan"|"Noah Vonleh"|"C.J. Wilcox"],["Brent Barnaky"|"Mike Callahan"|"Mitchell Ervin"],Philadelphia 76ers,114,110
9,20,28,5.3,41,80,39,28,10,23.8,2,8.5,43,Dec 28 2017,San Antonio Spurs,5,14,31,13.3,41,90,22,20,12,26.7,6,8.3,44,["Damyean Dotson"|"Tim Hardaway"|"Isaiah Hicks"|"Luke Kornet"|"Matt Costello"|"Darrun Hilliard"|"Kawhi Leonard"|"Derrick White"],["Pat Fraher"|"Michael Smith"|"Scott Twardoski"],New York Knicks,119,107
18,39,31,5.6,43,85,15,15,7,17.9,6,14.1,40,Dec 29 2017,Chicago Bulls,7,22,22,13.0,43,93,20,14,11,25.0,10,8.9,43,["Victor Oladipo"|"Glenn Robinson"|"Edmond Sumner"|"Ryan Arcidiacono"|"Antonio Blakeney"|"Zach LaVine"|"Cameron Payne"],["Derrick Collins"|"Lauren Holtkamp"|"Eric Lewis"],Indiana Pacers,119,107
8,22,32,7.2,40,87,13,12,8,19.0,6,15.5,43,Dec 29 2017,Golden State Warriors,6,20,27,9.2,41,89,34,23,13,27.1,12,8.8,47,["Dwayne Bacon"|"Mangok Mathiang"|"Marcus Paige"|"Julyan Stone"|"Cody Zeller"|"Chris Boucher"|"Omri Casspi"|"Quinn Cook"|"Stephen Curry"|"Damian Jones"],["Marc Davis"|"Dedric Taylor"|"Justin Van Duyne"],Charlotte Hornets,100,111
3,19,25,5.6,46,94,16,11,11,24.4,7,10.6,35,Dec 29 2017,Los Angeles Lakers,9,32,23,8.0,42,86,34,28,15,38.5,7,11.4,49,["Patrick Beverley"|"Danilo Gallinari"|"Brice Johnson"|"Lonzo Ball"|"Vander Blue"|"Luol Deng"|"Brook Lopez"],["Brent Barnaky"|"Brett Nansel"|"James Williams"],Los Angeles Clippers,106,121
3,26,12,5.7,30,89,31,24,12,20.7,9,9.7,43,Dec 29 2017,Miami Heat,11,26,25,6.3,39,79,25,22,8,20.5,8,16.7,54,["Milton Doyle"|"Jeremy Lin"|"D'Angelo Russell"|"Isaiah Whitehead"|"Jacob Wiley"|"A.J. Hammons"|"Rodney McGruder"|"Dion Waiters"|"Okaro White"],["Kane Fitzgerald"|"J.T. Orr"|"Josh Tiven"],Brooklyn Nets,87,111
8,31,28,13.6,42,85,32,28,4,9.5,8,7.5,31,Dec 29 2017,New Orleans Pelicans,22,39,27,7.4,46,83,18,14,5,15.6,5,14.2,43,["Seth Curry"|"Dorian Finney-Smith"|"Josh McRoberts"|"Johnathan Motley"|"Nerlens Noel"|"Alexis Ajinca"|"Charles Cooke"|"Frank Jackson"|"Jalen Jones"],["Tony Brown"|"John Goble"|"Haywoode Workman"],Dallas Mavericks,120,128
7,25,16,8.9,38,83,20,12,10,24.4,5,11.6,45,Dec 29 2017,Oklahoma City Thunder,9,29,26,12.1,40,85,17,8,12,25.5,9,8.9,43,["Joel Bolomboy"|"Jabari Parker"|"Mirza Teletovic"|"D.J. Wilson"|"PJ Dozier"|"Paul George"|"Daniel Hamilton"],["Derrick Stafford"|"Ben Taylor"|"Leon Wood"],Milwaukee Bucks,95,97
8,23,23,3.6,37,80,23,19,8,20.5,6,9.1,37,Dec 29 2017,Sacramento Kings,13,30,26,8.8,41,85,24,16,16,35.6,5,9.5,47,["Danuel House"|"Brandon Knight"|"Alec Peters"|"Davon Reed"|"Alan Williams"|"Jack Cooley"|"De'Aaron Fox"|"Harry Giles"|"JaKarr Sampson"],["Sean Corbin"|"Karl Lane"|"C.J. Washington"],Phoenix Suns,101,111
13,37,22,23.4,46,105,8,6,19,35.8,9,9.2,51,Dec 29 2017,Toronto Raptors,9,24,21,10.3,38,88,20,13,14,30.4,6,15.7,48,["DeAndre' Bembry"|"Josh Magette"|"Mike Muscala"|"Serge Ibaka"|"Alfonzo McKinnie"|"Malcolm Miller"],["Kevin Cutler"|"Bill Kennedy"|"Courtney Kirkland"],Atlanta Hawks,111,98
18,36,23,12.2,47,88,12,9,10,27.0,12,14.6,45,Dec 29 2017,Washington Wizards,14,48,15,3.8,38,89,16,13,8,18.6,11,12.7,35,["Clint Capela"|"Demetrius Jackson"|"Luc Mbah a Moute"|"Chinanu Onuaku"|"Troy Williams"|"Sheldon Mac"|"Devin Robinson"|"Mike Scott"|"Michael Young"],["Brian Forte"|"Jacyn Goble"|"Ed Malloy"],Houston Rockets,121,103
14,30,29,5.0,40,89,15,10,13,29.5,12,12.0,45,Dec 30 2017,Atlanta Hawks,7,25,19,13.6,36,85,13,10,15,31.9,9,18.1,46,["Wade Baldwin"|"Caleb Swanigan"|"C.J. Wilcox"|"DeAndre' Bembry"|"Josh Magette"|"Mike Muscala"],["Kane Fitzgerald"|"Ben Taylor"|"Gary Zielinski"],Portland Trail Blazers,104,89
7,32,18,13.0,35,87,34,25,10,22.7,10,11.3,48,Dec 30 2017,Denver Nuggets,8,24,34,5.5,45,93,10,9,7,15.6,6,11.8,41,["Justin Anderson"|"Markelle Fultz"|"Furkan Korkmaz"|"James Michael McAdoo"|"Juan Hernangomez"|"Tyler Lydon"|"Paul Millsap"|"Monte Morris"],["Ron Garretson"|"Michael Smith"|"Scott Twardoski"],Philadelphia 76ers,102,107
8,24,22,1.7,36,81,16,13,6,14.3,10,11.1,45,Dec 30 2017,Detroit Pistons,5,26,18,8.8,31,84,13,12,10,20.4,8,13.5,46,["Matt Costello"|"Rudy Gay"|"Darrun Hilliard"|"Derrick White"|"Reggie Jackson"|"Stanley Johnson"|"Jon Leuer"],["Aaron Smith"|"Scott Wall"|"Zach Zarba"],San Antonio Spurs,93,79
18,33,37,8.2,50,85,25,23,7,21.9,3,9.4,38,Dec 30 2017,Golden State Warriors,15,21,29,0.0,49,94,22,15,13,29.5,6,6.3,38,["Mike Conley"|"Vince Hunter"|"Chandler Parsons"|"Wayne Selden"|"Chris Boucher"|"Quinn Cook"|"Damian Jones"|"Kevon Looney"],["Nick Buchert"|"Mike Callahan"|"Tre Maddox"],Memphis Grizzlies,141,128
6,26,24,6.7,38,84,27,21,4,8.7,3,9.4,48,Dec 30 2017,New Orleans Pelicans,5,19,24,12.1,41,94,21,18,9,17.0,6,5.5,51,["Damyean Dotson"|"Tim Hardaway"|"Isaiah Hicks"|"Luke Kornet"|"Alexis Ajinca"|"Tony Allen"|"Charles Cooke"|"Solomon Hill"|"Frank Jackson"|"Jalen Jones"],["Derrick Collins"|"J.T. Orr"|"Tom Washington"],New York Knicks,103,105
12,27,31,14.1,44,81,15,11,9,23.7,2,12.0,37,Dec 30 2017,Orlando Magic,12,24,24,3.7,45,88,18,15,11,28.2,6,7.7,40,["A.J. Hammons"|"Rodney McGruder"|"Dion Waiters"|"Okaro White"|"Jamel Artis"|"Jonathan Isaac"|"Adreian Payne"|"Terrence Ross"|"Nikola Vucevic"],["Tony Brothers"|"Derek Richardson"|"Kevin Scott"],Miami Heat,111,117
10,31,24,9.8,38,82,21,18,5,11.9,12,10.8,43,Dec 30 2017,Utah Jazz,12,40,20,9.8,34,81,26,21,9,19.1,6,14.0,46,["John Holland"|"London Perrantes"|"Derrick Rose"|"Iman Shumpert"|"Tony Bradley"|"Dante Exum"|"Erik McCree"|"Raul Neto"],["Mark Ayotte"|"C.J. Washington"|"Sean Wright"],Cleveland Cavaliers,104,101
14,33,21,13.6,39,79,25,16,8,19.0,7,15.9,50,Dec 31 2017,Boston Celtics,11,36,25,8.7,39,95,19,16,11,20.8,5,8.0,45,["Jeremy Lin"|"D'Angelo Russell"|"Isaiah Whitehead"|"Jacob Wiley"|"Kadeem Allen"|"Jabari Bird"|"Gordon Hayward"|"Semi Ojeleye"],["Tony Brown"|"Brian Forte"|"Haywoode Workman"],Brooklyn Nets,108,105
18,52,29,11.3,49,106,39,32,15,27.8,7,8.2,43,Dec 31 2017,Houston Rockets,10,25,31,7.4,53,105,37,26,15,34.9,6,10.3,54,["Lonzo Ball"|"Thomas Bryant"|"Luol Deng"|"Brook Lopez"|"Demetrius Jackson"|"Luc Mbah a Moute"|"Chinanu Onuaku"|"Troy Williams"],["Tyler Ford"|"John Goble"|"Leon Wood"],Los Angeles Lakers,148,142
10,25,20,7.5,33,85,18,14,13,29.5,3,14.7,43,Dec 31 2017,Indiana Pacers,4,19,20,13.3,41,86,25,21,13,30.2,11,6.7,44,["Anthony Brown"|"Justin Patton"|"Victor Oladipo"|"Glenn Robinson"|"Edmond Sumner"],["J.B. DeRosa"|"Bill Kennedy"|"Marat Kogut"],Minnesota Timberwolves,90,107
10,28,24,8.3,36,76,27,24,6,15.8,9,15.4,42,Dec 31 2017,Los Angeles Clippers,11,33,23,6.3,36,93,19,15,15,29.4,10,14.4,47,["Mangok Mathiang"|"Marcus Paige"|"Cody Zeller"|"Patrick Beverley"|"Danilo Gallinari"|"Brice Johnson"|"Jamil Wilson"],["Sean Corbin"|"Karl Lane"|"Justin Van Duyne"],Charlotte Hornets,106,98
10,32,18,7.3,43,89,23,17,11,28.2,4,10.0,45,Dec 31 2017,Oklahoma City Thunder,15,34,26,8.8,46,89,14,9,8,19.0,5,6.9,36,["Seth Curry"|"Dorian Finney-Smith"|"Nerlens Noel"|"PJ Dozier"|"Daniel Hamilton"|"Andre Roberson"],["Marc Davis"|"Dedric Taylor"|"Josh Tiven"],Dallas Mavericks,113,116
10,27,18,7.5,37,88,34,26,12,26.7,9,13.4,35,Dec 31 2017,Phoenix Suns,10,24,24,11.5,43,77,34,27,11,32.4,11,18.6,44,["Justin Anderson"|"Markelle Fultz"|"Furkan Korkmaz"|"James Michael McAdoo"|"Danuel House"|"Brandon Knight"|"Alec Peters"|"Davon Reed"|"Alan Williams"],["Nick Buchert"|"Jonathan Sterling"|"Sean Wright"],Philadelphia 76ers,110,123
9,24,20,4.3,37,86,25,13,12,24.0,6,14.2,42,Dec 31 2017,Sacramento Kings,14,30,22,12.9,41,76,24,18,6,16.7,11,15.6,44,["Mike Conley"|"Vince Hunter"|"Chandler Parsons"|"Ivan Rabb"|"Jack Cooley"|"De'Aaron Fox"|"Harry Giles"|"JaKarr Sampson"],["Brent Barnaky"|"Mitchell Ervin"|"Pat Fraher"],Memphis Grizzlies,96,114
16,36,27,14.0,43,93,17,12,12,25.0,6,9.1,47,Dec 31 2017,Washington Wizards,8,35,24,1.8,42,92,22,18,10,22.2,6,10.6,46,["Antonio Blakeney"|"Zach LaVine"|"Cameron Payne"|"Sheldon Mac"|"Devin Robinson"|"Michael Young"],["Ray Acosta"|"David Guthrie"|"Courtney Kirkland"],Chicago Bulls,114,110
9,25,17,15.4,36,82,23,17,10,23.3,7,12.4,52,Jan 1 2018,Brooklyn Nets,6,31,16,8.8,35,96,25,19,19,31.1,5,10.1,52,["Jamel Artis"|"Jonathan Isaac"|"Adreian Payne"|"Terrence Ross"|"Nikola Vucevic"|"Jeremy Lin"|"D'Angelo Russell"|"Isaiah Whitehead"|"Jacob Wiley"],["Ray Acosta"|"Bill Kennedy"|"Gediminas Petraitis"],Orlando Magic,98,95
11,27,28,9.3,45,104,23,19,15,28.3,5,9.5,58,Jan 1 2018,Chicago Bulls,14,33,25,6.5,47,108,18,16,12,21.8,7,6.5,50,["Wade Baldwin"|"Damian Lillard"|"Caleb Swanigan"|"C.J. Wilcox"|"Antonio Blakeney"|"Zach LaVine"|"Cameron Payne"],["Mark Ayotte"|"J.B. DeRosa"|"Ron Garretson"],Portland Trail Blazers,120,124
7,20,26,10.0,40,81,30,27,7,20.0,14,15.3,41,Jan 1 2018,Minnesota Timberwolves,8,26,18,6.6,34,76,29,20,9,20.9,12,21.3,37,["Lonzo Ball"|"Thomas Bryant"|"Luol Deng"|"Brook Lopez"|"Anthony Brown"|"Justin Patton"],["Jacyn Goble"|"David Guthrie"|"Michael Smith"],Los Angeles Lakers,114,96
14,33,25,12.1,45,91,33,27,6,15.4,8,10.2,40,Jan 1 2018,Toronto Raptors,13,27,27,5.2,44,93,28,26,10,22.7,9,11.7,43,["Joel Bolomboy"|"Jabari Parker"|"Mirza Teletovic"|"D.J. Wilson"|"Lorenzo Brown"|"Bruno Caboclo"|"Alfonzo McKinnie"|"Malcolm Miller"],["Ed Malloy"|"Derek Richardson"|"Gary Zielinski"],Milwaukee Bucks,131,127
13,32,28,6.9,43,83,37,28,8,21.1,11,9.2,40,Jan 2 2018,Cleveland Cavaliers,13,32,25,9.8,42,90,19,13,13,28.9,5,13.2,43,["Wade Baldwin"|"Caleb Swanigan"|"C.J. Wilcox"|"John Holland"|"London Perrantes"|"Derrick Rose"|"Iman Shumpert"|"Ante Zizic"],["Jason Goldenberg"|"Kevin Scott"|"Bill Spooner"],Portland Trail Blazers,127,110
9,23,23,5.7,39,71,31,26,4,12.5,5,18.3,34,Jan 2 2018,Los Angeles Clippers,8,26,18,4.2,38,79,33,21,10,25.0,10,13.0,38,["Mike Conley"|"Vince Hunter"|"Chandler Parsons"|"Ivan Rabb"|"Patrick Beverley"|"Danilo Gallinari"|"Brice Johnson"|"Jamil Wilson"],["Lauren Holtkamp"|"Eric Lewis"|"Sean Wright"],Memphis Grizzlies,113,105
7,22,21,12.7,35,87,18,14,12,25.0,5,12.9,50,Jan 2 2018,New York Knicks,10,27,18,7.7,31,82,34,28,14,26.9,11,7.6,50,["Matt Costello"|"Rudy Gay"|"Darrun Hilliard"|"Derrick White"|"Ron Baker"|"Tim Hardaway"|"Isaiah Hicks"|"Luke Kornet"],["Kevin Cutler"|"Kane Fitzgerald"|"Josh Tiven"],San Antonio Spurs,91,100
7,22,24,7.1,39,77,26,19,11,32.4,7,19.2,47,Jan 2 2018,Phoenix Suns,10,31,18,5.5,36,87,25,21,17,32.1,11,14.0,40,["DeAndre' Bembry"|"Dewayne Dedmon"|"Josh Magette"|"Jared Dudley"|"Brandon Knight"|"Alec Peters"|"Davon Reed"|"Alan Williams"],["Brent Barnaky"|"James Capers"|"Aaron Smith"],Atlanta Hawks,104,103
7,17,22,3.5,45,87,18,14,16,39.0,1,13.6,47,Jan 2 2018,Sacramento Kings,15,32,25,4.3,51,89,18,14,5,13.9,7,3.0,30,["Mangok Mathiang"|"Marcus Paige"|"Cody Zeller"|"Jack Cooley"|"Harry Giles"|"Frank Mason"|"JaKarr Sampson"],["Nick Buchert"|"Tre Maddox"|"Zach Zarba"],Charlotte Hornets,111,131
12,36,27,3.5,41,92,11,8,9,18.8,9,13.4,52,Jan 3 2018,Boston Celtics,8,32,16,12.5,31,89,18,18,9,17.3,6,12.6,48,["John Holland"|"London Perrantes"|"Derrick Rose"|"Iman Shumpert"|"Ante Zizic"|"Kadeem Allen"|"Jabari Bird"|"Gordon Hayward"],["Ed Malloy"|"Dedric Taylor"|"Josh Tiven"],Cleveland Cavaliers,102,88
14,30,22,4.3,37,72,11,10,4,13.8,3,19.8,38,Jan 3 2018,Brooklyn Nets,1,11,10,9.5,36,80,30,24,7,17.1,9,7.9,32,["Anthony Brown"|"Justin Patton"|"Caris LeVert"|"Jeremy Lin"|"D'Angelo Russell"|"Isaiah Whitehead"],["Matt Boland"|"Tony Brothers"|"Derek Richardson"],Minnesota Timberwolves,98,97
13,33,29,3.7,43,93,19,16,9,17.6,5,11.4,43,Jan 3 2018,Chicago Bulls,15,38,23,8.3,45,92,19,19,7,17.1,9,9.9,49,["Lorenzo Brown"|"Bruno Caboclo"|"Alfonzo McKinnie"|"Malcolm Miller"|"Ryan Arcidiacono"|"Antonio Blakeney"|"Zach LaVine"|"Cameron Payne"],["Curtis Blair"|"Kevin Scott"|"Tom Washington"],Toronto Raptors,115,124
19,43,29,3.4,43,90,22,17,7,15.2,6,10.7,40,Jan 3 2018,Dallas Mavericks,13,32,36,14.9,48,91,19,16,7,17.5,8,12.4,46,["Chris Boucher"|"Omri Casspi"|"Quinn Cook"|"Andre Iguodala"|"Damian Jones"|"Seth Curry"|"Dorian Finney-Smith"|"Johnathan Motley"|"Nerlens Noel"],["Scott Foster"|"Gediminas Petraitis"|"Aaron Smith"],Golden State Warriors,122,125
12,27,35,15.8,51,82,22,20,8,27.6,8,17.9,48,Jan 3 2018,Denver Nuggets,13,35,26,1.8,39,92,28,20,14,25.9,12,10.3,35,["Jared Dudley"|"Brandon Knight"|"Alec Peters"|"Davon Reed"|"Alan Williams"|"Juan Hernangomez"|"Tyler Lydon"|"Paul Millsap"|"Monte Morris"],["Brian Forte"|"Pat Fraher"|"Jacyn Goble"],Phoenix Suns,134,111
11,33,24,6.3,38,92,15,9,16,30.2,5,14.7,45,Jan 3 2018,Los Angeles Lakers,14,30,36,8.5,56,93,9,7,7,19.4,12,8.5,44,["Alex Abrines"|"PJ Dozier"|"Andre Roberson"|"Lonzo Ball"|"Vander Blue"|"Thomas Bryant"|"Luol Deng"],["Lauren Holtkamp"|"Eric Lewis"|"Zach Zarba"],Oklahoma City Thunder,96,133
17,34,29,4.8,43,84,11,8,7,18.9,6,11.9,41,Jan 3 2018,Miami Heat,9,24,21,4.0,41,86,16,13,5,12.8,4,8.8,35,["Reggie Jackson"|"Stanley Johnson"|"Jon Leuer"|"A.J. Hammons"|"Rodney McGruder"|"Dion Waiters"|"Okaro White"],["Tony Brown"|"Tyler Ford"|"James Williams"],Detroit Pistons,111,104
9,17,33,7.2,44,75,28,25,6,21.4,8,15.5,34,Jan 3 2018,Milwaukee Bucks,3,15,24,3.4,41,84,19,16,8,22.2,7,13.2,30,["Ike Anigbogu"|"Victor Oladipo"|"Glenn Robinson"|"Edmond Sumner"|"Joel Bolomboy"|"Jabari Parker"|"Mirza Teletovic"|"D.J. Wilson"],["Ron Garretson"|"Michael Smith"|"Justin Van Duyne"],Indiana Pacers,122,101
6,31,16,5.5,35,91,25,22,9,17.6,7,10.5,48,Jan 3 2018,Orlando Magic,15,34,25,5.0,42,89,21,17,9,18.8,6,13.2,51,["James Harden"|"Demetrius Jackson"|"Luc Mbah a Moute"|"Chinanu Onuaku"|"Zhou Qi"|"Troy Williams"|"Jamel Artis"|"Jonathan Isaac"|"Adreian Payne"|"Terrence Ross"|"Nikola Vucevic"],["Sean Corbin"|"Courtney Kirkland"|"Scott Twardoski"],Houston Rockets,98,116
7,22,23,8.1,36,80,43,33,13,29.5,10,11.6,45,Jan 3 2018,Philadelphia 76ers,8,25,15,6.9,39,87,23,20,12,27.3,4,13.4,43,["Matt Costello"|"Rudy Gay"|"Danny Green"|"Kawhi Leonard"|"Justin Anderson"|"Markelle Fultz"|"Furkan Korkmaz"|"Jacob Pullen"],["Marc Davis"|"Marat Kogut"|"Brett Nansel"],San Antonio Spurs,112,106
7,32,23,1.9,38,84,17,15,6,14.6,12,13.3,36,Jan 3 2018,Utah Jazz,14,30,23,3.8,41,82,12,12,7,18.9,8,18.6,42,["Alexis Ajinca"|"Charles Cooke"|"Solomon Hill"|"Frank Jackson"|"Jalen Jones"|"Dante Exum"|"Rudy Gobert"|"Erik McCree"|"Raul Neto"],["Rodney Mott"|"Leroy Richardson"|"Leon Wood"],New Orleans Pelicans,98,108
