Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Mar 30 2019,Brooklyn Nets,,6:00p,Boston Celtics,
Mar 30 2019,Chicago Bulls,,8:00p,Toronto Raptors,
Mar 30 2019,Detroit Pistons,,7:00p,Portland Trail Blazers,
Mar 30 2019,Houston Rockets,,6:00p,Sacramento Kings,
Mar 30 2019,Indiana Pacers,,7:00p,Orlando Magic,
Mar 30 2019,Los Angeles Clippers,,3:30p,Cleveland Cavaliers,
Mar 30 2019,Minnesota Timberwolves,,8:00p,Philadelphia 76ers,
Mar 30 2019,New York Knicks,,7:30p,Miami Heat,
Mar 30 2019,Phoenix Suns,,10:00p,Memphis Grizzlies,
