Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Mar 16 2019,Boston Celtics,,12:30p,Atlanta Hawks,
Mar 16 2019,Dallas Mavericks,,8:30p,Cleveland Cavaliers,
Mar 16 2019,Denver Nuggets,,9:00p,Indiana Pacers,
Mar 16 2019,New Orleans Pelicans,,7:00p,Phoenix Suns,
Mar 16 2019,Oklahoma City Thunder,,8:30p,Golden State Warriors,
Mar 16 2019,San Antonio Spurs,,8:30p,Portland Trail Blazers,
Mar 16 2019,Utah Jazz,,9:00p,Brooklyn Nets,
Mar 16 2019,Washington Wizards,,7:00p,Memphis Grizzlies,
