Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
11,37,21,8.2,42,97,14,10,12,22.6,7,11.9,55,Oct 16 2018,Boston Celtics,5,26,18,8.3,34,87,23,14,6,12.2,8,14.1,47,["Jerryd Bayless"|"Wilson Chandler"|"Mike Muscala"|"Zhaire Smith"|"Jabari Bird"|"PJ Dozier"|"Walt Lemon"|"Robert Williams"],["Scott Foster"|"Ron Garretson"|"Dedric Taylor"],Philadelphia 76ers,105,87
7,26,28,13.0,42,95,18,17,17,37.0,7,16.9,58,Oct 16 2018,Golden State Warriors,10,37,21,8.7,33,91,37,24,16,28.1,12,11.5,45,["Tyler Davis"|"Andre Roberson"|"Russell Westbrook"|"DeMarcus Cousins"|"Marcus Derrickson"|"Damion Lee"],["Brian Forte"|"Gediminas Petraitis"|"Zach Zarba"],Oklahoma City Thunder,108,100
16,38,21,17.6,41,92,22,14,9,16.4,8,9.8,41,Oct 17 2018,Charlotte Hornets,14,34,26,7.4,42,85,20,15,11,25.6,5,18.3,57,["Trevon Duval"|"Thon Maker"|"Jodie Meeks"|"Jaylen Morris"|"D.J. Wilson"|"Joe Chealey"|"Devonte' Graham"|"J.P. Macura"],["Sean Corbin"|"Scott Foster"|"Leroy Richardson"],Milwaukee Bucks,112,113
6,24,21,9.1,39,92,22,19,14,29.2,5,12.1,46,Oct 17 2018,Detroit Pistons,5,27,28,7.4,40,82,22,15,5,13.5,9,15.6,39,["DeMarre Carroll"|"Allen Crabbe"|"Rondae Hollis-Jefferson"|"Shabazz Napier"|"Alan Williams"|"Keenan Evans"|"Khyri Thomas"],["Eric Dalen"|"Karl Lane"|"Rodney Mott"],Brooklyn Nets,103,100
16,48,21,9.6,39,92,24,18,8,16.7,8,9.7,37,Oct 17 2018,Houston Rockets,10,25,36,6.8,52,98,22,17,14,32.6,8,10.0,54,["Trevon Bluiett"|"Tim Frazier"|"Wesley Johnson"|"Marquese Chriss"|"Vince Edwards"|"Nene Hilario"|"Brandon Knight"|"Zhou Qi"],["Curtis Blair"|"Kevin Cutler"|"Eric Lewis"],New Orleans Pelicans,112,131
10,26,29,12.7,47,83,13,7,13,38.2,2,18.4,57,Oct 17 2018,Indiana Pacers,10,29,16,5.3,25,84,28,23,7,13.7,11,6.8,28,["Jevon Carter"|"Andrew Harrison"|"D.J. Stephens"|"Yuta Watanabe"|"Ike Anigbogu"|"Alize Johnson"|"Ben Moore"|"C.J. Wilcox"],["Tony Brothers"|"Ben Taylor"|"Justin Van Duyne"],Memphis Grizzlies,111,83
8,28,21,14.3,35,88,24,20,9,17.6,3,10.9,47,Oct 17 2018,Los Angeles Clippers,8,24,20,15.0,33,87,42,33,14,26.9,6,8.7,56,["DeVaughn Akoon-Purcell"|"Michael Porter"|"Isaiah Thomas"|"Jarred Vanderbilt"|"Angel Delgado"|"Johnathan Motley"|"Milos Teodosic"|"Sindarius Thornwell"],["Jason Phillips"|"Derek Richardson"|"Scott Twardoski"],Denver Nuggets,98,107
12,33,21,11.1,45,99,31,24,10,20.8,12,11.8,46,Oct 17 2018,New York Knicks,10,36,19,4.5,41,90,18,15,7,16.3,7,19.7,45,["Justin Anderson"|"John Collins"|"Dewayne Dedmon"|"Daniel Hamilton"|"Isaiah Hicks"|"Luke Kornet"|"Emmanuel Mudiay"|"Kristaps Porzingis"],["Ron Garretson"|"John Goble"|"Marat Kogut"],Atlanta Hawks,126,107
7,25,20,10.9,39,94,31,19,14,26.9,7,10.0,51,Oct 17 2018,Orlando Magic,9,33,16,7.2,38,97,22,16,14,27.5,4,13.0,52,["James Johnson"|"Dion Waiters"|"Justise Winslow"|"Troy Caupain"|"Melvin Frazier"|"Amile Jefferson"|"Timofey Mozgov"],["Ray Acosta"|"Matt Boland"|"Tom Washington"],Miami Heat,104,101
19,34,35,3.6,44,81,16,14,6,17.6,5,11.1,44,Oct 17 2018,Phoenix Suns,10,33,28,10.6,38,88,20,14,10,20.8,7,8.5,38,["Kostas Antetokounmpo"|"Harrison Barnes"|"Daryl Macon"|"Dirk Nowitzki"|"Jamal Crawford"|"George King"|"De'Anthony Melton"],["Mike Callahan"|"Kevin Scott"|"Leon Wood"],Dallas Mavericks,121,100
7,19,17,5.8,49,95,18,12,5,11.4,8,8.0,37,Oct 17 2018,Sacramento Kings,13,27,21,5.3,41,79,38,28,5,13.5,8,15.1,44,["Tony Bradley"|"Tyler Cavanaugh"|"Naz Mitrou-Long"|"Raul Neto"|"Bogdan Bogdanovic"|"Kosta Koufos"|"Zach Randolph"],["Marc Davis"|"J.T. Orr"|"C.J. Washington"],Utah Jazz,117,123
11,25,22,5.6,40,93,29,21,19,37.3,3,10.2,52,Oct 17 2018,San Antonio Spurs,6,19,20,2.9,39,91,27,24,14,29.8,9,9.7,46,["Justin Patton"|"Jared Terrell"|"C.J. Williams"|"Dejounte Murray"|"Lonnie Walker"|"Derrick White"],["Tony Brown"|"Mitchell Ervin"|"Tre Maddox"],Minnesota Timberwolves,112,108
14,33,21,10.6,45,92,20,12,8,18.6,6,8.2,43,Oct 17 2018,Toronto Raptors,7,19,17,0.0,34,85,39,29,14,28.6,4,13.5,49,["Larry Nance"|"Billy Preston"|"J.R. Smith"|"Chris Boucher"|"Jordan Loyd"|"Delon Wright"],["Mark Ayotte"|"Kane Fitzgerald"|"Brett Nansel"],Cleveland Cavaliers,116,104
12,36,30,11.8,44,93,30,27,11,24.4,10,10.9,55,Oct 18 2018,Philadelphia 76ers,11,33,28,10.5,44,101,12,9,5,10.2,4,10.1,39,["Omer Asik"|"Kris Dunn"|"Cristiano Felicio"|"Lauri Markkanen"|"Denzel Valentine"|"Jerryd Bayless"|"Wilson Chandler"|"Mike Muscala"|"Zhaire Smith"],["Nick Buchert"|"Pat Fraher"|"Ken Mauer"],Chicago Bulls,127,108
13,37,21,15.9,44,100,29,27,14,26.9,9,12.4,54,Oct 18 2018,Portland Trail Blazers,7,30,23,9.5,45,93,29,22,8,16.7,10,12.4,46,["Alex Caruso"|"Moritz Wagner"|"Travis Wear"|"Anfernee Simons"|"Gary Trent"],["Brian Forte"|"Gediminas Petraitis"|"Zach Zarba"],Los Angeles Lakers,128,119
7,26,19,24.2,38,81,39,29,7,17.5,7,12.5,40,Oct 18 2018,Washington Wizards,12,35,25,9.1,38,97,34,25,22,40.0,6,12.5,55,["James Johnson"|"Dion Waiters"|"Justise Winslow"|"Dwight Howard"|"Devin Robinson"],["Mark Ayotte"|"Aaron Smith"|"Sean Wright"],Miami Heat,112,113
12,30,22,8.7,37,75,24,21,12,33.3,2,20.5,55,Oct 19 2018,Brooklyn Nets,9,28,14,2.2,39,97,20,18,12,21.8,10,2.8,36,["Isaiah Hicks"|"Courtney Lee"|"Emmanuel Mudiay"|"Kristaps Porzingis"|"DeMarre Carroll"|"Rondae Hollis-Jefferson"|"Shabazz Napier"|"Alan Williams"],["Kevin Cutler"|"Eric Lewis"|"Brett Nansel"],New York Knicks,107,105
11,26,21,4.8,35,81,36,27,10,21.3,3,12.6,48,Oct 19 2018,Los Angeles Clippers,7,33,18,7.3,34,95,23,17,15,28.3,5,10.2,52,["Tyler Davis"|"Andre Roberson"|"Russell Westbrook"|"Angel Delgado"|"Johnathan Motley"|"Jerome Robinson"|"Sindarius Thornwell"],["Marc Davis"|"Kevin Scott"|"C.J. Washington"],Oklahoma City Thunder,108,92
13,26,32,7.5,44,81,43,30,7,19.4,9,13.8,41,Oct 19 2018,Memphis Grizzlies,14,30,27,9.1,41,83,36,21,11,24.4,9,16.1,40,["Justin Anderson"|"John Collins"|"Dewayne Dedmon"|"Daniel Hamilton"|"Jevon Carter"|"Ivan Rabb"|"D.J. Stephens"|"Yuta Watanabe"],["Curtis Blair"|"Tyler Ford"|"Courtney Kirkland"],Atlanta Hawks,131,117
17,46,27,11.6,44,93,21,13,11,25.6,9,14.3,50,Oct 19 2018,Milwaukee Bucks,6,18,14,6.4,38,87,27,19,9,18.8,7,14.7,41,["Ike Anigbogu"|"T.J. Leaf"|"Ben Moore"|"Davon Reed"|"Trevon Duval"|"Thon Maker"|"Jodie Meeks"|"Jaylen Morris"|"D.J. Wilson"],["Ray Acosta"|"Tony Brown"|"Rodney Mott"],Indiana Pacers,118,101
10,25,28,10.0,44,87,35,33,9,23.1,9,11.3,40,Oct 19 2018,Minnesota Timberwolves,8,23,26,3.2,45,93,29,25,13,29.5,5,11.7,43,["John Holland"|"Larry Nance"|"Billy Preston"|"Justin Patton"|"Jared Terrell"|"C.J. Williams"],["Brent Barnaky"|"Josh Tiven"|"Justin Van Duyne"],Cleveland Cavaliers,131,123
16,31,35,5.6,56,95,33,21,12,28.6,6,12.7,52,Oct 19 2018,New Orleans Pelicans,10,25,24,3.1,50,96,26,19,9,18.4,6,10.8,39,["Bogdan Bogdanovic"|"Wenyen Gabriel"|"Kosta Koufos"|"Zach Randolph"|"Trevon Bluiett"|"Wesley Johnson"|"Kenrich Williams"],["Sean Corbin"|"Leroy Richardson"|"Ben Taylor"],Sacramento Kings,149,129
6,31,18,13.0,36,94,14,10,12,21.8,8,13.0,44,Oct 19 2018,Orlando Magic,17,38,32,6.3,43,92,20,17,12,27.3,6,13.0,55,["Joe Chealey"|"Devonte' Graham"|"J.P. Macura"|"Troy Caupain"|"Melvin Frazier"|"Amile Jefferson"|"Timofey Mozgov"],["Mitchell Ervin"|"Ron Garretson"|"David Guthrie"],Charlotte Hornets,88,120
13,35,24,4.8,43,92,19,14,12,26.7,3,10.7,49,Oct 19 2018,Toronto Raptors,14,36,29,10.5,40,99,10,7,16,30.2,4,11.9,49,["Jabari Bird"|"PJ Dozier"|"Walt Lemon"|"Robert Williams"|"Chris Boucher"|"Jordan Loyd"|"Delon Wright"],["James Capers"|"Karl Lane"|"Michael Smith"],Boston Celtics,113,101
