Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
2,11,21,7.6,36,81,25,22,11,27.5,9,11.5,46,Mar 19 2014,Memphis Grizzlies,7,18,20,2.9,37,84,10,5,10,22.2,7,14.5,39,["Andris Biedrins"|"Malcolm Thomas"|"Jamaal Franklin"|"Quincy Pondexter"],["Brent Barnaky"|"Mike Callahan"|"Michael Smith"],Utah Jazz,96,86
4,13,16,9.4,36,67,32,24,5,16.1,4,12.9,34,Mar 19 2014,New Orleans Pelicans,9,22,20,9.3,36,86,32,26,22,43.1,8,9.9,48,["Patrick Patterson"|"Jonas Valanciunas"|"Ryan Anderson"|"Jrue Holiday"],["Sean Corbin"|"Dan Crawford"|"Olandis Poole"],Toronto Raptors,100,107
4,17,15,4.0,32,82,29,24,10,22.7,6,9.5,45,Mar 19 2014,New York Knicks,5,23,12,7.7,31,73,27,19,6,14.6,3,13.3,40,["Andrew Bynum"|"C.J. Watson"|"Andrea Bargnani"|"Kenyon Martin"],["Tony Brown"|"Marc Davis"|"Zach Zarba"],Indiana Pacers,92,86
11,24,22,8.8,37,81,19,9,9,19.1,13,11.0,38,Mar 19 2014,Philadelphia 76ers,8,15,22,14.0,36,83,27,22,14,32.6,4,13.7,52,["Derrick Rose"|"Arnett Moultrie"|"Nerlens Noel"|"Jason Richardson"],["Ron Garretson"|"Violet Palmer"|"Sean Wright"],Chicago Bulls,94,102
11,25,22,9.0,45,89,12,8,10,25.0,11,14.5,43,Mar 19 2014,Phoenix Suns,6,13,18,4.7,32,80,30,23,13,28.3,9,16.9,43,["Leandro Barbosa"|"Emeka Okafor"],["Scott Foster"|"Marat Kogut"|"Mark Lindsay"],Orlando Magic,109,93
8,22,27,0.0,36,81,24,15,9,20.5,9,11.6,36,Mar 20 2014,Cleveland Cavaliers,10,31,21,11.9,38,89,20,16,18,40.0,8,14.1,53,["Kendrick Perkins"|"Thabo Sefolosha"|"Carrick Felix"|"Kyrie Irving"],["Brian Forte"|"Jason Phillips"|"Ben Taylor"],Oklahoma City Thunder,95,102
8,27,26,4.4,43,80,25,21,8,21.6,6,14.2,42,Mar 20 2014,Golden State Warriors,3,12,23,1.9,39,80,39,29,7,17.1,7,9.3,36,["Carlos Delfino"|"Larry Sanders"|"Festus Ezeli"|"Andre Iguodala"|"Nemanja Nedovic"],["Mark Lindsay"|"Derek Richardson"|"Bennett Salvatore"],Milwaukee Bucks,115,110
16,38,36,11.9,49,85,19,15,9,25.7,11,13.8,44,Mar 20 2014,Houston Rockets,12,28,28,6.4,38,87,23,18,14,28.6,6,12.6,40,["A.J. Price"|"Ronny Turiaf"|"Robert Covington"|"Troy Daniels"],["Brent Barnaky"|"Derrick Stafford"|"Leon Wood"],Minnesota Timberwolves,129,106
14,35,32,1.6,41,81,25,20,11,28.2,5,8.9,43,Mar 20 2014,Portland Trail Blazers,12,27,25,10.9,38,90,17,15,15,31.9,5,10.1,43,["Nene Hilario"|"Glen Rice"|"LaMarcus Aldridge"|"Joel Freeland"],["Kevin Cutler"|"Ken Mauer"|"Scott Wall"],Washington Wizards,116,103
8,28,22,5.3,38,85,27,21,8,19.5,7,14.2,34,Mar 21 2014,Atlanta Hawks,4,13,20,10.5,36,70,43,35,7,21.2,10,14.4,40,["Jrue Holiday"|"Jason Smith"|"Gustavo Ayon"|"Al Horford"|"John Jenkins"],["Monty McCutchen"|"Violet Palmer"|"Michael Smith"],New Orleans Pelicans,105,111
9,17,30,5.4,44,78,24,17,7,21.9,6,11.0,39,Mar 21 2014,Brooklyn Nets,9,27,20,4.9,35,83,23,19,12,27.3,7,10.6,37,["Keith Bogans"|"Vitor Faverani"|"Gerald Wallace"|"Kevin Garnett"|"Brook Lopez"],["Steve Anderson"|"Ron Garretson"|"Sean Wright"],Boston Celtics,114,98
12,22,28,9.8,48,89,17,14,15,37.5,11,14.2,48,Mar 21 2014,Dallas Mavericks,13,30,24,6.0,40,81,21,13,10,23.3,8,15.1,35,["Danilo Gallinari"|"JaVale McGee"|"Ricky Ledo"|"Gal Mekel"],["John Goble"|"Karl Lane"|"Ed Malloy"],Denver Nuggets,122,106
2,11,27,13.6,34,79,25,21,13,33.3,4,15.1,51,Mar 21 2014,Indiana Pacers,5,11,17,14.7,28,77,24,18,10,20.8,12,12.9,36,["Derrick Rose"|"Andrew Bynum"|"C.J. Watson"],["Tony Brothers"|"Brian Forte"|"James Williams"],Chicago Bulls,91,79
7,19,32,8.1,43,91,23,14,11,23.9,12,17.2,44,Mar 21 2014,Los Angeles Lakers,10,25,21,9.7,42,87,29,23,9,21.4,9,16.0,44,["Nene Hilario"|"Glen Rice"|"Kobe Bryant"|"Jordan Farmar"],["Mark Ayotte"|"Nick Buchert"|"Scott Foster"],Washington Wizards,107,117
7,20,20,7.7,35,75,16,14,10,26.3,9,14.6,34,Mar 21 2014,Miami Heat,3,14,17,1.8,36,79,17,11,15,38.5,7,14.8,43,["Jamaal Franklin"|"Quincy Pondexter"|"Justin Hamilton"|"James Jones"],["Dan Crawford"|"Kane Fitzgerald"|"Courtney Kirkland"],Memphis Grizzlies,91,86
10,41,20,1.9,34,91,21,14,19,33.3,8,9.1,53,Mar 21 2014,Philadelphia 76ers,7,29,29,4.0,34,82,25,18,9,20.9,6,10.6,47,["Andrea Bargnani"|"Kenyon Martin"|"Arnett Moultrie"|"Nerlens Noel"|"Jason Richardson"],["James Capers"|"Pat Fraher"|"Haywoode Workman"],New York Knicks,92,93
8,25,17,9.5,33,73,35,24,4,9.3,11,11.1,39,Mar 21 2014,Phoenix Suns,4,16,22,6.3,39,90,26,10,14,28.6,8,15.8,53,["Chauncey Billups"|"Josh Harrellson"|"Leandro Barbosa"|"Emeka Okafor"],["Joe Crawford"|"Eric Dalen"|"David Guthrie"],Detroit Pistons,98,92
4,14,17,13.2,32,80,18,11,7,15.2,3,14.6,48,Mar 21 2014,Sacramento Kings,5,25,18,10.6,36,93,27,22,13,24.1,7,7.9,52,["Austin Daye"|"Quincy Acy"|"Carl Landry"|"Jason Terry"],["Curtis Blair"|"Rodney Mott"|"Gary Zielinski"],San Antonio Spurs,79,99
8,29,17,12.9,41,101,33,28,14,26.9,10,13.5,57,Mar 21 2014,Toronto Raptors,12,36,18,5.6,38,98,38,31,9,17.3,10,10.9,47,["Kendrick Perkins"|"Thabo Sefolosha"|"Patrick Patterson"|"Julyan Stone"],["David Jones"|"Bill Kennedy"|"Leroy Richardson"],Oklahoma City Thunder,118,119
8,19,28,14.0,49,94,19,18,12,30.0,7,4.7,50,Mar 22 2014,Charlotte Bobcats,9,27,17,4.0,34,84,22,17,8,17.4,4,8.8,36,["LaMarcus Aldridge"|"Joel Freeland"|"Brendan Haywood"|"Jeffery Taylor"],["Matt Boland"|"Mike Callahan"|"Kane Fitzgerald"],Portland Trail Blazers,124,94
5,14,23,13.4,31,70,31,24,11,27.5,6,15.2,44,Mar 22 2014,Chicago Bulls,1,20,11,10.7,30,87,22,20,19,36.5,3,9.4,48,["Arnett Moultrie"|"Nerlens Noel"|"Derrick Rose"],["Steve Anderson"|"Derrick Collins"|"Derrick Stafford"],Philadelphia 76ers,91,81
6,17,32,9.1,46,92,17,13,13,33.3,7,13.9,49,Mar 22 2014,Cleveland Cavaliers,12,35,31,13.3,38,79,34,30,5,12.2,9,12.2,31,["Robert Covington"|"Troy Daniels"|"Carrick Felix"|"Kyrie Irving"],["Bill Kennedy"|"Olandis Poole"|"Josh Tiven"],Houston Rockets,111,118
3,15,21,13.1,31,77,29,25,11,26.2,4,16.7,54,Mar 22 2014,Golden State Warriors,10,28,24,9.7,35,89,25,19,9,17.3,10,9.9,40,["Tim Duncan"|"Festus Ezeli"|"Ognjen Kuzmic"|"Nemanja Nedovic"],["Mark Ayotte"|"Kevin Cutler"|"Scott Foster"],San Antonio Spurs,90,99
11,29,31,15.6,45,83,17,11,7,18.9,13,12.6,40,Mar 22 2014,Los Angeles Clippers,12,29,29,3.7,42,93,13,7,16,32.7,9,13.2,46,["Chauncey Billups"|"Josh Harrellson"|"J.J. Redick"],["Mark Lindsay"|"Ken Mauer"|"Derek Richardson"],Detroit Pistons,112,103
5,13,14,13.6,33,75,17,11,10,27.0,4,12.7,47,Mar 22 2014,Memphis Grizzlies,6,15,14,8.1,27,74,14,11,8,17.8,7,11.1,35,["Andrew Bynum"|"C.J. Watson"|"Jamaal Franklin"|"Quincy Pondexter"],["John Goble"|"Karl Lane"|"Jason Phillips"],Indiana Pacers,82,71
7,17,23,8.5,43,84,17,12,11,28.2,12,6.2,38,Mar 22 2014,New Orleans Pelicans,8,26,27,9.0,37,73,17,13,5,15.6,4,15.7,33,["Justin Hamilton"|"Greg Oden"|"Dwyane Wade"|"Ryan Anderson"|"Jrue Holiday"],["Tony Brown"|"Tre Maddox"|"Ed Malloy"],Miami Heat,105,95
11,27,17,9.7,29,75,26,20,6,13.3,6,13.9,39,Mar 22 2014,Utah Jazz,7,17,20,10.4,31,79,24,19,6,15.4,7,12.7,45,["Andris Biedrins"|"Alec Burks"],["J.T. Orr"|"Bennett Salvatore"|"Leon Wood"],Orlando Magic,89,88
10,31,21,16.7,35,91,31,24,18,35.3,2,11.1,52,Mar 23 2014,Dallas Mavericks,11,30,17,3.3,34,84,33,28,14,29.2,8,11.7,47,["Kevin Garnett"|"Brook Lopez"|"Ricky Ledo"|"Gal Mekel"],["Joe Crawford"|"Leroy Richardson"|"Michael Smith"],Brooklyn Nets,104,107
11,27,26,8.6,40,91,18,14,10,22.7,15,13.2,38,Mar 23 2014,Denver Nuggets,5,15,20,10.9,41,85,18,15,12,30.0,8,20.5,46,["Nene Hilario"|"Glen Rice"|"Danilo Gallinari"|"JaVale McGee"],["Bennie Adams"|"Curtis Blair"|"Zach Zarba"],Washington Wizards,105,102
6,16,20,6.3,37,80,29,23,7,17.5,9,13.1,34,Mar 23 2014,Los Angeles Lakers,6,19,26,4.7,37,82,17,14,13,32.5,5,16.7,46,["Kobe Bryant"|"Jordan Farmar"],["Eric Dalen"|"Rodney Mott"|"Gary Zielinski"],Orlando Magic,103,94
8,23,25,5.7,40,91,37,32,16,32.7,9,10.1,38,Mar 23 2014,Minnesota Timberwolves,12,27,16,5.9,46,80,29,23,9,29.0,5,17.0,42,["Leandro Barbosa"|"Emeka Okafor"|"A.J. Price"|"Ronny Turiaf"],["Sean Corbin"|"Tom Washington"|"James Williams"],Phoenix Suns,120,127
12,27,21,3.9,35,77,19,18,9,23.1,7,12.3,34,Mar 23 2014,New York Knicks,9,18,17,6.0,42,69,17,13,3,10.7,5,14.5,33,["Carrick Felix"|"Kyrie Irving"|"Andrea Bargnani"|"Kenyon Martin"],["Dick Bavetta"|"David Jones"|"Monty McCutchen"],Cleveland Cavaliers,100,106
7,20,19,4.5,44,86,36,29,13,31.0,5,8.9,44,Mar 23 2014,Sacramento Kings,4,18,25,9.1,42,85,30,19,11,26.2,3,10.9,40,["Carlos Delfino"|"Larry Sanders"|"Quincy Acy"|"Carl Landry"|"Jason Terry"],["Violet Palmer"|"Bill Spooner"|"Scott Wall"],Milwaukee Bucks,124,107
8,24,17,7.1,34,80,28,20,12,28.6,12,14.8,45,Mar 23 2014,Toronto Raptors,5,20,17,3.6,33,76,20,15,8,19.5,13,15.9,38,["Gustavo Ayon"|"Al Horford"|"John Jenkins"|"Patrick Patterson"|"Julyan Stone"],["Pat Fraher"|"Ron Garretson"|"Marat Kogut"],Atlanta Hawks,96,86
8,23,18,6.0,30,72,33,27,7,17.9,8,16.4,32,Mar 24 2014,Atlanta Hawks,12,24,21,2.0,38,74,16,14,7,21.9,10,18.2,39,["Leandro Barbosa"|"Emeka Okafor"|"Gustavo Ayon"|"Al Horford"|"John Jenkins"],["Mike Callahan"|"Karl Lane"|"Tre Maddox"],Phoenix Suns,95,102
4,21,12,7.3,32,86,25,21,13,29.5,7,8.5,38,Mar 24 2014,Charlotte Bobcats,12,27,22,10.8,39,82,18,10,11,30.6,5,11.8,42,["Robert Covington"|"Troy Daniels"|"Brendan Haywood"|"Jeffery Taylor"],["Nick Buchert"|"David Guthrie"|"Tom Washington"],Houston Rockets,89,100
4,15,22,11.1,35,84,16,15,9,20.0,7,9.9,46,Mar 24 2014,Chicago Bulls,4,10,11,5.8,27,73,21,19,6,14.0,5,15.4,42,["Andrew Bynum"|"C.J. Watson"],["James Capers"|"Kane Fitzgerald"|"Haywoode Workman"],Indiana Pacers,89,77
8,18,29,8.3,38,78,27,22,7,20.6,7,12.6,40,Mar 24 2014,Los Angeles Clippers,5,13,27,3.3,41,85,16,11,11,25.0,6,9.8,38,["Carlos Delfino"|"Larry Sanders"|"J.J. Redick"],["Rodney Mott"|"Eli Roe"|"Leon Wood"],Milwaukee Bucks,106,98
6,12,25,6.1,48,91,13,7,16,36.4,4,12.6,54,Mar 24 2014,Memphis Grizzlies,7,24,19,5.1,34,90,20,17,14,26.9,7,9.2,42,["A.J. Price"|"Ronny Turiaf"|"Jamaal Franklin"|"Quincy Pondexter"],["Mark Ayotte"|"Ed Malloy"|"Kevin Scott"],Minnesota Timberwolves,109,92
5,15,16,11.4,37,84,23,14,13,27.7,14,8.7,48,Mar 24 2014,Miami Heat,11,39,18,2.9,28,74,27,24,10,22.2,6,14.9,44,["LaMarcus Aldridge"|"Joel Freeland"|"Justin Hamilton"|"Dwyane Wade"],["Brent Barnaky"|"Eric Lewis"|"Jason Phillips"],Portland Trail Blazers,93,91
9,20,19,10.0,40,85,27,20,14,31.1,7,13.4,53,Mar 24 2014,New Orleans Pelicans,10,40,16,6.2,33,90,32,28,15,27.8,9,9.6,46,["Kevin Garnett"|"Brook Lopez"|"Ryan Anderson"|"Jrue Holiday"],["Courtney Kirkland"|"Ken Mauer"|"Ben Taylor"],Brooklyn Nets,109,104
11,22,32,12.2,45,89,21,16,7,18.9,13,12.5,40,Mar 24 2014,Oklahoma City Thunder,9,28,20,3.0,30,77,40,27,12,26.7,7,17.5,42,["Danilo Gallinari"|"JaVale McGee"|"Kendrick Perkins"|"Thabo Sefolosha"|"Hasheem Thabeet"],["Matt Boland"|"Tony Brothers"|"Tony Brown"],Denver Nuggets,117,96
13,27,31,7.3,44,79,16,12,6,19.4,9,16.5,47,Mar 24 2014,San Antonio Spurs,11,33,22,5.8,36,88,18,8,12,22.6,13,11.9,37,["Arnett Moultrie"|"Nerlens Noel"|"Jason Richardson"|"Matt Bonner"],["Dan Crawford"|"Brian Forte"|"Olandis Poole"],Philadelphia 76ers,113,91
7,27,16,3.0,34,83,28,19,12,24.5,7,6.8,33,Mar 24 2014,Utah Jazz,9,17,23,3.6,46,83,18,13,16,43.2,6,12.5,53,["Chauncey Billups"|"Josh Harrellson"|"Andris Biedrins"|"Alec Burks"],["Curtis Blair"|"Bill Kennedy"|"Gary Zielinski"],Detroit Pistons,94,114
4,13,27,16.1,36,70,33,26,10,28.6,6,14.2,49,Mar 25 2014,Cleveland Cavaliers,14,32,30,5.3,35,88,26,16,13,25.0,6,6.6,38,["Dwight Buycks"|"Patrick Patterson"|"Carrick Felix"|"Kyrie Irving"],["Mark Lindsay"|"Haywoode Workman"|"Sean Wright"],Toronto Raptors,102,100
15,38,27,6.7,45,90,28,23,12,30.0,14,16.4,48,Mar 25 2014,Dallas Mavericks,12,33,27,3.8,46,93,19,15,10,21.7,9,17.2,38,["Kendrick Perkins"|"Thabo Sefolosha"|"Hasheem Thabeet"|"Ricky Ledo"|"Gal Mekel"],["Bill Spooner"|"James Williams"|"Zach Zarba"],Oklahoma City Thunder,128,119
18,28,32,3.4,48,83,15,13,8,25.0,10,15.2,38,Mar 25 2014,Los Angeles Lakers,4,15,23,7.3,36,74,27,20,8,21.1,9,14.9,32,["Andrea Bargnani"|"Kenyon Martin"|"Kobe Bryant"|"Jordan Farmar"],["Marc Davis"|"Derek Richardson"|"Josh Tiven"],New York Knicks,127,96
6,17,19,5.0,37,85,22,15,16,32.0,10,12.1,50,Mar 25 2014,Orlando Magic,7,26,17,5.9,32,86,17,14,16,32.0,4,13.8,50,["LaMarcus Aldridge"|"Allen Crabbe"|"Joel Freeland"],["Steve Anderson"|"Sean Corbin"|"Ron Garretson"],Portland Trail Blazers,95,85
9,22,23,8.8,32,79,22,17,8,17.8,8,9.2,36,Mar 26 2014,Boston Celtics,11,23,17,5.3,36,80,18,16,11,28.2,4,15.4,48,["Patrick Patterson"|"Julyan Stone"|"Keith Bogans"|"Vitor Faverani"|"Gerald Wallace"],["Dick Bavetta"|"Joe Crawford"|"Courtney Kirkland"],Toronto Raptors,90,99
8,21,27,2.2,46,92,23,16,15,34.1,3,7.3,49,Mar 26 2014,Charlotte Bobcats,17,37,29,5.6,40,83,16,14,3,8.1,5,9.1,32,["Kevin Garnett"|"Brook Lopez"|"Brendan Haywood"|"Jeffery Taylor"],["Dan Crawford"|"Pat Fraher"|"Tre Maddox"],Brooklyn Nets,116,111
11,26,27,8.5,39,84,13,7,11,25.6,5,10.9,48,Mar 26 2014,Detroit Pistons,9,26,18,3.4,37,85,24,14,13,26.0,3,9.5,45,["Carrick Felix"|"Kyrie Irving"|"Chauncey Billups"|"Josh Harrellson"],["Tony Brown"|"Karl Lane"|"Bennett Salvatore"],Cleveland Cavaliers,96,97
7,14,18,0.0,30,81,21,17,11,25.6,8,10.0,37,Mar 26 2014,Indiana Pacers,6,19,13,13.4,28,61,29,21,5,16.1,6,19.6,37,["Ray Allen"|"Justin Hamilton"|"Andrew Bynum"|"C.J. Watson"],["Mark Ayotte"|"David Jones"|"Monty McCutchen"],Miami Heat,84,83
9,22,31,1.9,43,86,16,12,7,17.1,17,17.0,45,Mar 26 2014,Minnesota Timberwolves,7,28,21,3.1,31,82,16,14,6,13.6,9,21.9,40,["Gustavo Ayon"|"Al Horford"|"John Jenkins"|"A.J. Price"|"Ronny Turiaf"],["Brent Barnaky"|"John Goble"|"David Guthrie"],Atlanta Hawks,107,83
3,12,24,18.0,38,90,25,19,17,37.8,6,9.8,53,Mar 26 2014,New Orleans Pelicans,13,30,25,11.5,33,80,28,17,12,25.0,7,11.5,40,["J.J. Redick"|"Ryan Anderson"|"Jrue Holiday"],["Nick Buchert"|"Brian Forte"|"Zach Zarba"],Los Angeles Clippers,98,96
6,17,19,4.3,33,69,35,27,8,22.9,7,10.6,32,Mar 26 2014,Sacramento Kings,15,26,25,7.7,40,73,13,12,7,22.6,3,15.1,34,["Andrea Bargnani"|"Kenyon Martin"|"Carl Landry"|"Jason Terry"|"Isaiah Thomas"],["Derrick Collins"|"Eli Roe"|"Derrick Stafford"],New York Knicks,99,107
