Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Mar 8 2019,Chicago Bulls,,8:00p,Detroit Pistons,
Mar 8 2019,Charlotte Hornets,,7:00p,Washington Wizards,
Mar 8 2019,Golden State Warriors,,10:30p,Denver Nuggets,
Mar 8 2019,Houston Rockets,,8:00p,Philadelphia 76ers,
Mar 8 2019,Los Angeles Clippers,,10:30p,Oklahoma City Thunder,
Mar 8 2019,Memphis Grizzlies,,8:00p,Utah Jazz,
Mar 8 2019,Miami Heat,,8:00p,Cleveland Cavaliers,
Mar 8 2019,New Orleans Pelicans,,8:00p,Toronto Raptors,
Mar 8 2019,Orlando Magic,,7:00p,Dallas Mavericks,
