Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Mar 9 2019,Atlanta Hawks,,7:00p,Brooklyn Nets,
Mar 9 2019,Los Angeles Lakers,,8:30p,Boston Celtics,
Mar 9 2019,Milwaukee Bucks,,9:00p,Charlotte Hornets,
Mar 9 2019,Minnesota Timberwolves,,8:00p,Washington Wizards,
Mar 9 2019,New York Knicks,,12:00p,Sacramento Kings,
Mar 9 2019,Portland Trail Blazers,,10:00p,Phoenix Suns,
