Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
7,21,18,5.0,33,76,23,17,13,32.5,6,18.1,53,Nov 16 2016,Boston Celtics,8,23,16,5.5,34,83,10,7,5,11.1,9,9.3,32,["Devin Harris"|"Dirk Nowitzki"|"Jae Crowder"|"Al Horford"],["Steve Anderson"|"James Capers"|"Pat Fraher"],Dallas Mavericks,90,83
8,17,23,6.8,45,93,24,22,14,33.3,8,11.9,49,Nov 16 2016,Denver Nuggets,8,20,14,5.3,39,79,29,18,7,16.7,8,14.8,35,["John Jenkins"|"Derrick Jones"|"Will Barton"|"Gary Harris"],["Kevin Cutler"|"Kane Fitzgerald"|"Eric Lewis"],Phoenix Suns,120,104
10,28,22,21.4,43,86,11,7,5,11.1,8,9.9,40,Nov 16 2016,Indiana Pacers,11,30,19,8.6,35,86,20,12,11,23.9,3,16.0,51,["J.R. Smith"|"Mo Williams"|"Rakeem Christmas"|"Rodney Stuckey"],["Curtis Blair"|"Scott Foster"|"Josh Tiven"],Cleveland Cavaliers,103,93
9,25,15,12.5,37,81,34,24,8,19.0,13,7.7,35,Nov 16 2016,Los Angeles Clippers,15,26,24,3.6,40,82,19,16,9,25.0,6,14.2,43,["Tony Allen"|"Brandan Wright"|"Brice Johnson"|"Wesley Johnson"],["Mike Callahan"|"Rodney Mott"|"J.T. Orr"],Memphis Grizzlies,107,111
9,25,24,14.5,42,93,19,12,19,37.3,8,8.2,52,Nov 16 2016,New York Knicks,8,23,19,1.5,42,85,12,10,8,19.5,6,10.0,40,["Michael Gbinije"|"Reggie Jackson"|"Marshall Plumlee"|"Lance Thomas"],["Mitchell Ervin"|"Brian Forte"|"Courtney Kirkland"],Detroit Pistons,105,102
12,25,25,13.5,40,84,14,13,5,12.5,7,15.1,44,Nov 16 2016,Oklahoma City Thunder,14,40,25,6.8,40,92,14,9,12,23.5,10,14.0,47,["Patrick Beverley"|"Chinanu Onuaku"|"Kyle Wiltjer"|"Josh Huestis"|"Cameron Payne"],["Jason Phillips"|"Leroy Richardson"|"Aaron Smith"],Houston Rockets,105,103
10,27,17,11.5,34,88,19,11,13,25.0,7,11.1,50,Nov 16 2016,Orlando Magic,7,21,19,14.8,30,82,19,15,9,19.6,5,15.8,48,["Cheick Diallo"|"Tyreke Evans"|"Quincy Pondexter"|"Jodie Meeks"|"Arinze Onuaku"],["Michael Smith"|"Dedric Taylor"|"Gary Zielinski"],New Orleans Pelicans,89,82
10,28,30,1.5,42,77,22,15,5,14.7,6,16.4,41,Nov 16 2016,Philadelphia 76ers,8,23,18,2.0,38,91,25,18,11,23.4,8,9.7,40,["Danuel House"|"Ian Mahinmi"|"Jerryd Bayless"|"Nerlens Noel"|"Ben Simmons"],["Eric Dalen"|"Derrick Stafford"|"Vladimir Voyard-Tadal"],Washington Wizards,109,102
9,20,21,5.2,36,76,31,24,10,26.3,5,15.1,46,Nov 16 2016,Sacramento Kings,11,30,29,12.5,43,88,17,13,9,20.0,11,10.3,37,["Dewayne Dedmon"|"Nicolas Laprovittola"|"Skal Labissiere"|"Georgios Papagiannis"|"Malachi Richardson"],["Bill Kennedy"|"Karl Lane"|"Derek Richardson"],San Antonio Spurs,105,110
10,25,16,2.0,37,82,41,37,13,31.7,8,12.3,46,Nov 16 2016,Toronto Raptors,13,36,33,12.3,44,87,28,26,7,17.5,9,10.8,35,["Damian Jones"|"James Michael McAdoo"|"Jared Sullinger"|"Delon Wright"],["Ron Garretson"|"Marat Kogut"|"Ed Malloy"],Golden State Warriors,121,127
