Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
12,34,25,4.1,36,87,15,12,10,21.7,8,14.6,41,Jan 28 2018,Chicago Bulls,13,28,28,7.5,41,77,25,15,7,18.4,11,13.7,43,["Malcolm Brogdon"|"Xavier Munford"|"Jabari Parker"|"Mirza Teletovic"|"Antonio Blakeney"|"Kris Dunn"|"Cameron Payne"],["Derrick Collins"|"Mark Lindsay"|"Justin Van Duyne"],Milwaukee Bucks,96,110
15,35,27,5.1,42,83,26,22,4,10.0,2,9.6,45,Jan 28 2018,Cleveland Cavaliers,14,36,31,12.5,40,95,13,10,7,14.6,5,5.6,43,["Kay Felder"|"Reggie Hearn"|"Reggie Jackson"|"Jon Leuer"|"John Holland"|"London Perrantes"|"Dwyane Wade"|"Ante Zizic"],["Brett Nansel"|"Michael Smith"|"Bill Spooner"],Detroit Pistons,121,104
11,37,17,3.8,32,72,49,38,5,12.2,8,11.4,43,Jan 28 2018,Houston Rockets,8,33,17,5.7,36,85,26,22,7,15.6,7,11.1,43,["Danuel House"|"Brandon Knight"|"Alex Len"|"Alan Williams"|"Markel Brown"|"R.J. Hunter"|"Chinanu Onuaku"|"Zhou Qi"|"Troy Williams"],["Tyler Ford"|"Brian Forte"|"J.T. Orr"],Phoenix Suns,113,102
9,35,23,8.8,38,85,25,18,7,15.2,9,13.5,47,Jan 28 2018,New Orleans Pelicans,9,28,29,8.0,45,96,18,13,11,21.6,7,10.4,50,["Patrick Beverley"|"Brice Johnson"|"Austin Rivers"|"C.J. Williams"|"Alexis Ajinca"|"Tony Allen"|"Charles Cooke"|"Solomon Hill"|"Frank Jackson"],["Bennie Adams"|"Curtis Blair"|"Jason Phillips"],Los Angeles Clippers,103,112
10,33,21,6.4,45,92,30,22,17,37.8,7,8.7,41,Jan 28 2018,Oklahoma City Thunder,11,29,19,8.5,38,76,31,25,12,33.3,7,13.5,40,["Jerryd Bayless"|"Markelle Fultz"|"Demetrius Jackson"|"Furkan Korkmaz"|"J.J. Redick"|"PJ Dozier"|"Daniel Hamilton"|"Andre Roberson"],["Scott Foster"|"Eric Lewis"|"Aaron Smith"],Philadelphia 76ers,122,112
11,25,33,4.2,45,90,17,12,13,31.7,4,6.7,52,Jan 28 2018,San Antonio Spurs,18,34,21,4.6,35,82,11,10,6,13.3,5,9.4,34,["Willie Cauley-Stein"|"Jack Cooley"|"Harry Giles"|"Skal Labissiere"|"Frank Mason"|"Matt Costello"|"Rudy Gay"|"Kawhi Leonard"|"Derrick White"],["Tony Brown"|"Lauren Holtkamp"|"Gary Zielinski"],Sacramento Kings,113,98
12,31,23,6.1,46,92,25,19,12,27.9,4,12.0,53,Jan 28 2018,Toronto Raptors,8,25,22,6.6,40,91,33,23,13,24.1,9,11.7,44,["Lonzo Ball"|"Thomas Bryant"|"Luol Deng"|"Gary Payton"|"Ivica Zubac"|"Lorenzo Brown"|"Bruno Caboclo"|"Malcolm Miller"],["Rodney Mott"|"Josh Tiven"|"Scott Twardoski"],Los Angeles Lakers,123,111
13,34,27,12.5,39,79,16,14,8,22.2,8,19.6,44,Jan 29 2018,Atlanta Hawks,7,19,24,11.1,39,83,18,15,7,16.3,15,12.5,35,["Anthony Brown"|"Amile Jefferson"|"Justin Patton"|"DeAndre' Bembry"|"Tyler Cavanaugh"|"Josh Magette"|"Andrew White"],["Tyler Ford"|"David Guthrie"|"Lauren Holtkamp"],Minnesota Timberwolves,105,100
8,29,20,6.8,33,86,16,14,11,26.8,10,11.4,40,Jan 29 2018,Dallas Mavericks,12,31,23,19.3,34,75,19,15,11,27.5,9,16.1,41,["A.J. Hammons"|"Derrick Jones"|"Dion Waiters"|"Derrick Walton"|"Okaro White"|"J.J. Barea"|"Seth Curry"|"Dorian Finney-Smith"|"Jalen Jones"|"Johnathan Motley"|"Nerlens Noel"],["Curtis Blair"|"Derrick Stafford"|"Ben Taylor"],Miami Heat,88,95
10,33,31,5.5,42,93,21,16,15,33.3,4,8.9,47,Jan 29 2018,Denver Nuggets,17,36,28,10.0,43,91,10,8,10,23.8,4,8.6,40,["Jabari Bird"|"Gordon Hayward"|"Marcus Smart"|"Guerschon Yabusele"|"Wilson Chandler"|"Tyler Lydon"|"Paul Millsap"|"Monte Morris"],["James Capers"|"Kevin Cutler"|"Tre Maddox"],Boston Celtics,110,111
6,21,28,5.8,45,83,11,9,6,17.1,7,12.0,38,Jan 29 2018,Indiana Pacers,9,31,18,3.2,37,83,20,13,11,25.6,5,14.8,40,["Mangok Mathiang"|"Marcus Paige"|"Cody Zeller"|"Ben Moore"|"Glenn Robinson"|"Edmond Sumner"],["Brent Barnaky"|"John Goble"|"Haywoode Workman"],Charlotte Hornets,105,96
11,22,29,15.3,47,83,18,15,12,35.3,7,18.0,38,Jan 29 2018,Memphis Grizzlies,7,23,20,3.3,38,82,36,26,15,36.6,11,16.3,37,["Devin Booker"|"Marquese Chriss"|"Danuel House"|"Brandon Knight"|"Alan Williams"|"Mike Conley"|"James Ennis"|"JaMychal Green"|"Chandler Parsons"|"Kobi Simmons"],["Mike Callahan"|"Karl Lane"|"Scott Wall"],Phoenix Suns,120,109
11,28,26,14.3,38,80,22,20,8,19.5,6,9.1,42,Jan 29 2018,Milwaukee Bucks,2,26,22,7.7,36,82,23,21,10,22.7,5,13.2,43,["Joel Embiid"|"Markelle Fultz"|"Demetrius Jackson"|"Furkan Korkmaz"|"J.J. Redick"|"Xavier Munford"|"Jabari Parker"|"Mirza Teletovic"|"D.J. Wilson"],["Tony Brothers"|"Josh Tiven"|"Scott Twardoski"],Philadelphia 76ers,107,95
9,23,30,10.2,49,93,28,18,8,19.0,12,8.7,47,Jan 30 2018,Detroit Pistons,13,35,24,7.1,38,84,32,25,7,15.2,2,13.3,41,["John Holland"|"Cedi Osman"|"London Perrantes"|"Ante Zizic"|"Kay Felder"|"Blake Griffin"|"Reggie Jackson"|"Brice Johnson"|"Jon Leuer"|"Willie Reed"],["Derrick Collins"|"Kane Fitzgerald"|"Gediminas Petraitis"],Cleveland Cavaliers,125,114
13,35,17,9.6,39,77,28,23,8,23.5,5,11.8,40,Jan 30 2018,Houston Rockets,15,31,26,9.5,42,83,10,8,7,17.9,6,10.3,33,["Jamel Artis"|"Jonathan Isaac"|"Terrence Ross"|"Nikola Vucevic"|"Trevor Ariza"|"R.J. Hunter"|"Chinanu Onuaku"|"Zhou Qi"|"Troy Williams"],["Bennie Adams"|"Tony Brown"|"Dedric Taylor"],Orlando Magic,114,107
6,22,22,10.3,35,85,26,20,9,18.0,5,11.9,50,Jan 30 2018,Los Angeles Clippers,13,30,21,9.5,36,98,22,19,18,30.5,12,10.0,59,["Wade Baldwin"|"Caleb Swanigan"|"C.J. Wilcox"|"Patrick Beverley"|"Avery Bradley"|"Tobias Harris"|"Boban Marjanovic"|"C.J. Williams"],["Mark Lindsay"|"Justin Van Duyne"|"Zach Zarba"],Portland Trail Blazers,96,104
9,25,26,11.3,39,77,22,16,2,5.4,7,14.8,36,Jan 30 2018,New Orleans Pelicans,10,26,22,1.9,46,97,14,12,14,29.2,7,11.9,49,["Willie Cauley-Stein"|"Jack Cooley"|"Harry Giles"|"Skal Labissiere"|"Frank Mason"|"Alexis Ajinca"|"DeMarcus Cousins"|"Solomon Hill"|"Frank Jackson"],["Brett Nansel"|"Michael Smith"|"Bill Spooner"],Sacramento Kings,103,114
13,26,22,12.0,39,89,25,20,12,24.0,6,9.9,47,Jan 30 2018,New York Knicks,9,37,15,4.8,36,87,16,14,11,23.9,6,15.3,49,["Milton Doyle"|"Rondae Hollis-Jefferson"|"Caris LeVert"|"Jeremy Lin"|"Damyean Dotson"|"Isaiah Hicks"|"Luke Kornet"|"Joakim Noah"],["Ken Mauer"|"Jonathan Sterling"|"Leon Wood"],Brooklyn Nets,111,95
9,24,33,14.3,46,92,5,5,13,31.7,4,14.5,43,Jan 30 2018,San Antonio Spurs,10,23,22,8.8,40,86,14,14,10,25.0,11,12.4,38,["Tyler Lydon"|"Paul Millsap"|"Monte Morris"|"Mason Plumlee"|"Matt Costello"|"Rudy Gay"|"Kawhi Leonard"|"Derrick White"],["Brian Forte"|"Pat Fraher"|"Leroy Richardson"],Denver Nuggets,106,104
9,29,28,5.5,39,81,26,22,9,23.1,3,8.0,39,Jan 30 2018,Toronto Raptors,5,12,21,3.8,42,85,24,15,10,25.0,4,7.7,40,["Anthony Brown"|"Amile Jefferson"|"Justin Patton"|"Bruno Caboclo"|"C.J. Miles"|"Malcolm Miller"],["Jason Goldenberg"|"Jason Phillips"|"Kevin Scott"],Minnesota Timberwolves,109,104
14,28,25,5.0,53,91,14,9,7,21.2,16,10.2,42,Jan 30 2018,Utah Jazz,5,25,27,11.1,39,85,21,16,11,23.9,10,16.8,37,["Jordan Bell"|"Chris Boucher"|"Quinn Cook"|"Damian Jones"|"Kevon Looney"|"Tony Bradley"|"Dante Exum"|"Erik McCree"|"Thabo Sefolosha"],["Mark Ayotte"|"Ron Garretson"|"J.T. Orr"],Golden State Warriors,129,99
7,25,27,14.6,34,89,29,27,7,15.6,8,10.5,43,Jan 30 2018,Washington Wizards,9,32,19,12.5,30,80,34,27,14,28.0,7,17.4,52,["PJ Dozier"|"Daniel Hamilton"|"Andre Roberson"|"Sheldon Mac"|"Devin Robinson"|"John Wall"],["Tony Brothers"|"Jacyn Goble"|"Marat Kogut"],Oklahoma City Thunder,102,96
12,32,26,6.9,39,77,22,20,4,11.8,5,9.4,29,Jan 31 2018,Atlanta Hawks,17,32,29,2.2,46,90,18,14,12,32.4,6,9.3,42,["Mangok Mathiang"|"Marcus Paige"|"Marvin Williams"|"Cody Zeller"|"DeAndre' Bembry"|"Tyler Cavanaugh"|"Josh Magette"|"Andrew White"],["Eric Lewis"|"Josh Tiven"|"Scott Twardoski"],Charlotte Hornets,110,123
11,26,27,4.3,40,83,20,12,5,12.5,8,8.9,49,Jan 31 2018,Boston Celtics,3,17,16,7.0,28,87,21,14,9,17.0,4,12.7,44,["Ron Baker"|"Isaiah Hicks"|"Luke Kornet"|"Joakim Noah"|"Jabari Bird"|"Gordon Hayward"|"Kyrie Irving"|"Marcus Smart"],["Mike Callahan"|"Derrick Collins"|"Marat Kogut"],New York Knicks,103,73
13,32,19,15.5,39,77,28,25,9,25.0,3,11.0,39,Jan 31 2018,Brooklyn Nets,7,18,17,11.1,36,76,34,29,6,16.7,7,8.1,33,["Larry Drew"|"Markelle Fultz"|"Demetrius Jackson"|"Furkan Korkmaz"|"Milton Doyle"|"Rondae Hollis-Jefferson"|"Caris LeVert"|"Jeremy Lin"],["Curtis Blair"|"Nick Buchert"|"Rodney Mott"],Philadelphia 76ers,116,108
6,26,18,9.1,28,80,38,29,7,13.2,9,14.2,45,Jan 31 2018,Cleveland Cavaliers,3,28,17,9.3,36,83,25,14,6,13.6,8,16.8,52,["A.J. Hammons"|"Derrick Jones"|"Rodney McGruder"|"Dion Waiters"|"Derrick Walton"|"Okaro White"|"John Holland"|"Kevin Love"|"London Perrantes"|"Ante Zizic"],["Mitchell Ervin"|"Scott Foster"|"Karl Lane"],Miami Heat,91,89
10,26,20,7.1,37,70,31,21,8,22.9,16,14.3,33,Jan 31 2018,Indiana Pacers,12,26,20,2.3,39,82,15,11,14,35.9,10,16.9,41,["Mike Conley"|"James Ennis"|"Chandler Parsons"|"Kobi Simmons"|"Ben Moore"|"Glenn Robinson"|"Edmond Sumner"],["Sean Corbin"|"J.B. DeRosa"|"Ed Malloy"],Memphis Grizzlies,105,101
18,32,28,6.3,44,81,29,21,4,11.1,13,13.0,35,Jan 31 2018,Orlando Magic,4,20,18,2.0,39,83,30,23,11,26.2,7,14.3,43,["Lonzo Ball"|"Luol Deng"|"Gary Payton"|"Ivica Zubac"|"Jamel Artis"|"Jonathan Isaac"|"Terrence Ross"|"Nikola Vucevic"],["Jacyn Goble"|"Scott Wall"|"James Williams"],Los Angeles Lakers,127,105
11,30,23,5.8,40,83,15,11,8,19.0,9,15.9,47,Jan 31 2018,Phoenix Suns,10,36,18,7.5,32,88,26,14,15,27.8,11,10.8,49,["Seth Curry"|"Dorian Finney-Smith"|"Jalen Jones"|"Johnathan Motley"|"Nerlens Noel"|"Brandon Knight"|"Alex Len"|"Greg Monroe"|"Alan Williams"],["James Capers"|"Mark Lindsay"|"Tre Maddox"],Dallas Mavericks,102,88
15,32,21,9.2,46,82,20,17,5,17.2,3,15.8,48,Jan 31 2018,Portland Trail Blazers,13,34,19,8.0,41,99,22,13,12,21.8,10,5.2,36,["Kris Dunn"|"Nikola Mirotic"|"Cameron Payne"|"Wade Baldwin"|"Caleb Swanigan"|"C.J. Wilcox"],["Ron Garretson"|"Aaron Smith"|"Gary Zielinski"],Chicago Bulls,124,108
15,38,32,14.3,50,97,17,12,9,22.5,3,9.5,43,Feb 1 2018,Denver Nuggets,9,28,34,10.2,51,98,17,13,9,20.9,5,6.2,40,["PJ Dozier"|"Daniel Hamilton"|"Andre Roberson"|"Tyler Lydon"|"Paul Millsap"|"Monte Morris"|"Mason Plumlee"],["Tony Brown"|"Justin Van Duyne"|"Zach Zarba"],Oklahoma City Thunder,127,124
7,25,20,6.2,35,76,37,27,4,9.3,8,7.1,41,Feb 1 2018,Detroit Pistons,8,31,22,5.9,40,96,14,14,10,21.3,3,8.1,49,["Mario Chalmers"|"Mike Conley"|"Chandler Parsons"|"Kobi Simmons"|"Kay Felder"|"Reggie Hearn"|"Reggie Jackson"|"Jon Leuer"],["Jason Goldenberg"|"Rodney Mott"|"Leroy Richardson"],Memphis Grizzlies,104,102
7,19,27,12.5,42,78,20,17,4,12.5,8,13.0,39,Feb 1 2018,Minnesota Timberwolves,6,29,19,1.7,32,85,25,19,15,30.0,6,13.5,43,["Eric Bledsoe"|"Jabari Parker"|"Mirza Teletovic"|"Jason Terry"|"Anthony Brown"|"Amile Jefferson"|"Justin Patton"],["Pat Fraher"|"Ken Mauer"|"Jonathan Sterling"],Milwaukee Bucks,108,89
