Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Mar 14 2019,Boston Celtics,,7:30p,Sacramento Kings,
Mar 14 2019,Denver Nuggets,,10:30p,Dallas Mavericks,
Mar 14 2019,Indiana Pacers,,7:00p,Oklahoma City Thunder,
Mar 14 2019,Orlando Magic,,7:00p,Cleveland Cavaliers,
Mar 14 2019,Toronto Raptors,,8:00p,Los Angeles Lakers,
Mar 14 2019,Utah Jazz,,9:00p,Minnesota Timberwolves,
