Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
10,25,28,5.6,47,96,9,7,10,22.2,7,12.3,39,Feb 26 2018,New York Knicks,15,31,31,7.0,44,85,26,22,8,21.6,8,11.1,43,["Chris Boucher"|"Damian Jones"|"Kevon Looney"|"Patrick McCaw"|"Ron Baker"|"Luke Kornet"|"Joakim Noah"|"Kristaps Porzingis"],["Jason Phillips"|"Derek Richardson"|"Kevin Scott"],Golden State Warriors,111,125
11,25,24,10.9,42,88,20,17,14,34.1,6,17.1,50,Feb 26 2018,Oklahoma City Thunder,12,29,23,9.5,39,84,21,15,8,18.2,15,14.6,35,["Jamel Artis"|"Jonathan Isaac"|"Terrence Ross"|"PJ Dozier"|"Daniel Hamilton"|"Andre Roberson"],["Mark Ayotte"|"Jonathan Sterling"|"Zach Zarba"],Orlando Magic,112,105
8,22,22,5.0,40,84,13,12,8,18.6,5,13.5,31,Feb 26 2018,Sacramento Kings,7,16,22,6.5,39,76,36,33,8,25.8,11,11.6,43,["Anthony Brown"|"Jimmy Butler"|"Amile Jefferson"|"Justin Patton"|"Jack Cooley"|"Harry Giles"|"JaKarr Sampson"],["Scott Foster"|"Pat Fraher"|"Scott Wall"],Minnesota Timberwolves,100,118
17,38,31,9.7,42,80,23,22,6,17.1,10,16.6,47,Feb 26 2018,Toronto Raptors,7,22,20,7.1,36,94,20,15,13,24.1,11,11.2,42,["Kay Felder"|"Reggie Hearn"|"Reggie Jackson"|"Jon Leuer"|"Lorenzo Brown"|"Alfonzo McKinnie"|"Malachi Richardson"],["Ron Garretson"|"Marat Kogut"|"J.T. Orr"],Detroit Pistons,123,94
7,29,21,8.7,31,71,22,16,7,18.4,6,21.4,39,Feb 26 2018,Utah Jazz,9,33,15,4.8,34,79,25,19,9,22.0,15,14.3,40,["Markel Brown"|"R.J. Hunter"|"Chinanu Onuaku"|"Zhou Qi"|"Dante Exum"|"Erik McCree"|"Raul Neto"|"Georges Niang"|"Thabo Sefolosha"],["Nick Buchert"|"Mike Callahan"|"Gediminas Petraitis"],Houston Rockets,85,96
15,35,28,14.0,44,82,21,15,6,15.4,11,13.3,35,Feb 27 2018,Charlotte Hornets,9,24,26,10.6,39,81,21,16,11,27.5,8,18.1,44,["Ryan Arcidiacono"|"Antonio Blakeney"|"Justin Holiday"|"Robin Lopez"|"Paul Zipser"|"Mangok Mathiang"|"Marcus Paige"|"Julyan Stone"],["Tony Brown"|"Ken Mauer"|"Haywoode Workman"],Chicago Bulls,118,103
12,24,24,2.0,50,97,27,17,14,29.8,7,9.2,55,Feb 27 2018,Cleveland Cavaliers,12,32,29,0.0,44,82,30,23,3,6.8,6,11.2,36,["Milton Doyle"|"Jeremy Lin"|"James Webb"|"Isaiah Whitehead"|"Jeff Green"|"Kevin Love"|"Marcus Thornton"],["Matt Boland"|"Kane Fitzgerald"|"Leroy Richardson"],Brooklyn Nets,129,123
10,31,27,11.1,43,87,30,24,11,26.8,11,16.6,41,Feb 27 2018,Denver Nuggets,7,26,26,12.5,46,89,31,23,13,30.2,12,14.9,43,["Patrick Beverley"|"Avery Bradley"|"Jawun Evans"|"C.J. Williams"|"Torrey Craig"|"Juan Hernangomez"|"Tyler Lydon"|"Monte Morris"],["Mark Ayotte"|"Tre Maddox"|"Derrick Stafford"],Los Angeles Clippers,120,122
9,27,19,17.0,36,82,28,21,11,24.4,12,13.7,37,Feb 27 2018,Miami Heat,12,31,25,5.5,35,84,23,19,10,27.8,10,19.6,44,["Justin Anderson"|"Markelle Fultz"|"Demetrius Jackson"|"Furkan Korkmaz"|"James Young"|"Derrick Jones"|"Jordan Mickey"|"Dion Waiters"|"Derrick Walton"],["Lauren Holtkamp"|"Rodney Mott"|"Bill Spooner"],Philadelphia 76ers,102,101
10,26,20,13.2,35,77,28,24,8,20.5,10,15.2,40,Feb 27 2018,Milwaukee Bucks,7,20,30,11.8,42,88,22,16,9,22.0,9,10.1,40,["Devin Robinson"|"John Wall"|"Malcolm Brogdon"|"Matthew Dellavedova"|"Marshall Plumlee"|"Mirza Teletovic"],["Curtis Blair"|"Mark Lindsay"|"Ed Malloy"],Washington Wizards,104,107
15,34,27,3.0,44,84,17,13,10,25.0,10,15.7,47,Feb 27 2018,Portland Trail Blazers,7,22,20,8.0,39,88,15,14,6,14.0,14,11.3,36,["Jack Cooley"|"Harry Giles"|"JaKarr Sampson"|"Wade Baldwin"|"Brandon Rush"|"C.J. Wilcox"],["Bill Kennedy"|"Justin Van Duyne"|"Gary Zielinski"],Sacramento Kings,116,99
9,29,21,19.0,38,87,27,22,15,31.9,13,17.5,49,Feb 28 2018,Atlanta Hawks,11,32,21,8.6,38,90,20,15,11,24.4,13,19.5,43,["Ike Anigbogu"|"Darren Collison"|"Ben Moore"|"Edmond Sumner"|"Tyler Cavanaugh"|"Antonius Cleveland"|"Josh Magette"|"Andrew White"],["Derrick Collins"|"John Goble"|"Scott Twardoski"],Indiana Pacers,107,102
12,20,31,6.3,54,87,15,14,4,14.3,3,9.7,47,Feb 28 2018,Boston Celtics,9,27,24,9.0,42,91,22,13,9,17.3,6,6.5,33,["Mangok Mathiang"|"Marcus Paige"|"Cody Zeller"|"Kadeem Allen"|"Jabari Bird"|"Gordon Hayward"|"Guerschon Yabusele"],["Ron Garretson"|"J.T. Orr"|"Tom Washington"],Charlotte Hornets,134,106
