Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Mar 23 2019,Atlanta Hawks,,7:30p,Philadelphia 76ers,
Mar 23 2019,Chicago Bulls,,8:00p,Utah Jazz,
Mar 23 2019,Charlotte Hornets,,6:00p,Boston Celtics,
Mar 23 2019,Golden State Warriors,,8:30p,Dallas Mavericks,
Mar 23 2019,Memphis Grizzlies,,8:00p,Minnesota Timberwolves,
Mar 23 2019,Portland Trail Blazers,,10:00p,Detroit Pistons,
Mar 23 2019,Sacramento Kings,,10:00p,Phoenix Suns,
Mar 23 2019,Washington Wizards,,7:00p,Miami Heat,
