Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
12,28,31,6.5,50,91,16,12,10,25.0,11,14.8,37,Dec 12 2018,Philadelphia 76ers,14,28,20,1.6,38,74,43,37,7,20.6,10,14.7,37,["Treveon Graham"|"Caris LeVert"|"Dzanan Musa"|"Theo Pinson"|"Alan Williams"|"Jonah Bolden"|"Jimmy Butler"|"Markelle Fultz"|"Zhaire Smith"],["J.B. DeRosa"|"Eric Lewis"|"Michael Smith"],Brooklyn Nets,124,127
19,38,34,8.5,50,86,32,22,9,25.0,3,9.1,38,Dec 12 2018,Sacramento Kings,9,22,30,8.3,50,93,27,21,12,29.3,4,9.5,39,["Keita Bates-Diop"|"Jerryd Bayless"|"Jared Terrell"|"C.J. Williams"|"Wenyen Gabriel"|"Skal Labissiere"|"Ben McLemore"|"Zach Randolph"],["Kevin Cutler"|"Jacyn Goble"|"Jason Phillips"],Minnesota Timberwolves,141,130
16,32,29,9.1,40,76,21,15,7,20.0,6,16.6,52,Dec 12 2018,Utah Jazz,12,33,16,4.5,29,77,24,14,2,4.3,10,12.9,30,["Yante Maten"|"Duncan Robinson"|"Dion Waiters"|"Hassan Whiteside"|"Tony Bradley"|"Tyler Cavanaugh"|"Naz Mitrou-Long"|"Raul Neto"],["Mike Callahan"|"Leroy Richardson"|"Scott Wall"],Miami Heat,111,84
12,33,25,6.1,46,91,29,21,8,18.2,7,12.6,41,Dec 12 2018,Washington Wizards,11,38,20,3.4,47,104,25,25,14,29.8,6,10.2,50,["Jabari Bird"|"Gordon Hayward"|"Al Horford"|"Guerschon Yabusele"|"Dwight Howard"|"Jordan McRae"|"Otto Porter"|"Okaro White"],["Matt Boland"|"Marc Davis"|"Karl Lane"],Boston Celtics,125,130
15,34,24,4.2,42,85,32,27,15,38.5,8,11.6,43,Dec 13 2018,Houston Rockets,10,32,23,9.8,43,80,27,15,7,20.0,9,11.6,31,["Alex Caruso"|"Brandon Ingram"|"Rajon Rondo"|"Johnathan Williams"|"Carmelo Anthony"|"Marquese Chriss"|"Vince Edwards"|"James Ennis"|"Isaiah Hartenstein"|"Zhou Qi"],["Nick Buchert"|"James Capers"|"Ben Taylor"],Los Angeles Lakers,126,111
11,33,23,11.3,34,82,23,18,9,22.0,8,14.8,43,Dec 13 2018,Orlando Magic,10,18,18,8.2,34,71,20,13,1,2.9,10,18.4,33,["Rawle Alkins"|"Chandler Hutchison"|"Tyler Ulis"|"Denzel Valentine"|"Troy Caupain"|"Melvin Frazier"|"Amile Jefferson"|"Timofey Mozgov"],["Ray Acosta"|"Brent Barnaky"|"Ken Mauer"],Chicago Bulls,97,91
10,27,20,11.1,37,92,18,15,12,23.5,15,11.5,40,Dec 13 2018,Phoenix Suns,5,33,14,6.2,31,78,33,22,14,33.3,7,19.9,53,["Kostas Antetokounmpo"|"J.J. Barea"|"Daryl Macon"|"Ray Spalding"|"Devin Booker"|"George King"|"Elie Okobo"],["Tony Brothers"|"Jacyn Goble"|"Mark Lindsay"],Dallas Mavericks,99,89
10,22,25,13.2,48,83,24,19,8,21.6,10,10.5,47,Dec 13 2018,San Antonio Spurs,10,31,21,1.6,30,84,24,17,13,25.0,4,15.2,42,["Angel Delgado"|"Luc Mbah a Moute"|"Johnathan Motley"|"Jerome Robinson"|"Lou Williams"|"Drew Eubanks"|"Pau Gasol"|"Ben Moore"|"Dejounte Murray"|"Lonnie Walker"],["Tony Brown"|"Pat Fraher"|"Haywoode Workman"],Los Angeles Clippers,125,87
19,39,28,18.8,46,95,20,18,13,31.7,15,16.8,47,Dec 14 2018,Boston Celtics,16,38,27,8.9,36,86,32,20,16,32.0,10,19.3,44,["Miles Plumlee"|"Alex Poythress"|"Taurean Waller-Prince"|"Omari Spellman"|"Jabari Bird"|"PJ Dozier"|"Al Horford"|"Guerschon Yabusele"],["Brian Forte"|"Jonathan Sterling"|"James Williams"],Atlanta Hawks,129,108
11,31,34,4.9,44,84,31,26,9,29.0,5,8.4,45,Dec 14 2018,Brooklyn Nets,11,29,30,5.7,49,90,16,9,4,10.0,3,8.5,26,["Dwight Howard"|"Jordan McRae"|"Otto Porter"|"Okaro White"|"Allen Crabbe"|"Treveon Graham"|"Caris LeVert"|"Alan Williams"],["Curtis Blair"|"Ed Malloy"|"C.J. Washington"],Washington Wizards,125,118
20,48,38,7.8,48,102,10,8,9,19.6,7,13.1,51,Dec 14 2018,Charlotte Hornets,12,34,27,14.8,47,98,31,20,9,17.6,11,8.2,46,["Trey Burke"|"Isaiah Hicks"|"Kristaps Porzingis"|"Lance Thomas"|"Allonzo Trier"|"Bismack Biyombo"|"Joe Chealey"|"J.P. Macura"],["Brandon Adair"|"Rodney Mott"|"J.T. Orr"],New York Knicks,124,126
13,36,24,3.8,35,87,21,19,13,25.0,7,13.5,50,Dec 14 2018,Cleveland Cavaliers,12,41,26,11.8,40,94,28,22,14,27.5,9,7.8,53,["Malcolm Brogdon"|"Trevon Duval"|"D.J. Wilson"|"Christian Wood"|"John Henson"|"Kevin Love"|"J.R. Smith"|"Tristan Thompson"],["Kevin Scott"|"Aaron Smith"|"Tom Washington"],Milwaukee Bucks,102,114
11,34,29,8.5,42,83,15,14,12,33.3,8,18.2,48,Dec 14 2018,Denver Nuggets,7,19,14,8.2,37,90,29,17,19,34.5,9,11.2,43,["Deonte Burton"|"Tyler Davis"|"Andre Roberson"|"Will Barton"|"Gary Harris"|"Paul Millsap"|"Michael Porter"|"Isaiah Thomas"|"Jarred Vanderbilt"],["Mark Ayotte"|"John Goble"|"Scott Twardoski"],Oklahoma City Thunder,109,98
8,29,21,11.6,35,83,25,19,10,21.7,9,6.9,34,Dec 14 2018,Memphis Grizzlies,15,39,30,14.8,36,82,18,13,14,36.8,3,15.1,50,["Goran Dragic"|"Yante Maten"|"Duncan Robinson"|"Dion Waiters"|"Dillon Brooks"|"Jevon Carter"|"Chandler Parsons"|"D.J. Stephens"],["Ron Garretson"|"Ashley Moyer-Gleich"|"Zach Zarba"],Miami Heat,97,100
9,36,17,6.7,36,88,27,20,17,32.1,5,13.8,49,Dec 14 2018,Philadelphia 76ers,8,20,33,3.8,42,95,24,21,11,25.6,7,6.2,47,["Ike Anigbogu"|"Davon Reed"|"Edmond Sumner"|"Jimmy Butler"|"Markelle Fultz"|"Demetrius Jackson"|"Zhaire Smith"],["Marc Davis"|"Karl Lane"|"Derek Richardson"],Indiana Pacers,101,113
13,27,29,8.5,48,94,21,19,12,27.9,10,7.2,38,Dec 14 2018,Portland Trail Blazers,18,31,20,6.0,43,78,21,18,6,18.8,4,15.5,37,["Jordan Loyd"|"Norman Powell"|"Jonas Valanciunas"|"Anfernee Simons"|"Gary Trent"],["Kevin Cutler"|"Jason Phillips"|"Leroy Richardson"],Toronto Raptors,128,122
15,44,33,5.4,45,96,25,20,7,13.5,6,10.8,42,Dec 14 2018,Sacramento Kings,15,40,32,0.0,44,96,36,27,15,30.0,5,13.9,60,["DeMarcus Cousins"|"Marcus Derrickson"|"Andre Iguodala"|"Damian Jones"|"Shaun Livingston"|"Wenyen Gabriel"|"Skal Labissiere"|"Zach Randolph"|"Troy Williams"],["Mike Callahan"|"Jason Goldenberg"|"Scott Wall"],Golden State Warriors,125,130
7,29,22,10.3,39,92,18,15,9,17.6,3,15.3,38,Dec 15 2018,Charlotte Hornets,14,34,34,9.5,49,92,24,16,10,25.6,12,12.8,52,["Alex Caruso"|"Brandon Ingram"|"Rajon Rondo"|"Johnathan Williams"|"Bismack Biyombo"|"Joe Chealey"|"J.P. Macura"],["Brent Barnaky"|"Curtis Blair"|"David Guthrie"],Los Angeles Lakers,100,128
10,30,25,11.5,39,80,35,25,10,23.8,10,15.9,48,Dec 15 2018,Detroit Pistons,9,33,19,8.0,39,94,23,17,12,24.0,11,11.9,44,["Jabari Bird"|"PJ Dozier"|"Al Horford"|"Guerschon Yabusele"|"Henry Ellenson"|"Keenan Evans"|"Zach Lofton"|"Zaza Pachulia"|"Glenn Robinson"|"Ish Smith"],["Eric Dalen"|"Kevin Scott"|"Tom Washington"],Boston Celtics,113,104
5,23,20,16.7,40,75,17,12,6,16.7,8,14.5,35,Dec 15 2018,Memphis Grizzlies,13,37,23,3.8,35,73,25,22,6,17.1,5,12.5,36,["Carmelo Anthony"|"Vince Edwards"|"James Ennis"|"Zhou Qi"|"Kyle Anderson"|"Dillon Brooks"|"Chandler Parsons"|"D.J. Stephens"],["Tony Brothers"|"J.B. DeRosa"|"Michael Smith"],Houston Rockets,97,105
9,22,26,14.0,42,90,24,17,9,19.1,13,9.9,40,Dec 15 2018,Oklahoma City Thunder,13,25,18,5.9,38,75,22,15,6,16.2,7,23.5,44,["Angel Delgado"|"Luc Mbah a Moute"|"Johnathan Motley"|"Jerome Robinson"|"Lou Williams"|"Deonte Burton"|"Tyler Davis"|"Andre Roberson"],["Derrick Collins"|"Ken Mauer"|"Natalie Sago"],Los Angeles Clippers,110,104
11,24,18,16.7,34,72,20,17,4,11.4,7,21.4,48,Dec 15 2018,Orlando Magic,7,29,17,8.3,28,89,28,26,11,20.0,13,9.0,42,["Grayson Allen"|"Tony Bradley"|"Tyler Cavanaugh"|"Naz Mitrou-Long"|"Troy Caupain"|"Melvin Frazier"|"Amile Jefferson"|"Timofey Mozgov"],["Tre Maddox"|"Gediminas Petraitis"|"Sean Wright"],Utah Jazz,96,89
9,28,30,11.5,41,90,20,16,11,26.8,6,13.2,51,Dec 15 2018,Phoenix Suns,7,35,26,6.5,39,96,19,14,11,21.6,10,9.5,41,["Keita Bates-Diop"|"Jerryd Bayless"|"Taj Gibson"|"Jared Terrell"|"C.J. Williams"|"Trevor Ariza"|"George King"|"Elie Okobo"],["Nick Buchert"|"John Butler"|"John Goble"],Minnesota Timberwolves,107,99
7,21,18,8.8,32,73,26,22,7,17.9,3,15.1,41,Dec 15 2018,San Antonio Spurs,6,29,16,15.4,37,86,21,18,8,19.0,12,6.8,40,["Rawle Alkins"|"Zach LaVine"|"Tyler Ulis"|"Denzel Valentine"|"Pau Gasol"|"Chimezie Metu"|"Ben Moore"|"Dejounte Murray"|"Lonnie Walker"],["Mitchell Ervin"|"Courtney Kirkland"|"Mark Lindsay"],Chicago Bulls,93,98
16,40,34,5.4,49,88,33,30,10,28.6,12,11.3,39,Dec 16 2018,Brooklyn Nets,14,29,38,10.4,47,85,25,19,8,21.6,9,12.7,33,["Miles Plumlee"|"Alex Poythress"|"Taurean Waller-Prince"|"Omari Spellman"|"Allen Crabbe"|"Caris LeVert"|"Dzanan Musa"|"Theo Pinson"|"Alan Williams"],["Pat Fraher"|"Brett Nansel"|"Josh Tiven"],Atlanta Hawks,144,127
12,30,28,0.0,41,88,17,11,6,14.3,8,11.2,33,Dec 16 2018,Cleveland Cavaliers,11,27,32,15.5,51,91,20,15,12,30.8,5,9.1,48,["Markelle Fultz"|"Demetrius Jackson"|"Justin Patton"|"Zhaire Smith"|"John Henson"|"Kevin Love"|"J.R. Smith"|"Tristan Thompson"],["Jonathan Sterling"|"Leon Wood"|"Zach Zarba"],Philadelphia 76ers,105,128
9,35,22,7.5,40,96,31,24,16,30.8,6,11.3,53,Dec 16 2018,Dallas Mavericks,9,31,20,11.5,46,98,21,19,11,22.9,6,7.7,47,["Marvin Bagley"|"Wenyen Gabriel"|"Skal Labissiere"|"Zach Randolph"|"Kostas Antetokounmpo"|"J.J. Barea"|"Daryl Macon"|"Dennis Smith"|"Ray Spalding"],["Matt Boland"|"Tony Brown"|"Ron Garretson"],Sacramento Kings,113,120
10,30,21,7.5,36,85,16,13,10,20.8,7,8.0,44,Dec 16 2018,Denver Nuggets,7,35,13,7.3,35,88,14,9,13,27.7,5,10.5,51,["Kyle Lowry"|"Jordan Loyd"|"Norman Powell"|"Jonas Valanciunas"|"Fred VanVleet"|"Will Barton"|"Gary Harris"|"Paul Millsap"|"Michael Porter"|"Isaiah Thomas"|"Jarred Vanderbilt"],["Mike Callahan"|"Marat Kogut"|"Haywoode Workman"],Toronto Raptors,95,86
12,34,28,7.0,40,87,23,18,11,26.2,9,11.8,45,Dec 16 2018,Indiana Pacers,10,32,21,1.9,37,89,22,15,13,27.7,7,13.2,44,["Damyean Dotson"|"Isaiah Hicks"|"Kristaps Porzingis"|"Mitchell Robinson"|"Allonzo Trier"|"Ike Anigbogu"|"Tyreke Evans"|"Davon Reed"|"Edmond Sumner"],["Scott Foster"|"Phenizee Ransom"|"Dedric Taylor"],New York Knicks,110,99
13,36,26,8.9,35,86,17,13,11,23.9,12,9.7,38,Dec 16 2018,New Orleans Pelicans,10,35,22,8.0,38,91,23,16,22,44.9,6,15.1,57,["Goran Dragic"|"Yante Maten"|"Duncan Robinson"|"Dion Waiters"|"Trevon Bluiett"|"Nikola Mirotic"|"Elfrid Payton"|"Kenrich Williams"],["Brandon Adair"|"Rodney Mott"|"Ben Taylor"],Miami Heat,96,102
13,31,30,9.1,54,106,10,7,15,30.0,14,13.3,51,Dec 16 2018,Washington Wizards,11,36,24,8.0,44,91,18,11,8,18.2,10,18.2,43,["Alex Caruso"|"Brandon Ingram"|"JaVale McGee"|"Rajon Rondo"|"Johnathan Williams"|"Dwight Howard"|"Kelly Oubre"|"Otto Porter"|"Austin Rivers"|"Devin Robinson"],["Brian Forte"|"Derek Richardson"|"James Williams"],Los Angeles Lakers,128,110
14,35,25,3.2,39,88,15,12,10,23.8,3,14.5,45,Dec 17 2018,Detroit Pistons,9,25,33,18.9,44,88,15,10,5,12.5,8,9.6,37,["Malcolm Brogdon"|"Trevon Duval"|"Ersan Ilyasova"|"Christian Wood"|"Henry Ellenson"|"Keenan Evans"|"Zach Lofton"|"Glenn Robinson"|"Ish Smith"],["Ray Acosta"|"Jason Phillips"|"Dedric Taylor"],Milwaukee Bucks,104,107
12,31,23,9.3,37,85,27,24,6,13.3,10,9.4,42,Dec 17 2018,Golden State Warriors,7,25,24,7.4,36,79,18,14,2,5.3,6,15.5,41,["Dillon Brooks"|"Mike Conley"|"Chandler Parsons"|"D.J. Stephens"|"DeMarcus Cousins"|"Marcus Derrickson"|"Damian Jones"|"Damion Lee"],["Nick Buchert"|"James Capers"|"Haywoode Workman"],Memphis Grizzlies,110,93
12,37,16,14.9,32,86,31,26,9,18.0,13,14.6,39,Dec 17 2018,Houston Rockets,10,35,23,8.2,32,82,31,23,11,26.8,9,19.4,52,["Tony Bradley"|"Tyler Cavanaugh"|"Naz Mitrou-Long"|"Georges Niang"|"Carmelo Anthony"|"Vince Edwards"|"James Ennis"|"Isaiah Hartenstein"],["Derrick Collins"|"Eric Dalen"|"Eric Lewis"],Utah Jazz,102,97
10,27,27,1.5,42,83,39,33,8,22.9,5,9.1,37,Dec 17 2018,Los Angeles Clippers,10,20,26,7.1,47,86,31,27,6,17.1,5,9.9,33,["Anfernee Simons"|"Gary Trent"|"Angel Delgado"|"Luc Mbah a Moute"|"Johnathan Motley"|"Jerome Robinson"|"Lou Williams"],["John Goble"|"Marat Kogut"|"Justin Van Duyne"],Portland Trail Blazers,127,131
10,27,37,13.5,48,96,30,26,11,25.6,10,9.2,58,Dec 17 2018,Minnesota Timberwolves,14,38,20,5.8,38,90,23,15,6,11.3,5,13.0,38,["Marvin Bagley"|"Wenyen Gabriel"|"Zach Randolph"|"Iman Shumpert"|"Keita Bates-Diop"|"Jerryd Bayless"|"Jared Terrell"|"C.J. Williams"],["David Guthrie"|"Karl Lane"|"C.J. Washington"],Sacramento Kings,132,105
9,35,15,0.0,40,99,29,21,16,28.6,5,9.0,50,Dec 17 2018,New York Knicks,9,27,27,7.8,48,92,27,23,4,10.5,8,6.3,44,["George King"|"Elie Okobo"|"Kelly Oubre"|"Austin Rivers"|"Damyean Dotson"|"Isaiah Hicks"|"Kristaps Porzingis"|"Mitchell Robinson"|"Allonzo Trier"],["Matt Myers"|"Kevin Scott"|"James Williams"],Phoenix Suns,110,128
8,21,24,3.2,43,89,33,27,17,37.8,14,15.5,49,Dec 17 2018,Oklahoma City Thunder,8,22,20,10.3,38,85,16,12,13,28.9,10,20.0,41,["Zach LaVine"|"Jabari Parker"|"Tyler Ulis"|"Denzel Valentine"|"Deonte Burton"|"Tyler Davis"|"Andre Roberson"],["Curtis Blair"|"Kane Fitzgerald"|"Ashley Moyer-Gleich"],Chicago Bulls,121,96
9,23,28,14.8,49,87,17,16,4,12.1,5,6.0,45,Dec 17 2018,San Antonio Spurs,11,37,29,7.8,40,98,7,5,12,22.6,3,9.0,41,["Markelle Fultz"|"Demetrius Jackson"|"Justin Patton"|"Zhaire Smith"|"Pau Gasol"|"Chimezie Metu"|"Ben Moore"|"Dejounte Murray"|"Lonnie Walker"],["John Butler"|"Scott Foster"|"Tre Maddox"],Philadelphia 76ers,123,96
12,32,23,11.6,37,79,39,32,13,31.7,4,19.3,49,Dec 18 2018,Atlanta Hawks,13,40,26,2.1,36,83,36,25,9,20.0,14,13.2,37,["Dwight Howard"|"Otto Porter"|"Devin Robinson"|"Okaro White"|"Tyler Dorsey"|"Miles Plumlee"|"Alex Poythress"|"Taurean Waller-Prince"|"Omari Spellman"],["Tony Brothers"|"Jacyn Goble"|"Ben Taylor"],Washington Wizards,118,110
14,34,27,8.0,44,91,19,13,4,9.1,5,10.0,40,Dec 18 2018,Brooklyn Nets,13,40,21,7.0,42,90,23,13,8,18.2,6,12.3,48,["Alex Caruso"|"Brandon Ingram"|"Rajon Rondo"|"Johnathan Williams"|"Allen Crabbe"|"Caris LeVert"|"Dzanan Musa"|"Theo Pinson"|"Alan Williams"],["Marc Davis"|"Courtney Kirkland"|"Natalie Sago"],Los Angeles Lakers,115,110
12,29,33,6.1,50,90,18,14,12,30.8,7,13.3,47,Dec 18 2018,Denver Nuggets,15,37,26,1.6,40,86,30,23,6,14.6,8,7.5,33,["Kostas Antetokounmpo"|"Maxi Kleber"|"Daryl Macon"|"Dennis Smith"|"Ray Spalding"|"Will Barton"|"Gary Harris"|"Paul Millsap"|"Michael Porter"|"Isaiah Thomas"|"Jarred Vanderbilt"],["Kevin Cutler"|"Kane Fitzgerald"|"Rodney Mott"],Dallas Mavericks,126,118
4,22,21,15.0,37,93,21,13,14,26.4,7,8.1,52,Dec 18 2018,Indiana Pacers,6,31,19,7.0,38,91,13,10,12,24.0,7,8.5,51,["John Henson"|"Jalen Jones"|"Kevin Love"|"J.R. Smith"|"Tristan Thompson"|"Ike Anigbogu"|"Alize Johnson"|"Davon Reed"|"Edmond Sumner"],["Brent Barnaky"|"Mousa Dagher"|"Brian Forte"],Cleveland Cavaliers,91,92
15,39,26,21.7,38,85,14,12,9,20.5,13,14.9,37,Dec 19 2018,Boston Celtics,11,27,23,13.0,41,96,22,18,21,42.9,8,13.9,56,["Ryan Anderson"|"George King"|"Elie Okobo"|"Jabari Bird"|"PJ Dozier"|"Al Horford"|"Marcus Morris"|"Guerschon Yabusele"],["Derrick Collins"|"David Guthrie"|"Evan Scott"],Phoenix Suns,103,111
6,19,21,10.2,40,91,10,7,9,19.1,7,7.7,39,Dec 19 2018,Chicago Bulls,8,25,23,2.8,34,74,25,20,7,18.9,3,13.3,45,["Allen Crabbe"|"Caris LeVert"|"Dzanan Musa"|"Theo Pinson"|"Alan Williams"|"Zach LaVine"|"Jabari Parker"|"Tyler Ulis"|"Denzel Valentine"],["Ray Acosta"|"Ken Mauer"|"Dedric Taylor"],Brooklyn Nets,93,96
10,25,24,8.1,47,92,9,6,13,29.5,4,11.1,51,Dec 19 2018,Charlotte Hornets,10,23,24,9.0,41,85,12,7,4,9.5,8,7.2,35,["John Henson"|"Jalen Jones"|"Kevin Love"|"J.R. Smith"|"Tristan Thompson"|"Bismack Biyombo"|"Joe Chealey"|"J.P. Macura"],["Eric Dalen"|"Tyler Ford"|"Jason Phillips"],Cleveland Cavaliers,110,99
26,55,30,3.7,47,85,21,16,8,22.9,8,13.7,41,Dec 19 2018,Houston Rockets,10,30,28,6.7,45,84,23,18,4,10.8,8,10.5,31,["Dwight Howard"|"Otto Porter"|"Devin Robinson"|"Okaro White"|"Carmelo Anthony"|"Vince Edwards"|"James Ennis"],["Scott Foster"|"Gediminas Petraitis"|"Scott Wall"],Washington Wizards,136,118
13,33,26,6.0,43,85,30,24,9,20.9,11,12.5,48,Dec 19 2018,Milwaukee Bucks,19,42,28,13.5,43,92,15,10,7,15.2,6,13.2,41,["Trevon Bluiett"|"Ian Clark"|"Elfrid Payton"|"Julius Randle"|"Donte DiVincenzo"|"Trevon Duval"|"Ersan Ilyasova"|"Jaylen Morris"|"Christian Wood"],["Curtis Blair"|"John Butler"|"Eric Lewis"],New Orleans Pelicans,123,115
9,33,22,8.7,45,103,29,24,11,23.4,8,5.7,49,Dec 19 2018,Minnesota Timberwolves,20,48,26,2.9,46,94,28,17,8,17.4,3,10.9,44,["Henry Ellenson"|"Keenan Evans"|"Zach Lofton"|"Glenn Robinson"|"Ish Smith"|"Keita Bates-Diop"|"Jeff Teague"|"Jared Terrell"|"C.J. Williams"],["Tony Brothers"|"Brian Forte"|"Nate Green"],Detroit Pistons,123,129
12,31,19,5.2,34,89,17,10,11,21.2,5,10.2,33,Dec 19 2018,Orlando Magic,12,19,29,6.9,50,77,21,17,4,15.4,5,11.3,45,["Pau Gasol"|"Chimezie Metu"|"Ben Moore"|"Dejounte Murray"|"Lonnie Walker"|"Troy Caupain"|"Melvin Frazier"|"Amile Jefferson"|"Timofey Mozgov"],["Leroy Richardson"|"Michael Smith"|"Tom Washington"],San Antonio Spurs,90,129
15,30,31,7.3,47,88,25,22,9,22.5,6,8.3,51,Dec 19 2018,Philadelphia 76ers,10,31,22,3.4,37,86,31,25,4,8.7,2,7.4,35,["Isaiah Hicks"|"Kristaps Porzingis"|"Mitchell Robinson"|"Allonzo Trier"|"Jonah Bolden"|"Markelle Fultz"|"Justin Patton"|"Zhaire Smith"],["Tony Brown"|"Mousa Dagher"|"Pat Fraher"],New York Knicks,131,109
11,26,16,7.8,35,75,20,18,12,32.4,9,20.0,43,Dec 19 2018,Portland Trail Blazers,9,27,22,20.4,33,78,19,17,11,26.2,12,13.9,36,["Dillon Brooks"|"Joakim Noah"|"D.J. Stephens"|"Yuta Watanabe"|"Anfernee Simons"|"Gary Trent"],["Mark Ayotte"|"Karl Lane"|"Aaron Smith"],Memphis Grizzlies,99,92
