Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
9,17,19,11.1,48,94,32,23,9,22.0,16,12.2,41,Oct 30 2018,Oklahoma City Thunder,7,20,18,9.1,35,74,43,33,6,15.8,6,20.5,38,["Angel Delgado"|"Luc Mbah a Moute"|"Johnathan Motley"|"Sindarius Thornwell"|"Deonte Burton"|"Tyler Davis"|"Andre Roberson"],["Tony Brown"|"Brian Forte"|"Justin Van Duyne"],Los Angeles Clippers,128,110
11,43,28,12.9,36,91,22,16,11,20.4,10,13.7,48,Oct 30 2018,Orlando Magic,8,22,22,12.5,41,84,26,17,8,17.8,8,13.6,51,["Bogdan Bogdanovic"|"Wenyen Gabriel"|"Zach Randolph"|"Iman Shumpert"|"Troy Caupain"|"Melvin Frazier"|"Amile Jefferson"|"Timofey Mozgov"],["Brett Nansel"|"Scott Wall"|"Zach Zarba"],Sacramento Kings,99,107
11,27,29,11.8,47,92,28,24,9,23.1,13,12.6,43,Oct 30 2018,Toronto Raptors,14,40,25,7.7,38,91,30,22,17,33.3,7,18.1,47,["Jerryd Bayless"|"Wilson Chandler"|"Demetrius Jackson"|"Shake Milton"|"Zhaire Smith"|"OG Anunoby"|"Chris Boucher"|"Jordan Loyd"|"Fred VanVleet"],["Mitchell Ervin"|"Tyler Ford"|"Scott Foster"],Philadelphia 76ers,129,112
12,38,26,5.1,43,101,30,22,18,30.5,5,12.3,55,Oct 31 2018,Brooklyn Nets,11,34,16,9.5,39,93,39,30,14,27.5,8,12.7,55,["Keenan Evans"|"Luke Kennard"|"Zach Lofton"|"Khyri Thomas"|"DeMarre Carroll"|"Treveon Graham"|"Rodions Kurucs"|"Theo Pinson"|"Alan Williams"],["Aaron Smith"|"Michael Smith"|"James Williams"],Detroit Pistons,120,119
16,34,27,8.2,39,92,18,13,10,20.4,7,11.5,43,Oct 31 2018,Chicago Bulls,7,26,24,15.5,45,99,18,11,17,34.0,7,13.0,56,["Will Barton"|"Michael Porter"|"Isaiah Thomas"|"Jarred Vanderbilt"|"Thomas Welsh"|"Rawle Alkins"|"Kris Dunn"|"Lauri Markkanen"|"Bobby Portis"|"Tyler Ulis"|"Denzel Valentine"],["Kane Fitzgerald"|"Tre Maddox"|"Justin Van Duyne"],Denver Nuggets,107,108
16,32,39,7.0,47,89,30,21,12,28.6,10,14.3,46,Oct 31 2018,Golden State Warriors,12,35,24,3.5,44,92,27,21,12,26.1,8,12.6,42,["Trevon Bluiett"|"Darius Miller"|"Elfrid Payton"|"DeMarcus Cousins"|"Marcus Derrickson"|"Damion Lee"|"Shaun Livingston"],["Ron Garretson"|"J.T. Orr"|"Derek Richardson"],New Orleans Pelicans,131,121
10,17,23,10.5,43,84,24,18,8,21.1,12,17.5,39,Oct 31 2018,Los Angeles Lakers,13,29,24,7.5,43,86,19,14,10,24.4,5,19.6,40,["Kostas Antetokounmpo"|"Devin Harris"|"Daryl Macon"|"Dirk Nowitzki"|"Ray Spalding"|"Michael Beasley"|"Isaac Bonga"|"Alex Caruso"],["Ray Acosta"|"Karl Lane"|"Rodney Mott"],Dallas Mavericks,114,113
12,25,19,11.9,50,86,24,16,7,20.0,10,13.4,41,Oct 31 2018,Minnesota Timberwolves,13,30,25,8.2,47,97,30,18,20,37.0,9,11.3,48,["Tony Bradley"|"Alec Burks"|"Tyler Cavanaugh"|"Naz Mitrou-Long"|"Raul Neto"|"Jimmy Butler"|"Justin Patton"|"Jared Terrell"],["John Goble"|"Gediminas Petraitis"|"Haywoode Workman"],Utah Jazz,128,125
12,25,18,9.5,34,79,24,21,9,22.5,6,16.0,35,Oct 31 2018,New York Knicks,6,20,24,18.5,45,83,17,11,10,27.8,10,14.2,41,["Ike Anigbogu"|"Alize Johnson"|"Ben Moore"|"Davon Reed"|"Isaiah Hicks"|"Kevin Knox"|"Courtney Lee"|"Kristaps Porzingis"],["Tony Brothers"|"Kevin Cutler"|"Ben Taylor"],Indiana Pacers,101,107
6,24,21,4.6,35,90,18,14,7,14.6,10,13.3,35,Oct 31 2018,Phoenix Suns,4,18,24,9.1,46,83,26,24,6,17.6,7,12.9,47,["Drew Eubanks"|"Dejounte Murray"|"Lonnie Walker"|"Derrick White"|"Devin Booker"|"Isaiah Canaan"|"George King"],["Nick Buchert"|"Eric Dalen"|"Ken Mauer"],San Antonio Spurs,90,120
8,31,26,9.5,42,87,34,23,10,21.7,6,17.7,43,Nov 1 2018,Atlanta Hawks,14,35,38,5.4,53,98,32,26,10,23.3,14,11.1,46,["Bogdan Bogdanovic"|"Wenyen Gabriel"|"Zach Randolph"|"Troy Williams"|"Jaylen Adams"|"Justin Anderson"|"John Collins"|"Daniel Hamilton"],["Mike Callahan"|"Jason Goldenberg"|"Josh Tiven"],Sacramento Kings,115,146
24,55,30,14.3,41,92,13,11,8,17.8,5,10.9,42,Nov 1 2018,Boston Celtics,9,29,20,8.1,41,85,30,22,8,19.0,8,12.5,45,["Trevon Duval"|"Jodie Meeks"|"Jaylen Morris"|"D.J. Wilson"|"Christian Wood"|"Jabari Bird"|"Jaylen Brown"|"PJ Dozier"|"Walt Lemon"|"Daniel Theis"],["Mitchell Ervin"|"Mark Lindsay"|"Tom Washington"],Milwaukee Bucks,117,113
11,41,26,5.1,38,93,22,20,11,23.9,7,14.2,51,Nov 1 2018,Charlotte Hornets,8,37,20,17.3,41,96,29,21,14,25.9,12,8.4,49,["Deonte Burton"|"Tyler Davis"|"Andre Roberson"|"Joe Chealey"|"Devonte' Graham"|"J.P. Macura"],["Matt Boland"|"Brett Nansel"|"Zach Zarba"],Oklahoma City Thunder,107,111
5,18,18,6.8,34,83,19,18,13,30.2,11,12.5,35,Nov 1 2018,Cleveland Cavaliers,10,26,22,10.8,41,85,21,18,14,38.9,8,11.3,44,["Will Barton"|"Michael Porter"|"Isaiah Thomas"|"Jarred Vanderbilt"|"Thomas Welsh"|"John Holland"|"Kevin Love"|"Billy Preston"],["Pat Fraher"|"Jacyn Goble"|"Jason Phillips"],Denver Nuggets,91,110
13,27,29,11.1,44,93,28,21,10,22.7,7,11.7,43,Nov 1 2018,Philadelphia 76ers,9,23,19,10.6,38,86,33,28,8,19.5,6,15.2,42,["Angel Delgado"|"Luc Mbah a Moute"|"Johnathan Motley"|"Sindarius Thornwell"|"Jerryd Bayless"|"Wilson Chandler"|"Demetrius Jackson"|"Shake Milton"|"Zhaire Smith"],["Brandon Adair"|"Courtney Kirkland"|"Scott Twardoski"],Los Angeles Clippers,122,113
18,35,26,6.2,44,87,31,26,8,21.1,4,12.2,46,Nov 1 2018,Portland Trail Blazers,8,29,23,5.8,40,94,37,31,14,26.9,7,9.8,44,["Trevon Bluiett"|"Darius Miller"|"Elfrid Payton"|"Maurice Harkless"|"Gary Trent"],["Karl Lane"|"Eric Lewis"|"Leon Wood"],New Orleans Pelicans,132,119
15,34,22,9.1,42,85,20,12,9,23.1,5,9.6,38,Nov 2 2018,Brooklyn Nets,15,39,22,19.6,41,83,32,22,11,27.5,4,8.5,41,["James Harden"|"Nene Hilario"|"Brandon Knight"|"Zhou Qi"|"DeMarre Carroll"|"Treveon Graham"|"Theo Pinson"|"Alan Williams"],["Brandon Adair"|"Tre Maddox"|"Ed Malloy"],Houston Rockets,111,119
13,31,33,11.9,42,89,9,8,11,25.0,2,13.1,43,Nov 2 2018,Chicago Bulls,7,26,21,15.5,40,85,22,20,9,22.0,8,10.4,42,["Ike Anigbogu"|"Alize Johnson"|"Ben Moore"|"Davon Reed"|"Rawle Alkins"|"Kris Dunn"|"Shaquille Harrison"|"Lauri Markkanen"|"Bobby Portis"|"Tyler Ulis"|"Denzel Valentine"],["Pat Fraher"|"Kevin Scott"|"Scott Twardoski"],Indiana Pacers,105,107
11,29,22,1.8,40,81,24,15,11,26.8,6,16.4,40,Nov 2 2018,Dallas Mavericks,7,29,26,7.7,46,84,26,19,10,25.6,13,11.2,40,["Isaiah Hicks"|"Kevin Knox"|"Courtney Lee"|"Kristaps Porzingis"|"Kostas Antetokounmpo"|"Devin Harris"|"Daryl Macon"|"Dirk Nowitzki"|"Ray Spalding"],["Curtis Blair"|"Michael Smith"|"Josh Tiven"],New York Knicks,106,118
13,34,31,16.1,43,88,22,17,12,27.9,3,14.1,61,Nov 2 2018,Golden State Warriors,13,45,25,7.4,38,101,14,10,8,14.0,8,4.5,39,["Keita Bates-Diop"|"Justin Patton"|"Jeff Teague"|"Jared Terrell"|"DeMarcus Cousins"|"Marcus Derrickson"|"Damion Lee"|"Shaun Livingston"],["Brent Barnaky"|"Eric Dalen"|"Scott Foster"],Minnesota Timberwolves,116,99
4,17,20,6.7,40,90,19,11,8,16.7,7,9.2,40,Nov 2 2018,Orlando Magic,13,26,22,4.1,41,86,33,25,10,23.8,5,11.5,50,["Angel Delgado"|"Luc Mbah a Moute"|"Johnathan Motley"|"Sindarius Thornwell"|"Troy Caupain"|"Amile Jefferson"|"Timofey Mozgov"|"Jonathon Simmons"],["Mark Ayotte"|"Sean Corbin"|"Jonathan Sterling"],Los Angeles Clippers,95,120
8,26,20,8.3,40,91,18,10,12,26.7,3,13.2,49,Nov 2 2018,Phoenix Suns,12,33,29,15.4,41,81,21,13,6,14.0,11,12.6,39,["Chris Boucher"|"Jordan Loyd"|"Malachi Richardson"|"Troy Daniels"|"George King"|"De'Anthony Melton"],["Tony Brown"|"Ron Garretson"|"Derek Richardson"],Toronto Raptors,98,107
14,36,21,10.2,36,77,25,14,10,25.0,3,13.7,39,Nov 2 2018,Utah Jazz,13,26,23,7.3,38,75,34,21,9,23.7,9,10.9,39,["Jevon Carter"|"D.J. Stephens"|"Yuta Watanabe"|"Tony Bradley"|"Alec Burks"|"Tyler Cavanaugh"|"Donovan Mitchell"|"Raul Neto"],["Ray Acosta"|"Nick Buchert"|"Ken Mauer"],Memphis Grizzlies,100,110
9,30,27,7.4,44,86,18,14,6,16.2,6,16.1,30,Nov 2 2018,Washington Wizards,15,32,34,8.9,49,86,26,21,7,22.6,13,11.8,38,["Deonte Burton"|"Tyler Davis"|"Andre Roberson"|"Jordan McRae"|"Chasson Randle"|"Devin Robinson"],["James Capers"|"Mark Lindsay"|"Aaron Smith"],Oklahoma City Thunder,111,134
13,32,33,15.6,46,88,23,18,8,22.2,11,14.0,37,Nov 3 2018,Atlanta Hawks,16,40,27,10.7,41,85,26,20,13,31.0,6,15.0,41,["James Johnson"|"Yante Maten"|"Duncan Robinson"|"Dion Waiters"|"Jaylen Adams"|"Justin Anderson"|"John Collins"|"Daniel Hamilton"],["Derrick Collins"|"Marc Davis"|"Brett Nansel"],Miami Heat,123,118
6,23,15,9.8,28,71,27,26,4,10.3,13,18.6,37,Nov 3 2018,Chicago Bulls,13,42,21,10.4,35,83,20,13,10,23.3,13,16.4,45,["Nene Hilario"|"Brandon Knight"|"Zhou Qi"|"Rawle Alkins"|"Kris Dunn"|"Lauri Markkanen"|"Bobby Portis"|"Tyler Ulis"|"Denzel Valentine"],["Jacyn Goble"|"Dedric Taylor"|"Tom Washington"],Houston Rockets,88,96
10,30,29,12.7,52,91,13,12,12,34.3,3,13.4,50,Nov 3 2018,Charlotte Hornets,10,26,22,3.3,35,81,15,14,3,7.3,10,12.9,26,["John Holland"|"Kevin Love"|"Billy Preston"|"Joe Chealey"|"Devonte' Graham"|"J.P. Macura"],["Mark Ayotte"|"Mike Callahan"|"Jason Goldenberg"],Cleveland Cavaliers,126,94
9,28,32,0.0,41,83,19,12,8,21.1,8,15.7,48,Nov 3 2018,Denver Nuggets,6,31,22,12.7,33,81,24,16,10,20.0,12,11.6,40,["Tony Bradley"|"Alec Burks"|"Tyler Cavanaugh"|"Raul Neto"|"Will Barton"|"Michael Porter"|"Isaiah Thomas"|"Jarred Vanderbilt"|"Thomas Welsh"],["J.B. DeRosa"|"Karl Lane"|"Eric Lewis"],Utah Jazz,103,88
11,32,23,4.8,36,86,25,19,8,18.6,10,11.8,45,Nov 3 2018,Indiana Pacers,19,46,23,14.8,38,88,9,6,10,21.3,6,13.2,45,["Jabari Bird"|"PJ Dozier"|"Walt Lemon"|"Daniel Theis"|"Ike Anigbogu"|"Alize Johnson"|"Davon Reed"],["Jason Phillips"|"James Williams"|"Haywoode Workman"],Boston Celtics,102,101
9,29,21,5.7,28,69,51,44,3,7.5,11,15.7,45,Nov 3 2018,Philadelphia 76ers,5,30,16,7.5,33,83,41,28,7,14.3,8,14.4,44,["Henry Ellenson"|"Keenan Evans"|"Luke Kennard"|"Zach Lofton"|"Khyri Thomas"|"Jerryd Bayless"|"Demetrius Jackson"|"Shake Milton"|"Zhaire Smith"],["Brian Forte"|"J.T. Orr"|"Sean Wright"],Detroit Pistons,109,99
6,35,20,7.7,44,104,22,16,16,28.1,10,11.0,50,Nov 3 2018,Portland Trail Blazers,8,21,20,15.9,45,86,25,16,9,20.9,9,17.1,50,["Isaac Bonga"|"Alex Caruso"|"Moritz Wagner"|"Maurice Harkless"|"Anfernee Simons"],["Tyler Ford"|"Scott Foster"|"Leroy Richardson"],Los Angeles Lakers,110,114
