Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Apr 1 2019,Boston Celtics,,7:30p,Miami Heat,
Apr 1 2019,Brooklyn Nets,,7:30p,Milwaukee Bucks,
Apr 1 2019,Dallas Mavericks,,8:30p,Philadelphia 76ers,
Apr 1 2019,Indiana Pacers,,7:00p,Detroit Pistons,
Apr 1 2019,Minnesota Timberwolves,,8:00p,Portland Trail Blazers,
Apr 1 2019,New York Knicks,,7:30p,Chicago Bulls,
Apr 1 2019,Phoenix Suns,,10:00p,Cleveland Cavaliers,
Apr 1 2019,Toronto Raptors,,7:30p,Orlando Magic,
Apr 1 2019,Utah Jazz,,9:00p,Charlotte Hornets,
