Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
8,26,23,2.8,39,90,13,11,6,14.0,8,16.6,42,Nov 1 2017,New York Knicks,19,52,21,6.3,42,88,21,16,9,20.0,6,12.6,46,["Chinanu Onuaku"|"Chris Paul"|"Briante Weber"|"Troy Williams"|"Ron Baker"|"Isaiah Hicks"|"Luke Kornet"|"Mindaugas Kuzminskas"|"Joakim Noah"],["Derrick Stafford"|"Justin Van Duyne"|"Gary Zielinski"],Houston Rockets,97,119
13,35,36,5.6,46,99,25,14,15,28.8,10,12.7,53,Nov 1 2017,Philadelphia 76ers,8,23,22,6.3,41,94,27,19,12,24.0,11,14.5,49,["DeAndre' Bembry"|"Ersan Ilyasova"|"Josh Magette"|"Miles Plumlee"|"Markelle Fultz"|"Richaun Holmes"|"James Michael McAdoo"|"Jacob Pullen"],["Kevin Cutler"|"Bill Kennedy"|"Haywoode Workman"],Atlanta Hawks,119,109
13,29,16,13.6,34,90,36,31,10,19.2,9,11.7,55,Nov 1 2017,Utah Jazz,9,34,17,13.1,37,93,27,20,11,19.6,8,13.9,53,["Wade Baldwin"|"Meyers Leonard"|"C.J. Wilcox"|"Dante Exum"|"Eric Griffin"|"Joe Johnson"|"Nate Wolters"],["Tyler Ford"|"John Goble"|"Aaron Smith"],Portland Trail Blazers,112,103
10,30,20,6.8,41,92,30,24,15,30.6,5,10.2,45,Nov 1 2017,Washington Wizards,9,24,23,8.1,41,83,38,31,11,26.8,5,8.3,45,["Eric Bledsoe"|"Brandon Knight"|"Alec Peters"|"Davon Reed"|"Alan Williams"|"Sheldon Mac"|"Otto Porter"|"Devin Robinson"|"Michael Young"],["Derrick Collins"|"Brian Forte"|"C.J. Washington"],Phoenix Suns,116,122
9,22,22,6.6,40,86,27,24,10,25.0,7,10.9,41,Nov 2 2017,Portland Trail Blazers,4,18,16,12.5,43,79,27,20,2,6.1,8,10.8,32,["Vander Blue"|"Thomas Bryant"|"Alex Caruso"|"Luol Deng"|"Al-Farouq Aminu"|"Wade Baldwin"|"Meyers Leonard"|"C.J. Wilcox"],["Bennie Adams"|"Ken Mauer"|"Dedric Taylor"],Los Angeles Lakers,113,110
7,24,19,14.5,34,87,23,17,14,28.0,6,14.1,46,Nov 2 2017,San Antonio Spurs,14,28,30,19.0,43,83,16,12,5,13.5,11,13.5,41,["Chris Boucher"|"Quinn Cook"|"Damian Jones"|"Kevon Looney"|"Matt Costello"|"Darrun Hilliard"|"Joffrey Lauvergne"|"Kawhi Leonard"|"Tony Parker"],["Eric Dalen"|"Marc Davis"|"Courtney Kirkland"],Golden State Warriors,92,112
11,33,16,19.0,39,81,18,15,5,12.5,8,16.8,41,Nov 3 2017,Atlanta Hawks,16,47,28,8.3,42,89,23,19,9,20.0,14,10.8,44,["Chinanu Onuaku"|"Chris Paul"|"Briante Weber"|"Troy Williams"|"DeAndre' Bembry"|"Ersan Ilyasova"|"Josh Magette"|"Miles Plumlee"],["Sean Corbin"|"Mark Lindsay"|"Derek Richardson"],Houston Rockets,104,119
9,34,19,11.7,34,88,22,17,9,17.0,4,13.3,47,Nov 3 2017,Dallas Mavericks,7,29,23,7.4,36,89,26,20,9,19.1,9,10.7,53,["Alexis Ajinca"|"Omer Asik"|"Charles Cooke"|"Solomon Hill"|"Frank Jackson"|"Jalen Jones"|"Rajon Rondo"|"Seth Curry"|"Dorian Finney-Smith"|"Josh McRoberts"|"Johnathan Motley"],["Kane Fitzgerald"|"Karl Lane"|"Justin Van Duyne"],New Orleans Pelicans,94,99
9,23,17,15.0,36,80,25,14,13,28.3,9,15.7,41,Nov 3 2017,Denver Nuggets,15,37,23,10.5,36,77,11,7,8,22.2,9,21.9,41,["A.J. Hammons"|"Rodney McGruder"|"Derrick Walton"|"Matt Williams"|"Torrey Craig"|"Juan Hernangomez"|"Tyler Lydon"|"Monte Morris"],["James Capers"|"Kevin Scott"|"Jonathan Sterling"],Miami Heat,95,94
8,26,21,6.9,37,78,28,23,7,19.4,10,11.7,39,Nov 3 2017,Detroit Pistons,10,25,27,11.5,39,83,9,8,7,17.9,6,13.0,36,["Joel Bolomboy"|"Greg Monroe"|"Jabari Parker"|"Gary Payton"|"Dwight Buycks"|"Jon Leuer"|"Luis Montero"],["Derrick Collins"|"Kevin Cutler"|"Scott Wall"],Milwaukee Bucks,105,96
9,21,26,13.2,48,94,27,19,7,16.7,10,13.1,57,Nov 3 2017,Los Angeles Lakers,9,38,23,6.8,37,91,38,29,8,13.8,8,12.9,43,["Quincy Acy"|"Jeremy Lin"|"Yakuba Ouattara"|"Isaiah Whitehead"|"Vander Blue"|"Andrew Bogut"|"Thomas Bryant"|"Alex Caruso"|"Larry Nance"],["Brent Barnaky"|"Tyler Ford"|"Monty McCutchen"],Brooklyn Nets,124,112
8,26,24,10.8,45,87,25,22,9,25.0,5,10.9,49,Nov 3 2017,New York Knicks,9,32,17,4.9,34,97,37,30,20,33.3,7,8.1,47,["Eric Bledsoe"|"Brandon Knight"|"Alec Peters"|"Davon Reed"|"Alan Williams"|"Ron Baker"|"Isaiah Hicks"|"Luke Kornet"|"Mindaugas Kuzminskas"|"Joakim Noah"],["Vladimir Voyard-Tadal"|"James Williams"|"Sean Wright"],Phoenix Suns,120,107
13,35,20,12.5,35,87,14,11,11,22.4,4,11.4,48,Nov 3 2017,Oklahoma City Thunder,13,28,23,3.8,36,84,24,16,11,22.9,6,9.6,49,["Kadeem Allen"|"Jabari Bird"|"Gordon Hayward"|"PJ Dozier"|"Daniel Hamilton"|"Kyle Singler"],["Mike Callahan"|"Pat Fraher"|"Ben Taylor"],Boston Celtics,94,101
10,35,23,3.6,35,86,5,3,7,15.2,6,15.4,38,Nov 3 2017,Orlando Magic,14,29,23,3.9,40,85,12,11,9,22.5,6,13.4,48,["Ryan Arcidiacono"|"Antonio Blakeney"|"Zach LaVine"|"Nikola Mirotic"|"Cameron Payne"|"Jamel Artis"|"Khem Birch"|"Adreian Payne"|"Elfrid Payton"],["Matt Boland"|"Phenizee Ransom"|"Zach Zarba"],Chicago Bulls,83,105
18,36,34,13.0,46,92,14,11,12,27.3,7,15.5,50,Nov 3 2017,Philadelphia 76ers,8,28,25,10.7,45,97,19,12,8,17.4,6,9.5,40,["Glenn Robinson"|"Edmond Sumner"|"Damien Wilkins"|"Markelle Fultz"|"Furkan Korkmaz"|"James Michael McAdoo"|"Jacob Pullen"],["Tony Brown"|"Scott Twardoski"|"Gary Zielinski"],Indiana Pacers,121,110
9,27,31,10.7,39,83,26,21,7,16.7,7,13.7,45,Nov 3 2017,San Antonio Spurs,8,24,16,1.8,33,80,42,27,11,22.4,11,10.9,46,["Nicolas Batum"|"Mangok Mathiang"|"Marcus Paige"|"Julyan Stone"|"Matt Costello"|"Darrun Hilliard"|"Joffrey Lauvergne"|"Kawhi Leonard"|"Tony Parker"],["Eric Lewis"|"Brett Nansel"|"Josh Tiven"],Charlotte Hornets,108,101
8,23,11,12.2,35,80,24,22,10,22.7,9,12.6,33,Nov 3 2017,Utah Jazz,11,30,20,7.0,38,71,28,22,5,17.9,9,16.1,39,["Lorenzo Brown"|"C.J. Miles"|"Malcolm Miller"|"Dante Exum"|"Eric Griffin"|"Joe Johnson"|"Nate Wolters"],["Mark Ayotte"|"David Guthrie"|"J.T. Orr"],Toronto Raptors,100,109
11,28,25,3.6,45,84,31,21,9,25.7,5,14.1,37,Nov 3 2017,Washington Wizards,12,27,20,7.1,46,82,28,26,8,22.2,11,12.9,34,["John Holland"|"London Perrantes"|"Iman Shumpert"|"Isaiah Thomas"|"Tristan Thompson"|"Sheldon Mac"|"Devin Robinson"|"Michael Young"],["Nick Buchert"|"Bill Kennedy"|"Haywoode Workman"],Cleveland Cavaliers,122,130
11,42,23,8.9,35,99,12,9,16,25.4,10,14.0,58,Nov 4 2017,Chicago Bulls,9,31,23,7.0,35,87,22,17,5,10.6,9,11.9,52,["Alexis Ajinca"|"Omer Asik"|"Charles Cooke"|"Solomon Hill"|"Frank Jackson"|"Jalen Jones"|"Rajon Rondo"|"Ryan Arcidiacono"|"Antonio Blakeney"|"Zach LaVine"|"Nikola Mirotic"|"Cameron Payne"|"Bobby Portis"],["Eric Dalen"|"Ed Malloy"|"Randy Richardson"],New Orleans Pelicans,90,96
6,24,26,11.8,40,87,27,22,9,20.9,9,14.7,46,Nov 4 2017,Denver Nuggets,18,40,38,6.3,50,91,17,9,7,15.9,13,11.7,41,["Chris Boucher"|"Quinn Cook"|"Damian Jones"|"Shaun Livingston"|"Torrey Craig"|"Juan Hernangomez"|"Tyler Lydon"|"Monte Morris"],["David Guthrie"|"Lauren Holtkamp"|"Leon Wood"],Golden State Warriors,108,127
13,24,28,5.5,40,79,22,15,8,21.6,10,13.6,35,Nov 4 2017,Detroit Pistons,10,21,24,1.8,40,76,13,9,3,10.0,6,17.2,32,["Jack Cooley"|"Harry Giles"|"George Hill"|"JaKarr Sampson"|"Dwight Buycks"|"Jon Leuer"|"Luis Montero"],["Nick Buchert"|"Courtney Kirkland"|"Leroy Richardson"],Sacramento Kings,108,99
4,26,18,13.2,38,83,31,24,15,33.3,7,11.9,43,Nov 4 2017,Los Angeles Clippers,13,31,21,12.3,40,84,24,20,9,24.3,8,10.4,39,["JaMychal Green"|"Vince Hunter"|"Ben McLemore"|"Ivan Rabb"|"Kobi Simmons"|"Brice Johnson"|"Milos Teodosic"|"C.J. Williams"|"Jamil Wilson"],["Brian Forte"|"Ken Mauer"|"Dedric Taylor"],Memphis Grizzlies,104,113
10,24,33,15.0,43,79,20,16,10,29.4,7,17.0,48,Nov 4 2017,Minnesota Timberwolves,10,27,18,3.6,40,87,12,9,7,15.6,7,14.0,31,["Seth Curry"|"Dorian Finney-Smith"|"Josh McRoberts"|"Johnathan Motley"|"Anthony Brown"|"Justin Patton"],["Curtis Blair"|"Kevin Cutler"|"Scott Foster"],Dallas Mavericks,112,99
10,36,27,9.8,42,96,23,21,15,31.3,6,10.9,47,Nov 5 2017,Cleveland Cavaliers,11,25,24,10.0,41,86,34,24,11,25.6,4,14.4,44,["DeAndre' Bembry"|"Ersan Ilyasova"|"Josh Magette"|"Mike Muscala"|"Miles Plumlee"|"John Holland"|"London Perrantes"|"Iman Shumpert"|"Isaiah Thomas"|"Tristan Thompson"],["Tony Brothers"|"Jason Goldenberg"|"Scott Wall"],Atlanta Hawks,115,117
23,39,26,13.0,48,81,21,18,5,16.7,9,18.1,42,Nov 5 2017,Houston Rockets,13,34,22,7.1,38,88,24,21,8,17.8,7,11.7,33,["Dante Exum"|"Eric Griffin"|"Joe Johnson"|"Nate Wolters"|"Chinanu Onuaku"|"Chris Paul"|"Briante Weber"|"Troy Williams"],["Eric Lewis"|"Ben Taylor"|"Josh Tiven"],Utah Jazz,137,110
9,31,16,8.3,34,87,30,24,18,40.0,11,13.0,50,Nov 5 2017,Los Angeles Clippers,14,36,23,10.7,37,84,19,16,10,23.8,12,14.8,37,["A.J. Hammons"|"Rodney McGruder"|"Dion Waiters"|"Matt Williams"|"Milos Teodosic"|"C.J. Williams"|"Jamil Wilson"],["Brent Barnaky"|"Tyler Ford"|"Ron Garretson"],Miami Heat,101,104
9,27,25,8.0,40,85,23,18,8,19.5,5,14.4,46,Nov 5 2017,Los Angeles Lakers,11,37,23,12.1,40,87,14,11,6,13.6,6,11.4,39,["JaMychal Green"|"Vince Hunter"|"Ben McLemore"|"Ivan Rabb"|"Kobi Simmons"|"Andrew Bogut"|"Alex Caruso"|"Luol Deng"|"Larry Nance"],["Mark Ayotte"|"James Capers"|"Jonathan Sterling"],Memphis Grizzlies,107,102
10,24,20,6.6,38,83,30,26,12,28.6,4,14.3,54,Nov 5 2017,Minnesota Timberwolves,9,28,24,5.1,37,89,21,11,10,19.2,8,10.1,40,["Nicolas Batum"|"Mangok Mathiang"|"Marcus Paige"|"Julyan Stone"|"Anthony Brown"|"Justin Patton"],["Mitchell Ervin"|"Bill Kennedy"|"Kevin Scott"],Charlotte Hornets,112,94
6,23,24,13.0,44,88,19,14,12,28.6,8,11.1,46,Nov 5 2017,New York Knicks,12,25,24,3.1,37,79,17,15,4,10.5,6,12.2,34,["T.J. Leaf"|"Glenn Robinson"|"Edmond Sumner"|"Ron Baker"|"Isaiah Hicks"|"Luke Kornet"|"Mindaugas Kuzminskas"|"Joakim Noah"],["Michael Smith"|"C.J. Washington"|"Tom Washington"],Indiana Pacers,108,101
6,29,18,7.1,33,91,18,16,10,18.2,4,11.6,45,Nov 5 2017,Orlando Magic,11,33,26,1.6,39,89,20,15,9,20.5,10,11.7,54,["Kadeem Allen"|"Jabari Bird"|"Gordon Hayward"|"Jamel Artis"|"Khem Birch"|"Adreian Payne"|"Elfrid Payton"],["Sean Corbin"|"Kane Fitzgerald"|"Haywoode Workman"],Boston Celtics,88,104
7,20,20,12.5,37,74,28,22,7,21.2,6,19.6,44,Nov 5 2017,Portland Trail Blazers,11,33,17,3.7,40,89,15,8,6,14.0,11,10.3,32,["PJ Dozier"|"Daniel Hamilton"|"Kyle Singler"|"Al-Farouq Aminu"|"Wade Baldwin"|"Meyers Leonard"|"C.J. Wilcox"],["Tre Maddox"|"Rodney Mott"|"J.T. Orr"],Oklahoma City Thunder,103,99
11,22,21,6.9,44,88,18,13,8,19.0,9,8.6,43,Nov 5 2017,San Antonio Spurs,8,23,23,6.1,37,81,22,13,11,23.9,5,16.6,45,["Eric Bledsoe"|"Brandon Knight"|"Alec Peters"|"Davon Reed"|"Alan Williams"|"Matt Costello"|"Joffrey Lauvergne"|"Kawhi Leonard"|"Tony Parker"|"Derrick White"],["Mike Callahan"|"Karl Lane"|"Aaron Smith"],Phoenix Suns,112,95
5,24,17,12.9,37,80,27,17,9,20.5,7,12.4,36,Nov 5 2017,Toronto Raptors,11,23,19,5.4,40,85,23,16,11,28.9,9,15.2,46,["Sheldon Mac"|"Devin Robinson"|"John Wall"|"Michael Young"|"Lorenzo Brown"|"Alfonzo McKinnie"|"Malcolm Miller"],["Tony Brown"|"J.B. DeRosa"|"Gary Zielinski"],Washington Wizards,96,107
13,26,24,8.9,39,81,20,16,5,12.5,8,13.5,36,Nov 6 2017,Atlanta Hawks,14,36,28,5.5,39,81,22,18,7,18.4,3,12.5,42,["Kadeem Allen"|"Gordon Hayward"|"Marcus Morris"|"DeAndre' Bembry"|"Ersan Ilyasova"|"Josh Magette"|"Mike Muscala"|"Miles Plumlee"],["Eric Dalen"|"Marc Davis"|"Jacyn Goble"],Boston Celtics,107,110
11,32,20,17.5,32,87,24,22,13,26.0,12,12.5,51,Nov 6 2017,Golden State Warriors,8,26,19,10.9,30,83,17,12,7,15.6,10,18.1,44,["A.J. Hammons"|"Rodney McGruder"|"Dion Waiters"|"Matt Williams"|"Chris Boucher"|"Quinn Cook"|"Damian Jones"|"David West"],["Mark Ayotte"|"Brian Forte"|"Dedric Taylor"],Miami Heat,97,80
6,25,13,12.7,30,86,35,26,14,27.5,8,14.4,52,Nov 6 2017,Phoenix Suns,8,32,20,6.6,35,87,29,20,11,22.4,10,13.8,48,["Jarrett Allen"|"Jeremy Lin"|"Yakuba Ouattara"|"Isaiah Whitehead"|"Eric Bledsoe"|"Brandon Knight"|"Alec Peters"|"Davon Reed"|"Alan Williams"],["David Guthrie"|"Lauren Holtkamp"|"Ken Mauer"],Brooklyn Nets,92,98
9,18,18,7.5,41,82,38,33,12,30.0,7,10.8,39,Nov 7 2017,Cleveland Cavaliers,13,30,29,12.5,47,83,16,12,8,22.9,6,15.1,36,["Eric Bledsoe"|"Joel Bolomboy"|"Jabari Parker"|"Gary Payton"|"John Holland"|"London Perrantes"|"Isaiah Thomas"|"Tristan Thompson"],["Mike Callahan"|"Scott Twardoski"|"Gary Zielinski"],Milwaukee Bucks,124,119
9,34,26,16.7,44,93,20,15,9,18.8,16,15.7,47,Nov 7 2017,Denver Nuggets,11,35,22,10.2,38,89,22,17,8,17.4,12,20.2,47,["Jarrett Allen"|"Trevor Booker"|"Jeremy Lin"|"Yakuba Ouattara"|"Torrey Craig"|"Juan Hernangomez"|"Tyler Lydon"|"Monte Morris"],["Courtney Kirkland"|"Rodney Mott"|"Ben Taylor"],Brooklyn Nets,112,104
9,24,19,7.7,44,93,18,15,11,25.6,4,9.0,41,Nov 7 2017,Indiana Pacers,14,35,23,7.2,44,87,22,15,11,26.8,6,11.0,43,["Alexis Ajinca"|"Omer Asik"|"Charles Cooke"|"Solomon Hill"|"Frank Jackson"|"Jalen Jones"|"Rajon Rondo"|"Glenn Robinson"|"Domantas Sabonis"|"Edmond Sumner"],["Brandon Adair"|"Matt Boland"|"Marc Davis"],New Orleans Pelicans,112,117
12,25,29,9.3,45,75,21,16,6,20.7,5,16.0,35,Nov 7 2017,New York Knicks,15,37,24,4.0,42,91,17,14,17,37.0,8,11.7,40,["Nicolas Batum"|"Mangok Mathiang"|"Marcus Paige"|"Julyan Stone"|"Ron Baker"|"Isaiah Hicks"|"Luke Kornet"|"Mindaugas Kuzminskas"|"Joakim Noah"],["John Goble"|"Scott Wall"|"Haywoode Workman"],Charlotte Hornets,118,113
6,19,11,1.9,36,81,20,19,10,25.6,9,15.1,42,Nov 7 2017,Portland Trail Blazers,7,19,18,16.1,35,73,25,21,5,13.5,8,14.3,34,["JaMychal Green"|"Vince Hunter"|"Ben McLemore"|"Ivan Rabb"|"Kobi Simmons"|"Al-Farouq Aminu"|"Wade Baldwin"|"Meyers Leonard"|"C.J. Wilcox"],["Nick Buchert"|"Pat Fraher"|"Justin Van Duyne"],Memphis Grizzlies,97,98
9,24,21,10.2,37,79,12,11,5,12.5,6,21.4,47,Nov 7 2017,Sacramento Kings,10,37,15,3.6,29,86,23,18,9,17.6,16,12.7,44,["PJ Dozier"|"Daniel Hamilton"|"Kyle Singler"|"Jack Cooley"|"Harry Giles"|"Georgios Papagiannis"|"JaKarr Sampson"],["James Capers"|"Kevin Cutler"|"Brian Forte"],Oklahoma City Thunder,94,86
15,28,33,5.8,45,84,19,15,11,27.5,13,12.3,39,Nov 7 2017,San Antonio Spurs,11,30,20,7.1,42,82,17,12,10,26.3,6,16.0,39,["Milos Teodosic"|"C.J. Williams"|"Jamil Wilson"|"Matt Costello"|"Joffrey Lauvergne"|"Kawhi Leonard"|"Tony Parker"|"Derrick White"],["Mitchell Ervin"|"James Williams"|"Sean Wright"],Los Angeles Clippers,120,107
13,25,22,0.0,44,81,24,18,7,19.4,5,14.1,37,Nov 7 2017,Toronto Raptors,11,29,26,3.6,40,80,28,23,8,21.1,10,12.3,37,["Ryan Arcidiacono"|"Zach LaVine"|"Nikola Mirotic"|"David Nwaba"|"Cameron Payne"|"Lorenzo Brown"|"Bruno Caboclo"|"Malcolm Miller"],["Jason Goldenberg"|"Kevin Scott"|"Derrick Stafford"],Chicago Bulls,119,114
9,39,15,11.1,30,99,35,28,14,22.6,14,9.5,45,Nov 7 2017,Utah Jazz,12,27,23,10.0,34,81,30,24,8,20.5,5,18.9,56,["Joel Embiid"|"Markelle Fultz"|"Furkan Korkmaz"|"James Michael McAdoo"|"Jacob Pullen"|"Dante Exum"|"Eric Griffin"|"Joe Johnson"|"Nate Wolters"],["Bennie Adams"|"Brent Barnaky"|"Leon Wood"],Philadelphia 76ers,97,104
10,25,21,8.2,32,75,32,25,3,6.7,5,14.4,39,Nov 7 2017,Washington Wizards,11,30,26,16.0,43,91,20,16,11,23.4,6,9.9,53,["Gian Clavell"|"Seth Curry"|"Josh McRoberts"|"Johnathan Motley"|"Sheldon Mac"|"Devin Robinson"|"Michael Young"],["Mark Lindsay"|"Leroy Richardson"|"Josh Tiven"],Dallas Mavericks,99,113
7,29,20,9.8,38,98,31,24,16,30.8,8,10.4,48,Nov 8 2017,Boston Celtics,5,24,16,11.6,37,85,23,17,12,27.3,8,17.4,48,["Thomas Bryant"|"Alex Caruso"|"Luol Deng"|"Larry Nance"|"Kadeem Allen"|"Jabari Bird"|"Gordon Hayward"|"Al Horford"],["Eric Lewis"|"Kevin Scott"|"Zach Zarba"],Los Angeles Lakers,107,96
12,27,25,7.8,43,83,25,16,8,20.5,3,13.8,50,Nov 8 2017,Detroit Pistons,7,24,22,5.4,38,88,18,14,7,14.3,8,13.5,38,["Glenn Robinson"|"Domantas Sabonis"|"Edmond Sumner"|"Dwight Buycks"|"Stanley Johnson"|"Jon Leuer"],["Sean Corbin"|"Karl Lane"|"Derek Richardson"],Indiana Pacers,114,97
15,36,37,13.2,48,85,18,14,3,8.6,10,17.0,45,Nov 8 2017,Golden State Warriors,5,24,21,0.0,38,92,27,20,9,17.6,15,11.1,41,["Anthony Brown"|"Justin Patton"|"Chris Boucher"|"Quinn Cook"|"Kevin Durant"|"Damian Jones"],["Derrick Collins"|"Ken Mauer"|"Gediminas Petraitis"],Minnesota Timberwolves,125,101
13,28,31,10.3,43,80,22,13,6,16.7,16,11.8,29,Nov 8 2017,Orlando Magic,5,12,26,3.8,42,80,13,10,12,34.3,7,21.2,42,["Ron Baker"|"Isaiah Hicks"|"Luke Kornet"|"Joakim Noah"|"Kristaps Porzingis"|"Jamel Artis"|"D.J. Augustin"|"Khem Birch"|"Adreian Payne"],["Curtis Blair"|"Tyler Ford"|"Monty McCutchen"],New York Knicks,112,99
12,29,20,3.9,40,88,30,23,6,12.5,4,9.8,34,Nov 8 2017,Phoenix Suns,12,30,21,6.8,43,81,35,28,11,28.2,5,12.7,53,["A.J. Hammons"|"Tyler Johnson"|"Rodney McGruder"|"Matt Williams"|"Brandon Knight"|"Greg Monroe"|"Alec Peters"|"Davon Reed"|"Alan Williams"],["Bill Kennedy"|"Courtney Kirkland"|"Brett Nansel"],Miami Heat,115,126
