Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
5,22,19,7.1,38,83,25,21,9,19.6,3,15.3,50,Oct 17 2017,Cleveland Cavaliers,8,32,24,6.6,36,88,25,19,9,18.0,11,9.2,46,["Kadeem Allen"|"Jabari Bird"|"Marcus Morris"|"Guerschon Yabusele"|"John Holland"|"Isaiah Thomas"|"Ante Zizic"],["Brian Forte"|"Monty McCutchen"|"Michael Smith"],Boston Celtics,102,99
16,30,34,16.1,43,80,21,19,6,15.4,5,16.0,41,Oct 17 2017,Golden State Warriors,15,41,28,10.0,47,97,19,13,10,22.2,9,10.2,43,["Chinanu Onuaku"|"Troy Williams"|"Chris Boucher"|"Quinn Cook"|"Andre Iguodala"|"Damian Jones"],["Scott Foster"|"Ron Garretson"|"Tre Maddox"],Houston Rockets,121,122
11,28,23,3.6,39,91,21,11,11,22.0,12,10.7,43,Oct 18 2017,Boston Celtics,7,21,19,6.3,38,76,30,25,6,15.8,6,14.4,45,["DeAndre Liggins"|"Jabari Parker"|"Gary Payton"|"Kadeem Allen"|"Gordon Hayward"|"Marcus Morris"],["Jason Goldenberg"|"Mark Lindsay"|"Tom Washington"],Milwaukee Bucks,100,108
17,45,27,5.3,38,86,21,18,9,20.0,5,13.6,41,Oct 18 2017,Dallas Mavericks,9,18,20,14.6,48,94,15,12,14,30.4,11,11.4,50,["Nicolas Brussino"|"Miles Plumlee"|"Isaiah Taylor"|"Gian Clavell"|"Seth Curry"|"Josh McRoberts"|"Johnathan Motley"],["Ken Mauer"|"Leroy Richardson"|"Josh Tiven"],Atlanta Hawks,111,117
9,26,24,7.0,41,96,12,11,9,17.0,14,7.3,47,Oct 18 2017,Detroit Pistons,9,30,16,4.3,29,73,29,23,3,7.3,4,16.5,47,["Nicolas Batum"|"Mangok Mathiang"|"Marcus Paige"|"Dwight Buycks"|"Luis Montero"|"Anthony Tolliver"],["Matt Boland"|"Marc Davis"|"J.B. DeRosa"],Charlotte Hornets,102,90
9,34,29,14.1,53,102,32,25,14,30.4,12,10.8,47,Oct 18 2017,Indiana Pacers,12,30,22,2.9,45,94,32,29,11,25.0,7,15.6,43,["Yakuba Ouattara"|"Isaiah Whitehead"|"Jacob Wiley"|"Tyler Zeller"|"Alex Poythress"|"Glenn Robinson"|"Edmond Sumner"],["Tony Brothers"|"Derrick Collins"|"Kevin Cutler"],Brooklyn Nets,140,131
9,29,19,14.8,39,92,28,16,15,30.0,9,9.5,45,Oct 18 2017,Memphis Grizzlies,7,25,15,19.0,30,79,29,24,16,34.8,4,15.6,51,["Alexis Ajinca"|"Omer Asik"|"Solomon Hill"|"Frank Jackson"|"Rajon Rondo"|"Vince Hunter"|"Ben McLemore"|"Wayne Selden"|"Kobi Simmons"],["Sean Corbin"|"Scott Twardoski"|"Gary Zielinski"],New Orleans Pelicans,103,91
8,21,22,12.7,43,90,29,22,11,25.0,8,12.0,50,Oct 18 2017,Orlando Magic,8,30,27,5.8,44,101,17,13,11,22.0,6,10.7,44,["A.J. Hammons"|"Rodney McGruder"|"Derrick Walton"|"Okaro White"|"Jamel Artis"|"Khem Birch"|"Wesley Iwundu"|"Adreian Payne"],["Lauren Holtkamp"|"Karl Lane"|"Ed Malloy"],Miami Heat,116,109
7,27,10,12.1,28,89,18,13,10,19.2,9,14.2,33,Oct 18 2017,Phoenix Suns,14,24,22,11.3,44,90,28,22,15,39.5,8,13.5,57,["Noah Vonleh"|"C.J. Wilcox"|"Jared Dudley"|"Brandon Knight"|"Alex Len"|"Davon Reed"|"Alan Williams"],["Rodney Mott"|"J.T. Orr"|"James Williams"],Portland Trail Blazers,76,124
8,23,19,10.5,42,88,10,8,9,22.0,5,15.5,42,Oct 18 2017,Sacramento Kings,12,45,19,4.6,33,83,29,27,12,26.7,7,12.8,44,["Chinanu Onuaku"|"Troy Williams"|"Bogdan Bogdanovic"|"Jack Cooley"|"Harry Giles"|"Zach Randolph"],["Derek Richardson"|"Kevin Scott"|"Bill Spooner"],Houston Rockets,100,105
8,21,22,16.7,41,89,19,17,12,27.9,8,10.2,50,Oct 18 2017,San Antonio Spurs,8,19,23,5.9,37,85,23,17,11,22.4,7,12.0,42,["Anthony Brown"|"Justin Patton"|"Matt Costello"|"Darrun Hilliard"|"Kawhi Leonard"|"Tony Parker"],["Pat Fraher"|"Derrick Stafford"|"Scott Wall"],Minnesota Timberwolves,107,99
9,24,28,10.0,41,81,16,15,6,16.2,9,14.6,36,Oct 18 2017,Utah Jazz,13,27,21,5.3,36,77,12,11,7,18.9,4,19.6,38,["Torrey Craig"|"Tyler Lydon"|"Monte Morris"|"Tony Bradley"|"Dante Exum"|"Eric Griffin"|"Raul Neto"],["Scott Foster"|"Jonathan Sterling"|"Leon Wood"],Denver Nuggets,106,96
6,22,21,17.2,42,97,38,30,16,30.2,8,7.3,52,Oct 18 2017,Washington Wizards,15,35,25,8.0,43,93,19,14,11,23.4,6,14.4,48,["Richaun Holmes"|"Furkan Korkmaz"|"James Michael McAdoo"|"Jacob Pullen"|"Sheldon Mac"|"Markieff Morris"|"Devin Robinson"|"Michael Young"],["David Guthrie"|"Dedric Taylor"|"Zach Zarba"],Philadelphia 76ers,120,115
4,16,21,9.5,37,91,23,14,12,22.2,8,15.8,52,Oct 19 2017,Los Angeles Lakers,12,33,23,4.0,42,107,13,12,17,29.8,12,11.0,59,["Jawun Evans"|"C.J. Williams"|"Jamil Wilson"|"Vander Blue"|"Thomas Bryant"|"Josh Hart"|"Ivica Zubac"],["Mike Callahan"|"J.T. Orr"|"James Williams"],Los Angeles Clippers,92,108
11,38,26,12.7,39,90,22,16,13,30.2,14,15.3,41,Oct 19 2017,Oklahoma City Thunder,7,24,19,7.7,32,79,19,13,11,28.2,8,22.2,41,["Jarrett Jack"|"Luke Kornet"|"Mindaugas Kuzminskas"|"Joakim Noah"|"PJ Dozier"|"Daniel Hamilton"|"Kyle Singler"],["Nick Buchert"|"James Capers"|"Tyler Ford"],New York Knicks,105,84
13,29,26,7.0,39,83,28,26,13,31.0,10,15.1,49,Oct 19 2017,Toronto Raptors,10,32,22,3.7,37,89,18,16,10,21.7,7,16.4,39,["Kris Dunn"|"Zach LaVine"|"Nikola Mirotic"|"Cameron Payne"|"Lorenzo Brown"|"Bruno Caboclo"|"K.J. McDaniels"|"Malcolm Miller"],["Brent Barnaky"|"Courtney Kirkland"|"Dedric Taylor"],Chicago Bulls,117,100
9,27,22,10.7,46,92,35,25,15,32.6,13,14.4,48,Oct 20 2017,Brooklyn Nets,18,33,30,4.6,45,89,15,13,9,21.4,9,18.7,40,["Jamel Artis"|"Khem Birch"|"Aaron Gordon"|"Adreian Payne"|"Jeremy Lin"|"Yakuba Ouattara"|"Isaiah Whitehead"|"Jacob Wiley"],["Ray Acosta"|"John Goble"|"Ben Taylor"],Orlando Magic,126,121
11,36,17,6.2,37,86,30,24,12,27.3,5,17.5,57,Oct 20 2017,Charlotte Hornets,7,30,19,8.0,36,95,14,12,6,11.8,11,11.4,38,["DeAndre' Bembry"|"Miles Plumlee"|"Isaiah Taylor"|"Nicolas Batum"|"Mangok Mathiang"|"Marcus Paige"],["Eric Lewis"|"Monty McCutchen"|"C.J. Washington"],Atlanta Hawks,109,91
11,33,19,10.9,31,75,21,15,7,14.6,8,12.5,36,Oct 20 2017,Dallas Mavericks,10,23,20,7.1,37,87,13,9,16,35.6,8,13.1,57,["Bogdan Bogdanovic"|"Jack Cooley"|"Harry Giles"|"Georgios Papagiannis"|"Seth Curry"|"Josh McRoberts"|"Johnathan Motley"|"Dennis Smith"],["Bill Kennedy"|"Michael Smith"|"Scott Twardoski"],Sacramento Kings,88,93
4,18,15,5.3,35,78,33,22,6,13.0,1,11.5,39,Oct 20 2017,Indiana Pacers,9,19,19,10.0,46,95,17,13,11,25.0,5,8.1,51,["Wade Baldwin"|"Noah Vonleh"|"C.J. Wilcox"|"Glenn Robinson"|"Edmond Sumner"|"Myles Turner"],["Tony Brown"|"Haywoode Workman"|"Gary Zielinski"],Portland Trail Blazers,96,114
11,35,23,3.6,38,82,12,10,8,18.6,9,13.8,30,Oct 20 2017,Milwaukee Bucks,11,26,25,6.4,44,81,17,17,9,29.0,8,16.1,44,["John Holland"|"London Perrantes"|"Isaiah Thomas"|"Ante Zizic"|"Joel Bolomboy"|"DeAndre Liggins"|"Jabari Parker"|"Gary Payton"],["Marc Davis"|"Gediminas Petraitis"|"Josh Tiven"],Cleveland Cavaliers,97,116
