Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Feb 11 2019,Chicago Bulls,,8:00p,Milwaukee Bucks,
Feb 11 2019,Cleveland Cavaliers,,7:00p,New York Knicks,
Feb 11 2019,Denver Nuggets,,9:00p,Miami Heat,
Feb 11 2019,Detroit Pistons,,7:00p,Washington Wizards,
Feb 11 2019,Houston Rockets,,8:00p,Dallas Mavericks,
Feb 11 2019,Indiana Pacers,,7:00p,Charlotte Hornets,
Feb 11 2019,Minnesota Timberwolves,,8:00p,Los Angeles Clippers,
Feb 11 2019,Oklahoma City Thunder,,8:00p,Portland Trail Blazers,
Feb 11 2019,Toronto Raptors,,7:30p,Brooklyn Nets,
