Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
12,27,28,10.5,39,91,21,20,13,28.9,8,11.5,48,Nov 13 2018,Golden State Warriors,12,32,25,3.1,40,89,15,11,10,22.2,9,12.8,42,["Jaylen Adams"|"Justin Anderson"|"John Collins"|"Dewayne Dedmon"|"DeMarcus Cousins"|"Stephen Curry"|"Marcus Derrickson"|"Draymond Green"],["Brandon Adair"|"Mike Callahan"|"Derrick Collins"],Atlanta Hawks,110,103
15,34,27,8.2,42,90,14,12,8,16.7,12,11.9,51,Nov 14 2018,Boston Celtics,7,23,16,5.4,33,84,9,9,7,14.0,8,20.0,47,["Rawle Alkins"|"Kris Dunn"|"Lauri Markkanen"|"Bobby Portis"|"Tyler Ulis"|"Denzel Valentine"|"Jabari Bird"|"PJ Dozier"|"Walt Lemon"|"Robert Williams"],["Kane Fitzgerald"|"Jacyn Goble"|"Scott Twardoski"],Chicago Bulls,111,82
8,28,17,3.6,41,101,24,17,16,28.1,10,11.9,46,Nov 14 2018,Brooklyn Nets,8,29,23,8.2,46,85,28,20,6,16.7,6,14.9,47,["James Johnson"|"Yante Maten"|"Dwyane Wade"|"Dion Waiters"|"Jarrett Allen"|"Treveon Graham"|"Caris LeVert"|"Theo Pinson"],["Mitchell Ervin"|"Karl Lane"|"Ken Mauer"],Miami Heat,107,120
12,28,24,13.0,45,77,24,16,7,21.9,12,17.8,51,Nov 14 2018,Dallas Mavericks,6,35,16,6.1,25,81,19,12,8,15.4,11,19.0,33,["Tony Bradley"|"Tyler Cavanaugh"|"Naz Mitrou-Long"|"Raul Neto"|"Kostas Antetokounmpo"|"Daryl Macon"|"Dirk Nowitzki"|"Ray Spalding"],["Tony Brothers"|"Marat Kogut"|"Leon Wood"],Utah Jazz,118,68
15,32,25,10.0,44,93,26,23,11,23.4,11,11.1,48,Nov 14 2018,Los Angeles Lakers,14,33,24,16.4,41,93,23,21,11,22.9,8,12.0,47,["Maurice Harkless"|"Anfernee Simons"|"Isaac Bonga"|"Alex Caruso"|"Moritz Wagner"|"Johnathan Williams"],["Mark Lindsay"|"Jason Phillips"|"Haywoode Workman"],Portland Trail Blazers,126,117
9,35,22,17.0,41,81,27,22,9,23.1,5,14.7,44,Nov 14 2018,Milwaukee Bucks,14,36,24,8.7,42,83,24,18,4,10.3,8,11.4,34,["Dillon Brooks"|"Omri Casspi"|"JaMychal Green"|"Sterling Brown"|"Trevon Duval"|"Jodie Meeks"|"D.J. Wilson"|"Christian Wood"],["James Capers"|"Tyler Ford"|"Phenizee Ransom"],Memphis Grizzlies,113,116
14,32,29,9.1,37,90,24,19,11,23.4,14,13.0,47,Nov 14 2018,Minnesota Timberwolves,9,28,25,10.3,40,94,18,11,10,21.7,7,15.0,46,["Trevon Bluiett"|"Elfrid Payton"|"Kenrich Williams"|"Jerryd Bayless"|"Derrick Rose"|"Jared Terrell"|"C.J. Williams"],["Matt Boland"|"David Guthrie"|"Kevin Scott"],New Orleans Pelicans,107,100
16,33,32,11.3,51,95,12,10,13,32.5,11,13.8,47,Nov 14 2018,Oklahoma City Thunder,7,26,18,12.9,39,88,23,18,9,20.9,8,15.5,36,["Isaiah Hicks"|"Luke Kornet"|"Courtney Lee"|"Kristaps Porzingis"|"Lance Thomas"|"Tyler Davis"|"Andre Roberson"|"Russell Westbrook"],["Nick Buchert"|"Ed Malloy"|"Leroy Richardson"],New York Knicks,128,103
12,28,23,7.0,40,80,22,19,5,13.9,7,10.0,37,Nov 14 2018,Orlando Magic,14,29,32,5.8,41,86,15,10,10,23.8,2,13.1,41,["Shake Milton"|"Justin Patton"|"Zhaire Smith"|"Troy Caupain"|"Melvin Frazier"|"Amile Jefferson"|"Timofey Mozgov"],["Curtis Blair"|"Scott Foster"|"Courtney Kirkland"],Philadelphia 76ers,111,106
15,31,27,6.7,47,84,8,7,5,14.3,9,15.5,38,Nov 14 2018,Phoenix Suns,7,23,16,7.5,35,83,24,19,13,28.3,7,16.1,43,["Drew Eubanks"|"Pau Gasol"|"Dejounte Murray"|"Lonnie Walker"|"Trevor Ariza"|"George King"|"Elie Okobo"],["Brandon Adair"|"Rodney Mott"|"J.T. Orr"],San Antonio Spurs,116,96
