Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
10,25,22,9.7,35,85,26,21,11,26.2,11,19.3,49,Nov 28 2016,Washington Wizards,3,21,20,6.7,38,93,26,16,13,25.5,15,16.1,44,["Skal Labissiere"|"Georgios Papagiannis"|"Malachi Richardson"|"Danuel House"|"Ian Mahinmi"],["Tony Brothers"|"Eric Lewis"|"Leon Wood"],Sacramento Kings,101,95
13,38,22,4.3,45,104,36,24,8,15.1,9,9.8,54,Nov 29 2016,Brooklyn Nets,13,40,21,4.5,46,109,22,17,11,19.3,10,10.6,56,["Brice Johnson"|"Diamond Stone"|"Caris LeVert"|"Jeremy Lin"],["Lauren Holtkamp"|"Ken Mauer"|"Kevin Scott"],Los Angeles Clippers,127,122
9,27,21,7.8,31,78,21,18,5,12.5,7,13.0,40,Nov 29 2016,Charlotte Hornets,12,28,21,7.8,45,92,11,10,9,20.5,7,10.2,44,["Reggie Bullock"|"Reggie Jackson"|"Marvin Williams"|"Christian Wood"],["Matt Boland"|"Mike Callahan"|"Ben Taylor"],Detroit Pistons,89,112
7,19,27,16.7,46,86,23,19,10,26.3,15,15.0,43,Nov 29 2016,Milwaukee Bucks,14,39,17,9.0,32,75,31,23,7,17.5,7,17.7,35,["Channing Frye"|"Mo Williams"|"Khris Middleton"|"Rashad Vaughn"],["Mark Ayotte"|"Marat Kogut"|"Monty McCutchen"],Cleveland Cavaliers,118,101
8,31,24,5.3,38,88,25,21,13,25.5,10,7.5,54,Nov 29 2016,New Orleans Pelicans,5,30,26,8.8,37,87,18,9,9,18.0,8,11.2,47,["D'Angelo Russell"|"Ivica Zubac"|"Tyreke Evans"|"Quincy Pondexter"],["Kane Fitzgerald"|"Brett Nansel"|"Jason Phillips"],Los Angeles Lakers,105,88
5,20,19,5.6,28,76,26,22,10,24.4,9,17.1,45,Nov 29 2016,San Antonio Spurs,6,15,25,7.1,39,86,12,11,9,20.5,12,12.5,40,["Jodie Meeks"|"Stephen Zimmerman"|"Bryn Forbes"|"Nicolas Laprovittola"],["Sean Corbin"|"Brian Forte"|"Dedric Taylor"],Orlando Magic,83,95
15,28,23,8.2,41,74,27,23,5,17.9,4,8.5,40,Nov 29 2016,Utah Jazz,11,30,14,13.0,37,91,22,16,15,30.0,5,6.5,38,["Chinanu Onuaku"|"Kyle Wiltjer"|"Alec Burks"|"Derrick Favors"],["John Goble"|"Derrick Stafford"|"Haywoode Workman"],Houston Rockets,120,101
15,42,26,4.5,40,91,20,19,9,18.8,6,4.8,33,Nov 30 2016,Boston Celtics,9,20,28,16.3,48,87,21,16,13,35.1,4,10.3,52,["Reggie Bullock"|"Henry Ellenson"|"Reggie Jackson"|"Demetrius Jackson"|"Jordan Mickey"],["Tony Brothers"|"Nick Buchert"|"Eric Dalen"],Detroit Pistons,114,121
4,21,22,15.1,32,91,29,22,14,25.0,15,11.9,46,Nov 30 2016,Chicago Bulls,2,8,17,4.3,33,81,41,28,18,36.0,12,18.8,60,["D'Angelo Russell"|"Ivica Zubac"|"Michael Carter-Williams"|"Doug McDermott"],["Scott Foster"|"Marat Kogut"|"Gary Zielinski"],Los Angeles Lakers,90,96
10,30,16,5.8,33,77,14,11,8,18.6,5,11.7,37,Nov 30 2016,Dallas Mavericks,11,19,16,12.8,33,71,24,17,7,19.4,7,11.9,42,["Pau Gasol"|"Manu Ginobili"|"J.J. Barea"|"Dirk Nowitzki"],["Matt Boland"|"Jason Phillips"|"Leroy Richardson"],San Antonio Spurs,87,94
7,22,28,10.1,38,91,24,15,14,27.5,3,15.8,55,Nov 30 2016,Denver Nuggets,9,24,26,10.1,41,93,26,15,11,21.2,14,5.4,48,["Chris Bosh"|"Dion Waiters"|"Darrell Arthur"|"Gary Harris"],["Steve Anderson"|"James Capers"|"Mark Lindsay"],Miami Heat,98,106
4,19,17,8.5,34,77,39,32,11,28.9,9,13.7,40,Nov 30 2016,Minnesota Timberwolves,13,32,24,5.2,41,91,15,11,12,29.3,8,11.8,39,["Joakim Noah"|"Lance Thomas"|"Nikola Pekovic"|"Brandon Rush"],["Dan Crawford"|"Eric Lewis"|"Vladimir Voyard-Tadal"],New York Knicks,104,106
12,30,28,5.7,46,95,31,22,9,19.6,10,10.7,47,Nov 30 2016,Oklahoma City Thunder,10,28,25,4.6,44,98,26,17,11,22.4,8,9.1,48,["Danuel House"|"Ian Mahinmi"|"Josh Huestis"|"Cameron Payne"],["Curtis Blair"|"Tony Brown"|"Brian Forte"],Washington Wizards,126,115
10,21,15,6.3,40,89,25,19,13,28.3,11,13.0,41,Nov 30 2016,Phoenix Suns,9,25,20,8.8,45,89,10,8,7,20.0,9,17.6,40,["DeAndre' Bembry"|"Tiago Splitter"|"Derrick Jones"|"T.J. Warren"],["Ron Garretson"|"Bill Spooner"|"Haywoode Workman"],Atlanta Hawks,109,107
12,32,29,3.4,51,94,19,17,14,33.3,13,5.5,40,Nov 30 2016,Portland Trail Blazers,6,14,19,6.5,36,72,35,31,4,13.3,3,14.6,32,["C.J. Miles"|"Kevin Seraphin"|"Al-Farouq Aminu"|"Festus Ezeli"],["Courtney Kirkland"|"Ed Malloy"|"Gediminas Petraitis"],Indiana Pacers,131,109
16,32,23,7.3,38,69,33,28,10,35.7,7,17.7,43,Nov 30 2016,Toronto Raptors,11,27,16,2.7,36,82,26,22,12,26.7,13,13.0,30,["Chandler Parsons"|"Brandan Wright"|"Jared Sullinger"|"Delon Wright"],["Tyler Ford"|"Michael Smith"|"Sean Wright"],Memphis Grizzlies,120,105
12,40,20,19.6,34,89,16,13,12,26.1,9,15.0,40,Dec 1 2016,Brooklyn Nets,15,34,23,20.4,36,80,29,24,14,33.3,8,16.3,48,["Khris Middleton"|"Steve Novak"|"Caris LeVert"|"Jeremy Lin"],["Brent Barnaky"|"Scott Foster"|"Aaron Smith"],Milwaukee Bucks,93,111
5,18,24,10.9,35,74,31,22,4,11.1,5,10.2,39,Dec 1 2016,Charlotte Hornets,9,31,18,3.6,32,86,18,14,9,20.5,6,10.5,41,["J.J. Barea"|"Dirk Nowitzki"|"Marvin Williams"|"Christian Wood"],["Kane Fitzgerald"|"Karl Lane"|"James Williams"],Dallas Mavericks,97,87
9,24,12,5.2,28,69,39,29,6,15.4,5,17.3,36,Dec 1 2016,Cleveland Cavaliers,13,31,33,6.7,42,89,24,16,14,31.8,7,9.9,47,["Brice Johnson"|"Diamond Stone"|"Mike Dunleavy"|"Mo Williams"],["Eric Lewis"|"Sean Wright"|"Gary Zielinski"],Los Angeles Clippers,94,113
12,44,31,10.9,43,104,37,29,13,24.1,12,12.4,54,Dec 1 2016,Golden State Warriors,14,44,26,6.7,48,108,30,22,15,26.8,11,13.6,56,["Bobby Brown"|"Chinanu Onuaku"|"Damian Jones"|"Anderson Varejao"],["Bill Kennedy"|"Tre Maddox"|"Josh Tiven"],Houston Rockets,127,132
7,18,18,18.0,33,79,28,22,8,18.6,9,9.9,39,Dec 1 2016,Memphis Grizzlies,6,24,15,14.8,33,74,31,22,7,18.4,5,16.2,42,["Jodie Meeks"|"Stephen Zimmerman"|"Chandler Parsons"|"Brandan Wright"],["Curtis Blair"|"Rodney Mott"|"Kevin Scott"],Orlando Magic,95,94
17,30,24,11.9,40,73,17,13,5,15.6,5,12.0,31,Dec 1 2016,Utah Jazz,8,19,16,4.7,44,86,19,15,13,33.3,7,6.0,40,["Chris Bosh"|"Dion Waiters"|"Alec Burks"|"Derrick Favors"],["Courtney Kirkland"|"Ed Malloy"|"Gediminas Petraitis"],Miami Heat,110,111
6,24,22,3.3,32,88,20,15,6,12.2,6,6.7,32,Dec 2 2016,Atlanta Hawks,17,29,28,4.7,48,89,12,8,11,29.7,4,13.7,54,["Reggie Bullock"|"Henry Ellenson"|"Reggie Jackson"|"DeAndre' Bembry"|"Tiago Splitter"],["Pat Fraher"|"Karl Lane"|"Rodney Mott"],Detroit Pistons,85,121
11,28,25,14.5,36,88,15,14,11,22.9,10,12.1,45,Dec 2 2016,Boston Celtics,6,26,22,16.7,33,88,25,20,14,29.2,9,12.4,51,["Skal Labissiere"|"Georgios Papagiannis"|"Malachi Richardson"|"Demetrius Jackson"|"Jordan Mickey"],["Tony Brown"|"J.T. Orr"|"Jason Phillips"],Sacramento Kings,97,92
3,18,31,7.0,47,96,17,14,16,37.2,11,10.4,49,Dec 2 2016,Chicago Bulls,10,26,30,1.3,45,83,10,5,6,15.4,5,17.1,33,["Mike Dunleavy"|"Mo Williams"|"Michael Carter-Williams"|"Doug McDermott"],["Nick Buchert"|"Bill Spooner"|"Dedric Taylor"],Cleveland Cavaliers,111,105
9,31,22,7.8,46,104,16,9,24,43.6,5,12.6,54,Dec 2 2016,Denver Nuggets,17,37,25,9.6,45,88,25,21,10,25.0,11,10.0,41,["Bobby Brown"|"Chinanu Onuaku"|"Gary Harris"|"Nikola Jokic"],["Dan Crawford"|"Leroy Richardson"|"Ben Taylor"],Houston Rockets,110,128
5,20,21,6.3,39,85,21,13,10,22.2,5,10.5,40,Dec 2 2016,New Orleans Pelicans,10,24,27,10.8,45,88,16,14,12,28.6,6,8.7,47,["Brice Johnson"|"Diamond Stone"|"Cheick Diallo"|"Tyreke Evans"|"Quincy Pondexter"],["Derrick Collins"|"Eric Dalen"|"Marc Davis"],Los Angeles Clippers,96,114
12,31,26,10.0,41,86,30,24,11,26.8,9,13.1,43,Dec 2 2016,New York Knicks,10,28,25,10.9,41,88,24,22,13,28.9,6,12.4,43,["Nikola Pekovic"|"Brandon Rush"|"Courtney Lee"|"Joakim Noah"],["Brent Barnaky"|"Kevin Cutler"|"Monty McCutchen"],Minnesota Timberwolves,118,114
9,32,24,11.5,36,95,10,7,15,27.3,3,9.1,46,Dec 2 2016,Philadelphia 76ers,13,26,24,4.8,37,78,26,18,7,18.4,8,10.1,47,["Arinze Onuaku"|"Stephen Zimmerman"|"Nerlens Noel"|"Ben Simmons"],["John Goble"|"Mark Lindsay"|"C.J. Washington"],Orlando Magic,88,105
8,20,27,5.7,39,80,33,21,12,26.1,11,13.7,37,Dec 2 2016,San Antonio Spurs,7,11,25,5.0,41,81,18,16,9,26.5,13,16.8,43,["Danuel House"|"Ian Mahinmi"|"Bryn Forbes"|"Tony Parker"],["Mike Callahan"|"Tyler Ford"|"Kevin Scott"],Washington Wizards,107,105
