Away_3P,Away_3PA,Away_AST,Away_BLK_PCT,Away_FG,Away_FGA,Away_FTA,Away_FTM,Away_ORB,Away_ORB_PCT,Away_STL,Away_TOV_PCT,Away_TRB,Date,Home,Home_3P,Home_3PA,Home_AST,Home_BLK_PCT,Home_FG,Home_FGA,Home_FTA,Home_FTM,Home_ORB,Home_ORB_PCT,Home_STL,Home_TOV_PCT,Home_TRB,Injuries,Referees,Visitor,awayPts,homePts
13,30,25,3.8,46,92,37,27,8,20.0,11,13.6,49,Feb 5 2019,Oklahoma City Thunder,11,37,27,6.5,42,90,34,27,8,16.3,14,14.6,40,["Mohamed Bamba"|"Troy Caupain"|"Timofey Mozgov"|"Jonathon Simmons"|"Donte Grantham"|"Andre Roberson"],["Ron Garretson"|"Jason Phillips"|"Jonathan Sterling"],Orlando Magic,132,122
7,24,20,5.2,31,70,41,38,5,15.6,8,17.0,34,Feb 5 2019,Philadelphia 76ers,11,31,27,0.0,41,89,32,26,15,34.1,12,8.8,42,["Chris Boucher"|"Malachi Richardson"|"Jonas Valanciunas"|"Wilson Chandler"|"Markelle Fultz"|"Shake Milton"|"Justin Patton"|"J.J. Redick"|"Zhaire Smith"],["Tony Brown"|"Marc Davis"|"Aaron Smith"],Toronto Raptors,107,119
15,39,30,3.3,42,93,12,9,7,15.6,6,10.1,33,Feb 5 2019,Portland Trail Blazers,7,22,18,13.0,45,83,25,21,8,23.5,11,11.3,46,["Goran Dragic"|"Derrick Jones"|"Yante Maten"|"Duncan Robinson"|"Rodney Hood"],["Kane Fitzgerald"|"Rodney Mott"|"J.T. Orr"],Miami Heat,108,118
19,34,36,7.8,46,90,33,24,5,12.2,9,11.1,40,Feb 6 2019,Brooklyn Nets,13,35,32,14.3,50,99,21,17,12,25.5,7,10.7,48,["Gary Harris"|"Paul Millsap"|"Michael Porter"|"Isaiah Thomas"|"Thomas Welsh"|"Spencer Dinwiddie"|"Jared Dudley"|"Caris LeVert"|"Dzanan Musa"|"Alan Williams"],["Marat Kogut"|"Scott Wall"|"James Williams"],Denver Nuggets,135,130
16,36,27,12.0,45,91,19,14,9,22.0,8,7.5,36,Feb 6 2019,Chicago Bulls,15,35,26,10.9,45,85,30,20,14,34.1,1,10.1,46,["Trevon Bluiett"|"Anthony Davis"|"Elfrid Payton"|"Rawle Alkins"|"Wendell Carter"|"Chandler Hutchison"|"Denzel Valentine"],["Brent Barnaky"|"Pat Fraher"|"Jacyn Goble"],New Orleans Pelicans,120,125
11,36,25,9.6,38,94,17,12,15,27.8,8,11.4,57,Feb 6 2019,Dallas Mavericks,9,37,17,15.5,36,89,17,12,8,16.0,9,12.7,47,["Joe Chealey"|"J.P. Macura"|"Tony Parker"|"Kostas Antetokounmpo"|"J.J. Barea"|"Daryl Macon"|"Kristaps Porzingis"],["Mike Callahan"|"Kevin Cutler"|"Courtney Kirkland"],Charlotte Hornets,99,93
16,34,42,10.2,55,95,21,15,14,35.0,14,9.5,52,Feb 6 2019,Golden State Warriors,12,32,24,8.2,35,81,21,20,4,9.5,6,16.6,30,["LaMarcus Aldridge"|"DeMar DeRozan"|"Ben Moore"|"Dejounte Murray"|"Derrick White"|"Jacob Evans"|"Damian Jones"|"Damion Lee"],["Eric Dalen"|"Scott Foster"|"Mark Lindsay"],San Antonio Spurs,141,102
19,30,33,5.5,56,93,26,17,8,20.0,15,11.8,34,Feb 6 2019,Milwaukee Bucks,17,37,34,7.9,48,92,19,16,8,23.5,6,19.3,40,["Troy Brown"|"Dwight Howard"|"Markieff Morris"|"Devin Robinson"|"John Wall"|"Bonzie Colson"|"Donte DiVincenzo"|"Trevon Duval"|"Thon Maker"|"Jason Smith"],["Matt Boland"|"John Goble"|"Kevin Scott"],Washington Wizards,148,129
11,33,21,12.2,39,91,20,12,20,40.8,5,18.1,54,Feb 6 2019,Sacramento Kings,20,51,17,12.1,45,100,18,17,13,27.7,13,9.2,42,["Clint Capela"|"Gary Clark"|"Vince Edwards"|"Danuel House"|"Wenyen Gabriel"|"Ben McLemore"|"Zach Randolph"|"Troy Williams"],["Jason Goldenberg"|"Rodney Mott"|"J.T. Orr"],Houston Rockets,101,127
11,28,29,8.6,42,84,32,21,12,29.3,13,11.7,43,Feb 6 2019,Utah Jazz,3,17,23,3.6,35,75,19,15,7,18.4,8,20.9,36,["Wayne Ellington"|"Tyler Johnson"|"George King"|"De'Anthony Melton"|"T.J. Warren"|"Tony Bradley"|"Dante Exum"|"Naz Mitrou-Long"|"Thabo Sefolosha"],["Ray Acosta"|"Tyler Ford"|"Ed Malloy"],Phoenix Suns,116,88
