Date,Home,Home_Pts,Start_Time,Visitor,Visitor_Pts
Mar 13 2019,Atlanta Hawks,,7:30p,Memphis Grizzlies,
Mar 13 2019,Houston Rockets,,9:30p,Golden State Warriors,
Mar 13 2019,Miami Heat,,7:30p,Detroit Pistons,
Mar 13 2019,Oklahoma City Thunder,,7:00p,Brooklyn Nets,
Mar 13 2019,Phoenix Suns,,10:00p,Utah Jazz,
Mar 13 2019,Washington Wizards,,7:00p,Orlando Magic,
