3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.002,7.0,3.0,0.0,1.5,32.2,2.7,.328,Kris Humphries,-1.5,12.5,2.7,17.8,0.9,13.4,22.1,.555,17.3,1.0,5.4,.125
.419,6.3,0.3,-1.2,-2.3,8.8,0.4,.173,Anthony Morrow,1.1,2.3,2.6,12.1,0.5,7.5,5.5,.573,18.0,0.4,3.0,.078
.467,34.9,0.3,-0.9,-2.1,10.1,1.0,.154,Jordan Farmar,1.2,1.5,0.8,14.1,1.8,16.7,5.7,.504,21.6,0.5,1.9,.050
.180,41.2,0.2,-0.9,-2.6,8.3,0.9,.502,Devin Harris,1.7,0.7,2.6,17.6,1.8,17.5,4.4,.543,24.4,0.5,3.4,.096
.446,13.6,0.2,-0.2,-1.0,11.7,1.0,.164,Sasha Vujacic,0.8,2.1,1.2,12.6,1.8,9.0,6.7,.518,19.6,0.7,2.2,.066
.000,3.2,2.9,-2.7,-0.2,19.1,1.0,.420,Derrick Favors,-2.5,13.3,0.9,12.6,0.9,14.6,16.1,.540,16.3,-0.2,1.9,.083
.105,6.5,0.1,-6.0,-0.7,13.4,0.4,.190,Stephen Graham,-5.3,2.0,-0.7,4.4,0.8,14.9,7.6,.457,12.3,-0.9,-0.3,-0.014
.014,8.4,2.9,-3.2,1.4,20.4,1.1,.097,Johan Petro,-4.6,8.0,-0.7,9.9,2.0,13.2,14.0,.452,18.1,-0.3,0.4,.024
.349,55.9,0.5,0.5,-1.8,12.5,0.3,.343,Deron Williams,2.4,2.0,0.3,17.0,1.8,18.1,7.1,.463,24.2,0.3,0.6,.066
.056,26.7,1.4,-1.7,-0.8,8.6,0.2,.389,Ben Uzoh,-0.9,7.9,0.2,14.7,1.6,12.9,8.2,.468,20.5,0.0,0.5,.054
.029,8.1,2.3,-3.4,1.7,20.5,0.5,.272,Damion James,-5.1,4.8,-0.4,10.1,2.1,17.8,12.5,.477,16.2,-0.1,0.1,.015
.051,4.3,1.3,-5.8,-0.7,6.9,0.1,.237,Quinton Ross,-5.1,3.3,-0.1,3.7,0.5,9.7,5.0,.437,9.5,-0.3,0.0,-0.007
.303,9.2,0.5,-5.5,0.1,27.0,0.3,.224,Troy Murphy,-5.7,4.4,-0.4,6.7,1.3,13.5,15.4,.389,15.6,-0.3,-0.1,-0.022
.164,25.6,0.0,-6.7,-0.7,19.5,0.1,.137,Terrence Williams,-6.0,1.7,-0.6,6.2,1.3,24.4,10.3,.433,23.1,-0.2,-0.4,-0.102
.000,6.2,2.9,-1.5,1.2,20.5,0.2,.315,Brandan Wright,-2.7,10.6,0.2,15.5,2.3,6.1,15.4,.472,16.5,0.0,0.4,.107
.000,2.9,5.1,-5.2,1.0,22.7,0.2,.317,Dan Gadzuric,-6.2,12.5,-0.2,9.1,1.0,14.6,17.4,.417,15.3,-0.1,0.1,.015
.354,28.9,0.0,0.8,0.0,11.7,0.1,.417,Sundiata Gaines,0.7,7.9,0.0,15.3,3.3,18.6,9.7,.484,22.2,0.1,0.1,.046
.190,13.2,0.0,-1.4,0.9,9.4,0.1,.238,Mario West,-2.3,2.0,0.1,9.1,3.2,7.9,5.6,.474,10.1,0.0,0.2,.069
.000,5.8,0.0,-11.4,-1.3,9.7,0.0,.000,Joe Smith,-10.1,4.6,-0.1,-3.9,0.0,33.3,7.1,.250,11.1,-0.1,-0.1,-0.159
.000,37.8,0.0,2.4,-1.9,0.0,0.0,1.000,Orien Greene,4.3,0.0,0.0,33.0,10.7,0.0,0.0,.521,26.7,0.0,0.0,.293
.387,12.7,0.4,3.6,0.4,9.0,4.2,.224,Ray Allen,3.2,2.3,5.8,16.4,1.4,9.8,5.8,.615,19.8,4.1,10.0,.166
.291,16.1,1.4,4.7,1.6,16.6,5.1,.440,Paul Pierce,3.1,1.6,6.5,19.7,1.5,12.3,9.5,.620,24.0,4.7,11.6,.201
.064,47.1,0.3,2.0,1.7,9.7,4.8,.197,Rajon Rondo,0.3,4.5,1.8,17.1,3.2,24.3,7.2,.495,18.3,2.5,6.6,.126
.019,6.6,1.0,-1.4,1.4,16.4,4.3,.331,Glen Davis,-2.8,5.7,0.6,12.8,1.8,8.5,11.4,.499,20.9,0.3,4.9,.102
.006,13.5,2.0,4.0,4.1,28.7,5.6,.264,Kevin Garnett,0.0,4.9,3.4,20.6,2.3,11.1,17.5,.575,22.3,3.4,9.0,.194
.532,17.4,0.3,-1.4,-0.8,8.7,1.5,.111,Nate Robinson,-0.6,2.0,-0.3,10.2,1.6,14.8,5.6,.512,21.7,0.2,1.1,.054
.091,10.6,1.8,0.3,2.6,11.0,1.7,.246,Marquis Daniels,-2.3,3.3,0.3,11.7,2.2,12.9,7.4,.527,15.1,0.6,2.0,.103
.000,5.9,4.4,1.5,2.6,20.1,1.6,.652,Shaquille O'Neal,-1.1,8.3,1.1,17.4,1.1,17.8,14.6,.659,20.1,0.7,2.7,.174
.134,5.1,2.0,-1.6,0.5,13.3,1.0,.312,Jeff Green,-2.1,3.4,0.5,12.9,1.1,9.1,8.6,.553,19.8,0.1,1.5,.118
.421,9.8,0.7,-1.8,-0.1,8.8,0.9,.239,Von Wafer,-1.7,1.7,0.2,10.6,1.7,10.2,5.5,.524,17.0,0.0,1.1,.092
.000,2.3,1.1,-1.8,-0.6,17.0,0.9,.544,Nenad Krstic,-1.2,11.1,1.0,14.3,0.8,11.2,14.2,.598,17.8,0.0,2.0,.170
.000,5.5,3.1,0.1,2.8,16.6,1.0,.557,Semih Erden,-2.7,7.6,0.4,10.8,1.3,20.9,12.4,.621,13.8,0.3,1.4,.128
.275,22.0,1.7,-0.5,1.3,8.0,0.8,.125,Delonte West,-1.8,1.7,0.1,12.3,2.3,19.2,5.0,.533,16.6,0.2,0.9,.093
.009,4.3,5.4,-3.0,2.4,17.0,0.8,.394,Jermaine O'Neal,-5.4,7.6,-0.2,9.2,0.2,17.4,12.6,.504,17.2,-0.1,0.6,.065
.000,4.8,2.5,-2.8,1.9,27.5,0.6,.678,Kendrick Perkins,-4.8,9.6,-0.1,10.2,0.3,24.6,19.1,.568,15.6,-0.1,0.6,.088
.141,6.4,2.3,-3.0,1.0,18.3,0.4,.113,Luke Harangody,-4.1,9.2,-0.1,8.7,0.9,6.3,14.0,.423,15.8,-0.1,0.4,.075
.143,18.6,0.0,-3.8,1.3,9.8,0.3,.343,Carlos Arroyo,-5.1,4.8,-0.2,6.7,2.0,29.7,7.4,.447,14.5,-0.1,0.1,.016
.263,5.0,0.4,-1.1,1.6,17.6,0.4,.342,Troy Murphy,-2.7,8.1,0.1,10.1,2.4,13.8,13.1,.503,13.7,0.0,0.4,.111
.075,11.9,0.0,-9.7,0.0,9.3,0.3,.179,Avery Bradley,-9.6,3.2,-0.8,2.2,3.0,18.1,6.5,.360,26.1,-0.3,-0.5,-0.139
.385,2.9,0.0,-3.2,0.7,10.1,0.2,.192,Sasha Pavlovic,-3.9,0.9,-0.1,5.1,1.8,17.5,5.8,.550,11.0,0.0,0.2,.051
.000,4.5,7.3,-0.1,4.2,14.5,0.1,.667,Chris Johnson,-4.4,4.1,0.0,9.9,0.0,34.0,9.6,.773,8.8,0.0,0.1,.118
.292,20.6,1.3,1.5,0.7,13.6,2.3,.159,Boris Diaw,0.8,4.5,2.4,13.9,1.4,16.7,9.0,.558,16.8,2.5,4.8,.082
.348,31.1,0.1,-0.4,-2.8,8.3,1.3,.310,D.J. Augustin,2.4,1.7,4.9,15.9,1.0,12.5,4.9,.541,21.2,1.1,6.2,.108
.339,18.4,0.9,-0.2,-0.8,12.7,2.1,.288,Stephen Jackson,0.6,2.7,-0.2,14.6,1.8,14.9,7.7,.520,27.4,1.1,1.9,.039
.182,10.5,2.1,0.8,1.5,21.0,2.3,.488,Gerald Wallace,-0.8,4.6,1.3,15.0,1.7,12.4,12.7,.530,20.2,1.3,3.6,.092
.000,4.1,1.8,-2.3,-0.1,21.6,1.7,.616,Kwame Brown,-2.2,10.3,1.8,12.8,0.8,12.6,15.9,.550,14.9,-0.1,3.5,.097
.063,10.7,1.6,-2.3,-0.3,11.6,1.4,.286,Gerald Henderson,-1.9,3.5,0.9,13.2,1.6,9.1,7.5,.509,19.9,-0.1,2.4,.068
.010,22.5,1.9,-1.9,0.1,11.6,1.2,.315,Shaun Livingston,-2.0,2.8,0.7,14.3,2.0,16.3,7.2,.530,20.1,0.0,1.9,.073
.009,6.2,6.2,-1.2,1.9,22.5,1.5,.411,Tyrus Thomas,-3.1,9.1,0.4,18.2,1.9,14.3,15.8,.536,24.9,0.2,1.8,.103
.003,3.7,4.4,-4.1,-0.8,22.6,1.1,.278,Nazr Mohammed,-3.3,13.3,0.3,15.9,0.9,12.5,17.9,.520,22.4,-0.5,1.4,.080
.011,9.0,3.5,-2.5,1.5,21.8,0.9,.214,Dominic McGuire,-4.0,10.0,0.1,10.4,0.7,11.2,15.9,.437,13.8,-0.1,0.9,.059
.231,6.9,0.8,-4.3,-2.0,11.7,0.5,.261,Matt Carroll,-2.3,2.5,0.3,12.2,1.6,9.4,7.1,.530,19.8,-0.3,0.8,.062
.050,4.5,1.7,-3.2,-0.6,15.0,0.5,.094,Dante Cunningham,-2.6,5.2,0.2,13.1,1.5,8.7,10.1,.525,18.3,-0.2,0.7,.065
.053,9.9,1.3,-1.7,0.2,13.0,0.4,.416,Derrick Brown,-1.9,7.9,0.3,12.4,1.8,17.3,10.4,.565,15.6,0.0,0.8,.074
.013,5.8,2.1,-1.7,-1.2,19.6,0.4,.351,D.J. White,-0.4,8.0,1.1,17.7,0.7,3.8,13.8,.571,18.6,0.0,1.6,.161
.472,8.2,1.3,-3.1,0.1,9.8,0.3,.153,Eduardo Najera,-3.2,4.5,-0.1,5.5,1.6,14.5,7.2,.449,11.3,-0.1,0.2,.020
.000,5.7,6.7,-3.3,4.2,18.9,0.3,.458,DeSagana Diop,-7.4,8.0,-0.3,5.4,1.2,27.6,13.4,.347,10.3,-0.1,-0.1,-0.016
.619,30.2,2.6,-5.0,1.0,14.5,0.2,.262,Garrett Temple,-5.9,0.0,-0.5,6.4,3.8,29.9,7.2,.406,24.9,-0.1,-0.3,-0.119
.000,0.0,1.1,-14.1,-4.1,24.7,0.1,.400,Joel Przybilla,-10.0,14.6,-0.2,0.3,0.0,37.3,19.6,.383,11.9,-0.2,-0.1,-0.074
.400,19.6,0.0,-10.2,-3.3,9.2,0.0,.040,Sherron Collins,-6.9,0.0,-0.2,3.6,1.6,13.6,4.6,.334,20.9,-0.1,-0.2,-0.121
.288,11.9,1.1,2.2,1.0,12.8,5.2,.291,Luol Deng,1.2,4.4,4.7,15.5,1.3,10.7,8.7,.549,20.9,3.4,9.9,.149
.241,38.7,1.3,5.9,0.1,9.4,4.8,.348,Derrick Rose,5.8,3.2,8.3,23.5,1.5,13.1,6.4,.550,32.2,6.0,13.1,.208
.000,14.3,0.7,0.7,1.4,26.3,3.9,.289,Carlos Boozer,-0.7,8.3,1.9,18.8,1.3,13.5,17.6,.542,26.9,1.3,5.8,.149
.063,12.1,0.9,1.8,3.2,13.2,3.8,.311,Ronnie Brewer,-1.4,3.7,1.7,13.8,3.2,10.2,8.6,.518,13.9,1.7,5.4,.147
.016,5.3,4.6,0.0,2.8,19.4,3.8,.295,Taj Gibson,-2.7,11.2,1.4,14.3,1.2,11.1,15.4,.502,16.8,0.9,5.2,.143
.519,12.1,0.9,0.0,-0.9,9.5,2.4,.156,Kyle Korver,0.8,0.9,2.7,13.0,1.1,9.2,5.3,.572,18.3,0.8,5.1,.149
.002,10.7,3.5,4.9,4.2,22.8,3.6,.468,Joakim Noah,0.7,13.9,3.1,18.8,1.6,15.7,18.5,.579,16.8,2.8,6.7,.205
.772,10.1,0.5,0.0,0.4,10.1,2.2,.104,Keith Bogans,-0.4,1.6,1.4,9.0,1.4,11.3,5.9,.559,11.4,0.7,3.6,.118
.005,7.4,2.7,1.1,4.0,21.9,2.6,.172,Kurt Thomas,-2.9,7.7,0.7,10.0,1.4,17.3,15.0,.527,9.4,0.9,3.2,.131
.284,26.9,0.8,-2.2,-0.3,8.1,2.0,.236,C.J. Watson,-1.9,1.8,0.2,12.8,2.7,14.4,5.0,.466,21.4,0.0,2.1,.093
.000,4.7,4.3,-0.5,3.0,22.3,2.2,1.028,Omer Asik,-3.5,13.7,0.5,11.8,1.1,23.8,18.1,.559,12.5,0.4,2.7,.130
.220,18.1,5.6,-1.2,5.1,16.7,0.3,.317,James Johnson,-6.3,5.9,-0.4,8.8,3.5,27.8,11.4,.449,24.2,0.0,0.0,-0.014
.263,10.4,3.5,-2.4,2.1,9.1,0.2,.000,Brian Scalabrine,-4.5,1.4,0.0,6.5,1.8,20.8,5.3,.526,12.5,0.0,0.1,.071
.636,0.0,0.0,-4.9,-6.1,4.4,0.0,.000,Rasual Butler,1.2,0.0,0.0,14.5,0.0,15.4,2.3,.727,23.0,0.0,0.1,.107
.333,15.0,0.0,-15.8,-6.9,0.0,0.0,.667,John Lucas III,-8.9,0.0,0.0,-0.1,0.0,0.0,0.0,.258,17.8,0.0,0.0,-0.121
.005,7.5,1.8,-4.3,-1.1,25.0,1.7,.392,J.J. Hickson,-3.2,10.8,-0.2,15.6,1.1,13.6,17.7,.503,25.5,-1.3,1.5,.032
.019,35.0,0.3,-0.6,-1.9,11.6,0.6,.545,Ramon Sessions,1.3,2.4,3.8,19.0,1.5,15.6,6.9,.559,24.2,0.8,4.4,.099
.411,16.7,0.4,-1.6,-0.7,10.5,0.6,.172,Anthony Parker,-0.8,1.8,0.9,10.5,1.7,11.9,6.0,.505,14.6,0.2,1.5,.034
.444,18.3,0.9,-1.0,-2.0,9.7,0.4,.247,Daniel Gibson,1.0,1.4,2.0,13.2,1.3,9.9,5.5,.533,19.7,0.5,2.4,.062
.300,9.6,1.2,-0.9,-1.7,18.5,1.1,.267,Antawn Jamison,0.8,5.2,1.5,16.8,1.4,7.3,11.7,.516,26.0,0.5,2.6,.067
.000,3.6,2.7,-2.7,-0.2,11.6,0.5,.744,Ryan Hollins,-2.5,6.6,1.3,10.7,1.0,18.7,9.0,.642,13.7,-0.2,1.8,.072
.294,42.8,0.7,-2.7,-2.9,9.1,0.3,.221,Mo Williams,0.2,1.6,-0.4,13.8,1.6,17.2,5.2,.471,26.0,-0.2,-0.1,-0.005
.009,7.4,2.9,0.8,2.1,24.1,0.9,.375,Anderson Varejao,-1.2,11.0,1.3,15.2,1.4,13.7,17.4,.560,13.3,0.7,2.2,.105
.209,5.5,1.3,-2.0,-0.1,13.1,0.5,.342,Alonzo Gee,-1.9,5.6,0.6,11.1,1.7,14.0,9.3,.552,14.6,0.0,1.0,.052
.297,6.2,2.3,-3.7,-0.1,12.0,0.5,.092,Christian Eyenga,-3.6,3.2,-0.8,9.0,1.9,12.9,7.5,.476,17.5,-0.4,-0.3,-0.016
.318,14.8,0.6,-3.6,-1.1,13.2,0.4,.322,Manny Harris,-2.5,4.3,-0.4,10.4,1.7,16.0,8.6,.486,19.1,-0.4,0.0,.002
.503,9.3,2.7,-1.4,0.9,16.1,0.5,.058,Jamario Moon,-2.3,2.0,0.2,10.7,1.7,8.1,8.9,.488,12.5,0.1,0.7,.043
.012,4.2,2.0,-5.9,-2.0,14.0,0.3,.456,Samardo Samuels,-3.9,12.0,-0.3,11.7,1.1,15.5,13.0,.498,22.1,-0.7,0.0,.002
.168,5.2,0.9,-7.1,-2.4,15.3,0.1,.201,Joey Graham,-4.7,1.5,-0.2,7.7,0.5,12.6,8.2,.518,17.2,-0.8,0.0,-0.004
.415,8.3,1.9,-2.7,-0.7,19.3,0.3,.133,Luke Harangody,-2.1,6.4,0.0,11.0,1.4,7.1,12.7,.455,17.5,-0.1,0.3,.032
.357,9.0,0.6,-7.2,-1.9,12.4,0.1,.095,Jawad Williams,-5.3,2.0,-0.6,4.8,1.2,10.9,7.1,.396,17.1,-0.5,-0.5,-0.067
.489,45.4,1.2,1.7,-2.8,9.3,0.2,.152,Baron Davis,4.5,1.8,0.5,19.3,2.2,17.0,5.4,.548,27.3,0.4,0.7,.086
.000,1.9,1.2,-5.9,-2.4,13.9,0.1,.441,Leon Powe,-3.4,9.6,0.1,12.9,1.9,6.6,11.7,.497,18.3,-0.2,0.2,.051
.000,2.3,3.6,-5.3,0.1,9.2,0.0,.429,Semih Erden,-5.5,10.5,0.0,6.2,1.6,10.7,9.9,.391,13.2,-0.1,0.0,.002
.656,35.4,0.8,3.1,2.1,13.4,3.9,.129,Jason Kidd,1.0,1.6,2.5,14.4,2.7,22.1,7.7,.500,14.3,3.4,6.4,.116
.322,22.2,0.4,0.6,-0.9,5.7,2.5,.196,Jason Terry,1.5,1.1,2.8,15.9,1.9,12.4,3.5,.545,24.7,1.7,5.3,.100
.142,14.2,1.4,3.8,0.6,20.8,3.3,.376,Dirk Nowitzki,3.2,2.4,7.8,23.4,0.8,9.1,12.0,.612,28.2,3.7,11.1,.213
.040,8.3,1.7,1.2,1.8,19.2,3.4,.197,Shawn Marion,-0.7,9.1,2.3,17.0,1.6,12.5,14.3,.551,21.5,1.8,5.6,.120
.000,2.4,3.0,2.2,1.7,26.6,3.5,.725,Tyson Chandler,0.5,12.2,5.8,18.4,0.9,14.1,19.7,.697,14.2,2.2,9.4,.218
.291,31.2,0.0,-1.1,-1.7,8.8,1.4,.242,J.J. Barea,0.6,2.1,1.9,14.8,0.9,15.9,5.6,.535,23.9,0.4,3.2,.093
.004,2.1,4.2,-1.0,2.1,20.9,2.1,.794,Brendan Haywood,-3.2,11.8,0.8,11.7,0.6,14.5,16.5,.532,12.4,0.3,2.9,.104
.755,10.0,0.3,-0.3,-0.8,8.4,1.0,.130,DeShawn Stevenson,0.6,2.1,0.8,9.8,1.0,11.2,5.4,.549,15.9,0.5,1.8,.074
.172,9.1,0.7,-1.4,0.0,12.5,1.0,.233,Caron Butler,-1.4,3.1,0.2,14.2,1.7,10.5,8.0,.523,25.1,0.1,1.2,.067
.870,9.1,0.9,2.4,1.3,8.9,0.7,.180,Brian Cardinal,1.1,2.0,1.0,9.7,2.0,13.6,5.6,.672,9.5,0.7,1.7,.132
.571,7.0,0.3,0.6,-1.1,11.6,0.5,.087,Peja Stojakovic,1.7,3.4,0.7,14.1,1.1,5.4,7.6,.563,18.7,0.3,1.2,.118
.372,21.9,1.2,-1.5,-0.1,10.2,0.7,.135,Rodrigue Beaubois,-1.4,1.7,-0.4,11.4,2.1,16.6,6.1,.500,26.7,0.1,0.2,.022
.020,2.5,2.3,-0.6,0.8,17.8,0.8,.837,Ian Mahinmi,-1.3,10.7,1.0,13.7,1.5,15.7,14.4,.645,15.3,0.2,1.8,.177
.457,6.3,1.4,-1.0,1.1,8.3,0.2,.143,Sasha Pavlovic,-2.1,0.0,0.0,7.8,1.6,11.8,4.3,.551,12.1,0.0,0.2,.067
.255,13.3,1.0,3.9,1.8,8.4,0.3,.412,Corey Brewer,2.1,9.9,0.3,17.6,3.9,14.2,9.1,.573,22.2,0.2,0.5,.163
.089,20.8,1.7,-3.4,1.7,15.9,0.2,.378,Dominique Jones,-5.1,5.4,-0.2,10.6,1.9,16.0,10.8,.400,21.7,0.0,0.0,.007
.219,4.3,5.1,-2.1,1.5,18.0,0.1,.094,Alexis Ajinca,-3.6,8.1,0.0,12.8,2.1,2.9,13.3,.435,21.4,0.0,0.1,.084
.500,0.0,0.0,-6.9,-7.2,31.3,0.0,.000,Steve Novak,0.3,0.0,0.1,19.6,0.0,0.0,16.2,.688,20.8,0.0,0.1,.205
.396,10.9,1.0,2.1,-0.2,9.9,1.4,.260,Arron Afflalo,2.4,2.3,4.8,13.6,0.7,9.2,6.2,.620,14.8,2.4,6.2,.128
.008,10.4,2.4,4.6,2.3,20.8,3.1,.615,Nene Hilario,2.3,7.5,6.4,20.4,1.8,13.9,14.4,.657,18.8,3.8,9.6,.201
.249,28.3,0.1,1.9,-1.2,7.6,1.6,.327,Ty Lawson,3.1,3.8,5.1,17.9,1.9,14.8,5.7,.593,19.6,2.1,6.7,.153
.406,14.2,0.6,1.9,0.1,15.8,2.3,.282,J.R. Smith,1.8,2.7,2.6,16.4,2.3,10.2,9.4,.550,22.2,1.9,5.0,.121
.130,14.3,1.3,0.2,-0.8,19.3,1.9,.431,Carmelo Anthony,0.9,5.2,2.8,21.2,1.2,11.0,12.4,.547,32.5,1.0,4.7,.127
.486,9.6,0.5,-1.1,-1.2,17.2,1.5,.173,Al Harrington,0.2,5.4,0.6,12.3,1.2,12.7,11.5,.527,22.3,0.4,2.1,.060
.444,25.1,0.6,2.4,-1.6,7.7,1.1,.535,Chauncey Billups,4.0,0.9,4.7,18.6,1.6,16.3,4.4,.634,21.4,1.8,5.8,.171
.025,13.6,2.2,1.8,2.7,20.9,1.6,.199,Kenyon Martin,-0.9,6.5,1.0,14.1,1.8,13.0,13.9,.526,16.4,1.2,2.7,.104
.212,9.7,0.6,-3.0,-1.1,12.5,0.7,.319,Gary Forbes,-1.9,4.2,0.3,11.7,1.5,12.9,8.5,.524,20.1,-0.2,0.9,.055
.007,4.0,6.0,3.3,3.1,22.1,1.2,.985,Chris Andersen,0.2,12.2,1.9,19.0,1.6,11.3,17.3,.636,13.5,1.0,3.2,.207
.000,3.9,2.3,-2.5,0.7,23.4,0.9,.254,Shelden Williams,-3.3,12.3,0.2,11.3,1.3,15.5,18.0,.492,14.9,-0.1,1.2,.078
.299,31.1,0.0,0.4,-0.5,11.3,0.6,.294,Raymond Felton,0.9,1.4,0.7,14.7,2.1,16.3,6.5,.523,18.5,0.4,1.3,.097
.311,8.3,2.8,-1.6,0.5,16.1,0.7,.174,Wilson Chandler,-2.1,2.4,-0.2,11.6,1.1,12.5,9.4,.505,20.6,0.1,0.5,.037
.412,7.5,1.6,0.6,-0.2,16.8,0.5,.771,Danilo Gallinari,0.7,3.0,0.7,15.9,1.5,12.5,10.1,.587,20.6,0.3,1.2,.133
.000,5.3,2.3,-1.0,1.0,14.4,0.3,.412,Melvin Ely,-2.0,8.8,0.3,8.3,0.5,18.9,11.7,.573,9.0,0.1,0.6,.083
.400,23.2,0.5,-4.7,0.1,8.8,0.2,.067,Anthony Carter,-4.8,0.0,-0.2,5.4,3.0,31.2,4.5,.421,13.1,-0.1,-0.1,-0.018
.000,0.0,3.9,-9.7,-5.7,20.6,0.1,.452,Kosta Koufos,-4.0,18.2,0.1,20.3,1.0,10.6,19.4,.536,25.6,-0.2,0.3,.133
.000,0.0,2.3,-9.0,-4.5,20.4,0.1,.381,Timofey Mozgov,-4.6,9.0,0.1,14.4,0.8,10.9,14.9,.571,18.6,-0.1,0.2,.112
.000,6.6,3.4,2.7,2.7,7.6,0.1,.444,Renaldo Balkman,0.0,2.7,0.1,12.8,3.4,0.0,5.2,.604,10.9,0.1,0.2,.182
.098,14.4,1.3,-1.7,-1.7,12.6,0.4,.168,Tayshaun Prince,0.0,3.6,2.9,15.1,0.6,7.1,7.9,.511,21.0,0.2,3.3,.062
.002,7.5,1.6,2.5,1.0,20.4,1.9,.424,Greg Monroe,1.4,13.0,4.7,18.0,2.3,11.0,16.5,.575,15.4,2.5,6.6,.143
.109,27.5,0.4,0.3,-2.0,8.6,0.6,.461,Rodney Stuckey,2.3,3.7,4.4,18.4,1.9,13.5,6.0,.544,24.5,1.3,5.0,.111
.345,13.2,0.6,-2.5,-2.6,9.3,0.3,.208,Ben Gordon,0.1,2.2,1.3,12.4,1.2,14.4,5.6,.548,21.5,-0.3,1.7,.037
.171,23.6,1.6,-0.3,0.2,15.4,1.1,.251,Tracy McGrady,-0.5,3.4,1.0,14.9,2.1,15.2,9.1,.503,18.6,0.7,2.1,.061
.456,5.0,2.0,-1.8,-2.7,18.8,1.0,.164,Charlie Villanueva,0.9,3.5,2.1,15.9,1.4,8.0,10.8,.553,23.1,0.1,3.1,.091
.215,19.8,0.2,-2.5,-3.4,8.7,0.2,.256,Richard Hamilton,0.9,1.9,1.6,15.8,1.4,10.5,5.1,.520,26.0,-0.2,1.8,.059
.365,8.5,2.2,-1.3,-0.7,18.6,0.9,.229,Austin Daye,-0.6,5.2,1.2,13.0,1.5,10.2,11.6,.518,18.6,0.3,2.1,.070
