College,Experience,Height,Name,Position,Weight,team
Alcorn State University Jackson State University,R,6-5,Trey Johnson,SG,218,Cleveland Cavaliers
University of South Carolina,2,6-6,Tarence Kinsey,SG,185,Cleveland Cavaliers
,5,6-8,Sasha Pavlovic,SF,220,Cleveland Cavaliers
University of Maryland,13,6-10,Joe Smith,C,225,Cleveland Cavaliers
Miami University,9,6-7,Wally Szczerbiak,SF,244,Cleveland Cavaliers
,4,6-10,Anderson Varejao,PF,273,Cleveland Cavaliers
Virginia Union University,12,6-9,Ben Wallace,PF,240,Cleveland Cavaliers
Saint Joseph's University,4,6-4,Delonte West,SG,180,Cleveland Cavaliers
University of North Carolina,R,6-9,Jawad Williams,SF,218,Cleveland Cavaliers
University of Alabama,5,6-1,Mo Williams,PG,198,Cleveland Cavaliers
University of Memphis,12,6-11,Lorenzen Wright,C,225,Cleveland Cavaliers
Northeastern University,2,6-0,J.J. Barea,SG,185,Dallas Mavericks
Louisiana State University,3,6-8,Brandon Bass,C,250,Dallas Mavericks
University of Notre Dame,5,6-6,Matt Carroll,SG,212,Dallas Mavericks
Mississippi State University,12,6-11,Erick Dampier,C,265,Dallas Mavericks
,7,7-0,DeSagana Diop,C,300,Dallas Mavericks
Augsburg College,9,6-8,Devean George,SF,220,Dallas Mavericks
,3,6-7,Gerald Green,SG,205,Dallas Mavericks
University of California Los Angeles,2,7-0,Ryan Hollins,C,240,Dallas Mavericks
Wake Forest University,5,6-7,Josh Howard,SF,210,Dallas Mavericks
University of California,14,6-4,Jason Kidd,PG,205,Dallas Mavericks
,10,7-0,Dirk Nowitzki,PF,245,Dallas Mavericks
Murray State University,2,6-8,James Singleton,PF,216,Dallas Mavericks
University of North Carolina,13,6-6,Jerry Stackhouse,SG,218,Dallas Mavericks
University of Arizona,9,6-2,Jason Terry,SG,185,Dallas Mavericks
University of Memphis,2,6-9,Shawne Williams,SF,225,Dallas Mavericks
Texas A&M University,3,6-7,Antoine Wright,SF,210,Dallas Mavericks
Blinn College,6,6-10,Chris Andersen,C,245,Denver Nuggets
Syracuse University,5,6-8,Carmelo Anthony,SF,240,Denver Nuggets
University of South Florida,9,5-11,Chucky Atkins,PG,160,Denver Nuggets
University of South Carolina,2,6-8,Renaldo Balkman,PF,208,Denver Nuggets
University of Colorado,11,6-3,Chauncey Billups,PG,202,Denver Nuggets
University of Hawaii,9,6-1,Anthony Carter,PG,190,Denver Nuggets
Syracuse University,7,6-3,Jason Hart,PG,185,Denver Nuggets
,6,6-11,Nene Hilario,C,250,Denver Nuggets
University of Michigan,14,6-9,Juwan Howard,PF,240,Denver Nuggets
Georgetown University,12,6-0,Allen Iverson,SG,165,Denver Nuggets
Rutgers University Duke University,5,6-6,Dahntay Jones,SG,225,Denver Nuggets
University of Missouri,3,6-8,Linas Kleiza,SF,245,Denver Nuggets
University of Cincinnati,8,6-9,Kenyon Martin,PF,234,Denver Nuggets
,3,7-0,Johan Petro,C,247,Denver Nuggets
,1,7-1,Cheikh Samb,C,245,Denver Nuggets
,4,6-6,J.R. Smith,SG,225,Denver Nuggets
University of Arkansas,R,6-6,Sonny Weems,SG,205,Denver Nuggets
Pepperdine University,1,6-5,Alex Acker,SG,185,Detroit Pistons
University of California Los Angeles,1,6-5,Arron Afflalo,SG,210,Detroit Pistons
University of Colorado,11,6-3,Chauncey Billups,PG,202,Detroit Pistons
,7,6-11,Kwame Brown,C,270,Detroit Pistons
University of Arizona Georgia Institute of Technology,1,6-0,Will Bynum,PG,185,Detroit Pistons
University of Connecticut,9,6-6,Richard Hamilton,SG,185,Detroit Pistons
,2,6-9,Walter Herrmann,SF,225,Detroit Pistons
Georgetown University,12,6-0,Allen Iverson,PG,165,Detroit Pistons
,3,6-9,Amir Johnson,PF,240,Detroit Pistons
University of Cincinnati,3,6-7,Jason Maxiell,C,260,Detroit Pistons
University of Alabama,12,6-9,Antonio McDyess,PF,220,Detroit Pistons
University of Kentucky,6,6-9,Tayshaun Prince,SF,212,Detroit Pistons
Mississippi State University University of Alabama at Birmingham,R,6-9,Walter Sharpe,PF,245,Detroit Pistons
Eastern Washington University,1,6-5,Rodney Stuckey,PG,210,Detroit Pistons
University of North Carolina,13,6-10,Rasheed Wallace,C,225,Detroit Pistons
University of Kentucky,2,6-5,Kelenna Azubuike,SF,220,Golden State Warriors
,1,6-5,Marco Belinelli,SG,210,Golden State Warriors
,4,6-11,Andris Biedrins,C,240,Golden State Warriors
University of Michigan,8,6-5,Jamal Crawford,PG,200,Golden State Warriors
University of Alabama,1,6-10,Jermareo Davidson,SF,230,Golden State Warriors
,3,6-3,Monta Ellis,SG,185,Golden State Warriors
,10,6-9,Al Harrington,PF,230,Golden State Warriors
Butler County Community College,8,6-8,Stephen Jackson,SF,218,Golden State Warriors
University of Notre Dame,R,6-9,Rob Kurz,SF,232,Golden State Warriors
Duke University,9,6-6,Corey Maggette,PF,218,Golden State Warriors
Georgia Institute of Technology,R,6-5,Anthony Morrow,SG,210,Golden State Warriors
Duke University,R,6-4,DeMarcus Nelson,PG,200,Golden State Warriors
Louisiana State University,R,6-10,Anthony Randolph,PF,205,Golden State Warriors
Gonzaga University,3,6-10,Ronny Turiaf,C,249,Golden State Warriors
University of Tennessee,1,6-2,C.J. Watson,PG,175,Golden State Warriors
University of Connecticut,2,6-3,Marcus Williams,PG,205,Golden State Warriors
University of North Carolina,1,6-10,Brandan Wright,PF,210,Golden State Warriors
California State University Fresno,9,6-2,Rafer Alston,PG,171,Houston Rockets
Oregon State University,13,6-6,Brent Barry,SG,185,Houston Rockets
Duke University,7,6-8,Shane Battier,SG,220,Houston Rockets
University of Oregon,1,6-0,Aaron Brooks,PG,161,Houston Rockets
University of Illinois at Urbana-Champaign,5,6-9,Brian Cook,PF,234,Houston Rockets
University of Memphis,R,6-8,Joey Dorsey,PF,268,Houston Rockets
University of Kentucky,3,6-6,Chuck Hayes,C,240,Houston Rockets
University of Illinois at Urbana-Champaign,3,6-3,Luther Head,PG,185,Houston Rockets
Purdue University,1,6-9,Carl Landry,PF,248,Houston Rockets
Villanova University,2,6-0,Kyle Lowry,PG,205,Houston Rockets
,11,6-8,Tracy McGrady,SG,210,Houston Rockets
,6,7-6,Yao Ming,C,310,Houston Rockets
Georgetown University,17,7-2,Dikembe Mutombo,C,245,Houston Rockets
,1,6-9,Luis Scola,PF,240,Houston Rockets
Florida State University,3,6-5,Von Wafer,SG,210,Houston Rockets
University of Florida University of Cincinnati,1,6-7,James White,SF,200,Houston Rockets
St. John's University,9,6-6,Metta World Peace,SF,260,Houston Rockets
University of Michigan,3,6-9,Maceo Baston,PF,215,Indiana Pacers
Auburn University,5,6-6,Marquis Daniels,SF,200,Indiana Pacers
Marquette University,3,6-1,Travis Diener,PG,175,Indiana Pacers
Duke University,6,6-9,Mike Dunleavy,SG,230,Indiana Pacers
University of Texas at Austin,4,6-0,T.J. Ford,PG,165,Indiana Pacers
Texas State University,9,6-11,Jeff Foster,C,236,Indiana Pacers
University of Central Florida Oklahoma State University,3,6-6,Stephen Graham,SG,215,Indiana Pacers
Bradley University University of New Mexico,3,6-9,Danny Granger,SF,222,Indiana Pacers
Georgetown University,R,7-2,Roy Hibbert,C,270,Indiana Pacers
Georgia Institute of Technology,3,6-3,Jarrett Jack,SG,200,Indiana Pacers
Duke University,1,6-10,Josh McRoberts,PF,240,Indiana Pacers
University of Notre Dame,7,6-11,Troy Murphy,PF,245,Indiana Pacers
,10,7-0,Rasho Nesterovic,C,248,Indiana Pacers
University of Kansas,R,6-6,Brandon Rush,SG,220,Indiana Pacers
Pepperdine University,1,6-5,Alex Acker,SG,185,Los Angeles Clippers
University of Massachusetts Amherst,12,6-11,Marcus Camby,C,220,Los Angeles Clippers
Temple University,2,6-6,Mardy Collins,PG,220,Los Angeles Clippers
University of California Los Angeles,9,6-3,Baron Davis,PG,209,Los Angeles Clippers
Michigan State University,2,6-11,Paul Davis,PF,270,Los Angeles Clippers
University of Iowa,10,6-6,Ricky Davis,SG,195,Los Angeles Clippers
Indiana University,R,6-4,Eric Gordon,SG,215,Los Angeles Clippers
Syracuse University,7,6-3,Jason Hart,PG,185,Los Angeles Clippers
University of Oregon,6,6-4,Fred Jones,SF,210,Los Angeles Clippers
Texas A&M University,R,6-11,DeAndre Jordan,C,265,Los Angeles Clippers
Central Michigan University,5,7-0,Chris Kaman,C,265,Los Angeles Clippers
University of Rhode Island,10,6-4,Cuttino Mobley,SG,190,Los Angeles Clippers
Marquette University,2,6-10,Steve Novak,PF,225,Los Angeles Clippers
Michigan State University,7,6-9,Zach Randolph,PF,260,Los Angeles Clippers
,1,7-1,Cheikh Samb,C,245,Los Angeles Clippers
Baylor University,10,6-9,Brian Skinner,PF,255,Los Angeles Clippers
Iowa State University,R,6-2,Mike Taylor,PG,165,Los Angeles Clippers
Villanova University,11,6-10,Tim Thomas,PF,230,Los Angeles Clippers
Florida State University,1,6-8,Al Thornton,SF,220,Los Angeles Clippers
University of California Los Angeles,4,6-8,Trevor Ariza,SF,215,Los Angeles Lakers
Michigan State University,2,6-4,Shannon Brown,SG,205,Los Angeles Lakers
,12,6-6,Kobe Bryant,SG,212,Los Angeles Lakers
,3,7-0,Andrew Bynum,C,285,Los Angeles Lakers
University of California Los Angeles,2,6-2,Jordan Farmar,PG,180,Los Angeles Lakers
University of Arkansas at Little Rock,12,6-1,Derek Fisher,PG,200,Los Angeles Lakers
,7,7-0,Pau Gasol,C,250,Los Angeles Lakers
,4,7-0,Didier Ilunga-Mbenga,C,245,Los Angeles Lakers
University of Texas at Austin,7,7-0,Chris Mihm,C,265,Los Angeles Lakers
Gonzaga University,1,6-8,Adam Morrison,SF,205,Los Angeles Lakers
University of Rhode Island,9,6-10,Lamar Odom,PF,220,Los Angeles Lakers
North Carolina State University,3,6-9,Josh Powell,PF,225,Los Angeles Lakers
,7,6-10,Vladimir Radmanovic,SF,227,Los Angeles Lakers
,4,6-7,Sasha Vujacic,SG,195,Los Angeles Lakers
University of Arizona,5,6-8,Luke Walton,SF,235,Los Angeles Lakers
,R,6-9,Sun Yue,SG,205,Los Angeles Lakers
University of Kansas,R,6-9,Darrell Arthur,PF,235,Memphis Grizzlies
Clemson University,9,6-4,Greg Buckner,SF,210,Memphis Grizzlies
Ohio State University,1,6-1,Mike Conley,PG,175,Memphis Grizzlies
Georgia Institute of Technology,1,6-5,Javaris Crittenton,SG,200,Memphis Grizzlies
Colgate University,11,6-10,Adonal Foyle,C,250,Memphis Grizzlies
,R,7-1,Marc Gasol,C,255,Memphis Grizzlies
University of Connecticut,2,6-8,Rudy Gay,SF,230,Memphis Grizzlies
,R,7-2,Hamed Haddadi,C,254,Memphis Grizzlies
,6,6-7,Marko Jaric,SG,198,Memphis Grizzlies
Villanova University,2,6-0,Kyle Lowry,PG,205,Memphis Grizzlies
University of Southern California,R,6-5,O.J. Mayo,SG,210,Memphis Grizzlies
,6,6-9,Darius Miles,SF,210,Memphis Grizzlies
,5,7-0,Darko Milicic,C,250,Memphis Grizzlies
Southern Methodist University,4,6-6,Quinton Ross,SF,195,Memphis Grizzlies
Syracuse University,3,6-9,Hakim Warrick,PF,219,Memphis Grizzlies
University of Nevada Las Vegas,1,6-9,Joel Anthony,C,245,Miami Heat
University of Nevada Las Vegas,5,6-2,Marcus Banks,PG,200,Miami Heat
Kansas State University,R,6-9,Michael Beasley,PF,235,Miami Heat
University of Pittsburgh,8,7-0,Mark Blount,C,230,Miami Heat
University of Kansas,R,6-2,Mario Chalmers,PG,190,Miami Heat
Ohio State University,1,6-5,Daequan Cook,SF,205,Miami Heat
Pepperdine University,2,6-7,Yakhouba Diawara,SF,225,Miami Heat
University of Florida,5,6-8,Udonis Haslem,PF,235,Miami Heat
University of Illinois at Urbana-Champaign,3,6-3,Luther Head,SG,185,Miami Heat
University of Miami,5,6-8,James Jones,SF,218,Miami Heat
,3,6-7,Shaun Livingston,PG,192,Miami Heat
University of Kentucky,8,6-11,Jamaal Magloire,C,259,Miami Heat
University of Nevada Las Vegas,9,6-7,Shawn Marion,SF,220,Miami Heat
Meridian Community College,1,6-8,Jamario Moon,SF,205,Miami Heat
,12,6-11,Jermaine O'Neal,C,226,Miami Heat
University of Notre Dame,2,6-2,Chris Quinn,PG,185,Miami Heat
Marquette University,5,6-4,Dwyane Wade,SG,220,Miami Heat
,4,6-9,Dorell Wright,SF,205,Miami Heat
West Virginia University,R,6-8,Joe Alexander,SF,230,Milwaukee Bucks
Villanova University,7,6-10,Malik Allen,PF,255,Milwaukee Bucks
Michigan State University,4,6-3,Charlie Bell,SG,200,Milwaukee Bucks
University of Kentucky,5,6-5,Keith Bogans,SG,215,Milwaukee Bucks
University of Utah,3,7-0,Andrew Bogut,C,260,Milwaukee Bucks
Providence College,11,6-9,Austin Croshere,PF,235,Milwaukee Bucks
University of California,5,7-0,Francisco Elson,C,235,Milwaukee Bucks
University of California Los Angeles,6,6-11,Dan Gadzuric,C,240,Milwaukee Bucks
Weber State University,6,6-0,Eddie Gill,PG,190,Milwaukee Bucks
University of Arizona,7,6-7,Richard Jefferson,SF,233,Milwaukee Bucks
University of Houston,10,6-3,Damon Jones,PG,185,Milwaukee Bucks
University of Nebraska,10,6-0,Tyronn Lue,PG,175,Milwaukee Bucks
University of California Los Angeles,R,6-8,Luc Mbah a Moute,PF,230,Milwaukee Bucks
Ohio State University,8,6-6,Michael Redd,SG,220,Milwaukee Bucks
University of Oregon,5,6-2,Luke Ridnour,PG,175,Milwaukee Bucks
University of Nevada Reno,1,6-3,Ramon Sessions,PG,190,Milwaukee Bucks
University of Connecticut,3,6-11,Charlie Villanueva,PF,232,Milwaukee Bucks
Pennsylvania State University,9,6-11,Calvin Booth,C,230,Minnesota Timberwolves
University of Florida,1,6-9,Corey Brewer,SF,186,Minnesota Timberwolves
California State University Fullerton,R,6-2,Bobby Brown,PG,175,Minnesota Timberwolves
Purdue University,8,6-8,Brian Cardinal,PF,245,Minnesota Timberwolves
University of Memphis,2,6-7,Rodney Carney,SG,205,Minnesota Timberwolves
Stanford University,7,7-0,Jason Collins,C,255,Minnesota Timberwolves
Villanova University,2,6-4,Randy Foye,SG,213,Minnesota Timberwolves
Providence College,3,6-7,Ryan Gomes,SF,250,Minnesota Timberwolves
,4,6-10,Al Jefferson,C,289,Minnesota Timberwolves
University of California Los Angeles,R,6-10,Kevin Love,C,251,Minnesota Timberwolves
Stanford University,8,6-9,Mark Madsen,C,240,Minnesota Timberwolves
University of North Carolina,3,6-4,Rashad McCants,SG,207,Minnesota Timberwolves
University of Florida,8,6-8,Mike Miller,SF,218,Minnesota Timberwolves
University of Connecticut,11,6-4,Kevin Ollie,PG,195,Minnesota Timberwolves
Boston College,2,6-7,Craig Smith,PF,250,Minnesota Timberwolves
,4,6-0,Sebastian Telfair,PG,165,Minnesota Timberwolves
Duke University,2,6-9,Shelden Williams,PF,250,Minnesota Timberwolves
University of Connecticut,2,6-11,Hilton Armstrong,C,235,New Orleans Hornets
University of Iowa,8,6-7,Ryan Bowen,SF,215,New Orleans Hornets
University of Texas at San Antonio,6,6-5,Devin Brown,SG,220,New Orleans Hornets
La Salle University,6,6-7,Rasual Butler,SF,215,New Orleans Hornets
,7,7-1,Tyson Chandler,C,240,New Orleans Hornets
Bowling Green State University,11,6-4,Antonio Daniels,PG,195,New Orleans Hornets
California State University Fresno,6,6-10,Melvin Ely,C,260,New Orleans Hornets
Duquesne University,7,6-2,Mike James,PG,188,New Orleans Hornets
University of California,8,6-10,Sean Marks,C,250,New Orleans Hornets
Wake Forest University,3,6-0,Chris Paul,PG,175,New Orleans Hornets
Michigan State University,8,6-7,Morris Peterson,SG,218,New Orleans Hornets
Xavier University,9,6-8,James Posey,SG,215,New Orleans Hornets
,10,6-9,Peja Stojakovic,SF,220,New Orleans Hornets
Xavier University,5,6-9,David West,PF,250,New Orleans Hornets
University of Kansas,1,6-8,Julian Wright,SF,225,New Orleans Hornets
DePaul University,1,6-8,Wilson Chandler,SF,225,New York Knicks
Temple University,2,6-6,Mardy Collins,SG,220,New York Knicks
University of Michigan,8,6-5,Jamal Crawford,SG,200,New York Knicks
University of Kentucky,R,6-5,Joe Crawford,SF,210,New York Knicks
,7,7-0,Eddy Curry,C,295,New York Knicks
Duke University,4,6-1,Chris Duhon,PG,185,New York Knicks
,R,6-10,Danilo Gallinari,SG,225,New York Knicks
,10,6-9,Al Harrington,PF,230,New York Knicks
Saint Louis University,10,6-5,Larry Hughes,SG,184,New York Knicks
Florida Agricultural and Mechanical University,8,7-0,Jerome James,C,300,New York Knicks
Indiana University,6,6-11,Jared Jeffries,SF,230,New York Knicks
University of Florida,3,6-9,David Lee,C,245,New York Knicks
Syracuse University,1,6-8,Demetris Nichols,SF,216,New York Knicks
Michigan State University,7,6-9,Zach Randolph,C,260,New York Knicks
DePaul University,8,6-6,Quentin Richardson,SG,223,New York Knicks
University of Florida,2,6-2,Anthony Roberson,PG,180,New York Knicks
University of Washington,3,5-9,Nate Robinson,PG,180,New York Knicks
Drexel University,12,6-7,Malik Rose,PF,250,New York Knicks
,1,7-1,Cheikh Samb,C,245,New York Knicks
,2,6-11,Mouhamed Sene,C,230,New York Knicks
University of Michigan,1,6-10,Courtney Sims,C,245,New York Knicks
Villanova University,11,6-10,Tim Thomas,PF,230,New York Knicks
University of Maryland,6,6-10,Chris Wilcox,C,221,New York Knicks
University of South Florida,9,5-11,Chucky Atkins,PG,160,Oklahoma City Thunder
University of Kansas,4,6-10,Nick Collison,C,255,Oklahoma City Thunder
University of Texas at Austin,1,6-9,Kevin Durant,SF,240,Oklahoma City Thunder
Georgetown University,1,6-9,Jeff Green,PF,235,Oklahoma City Thunder
University of Arkansas,R,7-0,Steven Hill,PF,248,Oklahoma City Thunder
,4,7-0,Nenad Krstic,C,240,Oklahoma City Thunder
,3,6-7,Shaun Livingston,PG,192,Oklahoma City Thunder
Oklahoma State University,8,6-7,Desmond Mason,SG,224,Oklahoma City Thunder
,3,7-0,Johan Petro,C,247,Oklahoma City Thunder
Drexel University,12,6-7,Malik Rose,SF,250,Oklahoma City Thunder
,2,6-7,Thabo Sefolosha,SG,220,Oklahoma City Thunder
,2,6-11,Mouhamed Sene,C,230,Oklahoma City Thunder
University of Maryland,13,6-10,Joe Smith,C,225,Oklahoma City Thunder
,3,7-0,Robert Swift,C,245,Oklahoma City Thunder
University of California Los Angeles,7,6-1,Earl Watson,PG,195,Oklahoma City Thunder
Washington State University,R,6-6,Kyle Weaver,SG,201,Oklahoma City Thunder
University of California Los Angeles,R,6-3,Russell Westbrook,PG,200,Oklahoma City Thunder
Indiana University,R,6-9,D.J. White,PF,251,Oklahoma City Thunder
University of Maryland,6,6-10,Chris Wilcox,C,221,Oklahoma City Thunder
North Carolina State University University of Georgia,4,6-6,Damien Wilkins,SG,225,Oklahoma City Thunder
California State University Fresno,9,6-2,Rafer Alston,PG,171,Orlando Magic
Texas Tech University,10,6-11,Tony Battie,PF,230,Orlando Magic
University of Kentucky,5,6-5,Keith Bogans,SG,215,Orlando Magic
University of Illinois at Urbana-Champaign,5,6-9,Brian Cook,PF,234,Orlando Magic
Colgate University,11,6-10,Adonal Foyle,C,250,Orlando Magic
,1,6-11,Marcin Gortat,PF,240,Orlando Magic
,4,6-11,Dwight Howard,C,265,Orlando Magic
College of Charleston,11,6-3,Anthony Johnson,PG,190,Orlando Magic
Western Kentucky University,R,6-5,Courtney Lee,SG,200,Orlando Magic
,10,6-10,Rashard Lewis,PF,215,Orlando Magic
University of Nebraska,10,6-0,Tyronn Lue,PG,175,Orlando Magic
Saint Joseph's University,4,6-0,Jameer Nelson,PG,190,Orlando Magic
,5,6-6,Mickael Pietrus,SG,215,Orlando Magic
Duke University,2,6-4,J.J. Redick,SG,190,Orlando Magic
Delta State University,2,6-6,Jeremy Richardson,SF,185,Orlando Magic
,8,6-10,Hedo Turkoglu,SF,220,Orlando Magic
Duke University,9,6-8,Elton Brand,PF,275,Philadelphia 76ers
Seton Hall University,6,6-11,Samuel Dalembert,C,255,Philadelphia 76ers
University of Iowa,6,6-8,Reggie Evans,PF,245,Philadelphia 76ers
University of Detroit Mercy,5,6-4,Willie Green,SG,200,Philadelphia 76ers
University of Arizona,4,6-6,Andre Iguodala,SF,215,Philadelphia 76ers
University of Texas at Austin,4,6-3,Royal Ivey,SG,200,Philadelphia 76ers
University of Connecticut,14,6-9,Donyell Marshall,PF,218,Philadelphia 76ers
University of Utah,9,6-3,Andre Miller,PG,200,Philadelphia 76ers
University of Wyoming,13,6-10,Theo Ratliff,C,225,Philadelphia 76ers
University of Missouri,5,6-6,Kareem Rush,SG,215,Philadelphia 76ers
University of Florida,R,6-10,Marreese Speights,C,255,Philadelphia 76ers
,3,6-1,Lou Williams,SG,175,Philadelphia 76ers
Georgia Institute of Technology,1,6-8,Thaddeus Young,PF,221,Philadelphia 76ers
University of Nevada Las Vegas,2,6-9,Lou Amundson,PF,220,Phoenix Suns
,5,6-3,Leandro Barbosa,SG,194,Phoenix Suns
