3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.000,7.2,2.8,-2.5,1.3,18.3,0.7,.333,Miles Plumlee,-3.8,9.4,0.1,10.6,0.9,23.4,13.9,.574,12.8,-0.1,0.9,.046
.661,7.0,0.8,-2.0,-2.1,14.9,0.3,.131,Luke Babbitt,0.1,1.0,0.9,12.0,0.6,7.8,7.9,.636,14.8,0.0,1.1,.094
.586,7.8,0.7,-1.0,-1.5,17.7,0.3,.138,Tyler Cavanaugh,0.5,9.7,0.9,13.0,0.8,8.0,13.7,.567,14.8,0.1,1.2,.109
.234,15.9,2.3,-4.4,1.5,15.7,0.5,.258,DeAndre' Bembry,-5.9,2.0,-0.9,7.6,2.3,24.8,8.8,.477,18.2,-0.3,-0.4,-0.040
.395,11.2,0.2,-2.1,-0.4,16.6,0.4,.191,Damion Lee,-1.7,3.0,0.0,12.0,2.3,7.8,9.8,.489,19.3,0.0,0.4,.046
.478,36.4,0.4,-5.4,-3.1,8.8,0.1,.174,Josh Magette,-2.3,1.0,0.3,11.9,1.8,15.4,4.9,.464,11.8,-0.2,0.4,.092
.671,4.3,0.4,-7.1,-2.9,16.0,0.1,.055,Andrew White,-4.2,2.1,-0.2,5.8,0.7,9.7,9.1,.461,17.3,-0.3,-0.1,-0.034
.313,10.8,0.9,-7.1,-1.0,15.9,0.1,.000,Jaylen Morris,-6.1,2.3,-0.2,6.5,1.0,15.8,9.1,.438,16.9,-0.1,-0.1,-0.053
.429,0.0,2.0,-7.0,-2.0,8.0,0.0,.286,Antonius Cleveland,-5.0,2.7,0.0,3.5,1.2,38.8,5.3,.825,13.4,-0.1,0.0,-0.009
1.000,0.0,0.0,-18.5,-4.7,33.5,0.0,.000,Nicolás Brussino,-13.8,0.0,0.0,-4.6,0.0,0.0,16.7,.000,8.7,0.0,0.0,-0.180
.000,0.0,0.0,-8.3,-6.0,0.0,0.0,.000,Jeremy Evans,-2.3,22.3,0.0,10.4,0.0,50.0,11.2,1.000,17.5,0.0,0.0,-0.028
.517,35.0,0.7,0.2,-1.8,10.2,1.4,.320,Spencer Dinwiddie,2.1,1.8,4.3,15.9,1.4,11.8,6.0,.527,20.3,1.3,5.7,.118
.643,8.4,1.2,-0.8,-1.2,14.4,1.4,.163,Allen Crabbe,0.4,1.3,1.8,12.3,1.0,8.1,7.8,.558,19.0,0.7,3.2,.070
.498,10.5,1.0,0.2,-0.3,18.4,1.8,.313,DeMarre Carroll,0.4,5.1,2.3,14.3,1.3,10.3,11.7,.550,19.8,1.2,4.1,.091
.576,10.2,0.8,0.1,-1.2,11.3,0.9,.167,Joe Harris,1.3,2.7,3.0,13.3,0.9,12.0,7.0,.634,16.6,1.1,4.0,.097
.075,14.2,1.9,-0.4,1.1,20.0,2.0,.436,Rondae Hollis-Jefferson,-1.5,5.5,2.1,16.9,1.6,12.3,12.7,.548,22.2,0.8,4.1,.103
.333,26.0,0.9,-0.5,-0.2,11.9,1.6,.254,Caris LeVert,-0.3,3.0,0.7,14.2,2.1,15.8,7.4,.525,22.5,0.7,2.3,.058
.038,5.4,4.6,0.2,1.4,18.1,1.5,.370,Jarrett Allen,-1.3,10.5,2.7,17.5,0.9,15.1,14.3,.636,16.3,0.8,4.2,.141
.800,6.0,1.6,-2.2,-0.2,17.1,1.1,.164,Quincy Acy,-2.0,3.1,-0.1,8.2,1.2,13.3,10.0,.525,14.4,-0.1,1.0,.036
.414,35.7,1.0,-0.4,-1.2,13.8,0.9,.195,D'Angelo Russell,0.8,2.6,-0.5,15.2,1.4,16.8,8.1,.509,30.8,0.5,0.4,.014
.114,6.5,2.2,-2.5,-0.6,20.0,0.6,.262,Tyler Zeller,-1.9,9.4,1.0,15.3,0.6,12.1,14.7,.587,17.9,-0.1,1.5,.105
.660,11.9,0.6,-3.9,-2.3,13.2,0.2,.180,Nik Stauskas,-1.7,0.9,0.2,9.8,0.5,12.0,7.0,.547,16.7,-0.2,0.4,.038
.432,7.6,2.3,-0.6,0.4,18.5,0.4,.115,Dante Cunningham,-1.0,6.6,0.4,13.8,1.3,10.4,12.5,.561,15.8,0.2,0.9,.092
.080,16.2,0.9,-1.5,0.2,22.0,0.3,.287,Trevor Booker,-1.6,10.1,0.3,15.4,1.0,15.1,16.0,.536,21.8,0.1,0.6,.072
.194,4.8,2.7,-4.1,-0.3,19.7,0.3,.323,Timofey Mozgov,-3.8,9.4,0.1,12.3,0.7,23.7,14.5,.617,16.8,-0.2,0.4,.055
.031,5.9,3.6,-4.3,-0.8,19.3,0.3,.194,Jahlil Okafor,-3.4,5.5,0.3,15.8,0.4,11.4,12.3,.593,20.9,-0.2,0.6,.089
.494,12.6,0.4,-10.2,-3.1,19.9,0.1,.218,Sean Kilpatrick,-7.1,0.6,-0.6,4.9,0.5,14.4,10.2,.414,26.3,-0.4,-0.4,-0.116
.209,19.6,0.8,-5.6,-1.3,13.1,0.2,.221,Isaiah Whitehead,-4.3,2.3,-0.3,11.5,2.2,20.3,7.7,.530,28.5,-0.2,-0.1,-0.035
.489,11.7,1.2,-5.8,-0.6,12.9,0.1,.170,Milton Doyle,-5.2,2.5,-0.3,5.2,2.3,3.8,7.6,.337,18.2,-0.1,-0.1,-0.052
.792,4.5,0.0,-6.6,-1.5,14.3,0.0,.000,James Webb,-5.1,7.0,-0.1,2.2,0.4,14.3,10.6,.333,10.1,-0.1,-0.1,-0.041
.500,8.0,0.0,-3.0,0.9,29.2,0.0,.500,Jacob Wiley,-3.9,6.4,0.0,8.2,1.5,0.0,17.7,.410,6.4,0.0,0.1,.094
.167,27.1,0.0,-13.5,-10.4,0.0,0.0,.583,Jeremy Lin,-3.1,0.0,0.0,15.9,0.0,16.6,0.0,.597,31.3,-0.1,0.0,.087
,31.7,0.0,-16.0,-8.5,0.0,0.0,,Rashad Vaughn,-7.6,0.0,0.0,4.1,0.0,,0.0,,0.0,0.0,0.0,.106
.290,8.3,2.0,1.0,1.5,15.6,4.0,.309,Jayson Tatum,-0.5,2.3,3.0,15.3,1.7,10.7,9.0,.586,19.5,1.8,7.1,.139
.300,23.6,2.9,4.0,2.9,20.2,3.8,.159,Al Horford,1.1,5.0,4.0,17.6,0.9,14.1,12.7,.575,18.4,3.5,7.8,.165
.381,8.5,1.0,-0.2,0.4,14.0,3.2,.290,Jaylen Brown,-0.6,3.4,1.2,13.6,1.6,12.0,8.8,.562,21.4,1.0,4.5,.100
.503,17.5,0.8,1.8,1.0,16.3,3.4,.186,Terry Rozier,0.8,3.4,2.2,15.1,1.9,8.5,9.9,.520,20.4,2.0,5.6,.130
.374,30.7,0.7,6.2,-0.7,10.8,2.7,.240,Kyrie Irving,6.9,1.9,6.3,25.0,1.7,10.4,6.4,.610,31.0,4.0,8.9,.222
.483,23.7,1.2,-0.5,1.1,9.8,2.5,.258,Marcus Smart,-1.6,3.0,-0.6,10.8,2.2,18.4,6.4,.479,19.4,0.6,1.9,.056
.047,9.6,2.9,-1.7,2.1,22.1,2.5,.175,Aron Baynes,-3.8,9.7,0.5,12.0,0.7,14.3,16.0,.502,16.8,0.1,3.0,.097
.383,8.1,0.7,-1.7,-0.6,18.4,2.2,.252,Marcus Morris,-1.1,3.3,1.1,14.5,1.2,8.7,10.9,.541,23.0,0.1,3.2,.108
.665,2.4,0.3,-3.5,0.1,11.6,1.3,.218,Semi Ojeleye,-3.6,3.6,-0.2,4.6,0.9,10.8,7.7,.473,9.0,-0.4,1.2,.048
.249,9.1,4.3,2.6,3.4,21.2,1.9,.348,Daniel Theis,-0.8,10.7,1.6,16.1,1.6,17.2,16.0,.616,15.5,1.1,3.5,.178
.393,18.5,0.2,-2.2,0.1,10.7,1.1,.169,Shane Larkin,-2.3,2.1,0.3,10.3,1.9,12.3,6.5,.491,15.5,0.0,1.4,.087
.436,7.1,1.6,-5.6,0.3,12.0,0.8,.262,Abdel Nader,-5.9,2.8,-0.9,5.1,1.4,17.0,7.4,.439,17.1,-0.5,-0.1,-0.014
.000,20.5,2.9,4.5,4.3,24.4,1.1,.348,Greg Monroe,0.2,11.9,0.8,23.0,2.8,17.4,18.2,.580,24.9,0.8,2.0,.193
.607,10.0,1.8,-0.7,0.2,16.1,0.3,.361,Guerschon Yabusele,-1.0,8.0,0.3,12.3,0.9,14.5,12.1,.559,15.7,0.1,0.6,.122
.269,10.5,0.7,-2.1,0.1,12.2,0.2,.500,Jabari Bird,-2.3,5.8,0.1,12.1,1.3,20.1,9.0,.615,15.4,0.0,0.2,.098
.500,15.2,1.6,-6.4,0.3,7.1,0.1,.409,Kadeem Allen,-6.7,4.1,-0.2,2.6,1.4,25.7,5.6,.366,14.6,-0.1,-0.1,-0.038
.522,22.6,0.0,1.9,-5.3,8.1,0.0,.000,Jonathan Gibson,7.2,0.0,0.1,25.4,0.0,11.5,4.1,.739,29.0,0.0,0.2,.195
.667,0.0,0.0,-13.4,-0.8,15.4,0.0,.000,Xavier Silas,-12.6,15.8,-0.1,-4.9,7.1,0.0,15.6,.000,19.1,0.0,0.0,-0.250
1.000,0.0,0.0,-3.5,5.1,18.0,0.0,.000,Jarell Eddie,-8.6,0.0,0.0,4.0,8.3,0.0,9.1,.000,7.4,0.0,0.0,-0.026
.500,0.0,0.0,-12.0,-6.1,21.6,0.0,.000,Gordon Hayward,-5.9,0.0,0.0,7.3,0.0,0.0,10.9,.500,17.9,0.0,0.0,.056
.441,27.4,0.7,3.2,-1.9,8.7,2.0,.308,Kemba Walker,5.1,1.2,6.5,20.6,1.6,10.4,4.9,.572,27.4,3.6,8.6,.150
.008,7.1,4.4,-0.3,1.7,33.8,3.9,.639,Dwight Howard,-2.0,11.0,2.9,20.5,1.0,15.1,22.2,.577,24.2,1.1,6.8,.132
.542,7.0,1.6,1.7,0.5,16.2,1.9,.218,Marvin Williams,1.1,3.9,3.1,13.9,1.4,9.7,10.0,.603,14.8,1.9,5.0,.119
.422,26.2,1.0,1.4,0.5,13.8,1.8,.200,Nicolas Batum,0.9,3.1,1.7,14.4,1.6,15.6,8.4,.523,18.3,1.7,3.5,.084
.305,15.4,1.4,0.9,-0.2,15.4,1.9,.250,Jeremy Lamb,1.2,2.7,3.0,17.0,1.5,9.1,8.9,.559,22.4,1.5,4.9,.120
.004,5.9,1.4,-1.7,0.3,13.0,1.6,.305,Michael Kidd-Gilchrist,-2.0,4.8,1.7,12.5,1.3,7.7,8.8,.536,16.1,0.1,3.3,.084
.383,11.0,0.9,-0.9,-1.2,14.5,1.3,.271,Frank Kaminsky,0.3,2.7,2.3,14.4,1.0,7.6,8.5,.545,20.5,0.5,3.6,.094
.439,7.8,0.2,-0.9,-0.3,8.3,0.7,.267,Treveon Graham,-0.6,4.3,1.1,9.0,1.5,9.9,6.2,.553,11.3,0.3,1.8,.080
.572,16.9,0.9,-4.5,-3.4,7.5,0.5,.089,Malik Monk,-1.0,1.0,-0.5,10.3,1.1,10.0,4.2,.477,24.9,-0.5,0.0,.000
.258,19.4,2.3,-0.6,2.0,13.3,1.1,.389,Michael Carter-Williams,-2.6,4.7,-0.2,10.8,2.6,16.2,8.9,.446,16.6,0.3,0.9,.050
.224,7.5,0.2,-5.7,-0.3,18.5,0.6,.130,Dwayne Bacon,-5.4,0.6,-0.7,5.8,1.1,10.2,9.4,.431,13.7,-0.7,-0.1,-0.007
.019,7.4,2.8,0.7,1.3,19.3,0.7,.545,Cody Zeller,-0.6,11.4,1.2,15.9,1.1,14.6,15.3,.602,15.7,0.4,1.9,.145
.251,5.9,1.3,-5.3,-2.0,18.6,0.4,.146,Johnny O'Bryant,-3.2,8.1,-0.1,11.9,1.2,7.6,13.3,.470,22.5,-0.3,0.3,.038
.084,7.1,2.9,2.2,0.8,32.4,0.4,.747,Willy Hernang�mez,1.4,15.8,1.0,25.0,1.9,7.5,24.0,.612,19.7,0.3,1.5,.266
1.000,19.2,1.0,-1.8,0.3,17.6,0.2,.154,Julyan Stone,-2.1,0.6,0.2,7.6,1.1,33.5,9.0,.684,5.2,0.0,0.3,.087
.571,16.1,0.0,-6.9,-4.4,15.7,0.0,.143,Marcus Paige,-2.4,0.0,0.0,9.1,0.0,0.0,7.7,.403,23.0,0.0,0.0,-0.006
.000,0.0,0.0,-9.8,-5.8,38.5,0.0,.143,Mangok Mathiang,-4.1,16.0,0.0,18.0,2.4,0.0,27.1,.538,16.1,0.0,0.1,.183
.574,10.1,1.2,-1.3,-0.3,12.8,1.6,.210,Justin Holiday,-1.0,1.4,0.1,10.8,1.7,9.8,6.9,.513,18.2,0.4,1.7,.036
.513,17.8,0.5,-0.5,-0.1,18.3,1.5,.071,Denzel Valentine,-0.4,2.4,1.0,12.1,1.5,11.8,10.1,.527,17.5,0.8,2.5,.057
.465,6.4,1.8,-1.9,-1.3,23.7,1.6,.193,Lauri Markkanen,-0.6,4.0,1.7,15.6,0.9,8.2,13.5,.552,21.9,0.1,3.3,.079
.022,12.3,2.8,-1.9,-0.3,10.3,0.7,.140,Robin Lopez,-1.7,8.2,1.2,14.7,0.4,13.5,9.2,.552,20.4,0.0,1.9,.055
.372,30.1,0.4,-2.0,-1.8,9.3,1.0,.374,Jerian Grant,-0.1,1.9,2.3,14.3,1.8,13.2,5.5,.528,17.4,0.0,3.3,.094
.123,9.4,1.6,-1.7,0.9,16.0,1.4,.480,David Nwaba,-2.5,5.6,1.1,12.2,1.7,13.1,10.6,.542,15.6,0.1,2.4,.071
.275,13.2,1.3,0.3,-0.6,23.0,1.5,.192,Bobby Portis,1.0,10.0,2.0,19.7,1.5,10.5,16.2,.548,26.0,1.0,3.5,.101
.201,33.3,1.6,-0.1,1.4,14.4,1.9,.171,Kris Dunn,-1.4,1.6,-1.0,14.5,3.3,17.3,7.8,.488,24.7,0.7,0.9,.027
.009,8.4,1.0,-2.4,-0.1,17.1,0.5,.377,Cristiano Felício,-2.3,8.8,1.2,12.5,0.8,17.7,12.8,.614,13.6,-0.1,1.7,.086
.470,8.0,1.6,-5.9,-0.3,16.0,0.6,.107,Paul Zipser,-5.5,1.6,-1.1,5.2,1.2,14.9,8.5,.445,15.2,-0.8,-0.6,-0.034
.346,18.6,0.5,-2.7,-2.0,14.4,0.5,.301,Zach LaVine,-0.6,1.4,-0.1,14.6,1.8,9.7,7.7,.499,29.5,-0.1,0.3,.025
.533,11.0,1.9,1.8,-1.4,25.3,0.6,.262,Nikola Mirotić,3.2,3.0,1.5,22.0,1.2,8.4,13.7,.624,25.7,0.6,2.0,.158
.423,29.9,1.4,-0.9,-0.8,9.8,0.4,.074,Cameron Payne,-0.2,3.2,0.3,14.0,2.2,14.0,6.4,.498,19.3,0.2,0.8,.063
.435,8.0,1.3,-2.8,-0.1,30.4,0.4,.196,Noah Vonleh,-2.6,9.1,0.0,13.9,1.6,9.6,19.3,.484,18.1,-0.1,0.5,.059
.364,10.1,0.3,-6.8,-3.6,10.3,0.1,.273,Antonio Blakeney,-3.2,1.3,-0.2,10.1,1.1,6.4,5.6,.471,23.7,-0.4,0.0,-0.006
.756,15.5,0.0,-4.1,-0.7,8.8,0.2,.146,Ryan Arcidiacono,-3.3,0.3,0.1,7.3,2.1,23.0,4.4,.550,8.1,-0.2,0.3,.040
.449,10.5,1.3,-2.3,-3.1,11.5,0.1,.299,Sean Kilpatrick,0.8,1.4,0.2,17.7,1.4,9.0,6.3,.574,27.1,0.0,0.4,.083
.449,6.3,0.9,-6.7,-0.6,10.8,0.1,.347,Quincy Pondexter,-6.1,4.2,-0.3,4.0,2.0,16.3,7.4,.398,15.0,-0.2,-0.2,-0.047
.273,23.0,0.7,-11.5,-3.3,10.8,0.1,.182,Kay Felder,-8.2,0.8,-0.5,3.6,1.1,17.4,5.6,.386,28.0,-0.3,-0.5,-0.168
.000,2.1,2.9,-8.0,1.6,14.6,0.0,.167,Ömer Aşık,-9.6,3.4,-0.1,0.2,0.8,38.3,8.8,.311,7.4,-0.1,-0.1,-0.078
1.000,0.0,0.0,-18.3,-5.3,0.0,0.0,.000,Jarell Eddie,-13.0,0.0,0.0,-13.5,0.0,0.0,0.0,.000,14.5,0.0,0.0,-0.373
.257,44.4,2.0,9.6,2.0,22.3,3.0,.336,LeBron James,7.6,3.7,11.0,28.6,1.9,16.1,13.1,.621,31.6,8.9,14.0,.221
.640,8.6,0.4,-1.7,-1.0,10.1,0.9,.094,J.R. Smith,-0.6,1.5,0.6,8.4,1.5,11.6,5.9,.534,13.8,0.2,1.4,.031
.275,8.0,1.6,-1.9,-1.7,11.2,0.8,.379,Jeff Green,-0.2,3.7,3.1,14.8,1.1,9.4,7.6,.587,19.3,0.1,3.9,.103
.453,9.8,1.2,1.3,-1.5,29.8,1.6,.365,Kevin Love,2.7,7.0,4.7,22.4,1.3,9.6,18.6,.614,25.1,1.4,6.4,.185
.777,8.0,1.5,0.1,-2.0,10.9,0.6,.149,Kyle Korver,2.2,0.7,2.8,13.4,1.0,9.6,5.9,.652,16.0,0.9,3.4,.104
.503,6.0,0.8,-1.8,-1.2,10.8,0.6,.245,Jae Crowder,-0.6,3.5,1.1,10.2,1.5,9.2,7.2,.545,15.1,0.1,1.7,.059
.000,4.3,1.3,-2.5,-0.9,23.3,0.7,.336,Tristan Thompson,-1.6,13.4,1.8,13.6,0.7,11.8,18.4,.569,12.6,-0.1,2.5,.113
.161,23.3,2.5,-1.4,0.3,14.7,0.9,.308,Dwyane Wade,-1.6,4.2,0.4,15.9,1.9,15.7,9.5,.519,24.3,0.2,1.3,.057
.524,17.4,0.2,-1.9,-2.0,8.5,0.3,.162,José Calderón,0.1,1.7,1.5,11.3,1.4,17.1,5.2,.643,11.6,0.0,1.8,.095
.468,8.7,0.4,-2.9,-1.5,16.6,0.4,.247,Cedi Osman,-1.4,3.2,0.5,11.0,1.6,13.4,10.0,.577,15.7,-0.2,0.9,.064
.412,14.0,1.9,-0.6,-0.6,7.3,0.3,.219,George Hill,0.0,3.4,0.8,12.2,1.6,12.0,5.4,.551,15.4,0.2,1.1,.077
.376,12.0,0.4,-3.1,-3.5,7.9,0.2,.202,Jordan Clarkson,0.4,2.3,0.8,15.4,1.5,9.3,5.1,.565,24.1,-0.2,1.0,.073
.533,7.5,1.9,-1.3,-0.8,20.3,0.5,.089,Channing Frye,-0.5,2.1,0.7,13.9,1.5,8.8,11.3,.604,15.6,0.1,1.2,.104
.357,8.4,0.8,-2.7,-2.3,9.5,0.2,.161,Rodney Hood,-0.4,1.7,0.6,12.7,1.4,3.2,5.7,.533,18.3,-0.1,0.8,.074
.050,7.6,3.1,2.6,1.7,25.5,0.7,.313,Larry Nance,0.8,12.1,1.4,21.5,2.8,5.2,18.9,.585,17.0,0.6,2.1,.206
.448,25.1,0.4,-5.8,-4.4,6.5,0.1,.351,Isaiah Thomas,-1.4,2.0,-0.1,12.3,1.1,15.5,4.3,.493,28.9,-0.4,-0.1,-0.008
.182,13.0,1.1,-7.7,-3.8,6.8,0.0,.311,Derrick Rose,-3.9,3.7,-0.1,11.6,0.5,15.7,5.3,.523,25.6,-0.4,-0.1,-0.014
.448,8.1,1.2,-4.0,-0.1,13.6,0.2,.259,Iman Shumpert,-3.9,2.9,-0.2,6.4,1.6,19.9,8.3,.480,12.9,-0.1,0.0,-0.006
.000,3.8,5.2,0.1,-1.2,18.6,0.2,.433,Ante Žižić,1.3,12.8,0.9,24.2,0.5,12.1,15.7,.746,18.8,0.1,1.0,.231
.610,3.9,1.0,-7.3,-2.6,11.4,0.1,.220,John Holland,-4.7,3.9,-0.3,5.9,2.0,11.0,7.7,.417,18.5,-0.2,-0.2,-0.050
.231,9.4,1.3,-8.7,-1.3,5.0,0.0,.385,London Perrantes,-7.5,1.7,-0.1,0.7,1.5,6.2,3.4,.230,10.9,-0.1,-0.1,-0.086
.000,17.3,0.0,-5.7,-0.8,7.4,0.0,1.000,Kendrick Perkins,-4.9,0.0,0.0,8.4,3.3,25.8,3.7,.521,11.4,0.0,0.0,.026
.276,9.9,0.5,-2.1,-1.4,17.1,1.9,.259,Harrison Barnes,-0.7,3.1,2.0,15.8,0.9,8.1,9.9,.539,25.2,-0.1,3.8,.070
.492,13.5,0.4,-1.0,-0.6,11.2,1.5,.141,Yogi Ferrell,-0.4,1.2,1.5,11.4,1.4,9.1,6.1,.540,17.0,0.6,3.0,.064
.577,12.3,0.7,0.1,-0.2,9.2,1.6,.145,Wesley Matthews,0.2,1.4,1.0,11.4,1.8,10.1,5.2,.541,17.6,1.1,2.6,.059
.331,29.5,0.8,-2.2,-0.7,11.8,1.7,.188,Dennis Smith,-1.5,2.6,-2.4,12.8,1.7,14.9,7.0,.473,28.9,-0.1,-0.7,-0.017
.445,10.4,2.1,0.3,0.3,25.2,2.2,.142,Dirk Nowitzki,0.1,1.2,2.6,16.7,1.1,6.0,12.8,.575,20.5,1.1,4.8,.121
.195,8.5,1.7,2.7,1.6,21.3,2.1,.430,Dwight Powell,1.1,8.7,4.6,18.8,2.0,10.3,14.7,.656,15.5,2.0,6.6,.191
.454,45.1,0.2,0.1,-2.3,13.4,1.0,.148,J.J. Barea,2.4,1.0,2.3,17.8,1.1,16.3,7.0,.545,24.9,0.8,3.3,.098
.414,6.4,3.5,0.2,1.2,15.6,1.2,.191,Maxi Kleber,-1.0,6.3,1.6,13.4,1.1,8.2,10.8,.576,13.7,0.7,2.8,.113
.440,16.4,0.9,-1.4,-0.9,10.8,0.7,.394,Devin Harris,-0.5,1.2,0.7,13.5,2.1,12.8,5.8,.560,21.5,0.1,1.4,.085
.022,7.2,8.2,3.1,5.3,25.4,1.3,.482,Salah Mejri,-2.2,12.5,1.3,17.8,1.5,19.0,18.7,.644,12.8,0.9,2.7,.175
.439,7.5,0.6,-2.2,-1.4,11.4,0.3,.156,Doug McDermott,-0.8,1.3,0.6,11.5,0.8,10.3,6.1,.611,16.3,0.0,1.0,.077
.172,16.4,1.7,-1.8,2.2,18.0,0.5,.404,Kyle Collinsworth,-4.0,7.2,-0.1,10.0,1.8,17.1,12.4,.433,13.3,0.0,0.5,.046
.010,6.3,4.1,1.0,4.5,29.3,1.0,.267,Nerlens Noel,-3.5,10.9,0.4,16.2,3.3,18.1,19.8,.558,13.8,0.4,1.3,.135
.554,8.4,0.8,-3.1,-0.3,13.6,0.3,.124,Dorian Finney-Smith,-2.8,5.3,-0.2,7.6,1.1,14.1,9.3,.482,15.1,-0.1,0.1,.015
.623,6.7,0.8,-4.1,-0.5,9.9,0.2,.246,Aaron Harrison,-3.6,1.8,-0.3,5.1,1.9,3.8,5.7,.392,15.5,-0.1,-0.1,-0.014
.080,7.1,1.0,-4.9,-2.1,22.9,0.2,.373,Johnathan Motley,-2.8,8.5,0.1,17.2,0.9,9.3,15.5,.550,24.9,-0.1,0.3,.084
.391,3.9,0.5,-5.9,-2.7,15.6,0.1,.266,Jalen Jones,-3.2,8.6,-0.1,10.9,1.5,8.9,12.0,.483,22.0,-0.2,0.1,.024
.071,3.3,4.4,-3.1,4.5,11.4,0.1,.286,Antonius Cleveland,-7.6,2.6,-0.1,5.1,3.7,11.3,6.9,.317,10.0,0.0,0.0,-0.005
.833,6.7,0.0,-3.6,-1.9,10.8,0.0,.111,Gian Clavell,-1.7,1.7,0.0,7.4,1.6,9.6,6.1,.530,14.8,0.0,0.1,.042
.625,0.0,6.8,-12.8,-3.7,26.6,0.1,.125,Jeff Withey,-9.1,2.8,-0.1,8.3,0.0,10.6,14.2,.444,22.0,-0.1,0.0,-0.054
.000,0.0,0.0,-12.2,-9.1,21.3,0.0,.417,Jameel Warney,-3.1,15.9,0.1,22.5,0.0,6.6,18.5,.599,25.6,-0.1,0.1,.157
.000,15.8,0.0,-20.7,-6.0,0.0,0.0,2.000,Scotty Hopson,-14.7,0.0,0.0,-4.6,0.0,34.7,0.0,.266,16.3,0.0,0.0,-0.238
1.000,0.0,0.0,-12.2,-2.4,0.0,0.0,.000,Josh McRoberts,-9.8,0.0,0.0,-12.5,0.0,0.0,0.0,.000,7.6,0.0,0.0,-0.190
.411,18.5,1.6,0.9,-0.6,14.2,1.8,.220,Will Barton,1.6,3.0,4.4,16.2,1.5,11.7,8.6,.562,20.7,2.0,6.2,.111
.411,16.4,0.9,-0.2,-2.0,9.4,1.2,.238,Jamal Murray,1.8,3.6,4.3,16.1,1.5,12.8,6.5,.576,22.8,1.2,5.5,.103
.277,29.6,2.1,7.1,2.3,27.9,2.9,.310,Nikola Jokić,4.8,9.0,7.8,24.4,1.8,15.5,18.5,.603,24.2,5.6,10.7,.211
.390,9.4,1.4,-0.9,-0.4,14.1,1.2,.181,Wilson Chandler,-0.5,4.9,2.1,10.9,0.9,11.9,9.6,.542,14.3,0.6,3.3,.067
.434,13.0,0.5,0.9,-1.5,6.8,1.5,.178,Gary Harris,2.4,1.8,3.9,16.5,2.6,10.8,4.3,.597,20.7,1.7,5.5,.114
.003,14.4,4.7,1.8,2.7,20.9,1.8,.486,Mason Plumlee,-0.9,10.4,1.8,16.9,1.7,18.7,15.6,.586,16.6,1.4,3.6,.120
.396,10.1,2.0,-0.8,-1.4,23.5,1.2,.260,Trey Lyles,0.6,4.5,2.7,17.9,1.1,9.1,14.0,.591,21.1,0.4,3.9,.135
.260,13.9,3.2,0.8,0.7,17.6,1.1,.370,Paul Millsap,0.1,6.4,1.4,17.0,1.7,12.6,12.1,.549,22.0,0.8,2.5,.107
.317,24.1,0.4,-5.0,-2.9,11.6,0.3,.242,Emmanuel Mudiay,-2.2,2.4,0.0,12.3,1.4,16.8,7.0,.504,24.8,-0.6,0.3,.019
