3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.007,5.4,0.4,-6.4,-3.2,21.3,0.4,.381,Mike Scott,-3.2,12.1,0.5,16.3,0.6,10.9,16.7,.533,23.7,-0.4,0.9,.110
.036,7.1,2.0,-4.8,0.7,25.3,0.6,.109,Johan Petro,-5.4,10.9,-0.2,11.0,1.5,17.2,18.2,.468,18.3,-0.2,0.4,.048
.342,4.8,0.3,-3.0,-2.3,6.0,0.3,.162,Anthony Morrow,-0.7,3.9,0.4,12.3,2.1,3.3,4.9,.526,18.9,-0.1,0.6,.100
.417,26.3,0.0,-3.8,-2.4,10.1,0.2,.167,Shelvin Mack,-1.5,0.0,0.1,12.3,1.7,21.0,5.1,.577,19.7,-0.1,0.4,.068
.526,25.4,0.0,-5.6,-3.5,6.0,0.1,.053,Jannero Pargo,-2.0,1.0,0.0,9.7,1.4,11.4,3.5,.450,18.0,-0.1,0.1,.041
,0.0,0.0,-16.4,-2.6,67.7,0.0,,Jeremy Tyler,-13.8,0.0,0.0,8.5,0.0,,34.3,,0.0,0.0,0.0,.122
.398,37.5,0.8,3.5,-2.0,8.5,1.8,.328,Deron Williams,5.5,1.2,9.1,20.3,1.4,14.5,4.8,.574,24.4,3.9,10.9,.184
.375,16.7,0.4,0.3,-1.7,7.4,1.2,.153,Joe Johnson,1.9,2.4,3.9,14.1,1.0,9.9,4.9,.521,21.7,1.5,5.1,.092
.001,6.4,5.2,1.4,0.0,16.1,2.6,.358,Brook Lopez,1.4,10.8,6.4,24.7,0.8,9.4,13.4,.567,28.6,1.9,9.0,.191
.356,13.3,1.7,1.9,2.6,14.3,2.5,.415,Gerald Wallace,-0.7,3.9,0.6,11.6,2.5,16.9,9.1,.490,14.5,2.0,3.1,.072
.000,3.2,0.5,-1.8,1.3,38.0,3.5,.851,Reggie Evans,-3.2,15.5,0.8,12.8,2.0,23.6,26.7,.506,11.0,0.1,4.3,.105
.033,10.5,2.7,2.3,1.6,19.6,2.5,.320,Andray Blatche,0.7,12.2,2.4,21.9,3.0,13.8,15.8,.547,26.5,1.7,4.9,.153
.466,17.2,0.6,1.0,-0.5,8.4,1.3,.198,C.J. Watson,1.6,2.9,2.5,13.9,2.3,12.1,5.6,.544,17.2,1.2,3.8,.120
.863,8.1,0.2,-1.3,-0.9,8.8,0.7,.060,Keith Bogans,-0.4,1.3,0.7,6.7,1.1,14.4,5.0,.533,11.2,0.3,1.4,.047
.006,4.3,2.1,-2.7,-0.2,23.9,1.3,.397,Kris Humphries,-2.5,12.4,1.4,13.6,0.7,13.5,18.1,.515,16.3,-0.2,2.7,.109
.164,14.6,1.3,-2.2,-0.8,9.4,0.8,.281,MarShon Brooks,-1.4,4.1,0.5,13.5,2.0,15.5,6.7,.523,22.5,0.0,1.3,.068
.517,10.4,0.6,-4.1,-2.7,6.1,0.2,.134,Jerry Stackhouse,-1.4,1.1,0.2,8.5,0.7,11.6,3.6,.500,17.5,-0.3,0.4,.037
.584,7.7,1.2,-1.1,-1.6,14.8,0.5,.059,Mirza Teletovic,0.4,7.8,0.5,12.3,1.4,9.5,11.2,.495,19.4,0.1,0.9,.087
.149,15.9,0.0,-7.7,-1.4,8.6,0.2,.310,Tyshawn Taylor,-6.3,1.1,-0.6,6.2,3.2,20.2,4.8,.430,25.8,-0.3,-0.4,-0.077
.143,7.3,1.5,-3.5,0.3,10.7,0.1,.095,Josh Childress,-3.8,7.0,0.0,7.0,1.1,0.0,8.9,.320,10.1,0.0,0.1,.029
.087,5.1,0.8,-6.4,-0.9,17.9,0.1,.696,Tornike Shengelia,-5.5,11.4,-0.1,8.5,1.7,26.8,14.6,.499,20.3,-0.1,0.0,-0.017
.333,0.0,0.0,-3.5,2.4,7.9,0.0,1.333,Kris Joseph,-5.9,0.0,-0.1,3.7,5.4,0.0,3.9,.210,7.3,0.0,0.0,-0.008
,,,-5.2,0.3,,0.0,,Damion James,-5.5,,0.0,,,,,,,0.0,0.0,
.350,25.1,0.9,3.4,0.7,19.7,3.7,.387,Paul Pierce,2.7,2.1,3.5,19.1,1.7,14.3,11.2,.559,27.4,3.4,7.2,.135
.226,9.6,2.4,-0.8,0.1,13.4,2.8,.329,Jeff Green,-0.9,3.0,1.9,15.0,1.3,12.5,8.3,.561,22.2,0.7,4.7,.099
.003,6.0,2.3,-1.2,1.1,15.2,2.7,.255,Brandon Bass,-2.3,7.0,2.0,12.3,1.0,10.9,11.2,.535,15.5,0.4,4.7,.101
.511,14.9,0.4,-0.6,-1.3,7.6,1.9,.202,Jason Terry,0.7,1.1,2.1,12.8,1.6,12.6,4.4,.566,18.0,0.7,4.0,.091
.019,14.4,2.4,1.0,2.3,25.8,3.8,.236,Kevin Garnett,-1.2,4.5,1.8,19.2,2.0,10.5,15.5,.535,24.5,1.5,5.6,.133
.294,11.7,0.9,-0.3,0.8,9.4,2.4,.136,Courtney Lee,-1.1,1.9,0.9,11.7,2.4,13.0,5.8,.545,15.7,0.8,3.3,.082
.264,11.6,1.0,-2.7,0.2,6.5,1.6,.103,Avery Bradley,-2.8,2.5,-1.3,8.8,2.3,12.6,4.6,.461,18.8,-0.2,0.4,.012
.108,49.3,0.5,1.8,0.7,13.6,2.0,.200,Rajon Rondo,1.1,3.7,1.2,18.1,2.6,22.6,8.8,.516,21.7,1.3,3.2,.108
.022,6.2,1.9,-0.6,0.9,22.1,1.4,.280,Jared Sullinger,-1.6,12.6,1.3,13.5,1.3,10.3,17.5,.534,14.9,0.3,2.7,.146
.007,4.2,2.7,1.2,1.7,17.3,1.3,.379,Chris Wilcox,-0.5,8.1,1.8,15.3,2.0,16.0,12.8,.725,12.1,0.7,3.1,.181
.346,19.4,0.3,-3.1,-1.6,12.0,0.5,.244,Jordan Crawford,-1.4,2.7,0.0,12.0,1.1,15.5,7.5,.512,23.1,-0.2,0.5,.041
.244,19.0,0.9,-2.9,-1.8,8.5,0.5,.212,Leandro Barbosa,-1.1,1.9,0.4,13.5,1.7,9.1,5.3,.509,21.4,-0.1,0.9,.086
.000,2.5,1.4,-3.5,1.4,10.8,0.4,1.304,Jason Collins,-4.8,7.8,-0.1,3.0,1.6,30.7,9.3,.511,7.5,-0.1,0.3,.049
.155,19.7,0.5,-3.5,-0.3,14.4,0.4,.216,Terrence Williams,-3.2,1.5,-0.1,12.3,1.8,17.2,8.2,.518,19.1,-0.1,0.3,.046
.000,3.3,2.8,-1.6,0.4,24.3,0.4,.563,Shavlik Randolph,-2.0,17.2,0.3,15.9,2.1,14.3,20.9,.559,16.7,0.0,0.7,.159
.000,7.5,5.5,-2.1,1.1,12.0,0.1,.391,D.J. White,-3.1,5.7,0.1,14.7,0.6,6.9,8.9,.538,15.9,0.0,0.2,.117
.000,0.0,4.4,-5.8,1.7,9.6,0.1,.667,Fab Melo,-7.5,0.0,0.0,4.9,2.9,11.4,4.9,.451,11.5,0.0,0.0,.021
.182,6.2,0.0,-19.2,-5.0,19.1,0.0,.364,Kris Joseph,-14.2,5.1,-0.2,-3.2,0.0,13.6,12.3,.274,29.1,-0.1,-0.1,-0.275
.000,8.6,0.0,-3.7,-0.1,12.7,0.0,1.000,Jarvis Varnado,-3.6,6.8,0.0,12.8,2.9,14.8,9.8,.521,17.8,0.0,0.0,.083
.000,0.0,0.0,-36.1,-3.1,22.9,0.0,.000,Darko Milicic,-33.0,0.0,-0.1,-30.2,0.0,66.7,11.8,.000,28.4,0.0,-0.1,-0.779
.267,31.2,0.9,1.5,-1.7,9.2,1.1,.298,Kemba Walker,3.2,2.3,3.7,18.8,2.9,12.4,5.7,.517,25.6,2.5,4.8,.080
.000,2.5,5.3,-3.2,1.2,20.9,1.3,.410,Bismack Biyombo,-4.4,9.9,0.1,10.1,0.7,16.7,15.2,.472,10.2,-0.7,1.4,.031
.117,15.6,1.3,-1.6,-2.1,10.8,0.3,.366,Gerald Henderson,0.5,2.9,2.9,16.4,1.7,9.8,6.7,.531,23.5,0.2,3.3,.073
.015,10.1,2.8,-2.2,0.1,18.9,1.0,.305,Michael Kidd-Gilchrist,-2.3,7.2,1.1,14.0,1.4,12.7,12.9,.506,17.9,-0.1,2.1,.051
.158,25.5,0.3,-2.1,-3.5,10.1,0.0,.513,Ramon Sessions,1.4,1.8,2.9,17.7,1.5,11.2,5.9,.529,25.7,0.0,2.9,.084
.384,17.6,0.8,-5.1,-4.7,8.5,-0.2,.167,Ben Gordon,-0.4,1.3,-0.4,12.7,1.2,14.3,4.8,.515,27.8,-1.2,-0.6,-0.018
.386,7.0,0.8,-3.3,-2.4,7.7,0.0,.258,Jeffery Taylor,-0.9,3.8,1.2,10.3,1.6,9.7,5.7,.531,14.9,-0.5,1.2,.039
.369,10.1,1.8,-3.6,-1.7,22.0,0.7,.176,Byron Mullens,-1.9,5.5,-0.6,12.3,1.2,10.9,13.5,.465,21.7,-0.6,0.1,.005
.005,3.9,3.4,-4.6,-0.3,16.7,0.4,.306,Brendan Haywood,-4.3,12.0,-0.2,8.7,0.7,16.9,14.3,.441,11.5,-0.8,0.1,.006
.153,14.9,1.5,0.1,0.2,20.0,0.4,.289,Josh McRoberts,-0.1,7.2,1.1,14.8,1.4,15.1,13.4,.565,14.3,0.4,1.5,.090
.012,8.3,3.1,-3.3,-0.2,21.2,0.4,.595,Jeff Adrien,-3.0,10.6,0.5,13.4,1.3,13.1,15.7,.493,15.6,-0.2,1.0,.064
.018,9.0,1.0,-7.1,-2.6,16.6,0.1,.528,Hakim Warrick,-4.5,4.8,-0.2,11.3,1.3,12.6,10.6,.473,21.7,-0.6,-0.1,-0.007
.545,18.2,0.2,-3.4,-3.4,13.3,0.1,.159,Reggie Williams,0.0,2.3,0.2,13.2,1.7,11.9,7.7,.517,19.2,-0.1,0.3,.035
.059,9.1,3.4,-6.2,-0.9,14.4,0.2,.228,Tyrus Thomas,-5.3,4.9,-0.4,9.6,2.0,10.2,9.5,.418,21.1,-0.4,-0.2,-0.025
.535,22.5,0.6,-2.7,-4.2,5.2,0.0,.063,Jannero Pargo,1.5,3.4,-0.1,14.1,2.7,16.1,4.3,.517,27.1,-0.1,0.0,-0.001
.037,8.5,5.7,-4.1,3.0,21.4,0.2,.037,DeSagana Diop,-7.1,4.9,-0.3,6.6,1.2,22.6,12.9,.292,7.1,-0.1,-0.1,-0.017
.263,29.8,0.0,-2.7,-2.7,7.4,0.0,.105,Cory Higgins,0.1,3.5,0.0,12.6,4.9,0.0,5.4,.352,28.3,0.0,0.0,-0.022
,23.4,0.0,-15.4,-7.8,0.0,0.0,,Matt Carroll,-7.6,0.0,0.0,2.9,0.0,,0.0,,0.0,0.0,0.0,.029
.213,13.2,0.8,1.1,0.4,12.6,3.3,.258,Luol Deng,0.6,6.3,3.0,15.1,1.5,10.6,9.4,.508,21.5,2.2,6.3,.105
.002,13.4,0.8,-0.6,0.9,27.2,4.3,.232,Carlos Boozer,-1.5,7.8,1.4,17.1,1.4,12.3,17.4,.510,25.8,0.9,5.7,.108
.008,17.6,4.4,5.2,5.1,22.6,4.7,.376,Joakim Noah,0.1,12.2,2.7,18.1,1.7,19.3,17.3,.534,17.2,4.4,7.3,.145
.205,8.6,1.1,1.9,1.0,10.4,2.6,.455,Jimmy Butler,0.9,7.2,4.4,15.2,2.0,9.2,8.8,.574,14.6,2.1,7.0,.158
.378,31.4,0.4,1.7,-1.6,8.6,2.4,.183,Nate Robinson,3.3,1.6,3.5,17.4,2.2,12.6,5.1,.540,25.1,1.9,5.9,.136
.362,12.9,0.2,-2.7,-1.6,7.8,1.6,.275,Marco Belinelli,-1.1,0.8,1.3,10.4,1.3,10.7,4.3,.513,18.7,-0.3,3.0,.076
.431,27.5,1.1,-1.2,-0.2,9.3,2.1,.232,Kirk Hinrich,-1.1,1.0,1.0,10.8,1.9,17.5,5.1,.493,14.7,0.3,3.1,.085
.009,7.1,4.7,-0.5,2.1,17.5,2.3,.297,Taj Gibson,-2.6,9.7,1.0,14.4,1.0,13.2,13.6,.518,18.1,0.5,3.3,.109
.109,19.9,0.3,-5.5,-2.4,7.2,0.9,.162,Richard Hamilton,-3.1,1.7,-0.6,10.6,1.2,14.2,4.4,.481,25.0,-1.0,0.4,.016
.011,5.8,3.5,-2.8,1.8,20.4,1.2,.261,Nazr Mohammed,-4.6,12.0,0.0,10.8,1.6,10.7,16.2,.414,14.9,-0.1,1.2,.082
.204,25.6,1.3,-7.3,-1.0,12.1,0.4,.142,Marquis Teague,-6.3,0.9,-0.7,6.0,1.2,22.6,6.4,.412,18.2,-0.5,-0.3,-0.031
.565,5.2,1.4,-9.2,-2.7,17.3,0.3,.083,Daequan Cook,-6.4,0.8,-0.6,4.0,0.4,7.4,8.9,.366,20.1,-0.5,-0.3,-0.048
.628,8.6,2.1,-2.2,1.3,14.5,0.3,.070,Vladimir Radmanovic,-3.5,7.9,-0.2,6.3,3.0,13.6,11.2,.372,16.4,0.0,0.1,.020
.000,9.3,2.1,1.5,2.1,19.4,0.1,.444,Malcolm Thomas,-0.6,15.8,0.1,16.7,3.0,15.7,17.5,.558,16.3,0.0,0.1,.166
.000,0.0,0.0,-21.1,-11.4,0.0,0.0,.000,Lou Amundson,-9.7,56.7,0.0,0.0,0.0,0.0,28.7,.000,23.0,0.0,0.0,-0.274
.004,6.9,2.2,-0.5,0.1,22.1,2.0,.364,Tristan Thompson,-0.7,13.2,3.2,16.1,1.2,11.7,17.5,.516,18.3,1.0,5.2,.098
.294,8.2,0.9,-1.5,-0.1,11.7,1.5,.276,Alonzo Gee,-1.4,3.3,0.5,10.5,2.2,13.7,7.3,.505,16.9,0.3,1.9,.036
.261,32.7,0.8,3.3,-1.6,10.8,1.1,.271,Kyrie Irving,4.9,1.8,4.2,21.4,2.3,13.8,6.1,.553,30.2,2.8,5.3,.125
.007,7.4,2.8,-2.3,0.4,16.7,1.2,.281,Tyler Zeller,-2.7,8.7,0.8,11.0,0.9,13.1,12.5,.486,15.9,-0.1,2.0,.048
.249,18.4,0.7,-3.2,-2.7,8.8,0.6,.261,Dion Waiters,-0.5,1.4,0.3,13.7,1.7,11.8,4.9,.492,26.1,-0.5,0.9,.026
.534,8.1,1.0,-1.1,-2.8,13.4,0.8,.174,C.J. Miles,1.7,1.9,1.8,15.3,1.9,9.5,7.4,.551,23.9,0.3,2.6,.092
.004,24.6,2.1,-1.1,-0.4,9.8,0.6,.296,Shaun Livingston,-0.7,2.8,1.9,14.6,1.7,15.7,6.2,.559,14.7,0.3,2.4,.102
.433,10.3,0.2,-1.0,-2.0,11.6,0.3,.179,Wayne Ellington,1.0,2.2,1.6,13.9,1.5,8.5,6.7,.556,17.6,0.2,1.9,.093
.660,13.4,0.4,-3.4,-2.3,7.3,0.2,.150,Daniel Gibson,-1.1,0.6,0.3,7.7,1.7,10.5,3.8,.475,14.3,-0.3,0.5,.026
.017,15.4,1.3,4.6,2.2,30.1,1.1,.353,Anderson Varejao,2.4,16.9,2.2,21.7,2.1,11.6,23.2,.529,18.7,1.5,3.3,.173
.370,28.7,1.2,-1.3,0.5,15.2,0.7,.110,Luke Walton,-1.8,4.9,0.1,11.3,2.5,24.0,9.8,.453,13.0,0.2,0.8,.045
.015,7.4,2.9,-3.8,-2.0,21.4,0.6,.320,Marreese Speights,-1.9,10.7,0.9,18.2,1.0,10.5,15.8,.515,26.6,-0.3,1.4,.094
.475,8.8,1.9,-1.7,0.1,22.7,0.6,.256,Omri Casspi,-1.8,4.4,0.1,12.9,2.6,11.0,13.1,.486,17.7,0.0,0.7,.064
.305,24.2,0.4,-5.6,-4.0,6.8,0.1,.219,Jeremy Pargo,-1.6,1.7,-0.1,11.3,1.4,15.3,4.1,.478,24.1,-0.4,-0.1,-0.006
.000,4.8,1.2,-5.2,-1.8,14.5,0.2,.140,Kevin Jones,-3.4,12.6,0.1,11.1,1.4,6.6,13.5,.418,16.2,-0.3,0.2,.032
.244,22.0,0.0,-6.0,-3.1,11.8,0.0,.321,Donald Sloan,-2.9,1.3,0.1,9.9,1.0,12.7,6.3,.455,17.7,-0.3,0.1,.022
.017,6.3,1.2,-7.7,-2.5,11.2,0.0,.400,Samardo Samuels,-5.3,5.6,-0.1,6.2,0.8,7.8,8.3,.411,17.4,-0.3,-0.1,-0.016
.107,8.5,0.0,-9.1,-2.6,10.7,0.0,.214,Jon Leuer,-6.4,6.1,-0.2,3.3,1.1,14.0,8.3,.359,17.5,-0.2,-0.2,-0.092
.313,16.3,0.0,-10.8,-3.1,1.6,0.0,.125,Chris Quinn,-7.7,1.4,-0.2,1.3,2.0,26.2,1.5,.296,13.1,-0.2,-0.2,-0.124
.340,19.4,0.6,0.4,-0.7,9.6,1.8,.227,O.J. Mayo,1.1,1.4,2.3,13.9,1.6,15.7,5.6,.556,20.9,1.7,4.2,.069
.188,26.8,0.3,0.2,-0.9,8.7,1.7,.380,Darren Collison,1.1,1.5,4.0,16.3,2.2,17.0,5.1,.575,19.6,1.3,5.6,.114
.467,15.0,1.6,2.9,-0.4,14.4,2.0,.261,Vince Carter,3.3,3.1,3.9,17.8,1.8,10.0,8.9,.571,23.1,2.6,6.0,.137
.106,13.1,1.8,2.8,1.9,20.6,2.5,.146,Shawn Marion,0.9,8.2,2.9,18.0,1.9,12.3,14.5,.553,19.0,2.4,5.3,.127
.216,13.5,1.7,1.7,0.0,21.5,1.8,.265,Dirk Nowitzki,1.7,2.5,3.3,19.8,1.2,7.9,12.2,.564,24.2,1.5,5.0,.145
.002,7.1,4.6,0.4,2.5,21.5,2.2,.195,Elton Brand,-2.1,9.7,1.2,15.2,1.7,9.9,15.7,.499,17.2,0.9,3.4,.107
.002,6.6,3.0,-3.7,-0.5,22.1,1.6,.138,Chris Kaman,-3.2,8.1,0.0,16.3,1.1,13.6,15.2,.529,25.3,-0.6,1.6,.058
.523,10.0,1.0,-0.5,0.4,12.3,1.3,.199,Jae Crowder,-0.9,2.9,0.2,10.2,2.4,10.9,7.7,.491,15.1,0.5,1.5,.055
.007,5.6,5.2,1.6,1.1,16.7,1.3,.238,Brandan Wright,0.5,8.4,2.8,21.0,1.2,7.1,12.6,.606,19.0,1.0,4.1,.172
.461,23.7,0.3,-3.4,-2.2,8.0,0.5,.107,Mike James,-1.3,1.2,0.0,9.5,1.5,16.2,4.7,.481,17.9,-0.3,0.4,.024
.264,6.1,0.6,-4.8,-1.5,9.8,0.3,.586,Dahntay Jones,-3.3,2.3,0.2,6.9,0.8,11.1,6.1,.494,14.2,-0.4,0.4,.033
.409,22.6,0.6,-3.3,-1.7,9.6,0.4,.216,Rodrigue Beaubois,-1.6,1.9,0.0,10.6,1.8,14.6,5.8,.470,18.7,-0.2,0.4,.032
.019,1.9,6.5,-1.2,1.6,18.9,0.7,.398,Bernard James,-2.8,12.9,0.5,14.7,1.3,12.9,16.0,.541,13.9,0.1,1.2,.125
.083,36.2,0.5,-4.2,-1.4,8.7,0.2,.486,Dominique Jones,-2.9,6.0,-0.2,12.4,2.1,22.3,7.4,.438,23.0,-0.2,0.0,.001
.574,3.8,1.8,-1.7,0.5,17.9,0.3,.180,Troy Murphy,-2.2,3.1,0.0,9.1,2.0,9.6,10.7,.494,13.0,0.0,0.3,.062
.354,19.5,0.7,-5.1,-2.4,7.2,0.1,.354,Derek Fisher,-2.7,0.0,0.0,8.7,1.1,19.3,3.6,.513,18.5,-0.2,0.1,.016
.147,8.3,0.0,-7.4,-4.8,4.0,0.0,.118,Anthony Morrow,-2.6,1.4,0.0,10.9,0.6,10.1,2.7,.545,22.1,-0.1,0.0,.028
.286,8.9,0.0,-5.0,-1.8,8.7,0.0,.714,Chris Douglas-Roberts,-3.2,0.0,0.0,8.3,1.6,5.2,4.4,.462,14.0,0.0,0.1,.041
.214,6.8,0.0,-6.3,-4.5,8.4,0.0,.143,Jared Cunningham,-1.8,4.4,0.0,14.8,2.0,11.8,6.4,.538,29.6,0.0,0.0,.033
.000,0.0,0.0,-16.1,-6.5,8.7,0.0,.500,Eddy Curry,-9.6,9.1,-0.1,-0.2,0.0,23.5,8.9,.461,23.3,-0.1,-0.1,-0.146
.500,19.4,0.0,-0.2,-4.9,12.1,0.0,.000,Josh Akognon,4.7,0.0,0.0,15.3,0.0,0.0,6.2,.625,20.3,0.0,0.0,.196
.000,0.0,0.0,-27.8,-6.5,0.0,0.0,.000,Justin Dentmon,-21.4,0.0,0.0,-19.4,0.0,0.0,0.0,.000,22.8,0.0,0.0,-0.571
.000,0.0,0.0,-22.1,-6.8,0.0,0.0,.000,Chris Wright,-15.3,0.0,0.0,-1.9,0.0,33.3,0.0,.500,34.2,0.0,0.0,-0.375
.327,22.4,1.5,3.2,1.8,13.5,3.2,.307,Andre Iguodala,1.4,3.4,2.4,15.2,2.5,17.1,8.5,.520,18.8,3.7,5.6,.097
.239,30.2,0.2,1.4,-1.5,7.1,1.8,.320,Ty Lawson,3.0,1.6,5.6,17.9,2.1,14.1,4.4,.549,22.3,2.2,7.4,.141
.416,11.2,1.2,2.3,-0.4,14.4,2.0,.400,Danilo Gallinari,2.7,3.2,5.2,16.7,1.4,9.8,8.9,.561,21.3,2.5,7.2,.151
.000,5.1,2.9,2.2,1.5,23.2,3.4,.386,Kenneth Faried,0.8,13.2,4.5,18.5,1.8,12.3,18.3,.573,17.7,2.4,7.8,.167
.101,32.2,0.4,-0.1,-1.0,9.1,1.5,.307,Andre Miller,0.9,3.2,3.9,15.7,1.7,19.3,6.2,.548,17.9,1.0,5.4,.120
.348,9.5,0.9,0.3,-0.4,9.9,2.2,.245,Corey Brewer,0.7,3.1,1.7,14.7,3.0,9.4,6.6,.506,23.4,1.1,3.9,.093
.002,2.6,4.4,1.5,1.1,21.2,2.5,.205,Kosta Koufos,0.4,13.3,3.9,17.2,1.2,8.7,17.3,.585,14.5,1.6,6.5,.171
.002,2.7,8.5,1.5,2.0,17.1,2.2,.353,JaVale McGee,-0.5,12.6,2.7,20.7,1.1,12.9,14.9,.589,21.1,1.2,4.9,.163
.277,8.3,0.9,0.7,-0.5,17.6,1.3,.244,Wilson Chandler,1.2,4.8,1.8,16.6,2.1,10.6,11.3,.556,22.7,0.7,3.1,.137
.355,15.5,0.2,-0.9,-2.0,7.4,0.3,.257,Evan Fournier,1.0,1.6,0.7,13.8,2.2,15.9,4.6,.597,20.4,0.1,1.0,.115
.363,9.2,1.6,-1.0,-1.6,17.4,0.5,.129,Jordan Hamilton,0.6,9.2,0.4,16.9,1.9,8.2,13.4,.490,25.3,0.1,0.8,.100
.023,3.4,3.8,-1.6,0.2,17.1,0.4,.299,Timofey Mozgov,-1.9,15.6,0.3,12.3,0.8,20.3,16.4,.549,14.6,0.0,0.7,.096
.070,5.5,5.0,-1.5,2.3,22.1,0.6,.395,Anthony Randolph,-3.8,10.1,-0.1,15.6,2.9,21.7,16.2,.534,22.5,0.0,0.5,.073
.000,9.3,0.0,0.7,-0.7,3.9,0.0,2.000,Julyan Stone,1.4,8.2,0.1,11.4,1.8,34.7,6.0,.931,8.9,0.0,0.1,.128
.083,16.8,0.0,-8.4,-3.3,4.2,0.0,.167,Quincy Miller,-5.1,4.4,0.0,5.9,1.9,7.2,4.3,.349,23.1,0.0,0.0,-0.051
.004,18.6,1.6,2.4,1.8,23.6,3.2,.371,Greg Monroe,0.6,9.9,2.7,19.5,2.1,16.0,16.7,.527,24.8,3.0,5.9,.105
.372,21.3,0.3,-2.1,-2.1,9.6,0.8,.256,Brandon Knight,0.0,2.6,0.3,12.0,1.3,17.3,6.0,.511,22.8,-0.1,1.1,.022
.312,5.3,1.3,-1.9,-0.7,11.3,1.2,.193,Kyle Singler,-1.2,5.4,1.1,10.0,1.3,12.3,8.3,.517,15.8,0.1,2.3,.048
.243,20.3,0.6,-2.5,-2.0,9.1,0.8,.364,Rodney Stuckey,-0.5,2.2,1.7,13.0,1.2,13.4,5.6,.505,21.0,-0.3,2.5,.055
.000,4.7,4.2,-2.6,1.1,18.0,1.7,.317,Jason Maxiell,-3.7,8.5,0.1,11.3,0.9,13.5,13.2,.478,15.3,-0.3,1.8,.047
.110,12.6,0.7,-2.2,-1.0,13.4,0.6,.192,Tayshaun Prince,-1.2,3.3,1.2,12.5,0.8,9.3,8.3,.502,18.1,-0.1,1.7,.057
.006,4.1,6.1,2.4,2.6,27.2,2.3,.465,Andre Drummond,-0.3,15.4,2.2,21.6,2.5,12.2,21.2,.578,17.2,1.4,4.5,.172
.141,34.8,0.3,-2.4,-3.2,6.6,0.5,.243,Will Bynum,0.8,2.6,1.2,16.6,2.0,17.3,4.6,.532,27.0,-0.1,1.7,.067
.558,8.4,2.8,-1.5,-1.2,20.6,1.1,.106,Charlie Villanueva,-0.3,5.1,0.4,14.0,1.5,7.4,12.7,.481,21.9,0.1,1.6,.069
.263,8.1,0.7,-0.6,-1.0,15.4,0.8,.278,Jonas Jerebko,0.4,8.6,1.2,15.7,2.3,10.6,11.9,.531,20.2,0.3,2.0,.107
.414,34.1,0.2,0.3,-2.9,8.5,0.4,.118,Jose Calderon,3.2,0.8,2.6,18.2,1.8,17.0,4.5,.654,15.4,0.5,3.0,.163
.319,9.5,0.7,-2.3,-1.5,11.4,0.3,.227,Khris Middleton,-0.9,1.0,0.6,11.4,1.7,6.6,6.1,.532,15.9,0.0,0.9,.089
.446,9.8,0.6,-4.2,-1.6,8.4,0.2,.259,Kim English,-2.5,2.2,0.0,7.9,2.1,13.2,5.2,.477,16.1,-0.2,0.2,.021
