3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.647,5.6,0.5,-3.8,-1.9,11.0,0.3,.284,James Young,-1.9,2.9,0.1,8.5,1.2,4.2,6.9,.457,15.8,-0.2,0.3,.047
.088,5.1,1.1,-3.2,2.6,15.5,0.4,.441,Gerald Wallace,-5.8,6.4,-0.3,6.2,2.6,30.7,10.9,.431,9.0,-0.1,0.1,.014
.136,14.3,0.8,0.6,-0.1,13.5,0.2,.102,Tayshaun Prince,0.7,3.3,0.5,16.9,1.3,6.1,8.3,.616,14.5,0.1,0.7,.165
.468,6.0,2.8,-2.2,-1.9,13.3,0.2,.013,Luigi Datome,-0.3,1.1,0.3,14.9,0.3,8.3,7.1,.607,19.3,0.0,0.4,.106
.610,37.4,0.0,-3.3,-0.6,12.9,0.2,.220,Jameer Nelson,-2.7,2.7,-0.2,8.7,2.9,16.7,7.7,.323,19.5,0.0,0.0,-0.015
.000,14.0,4.5,-0.4,1.8,12.9,0.1,.190,Brandan Wright,-2.2,8.8,0.1,15.0,0.6,18.0,10.8,.571,14.1,0.0,0.2,.106
.100,5.9,3.1,-7.0,0.4,35.6,0.1,.200,Shavlik Randolph,-7.4,17.3,0.0,11.4,2.0,8.4,26.3,.322,20.8,0.0,0.0,.012
.000,0.0,0.0,1.0,1.5,12.3,0.0,.400,Dwight Powell,-0.5,0.0,0.0,34.9,11.1,25.4,6.1,.765,38.3,0.0,0.0,.138
.161,15.6,0.7,-1.5,-0.4,11.6,2.3,.256,Gerald Henderson,-1.2,1.7,1.3,13.2,1.1,10.5,6.5,.514,20.7,0.3,3.6,.074
.285,27.1,1.2,2.2,0.1,9.9,2.6,.288,Kemba Walker,2.2,1.8,1.8,17.6,2.2,8.3,5.7,.486,25.9,2.3,4.5,.101
.535,7.8,1.4,1.0,1.8,18.2,2.9,.176,Marvin Williams,-0.8,3.1,1.5,11.8,1.8,10.1,10.4,.541,13.3,1.5,4.3,.102
.005,11.6,3.3,0.2,1.6,25.5,3.4,.163,Al Jefferson,-1.3,5.3,1.3,19.7,1.2,5.9,15.1,.500,26.3,1.1,4.7,.113
.000,8.2,1.9,-0.8,1.3,21.9,2.2,.444,Michael Kidd-Gilchrist,-2.2,7.4,1.6,15.1,1.0,9.9,14.4,.519,18.4,0.5,3.8,.114
.191,25.4,0.4,-3.5,0.5,17.1,1.8,.200,Lance Stephenson,-4.0,2.7,-2.7,8.8,1.2,17.6,9.7,.419,21.1,-0.6,-0.9,-0.026
.003,10.9,2.6,0.4,2.5,20.1,2.2,.440,Cody Zeller,-2.1,7.0,1.6,14.1,1.2,12.2,13.4,.530,15.6,0.9,3.8,.123
.427,20.3,0.4,-2.5,-1.7,8.2,1.2,.164,Brian Roberts,-0.8,1.0,0.6,11.7,1.3,10.5,4.5,.495,18.6,-0.2,1.8,.064
.000,2.0,6.3,-0.4,2.8,22.6,2.2,.941,Bismack Biyombo,-3.2,13.7,1.8,15.2,0.7,16.5,18.0,.578,11.6,0.5,4.0,.156
.334,14.9,0.1,-4.6,-2.3,9.7,0.7,.256,Gary Neal,-2.2,1.6,-0.6,9.9,0.9,11.0,5.6,.466,24.4,-0.6,0.1,.006
.000,3.4,4.0,-2.6,1.9,15.1,1.2,.370,Jason Maxiell,-4.5,10.5,0.1,10.4,1.1,11.5,12.7,.455,13.1,-0.1,1.4,.074
.431,36.5,0.6,1.0,-2.4,9.1,0.7,.225,Mo Williams,3.4,1.2,0.7,16.9,1.0,13.4,5.0,.512,28.8,0.6,1.4,.080
.606,5.1,1.5,-3.5,-1.3,11.5,0.8,.134,P.J. Hairston,-2.2,3.4,-0.5,9.0,1.6,7.2,7.4,.446,20.4,-0.3,0.3,.022
.316,8.2,0.2,-4.0,-0.6,10.3,0.4,.360,Jeffery Taylor,-3.3,3.5,-0.1,8.2,1.4,12.6,6.8,.481,16.0,-0.2,0.3,.034
.171,2.5,2.7,-5.6,-0.9,25.3,0.4,.342,Noah Vonleh,-4.8,11.6,0.1,13.2,0.8,11.2,18.3,.475,17.3,-0.2,0.5,.085
.610,7.0,0.6,-1.2,-3.7,5.0,0.1,.119,Troy Daniels,2.5,1.6,0.2,16.1,1.1,10.1,3.3,.620,23.3,0.0,0.3,.119
.629,20.8,0.0,-3.2,-6.1,4.6,0.0,.057,Jannero Pargo,3.0,0.0,0.1,14.9,0.0,7.7,2.3,.571,24.3,0.0,0.2,.113
.023,14.4,4.0,2.8,2.1,27.6,4.4,.317,Pau Gasol,0.7,9.2,6.0,22.7,0.5,10.7,18.6,.550,24.7,3.2,10.4,.187
.212,14.4,1.0,4.7,0.6,11.2,3.0,.508,Jimmy Butler,4.1,5.1,8.2,21.3,2.3,7.7,8.2,.583,21.6,4.2,11.2,.214
.005,23.0,2.6,3.4,3.6,22.1,3.1,.407,Joakim Noah,-0.2,11.9,2.4,15.3,1.2,19.6,17.1,.482,13.7,2.8,5.6,.130
.383,24.2,0.6,-1.4,-2.4,7.5,1.5,.213,Aaron Brooks,1.0,1.9,1.7,14.4,1.5,14.9,4.8,.534,25.0,0.3,3.3,.083
.547,9.7,0.8,0.4,-0.2,12.7,1.7,.181,Mike Dunleavy,0.6,1.7,2.4,11.6,1.1,10.4,7.3,.573,14.2,1.1,4.1,.108
.000,6.9,3.2,0.6,1.1,14.6,2.1,.364,Taj Gibson,-0.6,10.7,2.7,16.1,1.1,11.6,12.7,.545,17.6,1.1,4.8,.137
.502,9.7,2.4,1.2,0.0,21.8,2.7,.455,Nikola Mirotic,1.2,4.3,3.0,17.9,1.7,10.6,13.3,.556,22.8,1.3,5.7,.165
.441,13.8,0.6,-2.8,-0.6,6.6,1.3,.131,Kirk Hinrich,-2.3,1.4,-0.3,6.8,1.5,15.3,4.1,.468,13.3,-0.3,1.0,.030
.325,30.7,0.8,-1.3,-2.3,8.7,1.2,.224,Derrick Rose,1.1,2.6,0.0,15.9,1.2,14.9,5.7,.493,31.7,0.3,1.2,.038
.531,6.8,0.6,-1.5,-0.9,10.9,1.2,.148,Tony Snell,-0.6,2.5,1.2,10.2,1.2,10.8,6.8,.550,14.1,0.2,2.4,.082
.273,10.4,0.9,-2.5,-0.6,7.1,0.5,.144,E'Twaun Moore,-1.8,2.7,0.3,10.3,2.1,8.7,5.0,.504,14.4,-0.1,0.8,.080
.383,3.0,0.2,-8.0,-3.3,12.2,0.2,.140,Doug McDermott,-4.8,2.1,-0.3,6.1,0.6,13.0,7.3,.480,18.3,-0.5,0.0,-0.005
.000,3.6,2.8,-5.3,0.9,22.3,0.2,.100,Nazr Mohammed,-6.1,9.6,-0.1,8.7,1.6,18.3,16.1,.431,13.4,-0.1,0.1,.040
.000,2.2,1.1,-7.7,-1.0,3.3,0.0,.357,Cameron Bairstow,-6.7,10.5,-0.1,2.1,1.6,15.6,6.8,.309,13.5,-0.1,-0.1,-0.048
.306,25.0,0.6,3.3,-1.4,7.5,2.0,.296,Kyrie Irving,4.7,2.3,8.4,21.5,2.2,11.8,5.0,.583,26.2,3.7,10.4,.183
.412,10.7,1.2,1.9,-0.1,26.3,2.9,.337,Kevin Love,2.0,6.5,5.8,18.8,1.0,10.0,16.6,.562,21.7,2.5,8.7,.165
.265,38.6,1.6,7.4,1.2,16.6,2.9,.413,LeBron James,6.2,2.4,7.4,25.9,2.3,15.3,9.6,.577,32.3,5.9,10.4,.199
.000,2.7,2.2,-0.6,-0.3,19.7,2.1,.508,Tristan Thompson,-0.3,14.5,4.7,15.6,0.8,12.2,17.2,.580,14.0,0.8,6.8,.148
.667,12.3,1.0,2.9,-0.1,10.4,1.3,.065,J.R. Smith,3.0,2.1,2.4,14.5,2.3,9.1,6.3,.565,17.6,1.8,3.8,.124
.544,21.1,0.1,-2.6,-2.0,7.3,0.5,.124,Matthew Dellavedova,-0.6,3.1,1.4,8.5,0.9,15.9,5.2,.493,12.6,-0.2,1.9,.067
.000,5.6,3.9,0.6,0.8,20.4,1.3,.389,Timofey Mozgov,-0.2,11.4,2.5,18.7,0.8,15.0,15.9,.621,18.1,0.8,3.9,.161
.172,6.9,1.9,-1.3,0.7,14.2,0.9,.127,Shawn Marion,-2.0,6.8,0.8,11.0,1.3,10.5,10.5,.489,12.9,0.2,1.7,.074
.508,9.3,1.1,0.6,1.3,13.5,1.1,.105,Iman Shumpert,-0.7,4.2,0.1,11.1,2.9,15.5,8.9,.508,15.6,0.6,1.2,.065
.251,15.6,1.0,-3.1,-1.0,6.5,0.7,.175,Dion Waiters,-2.1,1.8,-0.3,12.2,2.9,12.0,4.2,.468,24.0,-0.2,0.5,.029
.860,9.0,0.5,-3.0,-0.3,14.0,0.5,.035,Mike Miller,-2.6,0.7,-0.1,4.6,1.0,16.6,7.4,.471,8.9,-0.2,0.4,.028
.871,5.4,0.9,-1.4,-2.8,9.0,0.4,.229,James Jones,1.4,1.6,1.2,11.1,1.0,5.5,5.3,.565,15.8,0.1,1.5,.110
.010,9.1,2.0,0.9,1.0,20.1,0.7,.225,Anderson Varejao,0.0,10.4,1.2,17.7,1.6,13.7,15.3,.580,18.1,0.5,1.9,.145
.700,7.7,0.3,-4.5,-2.5,7.8,0.2,.125,Joe Harris,-2.0,1.7,0.0,5.6,0.7,17.6,4.8,.537,14.1,-0.3,0.2,.018
.000,7.2,1.9,-7.6,-0.1,20.3,0.2,.195,Kendrick Perkins,-7.4,7.7,-0.4,4.7,0.6,32.1,14.1,.494,17.7,-0.2,-0.2,-0.059
.000,2.5,6.6,-6.6,1.3,21.9,0.2,.433,Brendan Haywood,-7.9,5.9,-0.2,9.1,0.9,21.9,14.0,.490,17.3,-0.1,0.0,.008
.324,22.1,0.0,-6.1,-1.5,14.3,0.1,.176,A.J. Price,-4.6,5.4,-0.2,7.7,1.8,7.6,9.9,.300,20.6,-0.1,-0.1,-0.051
.000,8.7,0.0,-6.3,-0.1,21.5,0.1,.417,Lou Amundson,-6.2,7.4,-0.1,3.8,0.7,26.0,14.5,.387,11.0,-0.1,0.0,-0.011
.474,16.4,1.1,-3.7,0.7,6.6,0.1,.316,Will Cherry,-4.4,1.7,-0.1,5.8,4.5,15.6,4.2,.347,16.8,0.0,0.0,-0.021
.000,10.1,0.0,-7.4,-4.3,0.0,0.0,.500,Alex Kirk,-3.0,8.3,0.0,8.5,0.0,0.0,4.1,.410,15.7,0.0,0.0,.061
.210,20.5,0.8,-0.1,-0.7,6.4,2.2,.224,Monta Ellis,0.7,1.4,1.4,16.5,2.8,11.7,3.9,.509,27.9,1.3,3.6,.065
.000,5.3,3.2,4.2,2.3,27.4,3.1,.584,Tyson Chandler,1.9,14.1,7.2,20.1,0.9,16.0,20.7,.697,12.8,3.6,10.3,.216
.258,10.4,1.2,0.7,-1.0,19.9,2.0,.272,Dirk Nowitzki,1.7,2.1,5.2,19.2,0.9,6.5,11.0,.560,24.9,1.5,7.2,.152
.419,11.4,0.7,2.5,-0.2,13.0,1.7,.233,Chandler Parsons,2.7,3.2,3.8,16.3,1.6,9.5,8.1,.567,20.6,2.5,5.5,.121
.508,20.4,0.7,1.2,-0.8,8.0,1.3,.309,Devin Harris,1.9,0.8,2.9,14.8,2.3,12.5,4.4,.559,18.0,1.3,4.2,.120
.347,6.1,3.7,2.4,2.9,18.4,2.0,.331,Al-Farouq Aminu,-0.5,9.1,1.2,14.4,2.6,11.9,13.7,.504,15.2,1.5,3.3,.115
.312,29.6,0.1,-1.5,-2.5,9.0,0.6,.175,J.J. Barea,1.0,1.8,2.1,15.1,1.2,10.8,5.4,.502,21.2,0.2,2.7,.096
.121,34.0,0.2,-1.0,0.5,13.3,1.2,.094,Rajon Rondo,-1.5,4.0,-0.5,12.4,2.1,22.6,8.6,.460,20.3,0.3,0.6,.023
.478,7.0,0.7,-0.7,-0.5,14.0,0.9,.352,Richard Jefferson,-0.2,2.2,1.4,11.3,1.3,12.2,8.1,.577,15.3,0.4,2.3,.088
.610,4.7,2.6,-1.8,-3.1,19.3,0.7,.097,Charlie Villanueva,1.2,4.8,0.6,17.4,1.1,6.9,12.1,.534,26.7,0.0,1.4,.096
.632,22.8,0.3,-0.9,-1.1,9.2,0.3,.049,Jameer Nelson,0.2,2.6,0.3,9.9,1.3,19.0,5.9,.501,15.7,0.2,0.6,.047
.000,3.2,6.8,6.8,2.8,12.9,0.6,.356,Brandan Wright,4.0,11.0,2.2,25.7,1.7,7.7,11.9,.762,14.9,1.1,2.9,.274
.006,3.9,0.9,-2.2,-3.1,16.5,0.3,.330,Amar'e Stoudemire,0.8,7.8,1.1,22.3,1.2,6.8,12.1,.605,25.8,0.0,1.4,.181
.000,3.4,2.5,-1.0,1.0,16.1,0.3,.796,Greg Smith,-2.0,7.8,0.5,10.2,1.0,14.3,11.9,.605,9.5,0.1,0.8,.108
.321,21.9,1.2,-3.0,-1.3,9.4,0.2,.142,Raymond Felton,-1.8,0.8,0.0,12.4,2.0,13.8,5.1,.480,20.7,-0.1,0.2,.039
.500,6.5,1.5,1.1,0.5,7.1,0.3,.145,Jae Crowder,0.6,5.0,0.3,12.7,2.9,11.0,6.0,.550,15.3,0.2,0.5,.098
.177,5.7,2.1,-1.0,0.1,15.0,0.2,.500,Dwight Powell,-1.1,8.7,0.3,13.0,1.6,10.6,11.8,.535,16.6,0.1,0.6,.121
.000,3.4,7.7,1.6,2.9,14.6,0.2,.852,Bernard James,-1.3,12.5,0.4,16.0,0.6,13.9,13.5,.593,12.2,0.1,0.5,.165
.500,11.1,0.0,-26.1,-5.5,10.0,0.0,.333,Ricky Ledo,-20.6,9.9,-0.2,-22.5,0.0,22.5,10.0,.073,36.0,-0.1,-0.2,-0.720
.221,43.0,0.3,0.5,-2.1,8.1,1.0,.392,Ty Lawson,2.7,1.6,6.0,18.5,1.7,14.6,4.7,.526,20.6,1.7,7.0,.126
.416,8.9,0.9,0.2,-0.4,17.2,1.5,.146,Wilson Chandler,0.5,4.1,2.1,13.2,1.2,9.6,10.4,.523,20.1,1.3,3.6,.071
.011,7.1,2.1,0.8,0.9,22.9,2.1,.391,Kenneth Faried,-0.2,12.1,3.5,18.4,1.5,12.0,17.3,.548,20.3,1.4,5.6,.130
.370,9.3,0.2,-1.6,-1.6,10.2,0.4,.230,Arron Afflalo,0.0,1.3,1.4,11.7,0.9,10.3,5.6,.533,19.9,0.2,1.8,.050
.530,9.4,1.1,1.3,-1.1,14.7,1.0,.336,Danilo Gallinari,2.3,2.3,3.0,16.8,1.6,8.0,8.3,.563,21.5,1.2,3.9,.132
.004,6.5,1.9,-2.7,0.4,24.0,1.4,.438,J.J. Hickson,-3.1,11.1,0.5,14.3,1.3,14.9,17.3,.504,19.7,-0.3,1.8,.062
.005,7.3,4.8,-0.6,3.1,26.1,1.8,.345,Jusuf Nurkic,-3.7,11.8,-0.2,14.8,2.4,16.3,18.7,.483,20.7,0.4,1.6,.069
.654,17.0,0.8,-1.1,-1.8,7.8,0.4,.137,Randy Foye,0.7,0.9,0.6,11.0,1.6,12.3,4.2,.510,19.3,0.2,1.0,.045
.286,9.3,2.1,-1.1,0.7,13.4,0.9,.154,Darrell Arthur,-1.8,5.6,-0.1,11.5,2.4,10.3,9.3,.466,20.0,0.2,0.9,.042
.026,2.7,3.6,-1.8,0.8,22.6,0.9,.371,Timofey Mozgov,-2.6,10.6,0.9,13.8,0.8,14.8,16.4,.554,15.3,0.0,1.8,.096
.475,5.9,0.8,-4.3,-0.1,6.7,0.5,.217,Gary Harris,-4.2,3.0,-1.2,4.9,2.7,13.8,4.8,.395,16.6,-0.4,-0.7,-0.046
.433,30.3,0.4,-0.6,-2.2,8.0,0.3,.063,Jameer Nelson,1.6,2.4,0.5,14.5,1.8,16.5,5.1,.530,22.7,0.2,0.8,.058
.265,12.8,1.7,0.9,1.2,17.2,0.7,.312,Will Barton,-0.4,3.5,0.6,15.9,2.5,13.3,10.1,.533,21.0,0.5,1.3,.089
.175,5.7,0.9,-0.4,0.3,9.0,0.4,.474,Alonzo Gee,-0.7,5.9,0.7,14.0,2.7,13.1,7.4,.574,16.1,0.2,1.1,.100
.451,26.4,0.5,-3.0,-3.0,6.0,0.1,.196,Nate Robinson,0.0,3.1,0.1,10.6,1.5,9.0,4.5,.433,22.6,-0.1,0.2,.024
.290,15.1,0.0,-5.4,-2.7,6.6,0.1,.074,Erick Green,-2.7,1.8,-0.1,8.9,1.5,7.7,4.1,.436,19.1,-0.3,0.0,.000
.180,7.5,2.9,-3.6,0.7,20.9,0.3,.315,Joffrey Lauvergne,-4.2,10.5,-0.2,10.5,1.5,17.8,15.5,.459,19.9,-0.1,0.1,.012
.000,0.8,7.6,-4.0,0.3,19.5,0.2,.475,JaVale McGee,-4.3,7.5,0.2,16.7,0.5,15.0,13.3,.597,19.2,-0.1,0.4,.109
.455,9.9,2.5,-0.2,1.6,10.8,0.0,.364,Ian Clark,-1.8,0.0,0.0,11.6,4.8,13.6,5.2,.509,20.6,0.0,0.1,.083
1.000,32.8,6.0,-5.1,-0.3,8.6,0.0,.000,Jamaal Franklin,-4.8,8.0,0.0,4.9,0.0,60.0,8.3,.750,16.6,0.0,0.0,-0.063
.457,6.8,0.5,-1.0,-0.9,9.1,1.8,.163,Kentavious Caldwell-Pope,-0.2,1.9,1.1,11.2,1.9,8.3,5.4,.501,19.5,0.6,2.8,.052
.002,3.9,4.8,-0.2,1.1,30.1,4.3,.380,Andre Drummond,-1.2,18.3,3.4,21.4,1.5,9.7,24.0,.504,22.0,1.2,7.7,.147
.000,11.7,1.3,1.9,1.3,25.1,2.8,.394,Greg Monroe,0.6,11.2,4.0,21.2,1.9,13.0,17.9,.549,23.9,2.1,6.8,.153
.553,7.3,0.2,-1.5,-0.5,12.2,1.0,.154,Caron Butler,-1.0,1.4,1.3,9.3,1.4,10.4,6.6,.544,12.9,0.2,2.4,.070
.397,8.8,0.3,-0.9,-1.6,7.1,0.9,.300,Jodie Meeks,0.7,0.9,2.2,14.1,2.1,8.6,3.9,.548,20.1,0.4,3.1,.103
.325,33.2,0.1,-2.4,-3.1,7.6,0.6,.367,D.J. Augustin,0.8,1.1,2.0,15.8,1.3,17.0,4.2,.536,22.2,-0.1,2.5,.094
.534,7.9,0.9,-1.2,-0.4,10.2,0.8,.103,Kyle Singler,-0.8,1.9,0.8,9.4,1.3,10.3,5.9,.526,14.0,0.3,1.6,.061
.389,39.9,0.3,1.8,-2.5,8.0,0.7,.263,Brandon Jennings,4.3,1.9,2.6,19.7,1.9,12.9,4.8,.522,26.3,1.1,3.3,.136
.715,6.5,1.0,0.1,-0.9,14.3,0.8,.197,Anthony Tolliver,1.0,4.1,1.8,11.8,0.9,10.3,9.0,.580,14.8,0.6,2.5,.104
.095,24.7,4.2,1.1,3.4,18.9,1.3,.284,Josh Smith,-2.4,6.1,-1.1,14.3,2.1,14.1,12.3,.417,25.3,0.7,0.2,.012
.198,51.2,0.4,2.6,-1.2,12.7,0.5,.245,Reggie Jackson,3.9,3.4,1.5,19.8,1.2,17.0,7.9,.511,28.6,1.0,2.0,.110
