3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.423,4.9,0.3,-2.8,-1.6,15.8,1.2,.090,Jarvis Hayes,-1.3,1.7,1.0,10.8,1.5,7.6,8.7,.537,16.6,-0.4,2.1,.055
.594,8.5,0.5,0.5,-0.7,14.3,1.0,.132,Bobby Simmons,1.2,4.9,2.4,12.0,1.5,11.7,9.5,.596,14.3,1.1,3.4,.095
.280,7.0,2.1,-4.3,-0.8,22.0,1.3,.246,Yi Jianlian,-3.5,5.5,-0.5,10.9,1.1,11.2,13.7,.474,20.5,-0.8,0.7,.024
.464,6.4,1.2,-1.1,-1.0,19.0,1.2,.285,Ryan Anderson,-0.1,9.3,1.3,13.6,1.8,12.1,14.1,.532,18.6,0.3,2.5,.090
.042,7.1,1.2,-3.0,0.2,10.6,0.4,.131,Trenton Hassell,-3.3,5.4,0.2,7.2,1.0,12.9,7.9,.480,9.9,-0.3,0.7,.029
.000,5.0,3.9,-1.3,1.1,18.7,0.9,.397,Josh Boone,-2.4,12.3,0.9,13.3,1.2,11.0,15.4,.513,13.3,0.2,1.8,.089
.068,14.8,1.0,-5.0,-2.3,7.4,0.2,.352,Chris Douglas-Roberts,-2.7,2.8,0.4,12.2,1.1,13.2,5.1,.531,18.7,-0.4,0.6,.046
.000,5.4,6.5,-2.4,2.4,14.8,0.4,.444,Sean Williams,-4.8,10.9,-0.1,8.8,1.0,18.9,12.9,.465,13.6,0.0,0.3,.036
.338,9.4,1.0,-3.8,-0.1,18.9,0.3,.297,Eduardo Najera,-3.7,6.3,-0.2,7.7,1.7,17.7,12.5,.472,14.9,-0.1,0.1,.010
.140,5.3,1.7,-12.8,-4.3,8.7,0.0,.186,Maurice Ager,-8.5,3.6,-0.3,2.2,0.6,7.9,6.1,.365,24.4,-0.3,-0.3,-0.133
.000,2.6,2.6,-8.9,-2.6,15.1,0.0,.733,Stromile Swift,-6.2,9.2,-0.1,6.6,0.0,26.1,12.1,.580,19.6,-0.1,0.0,-0.026
.257,16.3,0.7,2.5,0.7,15.4,4.8,.468,Paul Pierce,1.7,2.4,5.5,17.7,1.4,13.8,9.2,.582,25.4,3.4,10.3,.164
.467,12.6,0.4,3.9,-0.3,8.6,3.7,.239,Ray Allen,4.3,2.9,7.4,17.3,1.3,10.4,5.9,.624,20.8,4.3,11.1,.186
.063,39.7,0.3,4.5,2.5,13.9,5.1,.353,Rajon Rondo,2.0,4.8,4.8,18.8,3.0,19.2,9.6,.543,19.2,4.3,9.9,.179
.004,6.5,5.3,2.2,4.1,21.4,4.5,.335,Kendrick Perkins,-1.9,11.5,1.1,13.2,0.5,23.1,16.7,.591,14.8,2.4,5.6,.119
.011,14.7,3.1,4.0,3.7,26.7,4.1,.178,Kevin Garnett,0.2,5.6,3.0,21.2,1.9,10.1,16.6,.563,23.4,2.7,7.1,.193
.011,6.5,0.9,-1.0,1.1,12.8,2.7,.396,Glen Davis,-2.1,9.4,1.0,10.7,1.7,11.8,11.2,.502,17.1,0.4,3.7,.108
.607,10.3,0.4,2.0,-0.4,11.5,2.4,.095,Eddie House,2.4,0.9,2.5,15.4,2.2,8.6,6.5,.592,20.1,1.5,4.9,.158
.000,6.0,2.5,0.5,0.6,18.9,2.2,.790,Leon Powe,-0.1,15.1,2.7,17.2,1.0,14.3,17.1,.591,20.2,0.8,4.9,.192
.095,12.0,2.1,-0.3,2.5,10.7,1.8,.384,Tony Allen,-2.7,3.2,-0.2,12.9,3.2,18.8,7.1,.541,21.5,0.4,1.6,.085
.535,5.3,1.6,-1.4,0.0,9.9,0.7,.158,Brian Scalabrine,-1.4,1.8,0.4,7.4,0.7,9.0,6.0,.558,12.4,0.1,1.1,.105
.000,8.3,0.9,0.1,1.3,19.1,0.7,.224,Mikki Moore,-1.3,8.7,0.6,9.3,0.5,18.4,14.1,.621,11.7,0.2,1.3,.135
.225,26.6,0.6,-7.3,-1.1,7.3,0.5,.117,Stephon Marbury,-6.2,0.6,-0.9,4.4,1.3,24.1,4.1,.377,17.3,-0.6,-0.3,-0.038
.475,15.5,0.7,-2.7,0.5,10.8,0.6,.208,Gabe Pruitt,-3.2,3.1,-0.2,7.6,2.2,14.7,7.1,.422,16.5,-0.1,0.4,.047
.017,9.9,0.7,-2.0,0.0,11.3,0.3,.397,Henry Walker,-2.0,4.7,0.2,10.9,1.5,20.9,8.2,.646,18.6,0.0,0.5,.117
.000,11.8,5.9,-3.0,4.3,29.1,0.3,.387,Patrick O'Bryant,-7.4,8.3,-0.2,9.5,1.5,31.9,19.1,.551,23.0,0.0,0.1,.025
.000,0.0,0.0,-0.7,-2.1,14.5,0.0,.000,J.R. Giddens,1.4,31.9,0.0,26.0,6.6,25.0,22.8,.667,23.3,0.0,0.0,.201
.191,31.1,0.8,-0.1,0.5,10.2,3.7,.251,Raymond Felton,-0.6,2.2,0.6,13.7,2.2,15.9,6.2,.483,21.9,1.4,4.3,.066
.000,3.5,4.2,0.0,1.4,25.2,4.6,.478,Emeka Okafor,-1.4,12.7,3.7,18.0,1.0,13.4,19.0,.581,18.9,1.4,8.2,.147
.162,12.4,2.1,4.1,2.9,20.3,4.6,.560,Gerald Wallace,1.2,5.2,4.9,18.6,2.5,12.8,12.8,.585,20.5,4.1,9.5,.172
.225,23.4,1.6,2.1,1.3,14.1,2.6,.163,Boris Diaw,0.8,5.3,1.4,14.9,1.2,18.3,9.7,.558,20.8,2.3,4.0,.086
.396,22.6,0.1,-0.7,-2.3,7.5,1.5,.375,D.J. Augustin,1.6,1.1,3.6,14.9,1.2,14.1,4.3,.587,20.8,0.6,5.1,.128
.349,12.2,0.3,-0.2,-0.2,11.2,1.5,.160,Raja Bell,0.0,2.6,1.3,11.7,1.3,11.1,6.9,.541,18.0,0.7,2.8,.083
.500,11.2,1.0,-2.3,-0.7,14.2,0.8,.123,Vladimir Radmanovic,-1.7,5.0,-0.5,10.2,1.5,16.1,9.6,.503,22.2,-0.1,0.3,.021
.436,9.4,0.5,-5.3,-1.7,10.3,0.5,.100,Adam Morrison,-3.6,3.0,-0.5,5.8,0.7,11.6,6.7,.452,17.6,-0.6,0.1,.004
.000,5.2,4.4,-1.0,3.0,18.1,1.0,.327,DeSagana Diop,-4.0,14.7,-0.2,10.3,1.6,17.8,16.4,.441,12.7,0.1,0.7,.060
.268,14.1,0.5,-0.4,-1.4,11.3,0.5,.250,Jason Richardson,1.0,3.3,0.5,15.8,1.5,8.9,7.3,.536,25.8,0.2,1.1,.104
.326,8.4,0.9,-4.3,0.2,12.9,0.6,.138,Matt Carroll,-4.5,1.3,-0.5,7.0,2.1,15.1,7.2,.475,17.1,-0.3,0.1,.015
.000,9.6,0.9,-4.2,-1.2,11.7,0.4,.234,Juwan Howard,-2.9,8.0,0.2,10.9,0.7,14.0,9.9,.535,19.5,-0.2,0.6,.064
.083,7.3,0.4,-0.6,1.0,9.8,0.5,.250,Jared Dudley,-1.6,7.3,0.3,10.6,2.3,8.6,8.6,.507,12.9,0.1,0.8,.094
.000,3.9,3.9,-6.5,-0.1,15.9,0.5,.396,Nazr Mohammed,-6.4,12.8,-0.4,7.7,0.8,16.2,14.3,.438,19.6,-0.4,0.0,.004
.228,14.8,1.2,-3.3,-0.6,5.8,0.4,.244,Shannon Brown,-2.6,2.9,-0.1,12.1,2.9,17.6,4.4,.529,22.9,-0.1,0.3,.041
.010,5.6,1.1,-8.8,-0.9,20.0,0.4,.204,Sean May,-7.8,8.3,-0.7,6.2,0.9,19.6,14.2,.435,20.8,-0.5,-0.3,-0.045
.429,8.0,1.2,-3.5,-0.9,12.0,0.3,.325,Cartier Martin,-2.7,3.3,0.1,9.2,1.6,9.3,7.7,.489,17.2,-0.1,0.4,.070
.000,3.5,7.6,0.5,2.4,11.4,0.3,1.114,Ryan Hollins,-1.9,12.9,0.3,15.3,0.9,16.1,12.1,.613,15.9,0.1,0.6,.158
.029,2.8,2.7,-9.3,-1.2,14.2,0.3,.406,Alexis Ajinca,-8.1,6.2,-0.3,7.0,2.1,12.9,10.2,.430,24.2,-0.3,-0.1,-0.018
.313,15.3,0.0,-6.0,-1.4,9.5,0.2,.313,Sean Singletary,-4.6,3.4,-0.2,5.5,1.5,24.8,6.5,.513,18.9,-0.2,0.0,-0.007
.091,18.2,1.0,-2.0,1.1,16.1,0.1,.409,Dontell Jefferson,-3.1,1.5,0.0,12.7,2.6,18.8,8.8,.559,18.0,0.0,0.2,.089
.000,0.0,1.6,-9.1,-3.7,14.2,0.0,.857,Dwayne Jones,-5.5,14.4,0.0,8.0,0.0,29.3,14.3,.622,12.4,-0.1,0.1,.051
.000,3.5,0.0,-9.3,-0.4,15.0,0.0,.286,Andre Brown,-8.9,21.3,-0.2,-1.5,1.3,38.8,18.1,.254,14.8,-0.1,-0.1,-0.122
,0.0,0.0,-5.9,0.7,0.0,0.0,,Linton Johnson,-6.6,0.0,0.0,-1.5,0.0,,0.0,,0.0,0.0,0.0,.010
.060,28.8,0.4,-0.6,-1.5,8.4,1.5,.207,Derrick Rose,0.9,3.7,3.4,16.0,1.1,13.3,6.1,.516,22.6,1.1,4.9,.078
.321,15.9,0.5,0.6,-2.2,8.8,1.7,.290,Ben Gordon,2.7,2.0,5.2,17.0,1.2,11.9,5.4,.573,25.0,1.9,6.9,.110
.013,5.5,5.1,0.2,2.6,18.9,3.4,.445,Tyrus Thomas,-2.5,7.8,1.2,15.9,2.2,13.6,13.4,.525,19.4,1.2,4.6,.101
.003,8.1,4.1,3.4,2.8,21.3,2.7,.489,Joakim Noah,0.5,14.5,3.8,16.5,1.3,15.4,17.9,.594,12.3,2.6,6.4,.159
.034,9.0,1.1,-0.8,0.3,14.7,1.6,.323,Luol Deng,-1.1,5.5,1.3,14.7,1.9,9.6,10.1,.511,20.0,0.5,3.0,.085
.403,22.7,1.0,0.4,-0.5,9.1,1.3,.205,Kirk Hinrich,0.8,1.4,1.3,13.9,2.5,16.0,5.3,.551,18.1,0.8,2.6,.092
.465,7.4,0.9,-2.2,-1.7,16.8,1.1,.276,Andres Nocioni,-0.5,3.1,0.8,11.4,1.0,12.7,9.9,.547,20.1,-0.1,1.9,.072
.338,8.8,1.1,0.8,-1.1,11.2,0.7,.330,John Salmons,1.9,1.9,1.9,16.0,1.3,9.7,6.6,.596,20.2,0.7,2.6,.127
.009,7.7,1.1,-2.1,-0.3,22.8,1.1,.276,Drew Gooden,-1.8,10.3,0.6,15.3,1.5,12.6,16.6,.514,21.9,0.0,1.7,.090
.331,11.9,0.8,-0.9,-0.8,12.7,0.8,.266,Larry Hughes,-0.1,0.9,0.6,14.4,2.3,9.5,6.8,.525,21.4,0.2,1.4,.088
.058,18.0,1.2,2.8,1.1,20.5,0.9,.513,Brad Miller,1.7,10.3,1.7,18.6,1.5,14.5,15.4,.574,19.4,0.9,2.6,.165
.275,13.1,1.9,-0.2,1.7,15.0,0.9,.137,Thabo Sefolosha,-1.9,4.1,0.1,11.7,2.5,16.1,9.6,.503,14.0,0.3,1.0,.067
.006,9.6,1.8,-1.5,0.6,21.7,0.8,.353,Aaron Gray,-2.1,13.5,0.5,11.5,1.0,17.2,17.6,.508,14.5,0.1,1.3,.086
.585,20.4,0.3,-4.2,-1.5,4.3,0.3,.061,Lindsey Hunter,-2.7,0.9,-0.3,7.9,3.9,18.4,2.6,.433,17.3,-0.1,0.0,-0.003
.478,7.4,0.0,-3.2,-2.7,15.3,0.2,.222,Tim Thomas,-0.6,3.6,0.2,11.5,1.2,9.2,9.5,.531,19.1,-0.1,0.4,.078
.000,5.4,4.8,-2.7,-1.0,14.9,0.1,.667,Cedric Simmons,-1.7,7.6,0.1,18.0,0.8,0.0,11.3,.515,19.8,0.0,0.2,.139
.182,6.9,0.0,-6.1,-1.4,13.6,0.0,.000,Linton Johnson,-4.7,8.2,0.0,5.0,1.2,15.4,10.9,.409,13.8,0.0,0.0,-0.008
.588,7.7,0.0,-12.4,-7.6,24.8,0.0,.000,Anthony Roberson,-4.7,10.0,-0.1,8.0,0.0,5.6,17.4,.353,34.9,-0.1,-0.1,-0.136
.250,34.2,0.0,-21.7,-12.3,0.0,0.0,.000,Demetris Nichols,-9.4,0.0,0.0,-3.5,0.0,0.0,0.0,.250,35.7,0.0,0.0,-0.283
.238,38.0,2.4,13.0,3.6,19.0,6.5,.472,LeBron James,9.4,4.3,13.7,31.7,2.4,11.0,11.9,.591,33.8,11.6,20.3,.318
.373,20.1,0.3,2.3,-0.7,9.4,3.7,.202,Mo Williams,3.0,2.1,6.1,17.2,1.3,12.7,5.9,.588,23.4,3.1,9.8,.165
.004,5.4,2.3,1.6,2.8,20.6,4.7,.496,Anderson Varejao,-1.2,8.9,3.3,14.6,1.8,11.5,15.0,.565,14.2,2.1,8.0,.166
.365,16.6,0.5,2.3,1.2,9.2,3.4,.173,Delonte West,1.1,1.8,3.0,14.1,2.4,12.0,5.6,.559,16.7,2.3,6.4,.142
.537,11.3,0.7,-0.7,-0.4,7.9,2.3,.163,Daniel Gibson,-0.3,2.1,1.5,10.1,1.3,9.7,5.1,.519,16.5,0.6,3.8,.101
.054,6.4,3.8,-0.9,1.0,21.6,3.5,.240,Zydrunas Ilgauskas,-1.9,11.0,2.1,18.0,0.9,10.1,16.5,.523,23.8,0.5,5.6,.151
.422,8.3,0.5,-0.2,0.0,14.2,2.2,.266,Wally Szczerbiak,-0.2,3.5,2.3,12.1,1.0,11.0,9.0,.581,15.4,0.7,4.5,.140
.000,4.7,4.5,3.0,5.3,19.7,2.9,.413,Ben Wallace,-2.3,12.8,0.8,12.2,2.0,15.7,16.4,.450,7.8,1.7,3.8,.138
.425,10.5,1.2,-1.8,0.2,10.4,1.5,.196,Sasha Pavlovic,-2.0,3.6,0.2,8.6,1.1,13.8,7.2,.510,15.5,0.0,1.7,.077
.000,2.1,3.4,-4.5,0.2,18.4,1.3,.345,J.J. Hickson,-4.7,9.1,0.2,12.5,1.1,16.8,13.9,.548,18.0,-0.4,1.5,.101
.023,2.7,0.7,-4.2,-0.1,14.7,0.7,.407,Darnell Jackson,-4.1,9.2,0.2,7.2,1.3,12.1,12.0,.483,12.7,-0.2,0.8,.094
.026,6.2,2.7,-0.1,1.2,17.8,0.7,.243,Joe Smith,-1.3,10.8,0.7,14.8,0.9,7.3,14.5,.534,15.8,0.2,1.4,.168
.261,5.5,0.0,-3.3,-0.4,11.6,0.5,.551,Tarence Kinsey,-2.8,4.5,0.2,11.0,2.3,20.4,8.2,.595,18.3,-0.1,0.6,.105
.000,3.5,3.2,-6.4,2.0,16.5,0.2,.296,Lorenzen Wright,-8.4,6.9,-0.3,4.0,1.7,22.8,11.9,.377,14.9,-0.1,-0.1,-0.022
.500,0.0,0.0,-8.7,-6.7,5.7,0.0,.000,Jawad Williams,-2.1,6.2,0.0,14.1,2.7,7.7,6.0,.500,30.7,0.0,0.0,.045
.000,0.0,0.0,-22.2,-6.1,8.2,0.0,.800,Trey Johnson,-16.1,0.0,-0.1,-9.3,0.0,12.9,4.3,.296,26.2,-0.1,-0.1,-0.205
.105,12.1,1.5,1.2,-0.7,22.1,3.4,.337,Dirk Nowitzki,1.9,3.3,7.5,23.1,1.0,7.8,12.8,.564,30.3,2.4,10.9,.171
.523,34.7,1.0,4.5,2.3,16.4,3.9,.170,Jason Kidd,2.3,3.4,4.6,16.9,2.9,21.8,9.9,.550,13.5,4.7,8.5,.141
.390,17.6,0.6,2.5,-1.8,6.3,1.9,.193,Jason Terry,4.3,1.8,5.4,19.3,2.0,8.6,4.1,.571,25.5,2.8,7.3,.140
.000,6.1,3.8,2.9,2.5,21.6,2.3,.504,Erick Dampier,0.4,13.6,3.9,15.7,0.7,17.8,17.7,.664,10.4,2.3,6.1,.161
.215,8.6,1.3,-0.9,-1.0,14.0,1.7,.281,Josh Howard,0.1,4.1,1.5,17.0,1.7,9.2,9.1,.532,26.7,0.5,3.2,.091
.276,26.4,0.2,-1.9,-1.7,10.0,1.0,.167,J.J. Barea,-0.1,2.6,1.2,13.4,1.2,14.9,6.4,.516,20.2,0.1,2.2,.066
.012,4.3,2.6,-2.1,-0.6,17.2,1.6,.413,Brandon Bass,-1.6,9.5,2.5,16.4,0.9,12.5,13.4,.571,20.0,-0.1,4.1,.124
.346,7.4,1.3,-1.7,-0.1,7.7,1.2,.220,Antoine Wright,-1.6,2.3,0.3,8.6,1.6,10.3,5.0,.501,15.6,0.1,1.4,.044
.181,2.9,2.3,-0.4,-0.2,20.7,1.1,.353,James Singleton,-0.3,11.7,1.9,16.4,1.5,12.4,16.2,.615,15.1,0.4,3.0,.163
.535,3.0,1.1,-1.8,0.2,8.5,0.6,.155,Devean George,-2.0,4.1,0.1,7.0,1.7,10.1,6.3,.485,10.9,0.0,0.6,.042
.000,3.9,4.1,-0.8,3.0,18.4,0.6,.500,DeSagana Diop,-3.8,11.5,0.1,8.9,1.4,13.5,15.0,.396,8.3,0.1,0.7,.070
.256,6.9,1.0,-6.4,-3.0,12.1,0.3,.178,Gerald Green,-3.4,4.3,-0.3,11.4,1.4,14.5,8.2,.513,27.7,-0.4,0.0,-0.002
.000,1.7,4.3,-3.8,-0.1,14.9,0.3,.559,Ryan Hollins,-3.7,12.0,0.1,11.3,0.8,16.0,13.5,.537,15.5,-0.1,0.4,.076
.304,1.7,3.9,-7.4,-1.6,18.1,0.2,.196,Shawne Williams,-5.8,13.0,-0.2,7.5,0.6,7.6,15.5,.345,17.8,-0.2,0.0,-0.012
.317,10.7,0.5,-8.3,-1.9,8.4,0.1,.117,Jerry Stackhouse,-6.5,3.6,-0.5,3.4,1.3,12.5,6.0,.333,20.4,-0.3,-0.4,-0.110
.242,2.9,0.5,-9.0,-1.2,9.7,0.1,.182,Matt Carroll,-7.8,1.6,-0.3,0.5,1.1,16.4,5.7,.351,13.9,-0.2,-0.2,-0.084
.407,28.8,0.5,2.5,-1.7,8.2,2.1,.467,Chauncey Billups,4.3,1.4,7.8,18.8,1.7,13.0,4.9,.595,21.8,3.1,9.9,.176
.007,7.1,3.1,3.4,2.1,18.7,3.7,.519,Nene Hilario,1.3,8.7,5.6,18.8,1.9,14.4,13.8,.645,18.1,3.4,9.3,.177
.141,18.1,0.8,0.3,-0.5,17.0,2.6,.388,Carmelo Anthony,0.8,5.6,2.4,19.0,1.7,12.3,11.5,.532,31.5,1.3,5.0,.105
.477,17.3,0.5,1.7,-1.3,12.8,2.2,.286,J.R. Smith,3.0,2.3,3.6,16.8,1.8,12.3,7.7,.576,24.2,2.1,5.8,.124
.059,10.0,2.7,0.9,2.5,16.8,3.1,.304,Kenyon Martin,-1.6,4.6,0.9,13.6,2.3,12.4,10.9,.523,17.7,1.6,4.0,.090
.413,5.7,0.6,-2.1,-2.2,14.5,1.5,.316,Linas Kleiza,0.1,6.0,2.1,13.2,0.9,10.0,10.4,.552,20.0,0.0,3.6,.095
.228,29.9,0.6,-1.8,0.3,10.4,2.1,.202,Anthony Carter,-2.2,2.7,-0.3,10.8,2.7,26.9,6.7,.490,14.3,0.1,1.8,.047
.034,3.2,9.3,3.4,4.6,21.6,2.8,.620,Chris Andersen,-1.2,13.4,2.5,18.1,1.4,15.7,17.6,.608,13.4,2.0,5.4,.176
.051,8.2,1.0,-2.3,0.0,8.7,1.3,.449,Dahntay Jones,-2.3,4.9,0.7,9.0,1.7,14.5,6.8,.533,14.7,-0.1,2.0,.067
.036,6.9,2.3,2.7,2.2,16.9,1.3,.330,Renaldo Balkman,0.5,13.2,1.3,16.8,3.1,13.4,15.1,.585,14.9,0.9,2.6,.162
.016,7.1,3.6,-5.6,0.7,25.0,0.3,.222,Johan Petro,-6.3,8.3,-0.2,6.4,0.7,15.8,16.9,.434,16.9,-0.2,0.1,.017
.200,25.9,0.6,-3.5,-3.2,4.6,0.1,.625,Allen Iverson,-0.3,2.9,0.2,15.2,1.2,16.4,3.8,.549,22.1,0.0,0.2,.087
.630,34.9,0.7,-8.6,-5.0,5.9,0.1,.148,Chucky Atkins,-3.6,0.0,0.0,8.9,0.9,25.8,3.0,.469,15.0,-0.2,0.0,.019
.120,8.7,0.0,-17.2,-4.5,8.2,0.0,.320,Sonny Weems,-12.6,0.0,-0.3,-3.9,0.9,17.4,4.2,.333,27.9,-0.2,-0.3,-0.255
.200,21.8,0.0,-6.5,-3.7,9.4,0.0,.400,Jason Hart,-2.8,3.3,0.0,9.8,0.0,20.3,6.5,.553,18.3,0.0,0.0,.043
.077,6.0,16.1,-8.9,8.7,32.9,0.1,.000,Cheikh Samb,-17.6,10.0,-0.2,2.9,4.2,13.3,21.8,.154,27.8,0.0,-0.1,-0.246
.000,12.5,3.5,1.8,3.7,15.4,0.0,.000,Juwan Howard,-1.9,5.4,0.0,9.6,2.3,0.0,10.6,.500,4.0,0.0,0.1,.141
.138,13.8,1.3,0.8,0.4,13.7,2.5,.238,Tayshaun Prince,0.4,4.9,3.7,15.0,0.8,8.2,9.2,.516,19.2,2.2,6.2,.098
.085,26.1,0.3,-0.5,-0.5,9.8,2.2,.318,Rodney Stuckey,0.0,3.2,1.7,14.8,1.7,14.3,6.5,.508,23.0,1.0,3.8,.073
.182,23.9,0.1,-0.1,-2.2,8.6,1.4,.252,Richard Hamilton,2.1,2.3,3.1,16.9,1.0,10.3,5.4,.529,27.0,1.1,4.5,.095
.443,7.1,3.1,1.4,1.7,24.6,3.4,.140,Rasheed Wallace,-0.3,3.1,1.6,14.9,1.6,7.2,13.7,.520,18.5,1.8,5.1,.114
.115,23.0,0.2,-0.5,-0.5,8.4,1.9,.406,Allen Iverson,0.0,1.6,0.8,15.9,2.4,12.7,5.0,.502,25.9,0.7,2.7,.065
.000,7.3,2.1,1.1,1.8,27.2,2.8,.164,Antonio McDyess,-0.7,11.6,2.8,16.6,1.2,8.3,19.3,.529,15.7,1.5,5.6,.144
.003,2.8,3.5,0.1,0.4,13.2,1.5,.494,Jason Maxiell,-0.3,14.0,2.6,15.8,1.0,10.4,13.7,.580,14.7,0.7,4.1,.141
.357,5.5,0.8,-2.4,-0.7,10.1,1.0,.237,Arron Afflalo,-1.7,2.8,0.8,8.9,1.3,11.5,6.4,.548,14.5,-0.1,1.8,.069
.000,4.9,1.9,-1.9,1.2,24.0,1.4,.722,Kwame Brown,-3.1,10.7,0.5,11.5,1.3,18.3,17.2,.546,13.0,0.0,1.9,.093
.000,3.4,5.1,1.1,2.5,17.2,1.3,.215,Amir Johnson,-1.3,13.1,1.4,13.5,1.2,15.6,15.1,.608,11.1,0.7,2.7,.142
.056,35.3,0.2,-1.7,-1.9,8.4,0.8,.348,Will Bynum,0.2,2.8,0.5,17.4,2.3,16.2,5.5,.520,27.9,0.1,1.3,.078
.580,5.6,0.5,-3.2,-2.6,15.1,0.5,.121,Walter Herrmann,-0.6,5.2,0.5,11.4,0.6,7.2,10.1,.514,17.8,-0.2,1.0,.074
.333,33.0,1.1,0.4,0.1,15.5,0.1,.476,Chauncey Billups,0.3,1.7,0.1,17.5,2.4,13.6,8.5,.492,20.0,0.0,0.2,.124
.182,0.0,7.7,-16.5,-4.5,18.0,0.0,.182,Walter Sharpe,-12.0,0.0,-0.1,4.8,0.0,0.0,8.9,.337,28.3,-0.1,-0.1,-0.131
.364,9.1,3.9,-2.3,1.0,12.0,0.0,.182,Alex Acker,-3.2,0.0,0.0,16.0,5.5,0.0,5.9,.379,28.3,0.0,0.0,.009
.249,7.6,1.5,-0.7,-1.6,11.8,0.5,.271,Kelenna Azubuike,0.9,5.1,3.6,14.7,1.2,9.1,8.5,.562,18.7,0.8,4.1,.083
.306,25.6,0.9,0.2,-1.5,10.8,0.7,.357,Stephen Jackson,1.7,3.3,1.5,16.1,1.8,16.6,7.1,.530,25.2,1.3,2.2,.045
.372,17.8,0.4,-1.6,-3.2,8.1,-0.1,.349,Jamal Crawford,1.7,1.1,2.7,15.0,1.1,11.0,4.6,.541,22.6,0.2,2.7,.061
.214,16.2,0.1,-1.1,-1.5,8.8,0.6,.343,C.J. Watson,0.5,2.3,2.7,14.2,2.5,12.5,5.5,.564,16.8,0.4,3.3,.084
.002,10.0,3.6,2.6,1.9,27.4,2.1,.405,Andris Biedrins,0.6,13.0,3.3,19.1,1.7,14.9,20.2,.585,16.9,2.1,5.4,.139
