3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.623,4.7,0.6,-3.2,-1.0,13.0,1.0,.152,P.J. Hairston,-2.2,2.1,-0.1,7.4,1.3,7.5,7.5,.486,15.3,-0.3,0.9,.044
.359,10.9,1.2,0.2,1.0,10.1,1.0,.118,Courtney Lee,-0.9,1.3,0.7,11.2,2.0,9.0,5.6,.540,13.6,0.5,1.6,.094
.652,7.6,0.5,-1.1,-2.7,11.6,0.4,.048,Troy Daniels,1.6,1.6,0.6,14.9,1.2,11.2,6.5,.634,20.4,0.1,1.1,.110
.042,3.5,1.7,-2.7,-0.1,15.8,0.5,.915,Tyler Hansbrough,-2.6,12.6,0.5,12.5,1.8,10.8,14.2,.522,14.7,-0.1,1.0,.134
.235,18.7,0.2,-3.8,-2.6,8.3,0.3,.322,Brian Roberts,-1.2,1.3,0.5,13.9,1.1,10.9,4.8,.552,19.9,-0.2,0.8,.108
.115,7.3,1.2,-1.4,-0.7,17.8,0.2,.475,Michael Kidd-Gilchrist,-0.7,6.3,0.4,16.9,0.7,9.8,12.0,.603,18.0,0.0,0.6,.152
.526,3.0,0.0,-5.5,0.1,13.1,0.1,.632,Aaron Harrison,-5.6,4.7,-0.2,4.3,3.2,14.1,8.8,.371,13.7,-0.1,0.0,-0.014
.182,40.3,0.0,-3.2,-2.4,12.3,0.1,1.000,Jorge Gutierrez,-0.8,0.0,0.2,19.1,2.4,27.5,6.1,.694,15.6,0.0,0.3,.201
.198,21.4,1.3,4.0,0.3,11.6,2.7,.459,Jimmy Butler,3.6,3.4,6.5,21.3,2.2,9.6,7.6,.562,24.4,3.7,9.1,.177
.069,21.7,4.7,4.0,3.5,28.7,3.9,.290,Pau Gasol,0.5,7.3,3.2,21.7,0.9,12.8,18.2,.529,24.6,3.5,7.1,.149
.143,25.5,0.5,-3.3,-2.1,8.8,1.2,.171,Derrick Rose,-1.2,2.4,-0.8,13.4,1.1,13.4,5.6,.479,27.3,-0.7,0.4,.009
.006,8.3,2.9,1.6,1.7,15.9,2.2,.292,Taj Gibson,-0.1,11.4,3.2,15.7,1.2,12.1,13.7,.556,14.6,1.7,5.4,.133
.402,5.0,0.2,-3.1,-2.8,8.8,0.7,.130,Doug McDermott,-0.3,2.1,2.1,10.9,0.4,7.2,5.5,.561,17.3,-0.5,2.8,.073
.568,9.4,2.0,1.2,0.1,19.1,2.2,.297,Nikola Mirotic,1.1,3.8,1.8,15.6,1.8,12.9,11.6,.564,21.1,1.3,3.9,.115
.457,6.9,1.0,-4.1,-0.7,14.3,1.0,.097,Tony Snell,-3.4,1.6,-0.5,6.4,0.6,12.8,8.1,.478,13.7,-0.7,0.4,.016
.267,12.1,1.0,-1.8,-0.7,9.3,1.0,.090,E'Twaun Moore,-1.1,1.6,0.9,11.4,1.5,11.6,5.5,.548,15.9,0.1,1.8,.070
.394,26.0,0.7,-3.3,-2.8,7.5,0.7,.136,Aaron Brooks,-0.5,2.0,0.2,11.8,1.4,14.2,4.8,.494,22.9,-0.4,0.9,.040
.119,7.5,1.5,-3.3,-0.9,20.0,1.3,.151,Bobby Portis,-2.4,12.0,0.3,13.8,1.1,10.4,16.1,.469,20.7,-0.4,1.5,.066
.527,8.1,1.0,-2.1,-0.9,11.0,0.5,.197,Mike Dunleavy,-1.2,1.2,0.4,9.1,1.0,11.3,6.2,.543,14.4,0.0,0.9,.063
.008,24.2,3.3,1.9,4.3,27.3,1.1,.338,Joakim Noah,-2.3,14.7,0.0,14.1,1.4,25.4,21.1,.406,14.2,0.6,1.1,.079
.475,15.0,0.1,-3.5,-1.3,9.5,0.4,.136,Kirk Hinrich,-2.2,1.4,0.2,7.3,1.2,17.8,5.5,.528,12.0,-0.2,0.6,.048
.387,13.2,2.1,-1.1,0.2,11.1,0.5,.174,Justin Holiday,-1.4,1.7,0.2,11.8,1.9,13.5,6.5,.527,16.6,0.1,0.8,.072
.056,12.1,3.0,0.9,1.4,23.1,0.4,.486,Cristiano Felicio,-0.5,10.0,0.7,17.6,0.9,12.9,16.7,.601,13.7,0.2,1.2,.175
.125,8.7,2.1,-7.7,-0.8,24.0,0.1,.200,Cameron Bairstow,-6.9,4.2,-0.1,6.8,1.0,8.4,14.3,.391,20.3,-0.1,0.0,-0.004
.199,36.0,1.5,9.1,2.3,18.8,4.0,.347,LeBron James,6.9,4.7,9.6,27.5,2.0,13.2,11.8,.588,31.4,7.6,13.6,.242
.449,12.2,1.4,2.5,0.9,28.4,3.8,.321,Kevin Love,1.7,7.0,4.7,19.0,1.2,11.3,17.8,.553,23.4,2.8,8.5,.169
.600,8.5,0.7,1.3,-0.4,8.3,2.5,.084,J.R. Smith,1.8,2.1,3.0,12.4,1.8,6.3,5.2,.542,18.0,2.0,5.5,.111
.000,4.0,1.8,1.5,1.3,23.3,3.1,.576,Tristan Thompson,0.2,13.5,5.6,15.9,0.9,10.4,18.4,.611,11.7,2.0,8.7,.185
.468,26.2,0.4,-1.6,-1.4,7.8,1.6,.129,Matthew Dellavedova,-0.2,2.0,2.2,11.3,1.2,17.7,4.9,.527,15.9,0.2,3.8,.098
.298,26.6,0.9,1.6,-1.4,7.6,1.7,.217,Kyrie Irving,3.0,3.0,3.2,19.9,1.7,11.4,5.3,.540,29.5,1.5,5.0,.143
.019,3.9,3.5,-1.2,1.0,19.2,1.9,.265,Timofey Mozgov,-2.2,9.5,1.8,14.6,0.9,15.0,14.4,.593,16.1,0.3,3.7,.133
.554,6.4,0.9,-0.8,-0.3,9.6,1.3,.279,Richard Jefferson,-0.5,1.3,1.4,9.7,1.3,10.9,5.5,.585,13.4,0.4,2.7,.099
.479,9.8,1.2,-0.2,1.9,14.6,1.8,.167,Iman Shumpert,-2.1,2.8,-0.1,8.4,2.1,14.8,8.7,.475,13.2,0.6,1.7,.063
.338,21.1,0.5,-3.3,-2.1,9.9,0.7,.139,Mo Williams,-1.3,0.9,0.4,12.4,1.0,15.1,5.4,.527,22.8,-0.2,1.1,.067
.732,4.5,1.8,-1.0,-1.3,10.2,0.5,.183,James Jones,0.3,2.0,0.7,11.6,1.2,7.8,6.1,.580,16.2,0.1,1.2,.120
.708,9.1,1.5,1.1,-0.8,20.4,0.6,.087,Channing Frye,1.9,3.1,0.9,14.9,0.9,7.2,11.8,.586,18.3,0.3,1.5,.157
.352,7.6,0.5,-5.4,-1.0,8.2,0.4,.527,Jared Cunningham,-4.4,1.0,-0.2,5.9,1.7,13.8,4.6,.464,16.6,-0.3,0.1,.018
.013,9.3,1.3,-2.3,1.8,24.3,0.5,.276,Anderson Varejao,-4.1,8.8,0.1,11.2,1.8,15.8,16.6,.469,14.8,0.0,0.6,.089
.212,22.3,0.7,-5.2,-3.6,9.9,0.1,.250,Jordan McRae,-1.5,2.0,0.1,14.2,0.0,13.5,6.0,.537,26.7,-0.1,0.2,.081
.000,4.5,4.3,-0.8,2.7,16.5,0.2,.647,Sasha Kaun,-3.5,14.4,0.0,12.5,2.2,24.3,15.5,.527,13.7,0.0,0.2,.096
.143,7.3,3.9,-2.2,0.9,10.7,0.1,.000,Dahntay Jones,-3.1,2.7,0.0,10.3,1.2,0.0,6.7,.464,15.1,0.0,0.1,.096
1.000,18.2,0.0,-6.6,-1.6,22.5,0.0,.000,Joe Harris,-5.0,0.0,0.0,3.4,0.0,20.0,11.3,.375,15.1,0.0,0.0,-0.032
.615,8.9,0.5,0.5,-0.3,8.8,1.8,.171,Wesley Matthews,0.8,1.1,1.9,10.9,1.5,7.8,4.9,.532,17.2,1.6,3.7,.067
.308,10.1,1.8,0.9,-0.3,20.3,2.6,.252,Dirk Nowitzki,1.2,2.4,4.2,19.0,1.1,6.4,11.4,.555,25.5,1.7,6.8,.138
.312,20.3,0.6,-0.9,0.2,11.1,1.7,.258,Raymond Felton,-1.1,1.8,1.0,11.9,1.6,13.7,6.5,.502,18.4,0.6,2.7,.059
.364,29.3,0.6,-0.1,-1.0,8.9,1.4,.266,Deron Williams,0.9,1.0,2.2,14.6,1.5,14.8,5.0,.530,22.0,1.0,3.7,.083
.006,9.7,0.9,1.4,2.2,25.7,2.7,.587,Zaza Pachulia,-0.8,13.7,3.4,16.2,1.6,16.8,19.7,.550,16.2,1.7,6.0,.145
.386,16.0,1.0,1.9,0.3,15.6,1.6,.209,Chandler Parsons,1.6,1.8,2.6,16.2,1.3,11.8,8.7,.589,20.5,1.8,4.3,.114
.366,31.5,0.1,-1.2,-2.8,8.3,0.7,.135,J.J. Barea,1.6,1.7,2.1,15.4,0.8,13.0,5.0,.536,23.8,0.3,2.8,.082
.422,14.5,0.8,0.3,0.4,10.3,1.3,.374,Devin Harris,-0.1,1.5,1.2,13.1,2.4,13.2,5.9,.559,17.9,0.7,2.5,.095
.054,7.2,2.0,-0.3,1.0,20.9,1.3,.480,Dwight Powell,-1.3,9.3,1.8,16.8,1.8,10.0,15.1,.557,18.4,0.4,3.1,.151
.526,6.2,1.9,-4.6,-1.8,21.1,0.8,.073,Charlie Villanueva,-2.8,4.0,-0.6,11.9,1.4,8.4,12.5,.473,25.3,-0.4,0.2,.016
.474,6.8,3.2,-1.2,1.3,19.3,0.8,.314,Justin Anderson,-2.5,3.1,0.3,12.3,1.5,10.8,11.2,.522,15.8,0.1,1.1,.083
.000,12.5,2.9,4.3,2.2,29.1,0.7,.294,David Lee,2.1,15.2,1.5,24.0,1.2,14.8,22.2,.660,20.0,0.7,2.1,.237
.013,3.9,7.6,1.1,3.7,22.6,0.7,.590,Salah Mejri,-2.6,11.4,0.6,16.8,1.0,19.0,17.0,.636,14.0,0.3,1.3,.156
.007,1.5,5.9,-3.5,-0.6,23.7,0.5,.269,JaVale McGee,-2.9,15.8,0.6,19.9,0.7,12.3,19.7,.574,21.1,-0.1,1.1,.146
.333,1.2,3.0,-2.6,0.2,18.8,0.3,.438,Jeremy Evans,-2.8,4.8,0.3,12.6,1.2,10.9,11.8,.620,11.7,0.0,0.6,.119
.271,7.6,0.0,-7.4,-2.4,10.2,0.1,.129,John Jenkins,-5.0,2.3,-0.2,7.2,0.8,12.9,6.3,.466,20.1,-0.3,-0.1,-0.033
.388,9.5,0.6,0.2,-0.7,7.7,1.2,.174,Gary Harris,0.9,2.4,2.8,12.7,2.0,10.6,5.0,.566,16.5,1.3,4.0,.079
.331,14.4,1.3,-0.1,-0.4,20.0,1.9,.273,Will Barton,0.3,2.7,2.4,16.0,1.5,11.2,11.2,.535,23.0,1.1,4.3,.088
.256,29.0,1.4,-4.3,-1.2,10.9,1.2,.231,Emmanuel Mudiay,-3.1,1.7,-3.3,9.9,1.6,17.9,6.2,.437,25.7,-1.2,-2.1,-0.049
.341,11.8,0.8,1.2,-1.8,14.0,0.9,.617,Danilo Gallinari,2.9,3.1,5.5,19.0,1.1,8.0,8.5,.582,23.0,1.5,6.3,.165
.140,18.1,2.3,4.8,2.2,24.7,2.2,.317,Nikola Jokic,2.6,11.4,4.5,21.5,2.3,13.2,17.9,.582,19.9,3.0,6.7,.185
.003,8.1,2.9,0.9,-0.1,23.0,1.5,.355,Kenneth Faried,1.0,15.1,4.0,21.0,0.9,11.2,19.0,.577,21.0,1.2,5.5,.156
.239,10.0,2.6,-0.3,0.8,15.4,1.3,.108,Darrell Arthur,-1.2,6.2,1.0,12.5,1.8,11.4,10.7,.514,16.7,0.6,2.3,.072
.508,15.6,1.2,-4.1,-1.6,9.4,0.4,.141,Randy Foye,-2.5,1.6,-0.5,7.8,1.2,14.1,5.4,.457,16.8,-0.6,0.0,-0.002
.139,9.1,1.2,-2.3,-1.4,23.1,0.7,.182,Joffrey Lauvergne,-0.9,8.1,1.6,15.7,0.6,11.6,15.4,.567,19.5,-0.1,2.3,.105
.469,27.3,0.4,-3.1,-1.9,10.4,0.4,.114,Jameer Nelson,-1.2,2.0,0.1,9.5,1.2,17.0,6.2,.464,16.4,-0.3,0.5,.024
.467,32.0,0.2,-0.5,-3.3,8.4,0.3,.410,D.J. Augustin,2.8,0.5,1.6,18.0,1.9,16.6,4.4,.601,21.5,0.3,1.9,.139
.012,12.3,6.5,-1.3,2.8,22.7,0.9,.409,Jusuf Nurkic,-4.1,12.9,-0.5,16.0,2.2,16.1,17.7,.460,27.2,0.1,0.4,.031
.252,5.1,3.0,-2.6,0.2,10.8,0.3,.217,JaKarr Sampson,-2.8,3.7,0.1,9.3,1.3,13.1,7.2,.532,13.5,-0.1,0.4,.045
.839,14.9,0.9,-2.7,-0.3,14.2,0.3,.000,Mike Miller,-2.5,1.8,0.1,6.5,1.7,21.5,7.9,.508,9.3,-0.1,0.3,.040
.571,7.0,1.6,-2.8,-1.1,8.5,0.1,.243,Axel Toupane,-1.7,2.9,0.2,7.1,1.2,7.2,5.6,.490,12.0,-0.1,0.3,.049
.000,8.7,3.2,-3.0,0.2,24.0,0.4,.541,J.J. Hickson,-3.2,7.9,0.1,15.8,1.6,10.6,15.8,.508,21.6,-0.1,0.5,.077
.485,7.8,1.4,-4.3,0.1,12.3,0.2,.212,Kostas Papanikolaou,-4.5,3.0,-0.4,6.0,2.2,22.5,7.5,.464,13.9,-0.2,-0.1,-0.022
.810,5.4,0.0,-4.3,-3.4,5.5,0.0,.381,Sean Kilpatrick,-0.9,2.7,0.0,8.0,1.2,14.0,4.1,.551,15.2,0.0,0.1,.037
1.000,18.3,0.0,-9.1,-1.9,16.1,0.0,.000,Erick Green,-7.2,0.0,0.0,0.9,0.0,0.0,7.9,.000,6.2,0.0,0.0,-0.082
.315,11.0,0.6,0.7,0.5,12.4,2.5,.287,Marcus Morris,0.2,3.3,2.9,12.7,1.2,11.6,7.7,.531,18.4,2.0,5.4,.091
.384,7.8,0.5,1.1,0.6,8.6,2.7,.238,Kentavious Caldwell-Pope,0.6,2.6,2.6,12.4,2.0,9.0,5.5,.521,18.2,2.2,5.3,.092
.006,4.4,3.2,-0.5,1.6,34.2,5.5,.553,Andre Drummond,-2.1,15.6,2.0,21.2,2.3,10.5,24.5,.499,24.1,1.0,7.4,.133
.268,36.3,0.3,2.3,-1.6,9.1,1.9,.271,Reggie Jackson,3.9,2.5,4.9,19.6,1.2,13.8,5.7,.535,29.1,2.6,6.9,.136
.342,10.8,0.5,-2.6,0.5,16.7,1.9,.170,Stanley Johnson,-3.1,3.6,-1.3,8.7,1.6,15.0,9.9,.460,19.6,-0.2,0.6,.018
.423,6.1,1.4,0.7,0.1,14.5,1.5,.215,Ersan Ilyasova,0.6,7.3,1.8,14.1,1.3,9.6,10.7,.530,18.7,1.0,3.3,.111
.819,5.6,0.9,0.0,0.0,16.1,1.3,.142,Anthony Tolliver,0.0,3.1,1.5,10.2,1.0,7.4,9.3,.543,12.4,0.7,2.8,.100
.005,6.6,3.2,-0.2,1.1,22.5,1.7,.430,Aron Baynes,-1.3,11.9,2.4,17.8,0.9,12.8,17.0,.563,18.5,0.6,4.1,.158
.629,29.5,0.4,-3.5,-1.8,9.2,0.8,.083,Steve Blake,-1.8,1.0,0.3,9.8,1.2,24.6,4.9,.510,14.6,-0.4,1.1,.053
.253,12.9,1.0,2.3,0.4,18.0,0.9,.259,Tobias Harris,1.9,2.9,2.3,18.2,1.0,7.2,10.2,.577,20.2,1.0,3.3,.174
.541,9.2,0.4,0.0,0.0,14.3,0.4,.153,Reggie Bullock,0.0,3.4,0.8,12.0,1.2,7.1,8.6,.583,11.4,0.2,1.2,.134
.538,25.7,0.4,-1.1,-1.5,11.2,0.4,.266,Brandon Jennings,0.3,1.3,0.4,13.1,1.3,12.1,6.0,.491,19.0,0.1,0.8,.094
.382,10.9,0.2,-3.6,-1.6,11.9,0.3,.305,Darrun Hilliard,-2.0,1.4,0.2,10.7,1.2,11.3,6.4,.511,19.1,-0.2,0.5,.066
.185,20.9,0.0,-5.1,-2.0,9.3,0.1,.611,Spencer Dinwiddie,-3.1,2.6,0.0,8.9,1.0,9.3,5.8,.423,20.7,-0.1,0.1,.028
.000,1.4,9.5,2.2,5.0,15.4,0.2,.800,Joel Anthony,-2.8,8.8,0.2,14.1,1.1,12.9,11.9,.666,7.0,0.1,0.4,.177
.450,11.3,0.0,-4.1,-4.2,10.6,0.0,.200,Jodie Meeks,0.1,2.4,0.1,13.5,0.0,4.4,6.3,.506,23.1,0.0,0.1,.107
.900,0.0,0.0,-4.6,-3.3,3.2,0.0,.200,Justin Harper,-1.3,0.0,0.0,6.9,1.4,15.5,1.6,.597,16.0,0.0,0.0,.039
.315,29.0,3.0,5.8,3.9,23.0,5.1,.402,Draymond Green,2.0,5.5,6.0,19.3,2.0,21.2,14.7,.587,18.8,5.5,11.1,.190
.554,33.7,0.4,12.5,0.1,13.6,4.1,.250,Stephen Curry,12.4,2.9,13.8,31.5,3.0,12.9,8.6,.669,32.6,9.8,17.9,.318
.469,9.8,1.4,0.7,-2.2,10.3,2.6,.159,Klay Thompson,2.9,1.5,5.5,18.6,1.1,8.5,6.2,.597,26.3,1.8,8.0,.144
.338,7.8,0.4,-0.2,-0.6,12.4,1.9,.212,Harrison Barnes,0.4,4.3,3.1,12.3,1.0,7.6,8.6,.559,15.9,0.9,4.9,.116
.418,16.3,0.8,1.6,1.3,12.4,2.1,.226,Andre Iguodala,0.3,3.4,2.3,12.2,2.0,16.3,8.2,.565,12.1,1.6,4.4,.122
