3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.032,11.9,0.0,-4.2,0.3,15.6,0.1,.452,Viktor Khryapa,-4.5,6.2,-0.1,9.7,2.9,13.9,10.7,.431,18.2,-0.1,0.0,.020
.522,4.0,0.0,-10.7,-6.6,2.6,0.0,.087,Thomas Gardner,-4.1,7.3,-0.1,4.4,0.0,14.3,5.0,.440,27.4,-0.1,-0.1,-0.128
.667,5.7,7.8,-6.8,-1.2,15.6,0.0,.000,Demetris Nichols,-5.6,0.0,-0.1,7.0,0.0,11.8,7.5,.433,25.1,0.0,0.0,-0.056
.067,0.0,7.1,-29.0,-4.7,5.3,0.0,.400,Shannon Brown,-24.3,5.0,-0.3,-11.8,2.3,22.1,5.1,.255,45.5,-0.2,-0.3,-0.592
.000,0.0,0.0,-24.7,-7.1,12.3,0.0,.250,Cedric Simmons,-17.6,5.7,-0.2,-8.7,0.0,18.4,8.9,.225,25.3,-0.1,-0.1,-0.362
.219,37.3,2.1,11.2,2.3,17.8,4.6,.470,LeBron James,9.0,4.9,10.7,29.1,2.4,11.4,11.1,.568,33.5,10.1,15.2,.242
.001,8.5,4.3,-0.1,1.2,22.2,3.2,.276,Zydrunas Ilgauskas,-1.3,13.1,2.9,18.7,0.8,12.0,17.5,.522,22.9,1.1,6.1,.131
.576,13.1,0.6,0.0,-1.1,6.9,1.4,.226,Daniel Gibson,1.0,1.9,2.7,11.7,1.4,12.9,4.3,.592,15.1,0.9,4.1,.111
.275,16.1,0.3,-2.2,-0.4,13.2,1.7,.267,Devin Brown,-1.8,4.1,0.6,11.3,1.6,14.3,8.5,.494,17.8,-0.1,2.4,.064
.006,5.4,1.5,-4.2,0.0,23.0,2.1,.289,Drew Gooden,-4.2,8.3,-0.1,12.5,1.2,13.4,15.4,.487,19.7,-0.9,2.0,.060
.760,15.1,0.1,-2.2,-3.1,5.9,0.7,.077,Damon Jones,0.9,0.4,2.4,11.3,0.8,8.8,3.1,.582,14.0,-0.1,3.0,.108
.007,6.3,1.6,-1.6,1.6,23.6,1.9,.278,Anderson Varejao,-3.2,11.2,0.5,12.0,1.5,15.1,17.2,.485,13.4,0.1,2.4,.086
.264,13.1,0.7,-2.3,-0.1,11.3,1.5,.226,Larry Hughes,-2.2,2.5,-0.4,11.6,2.6,12.0,6.7,.467,22.4,-0.1,1.1,.042
.283,11.2,0.4,-5.1,-1.4,9.2,0.9,.191,Sasha Pavlovic,-3.6,3.3,-0.8,7.2,1.3,11.2,6.1,.434,18.8,-0.9,0.2,.006
.351,23.3,1.9,0.3,0.6,11.5,0.9,.231,Delonte West,-0.3,2.5,0.8,14.1,1.9,17.1,6.9,.541,16.8,0.5,1.7,.104
.285,3.4,0.8,-3.1,-0.1,13.2,0.8,.165,Ira Newble,-3.0,7.0,0.1,10.0,2.2,15.5,10.0,.522,14.0,-0.2,0.9,.067
.012,5.6,2.2,-2.1,-0.5,16.4,0.6,.406,Joe Smith,-1.7,10.5,0.9,14.9,0.8,9.9,13.4,.547,17.4,0.0,1.5,.128
.000,3.3,5.0,-0.1,3.8,21.2,1.0,.543,Ben Wallace,-3.8,11.3,0.2,12.4,1.8,15.2,16.1,.463,9.3,0.3,1.2,.097
.249,10.4,1.0,-4.7,-1.5,13.3,0.5,.196,Wally Szczerbiak,-3.2,3.6,0.0,10.3,0.9,8.1,8.3,.451,20.2,-0.4,0.5,.044
.021,3.1,4.2,-1.2,1.6,17.7,0.7,1.234,Dwayne Jones,-2.9,16.2,0.5,11.1,1.1,19.0,16.9,.538,8.6,0.1,1.2,.121
.053,19.1,1.0,-7.4,-0.2,6.2,0.3,.579,Eric Snow,-7.2,1.4,-0.4,3.1,1.7,17.3,3.7,.231,8.6,-0.4,-0.1,-0.021
.261,14.1,0.4,-7.6,-2.9,7.0,0.2,.207,Shannon Brown,-4.7,2.5,-0.5,8.1,2.4,13.6,4.7,.433,29.2,-0.3,-0.2,-0.052
.523,4.9,4.5,-4.1,0.2,15.8,0.2,.205,Donyell Marshall,-4.3,6.4,-0.1,8.4,0.7,11.1,11.0,.427,15.7,-0.1,0.1,.039
.000,0.0,5.8,-9.3,1.6,17.3,0.1,1.333,Cedric Simmons,-10.9,8.1,-0.2,2.4,1.6,29.6,12.6,.210,9.0,-0.1,-0.1,-0.070
.929,0.0,0.0,-11.8,-5.6,6.9,0.0,.000,Billy Thomas,-6.2,0.0,-0.1,0.1,1.6,17.6,3.4,.429,22.7,-0.1,-0.1,-0.112
.375,0.0,0.0,-31.6,-8.3,8.4,0.0,.000,Demetris Nichols,-23.3,0.0,-0.2,-20.8,0.0,20.0,4.1,.125,32.4,-0.1,-0.2,-0.615
.000,12.7,6.6,-6.6,1.0,9.8,0.0,.000,Kaniel Dickens,-7.6,0.0,0.0,6.6,0.0,0.0,4.7,.333,11.3,0.0,0.0,.023
.000,0.0,0.0,-19.7,-7.1,11.8,0.0,.500,Lance Allred,-12.6,0.0,0.0,-1.0,0.0,0.0,5.7,.307,22.1,0.0,0.0,-0.125
.167,17.8,1.9,5.2,0.9,22.8,4.0,.414,Dirk Nowitzki,4.2,4.1,8.9,24.6,1.0,9.3,13.8,.585,28.8,5.0,12.9,.223
.168,10.6,0.9,0.8,-0.5,16.7,3.2,.308,Josh Howard,1.3,5.2,4.8,18.3,1.1,7.5,11.2,.534,25.9,1.9,8.0,.140
.360,17.5,0.5,2.7,-1.0,7.7,2.5,.221,Jason Terry,3.7,1.4,6.1,17.8,1.8,7.7,4.7,.574,21.7,3.1,8.6,.160
.000,5.4,4.4,3.4,3.1,21.2,2.8,.527,Erick Dampier,0.4,14.1,3.3,15.3,0.7,19.0,17.8,.645,11.2,2.4,6.0,.165
.008,6.1,2.3,-1.0,0.0,16.3,1.9,.400,Brandon Bass,-1.0,9.2,2.4,15.9,0.8,12.4,12.9,.564,19.8,0.4,4.3,.132
.350,16.7,0.5,-1.3,-1.7,7.9,1.1,.281,Jerry Stackhouse,0.4,2.8,1.2,13.3,1.1,12.7,5.4,.523,22.4,0.2,2.3,.077
.181,28.6,0.1,1.7,-0.9,7.0,1.3,.506,Devin Harris,2.5,1.7,2.6,18.0,2.5,16.4,4.4,.592,22.3,1.1,3.9,.158
.311,41.1,0.8,5.1,2.6,16.8,1.7,.221,Jason Kidd,2.4,4.3,1.6,18.4,3.3,23.2,10.7,.536,16.1,1.8,3.3,.157
.644,10.8,0.6,-0.3,1.1,13.8,1.0,.078,Eddie Jones,-1.3,2.3,0.1,7.6,1.5,13.5,8.3,.473,10.9,0.4,1.1,.058
.000,4.2,5.2,2.7,3.8,19.9,1.5,.348,DeSagana Diop,-1.1,14.8,1.0,13.4,1.2,24.1,17.5,.596,9.1,1.1,2.6,.137
.329,6.3,1.2,-2.9,0.3,14.9,1.0,.164,Devean George,-3.2,4.1,-0.3,7.0,1.2,9.8,9.6,.437,14.0,-0.2,0.7,.039
.050,8.2,0.2,-3.4,0.1,8.0,0.4,.025,Trenton Hassell,-3.5,2.8,-0.1,4.7,1.0,14.8,5.5,.470,9.6,-0.2,0.3,.031
.318,20.6,0.2,-3.2,-1.8,10.5,0.5,.206,J.J. Barea,-1.5,1.0,0.0,11.7,1.6,15.9,5.9,.515,22.3,-0.1,0.5,.052
.000,6.9,0.4,-4.9,0.5,19.0,0.4,.219,Juwan Howard,-5.4,7.1,-0.3,4.1,0.8,19.5,13.3,.406,11.5,-0.3,0.1,.016
.000,6.7,2.2,-1.1,1.0,14.8,0.4,.182,Malik Allen,-2.2,8.6,0.3,9.1,0.6,15.4,11.8,.540,11.8,0.1,0.7,.096
.214,11.4,1.7,-2.6,-0.3,10.8,0.2,.214,Antoine Wright,-2.4,3.4,0.0,9.0,0.6,19.3,7.2,.566,15.1,0.0,0.2,.056
.298,14.3,0.4,-4.2,-3.1,8.5,0.1,.070,Tyronn Lue,-1.1,0.0,0.2,9.2,0.0,7.8,4.4,.545,17.3,-0.1,0.3,.078
.296,7.4,1.0,-13.1,-3.5,4.4,0.0,.222,Maurice Ager,-9.6,1.6,-0.3,-4.4,0.0,9.2,3.0,.253,19.8,-0.2,-0.3,-0.181
.000,0.0,0.0,-22.0,-5.3,29.0,0.0,2.167,Jamaal Magloire,-16.8,4.4,-0.2,-1.9,2.0,37.4,17.1,.512,32.3,-0.1,-0.1,-0.234
.000,0.0,0.0,-17.5,-9.4,24.9,0.0,.000,Nick Fazekas,-8.1,13.3,0.0,13.8,0.0,0.0,19.3,.400,25.9,0.0,0.0,.021
.177,27.4,0.2,1.6,-1.9,6.1,2.8,.512,Allen Iverson,3.5,1.5,8.9,20.9,2.2,11.4,3.8,.567,26.7,3.1,11.6,.163
.111,16.1,1.0,1.6,-0.6,14.9,3.0,.398,Carmelo Anthony,2.2,7.0,5.2,21.1,1.7,12.7,11.0,.568,30.2,2.6,8.2,.140
.031,12.9,7.3,4.8,6.6,31.1,5.9,.318,Marcus Camby,-1.8,9.2,2.6,17.2,1.5,14.0,20.3,.498,13.0,4.7,8.5,.148
.016,6.3,2.8,0.1,1.6,17.5,3.0,.303,Kenyon Martin,-1.5,5.4,2.0,14.7,2.0,10.3,11.6,.553,17.4,1.1,5.0,.111
.271,27.4,1.0,-0.6,0.1,9.4,2.2,.179,Anthony Carter,-0.7,1.5,1.6,12.8,2.6,19.5,5.5,.531,13.8,0.7,3.8,.092
.420,7.5,0.7,-0.6,-1.7,13.5,1.6,.323,Linas Kleiza,1.1,5.4,3.1,14.4,1.1,10.6,9.5,.585,18.9,0.7,4.7,.119
.399,7.8,1.7,1.4,1.3,14.3,2.0,.242,Eduardo Najera,0.2,7.5,2.1,12.1,2.0,12.7,11.0,.570,11.9,1.4,4.1,.118
.579,14.7,0.6,1.2,-2.7,8.1,1.3,.264,J.R. Smith,3.9,3.3,2.5,18.1,2.1,13.0,5.8,.603,25.8,1.2,3.7,.126
.493,9.3,0.4,-3.4,-2.1,7.6,0.3,.231,Yakhouba Diawara,-1.3,4.7,0.5,8.1,0.7,9.8,6.2,.518,12.8,-0.2,0.7,.065
.648,18.7,0.2,-4.0,-2.9,8.4,0.2,.074,Chucky Atkins,-1.1,0.9,0.1,8.9,1.2,7.4,4.8,.449,16.4,-0.2,0.3,.040
.014,7.8,3.7,-3.0,1.6,22.8,0.4,.690,Nene Hilario,-4.6,12.4,-0.1,11.1,1.6,18.5,17.7,.459,18.1,-0.1,0.3,.052
.359,6.9,0.3,-4.4,-2.2,12.9,0.2,.438,Bobby Jones,-2.2,5.5,0.1,8.5,1.1,15.5,9.3,.550,17.3,-0.1,0.3,.071
.217,6.6,0.0,-3.6,-0.3,7.0,0.1,.087,Mike Wilks,-3.3,3.6,0.0,6.4,2.0,17.3,5.3,.503,10.1,0.0,0.1,.032
.000,0.0,3.6,-10.4,-3.8,16.8,0.1,.714,Steven Hunter,-6.6,9.2,0.0,8.6,0.0,16.0,13.1,.530,15.5,-0.3,0.1,.043
.395,7.7,0.8,-14.5,-3.3,10.6,0.1,.211,Von Wafer,-11.2,1.2,-0.5,-1.6,1.1,20.9,6.0,.325,24.8,-0.3,-0.4,-0.231
.000,0.0,10.8,-6.9,3.1,19.3,0.1,2.000,Jelani McCoy,-10.0,3.3,-0.1,2.6,0.0,68.0,11.5,.798,7.6,0.0,0.0,-0.036
.333,13.6,0.0,-6.5,-1.3,21.2,0.0,.444,Taurean Green,-5.2,0.0,0.0,8.8,1.6,15.7,10.8,.465,18.1,0.0,0.0,.020
.155,16.5,1.0,1.6,0.6,12.9,3.2,.256,Tayshaun Prince,1.0,4.8,4.3,15.6,0.9,8.0,8.8,.516,19.9,2.5,7.5,.133
.390,34.7,0.5,6.1,-0.7,8.1,3.4,.498,Chauncey Billups,6.8,2.0,10.2,23.6,2.2,13.0,5.0,.619,23.0,5.2,13.5,.257
.137,22.3,0.3,2.5,-0.4,7.9,2.9,.215,Richard Hamilton,2.9,3.7,4.8,18.2,1.7,10.5,5.8,.552,24.5,2.8,7.7,.152
.362,9.7,4.3,4.0,3.4,21.8,5.1,.172,Rasheed Wallace,0.6,4.3,2.5,17.2,2.1,8.4,13.0,.523,20.5,3.6,7.6,.155
.003,6.2,1.8,1.1,2.4,24.3,4.3,.260,Antonio McDyess,-1.3,10.6,2.4,14.1,1.5,10.1,17.4,.511,15.3,1.8,6.7,.141
.002,4.2,4.2,1.0,1.5,17.4,2.9,.605,Jason Maxiell,-0.5,11.9,3.4,16.7,0.7,11.2,14.6,.576,17.0,1.4,6.3,.171
.385,8.1,0.4,-0.8,-0.7,13.3,1.9,.119,Jarvis Hayes,-0.1,3.2,1.0,13.0,2.0,8.1,8.3,.520,21.1,0.4,2.9,.108
.042,23.9,0.4,-1.1,0.5,10.8,1.6,.408,Rodney Stuckey,-1.6,3.5,0.4,13.8,2.5,14.8,7.1,.484,23.1,0.3,2.0,.090
.199,8.1,0.7,-1.6,0.6,12.5,1.4,.361,Arron Afflalo,-2.3,4.4,0.5,10.2,1.8,10.9,8.4,.494,15.2,0.1,1.9,.092
.000,5.9,8.5,4.3,5.7,23.2,1.9,.333,Amir Johnson,-1.4,13.5,1.1,17.5,1.7,17.1,18.4,.584,14.1,1.2,3.0,.190
.194,31.0,0.2,-2.0,-0.9,8.0,0.4,.266,Ronald Murray,-1.0,4.5,-0.2,13.3,2.1,16.6,6.2,.457,25.3,0.0,0.3,.036
.337,23.1,0.0,-2.7,-2.8,10.8,0.2,.071,Juan Dixon,0.1,2.9,0.1,12.4,0.0,15.8,6.9,.544,23.2,0.0,0.3,.068
