3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.390,11.3,2.3,-1.6,0.1,16.6,1.4,.231,P.J. Washington,-1.7,3.5,0.5,12.4,1.5,12.5,9.8,.547,18.6,0.2,2.0,.054
.157,11.3,1.7,-0.6,-0.8,21.2,1.2,.374,Cody Zeller,0.2,12.6,2.4,18.8,1.5,11.9,16.7,.576,20.8,0.5,3.6,.129
.418,16.6,1.3,-2.3,-1.3,12.6,0.6,.205,Malik Monk,-1.0,2.4,0.1,12.7,1.1,12.6,7.3,.530,22.9,-0.1,0.7,.028
.000,7.8,4.4,-2.5,-0.7,20.7,0.9,.543,Bismack Biyombo,-1.8,12.3,1.5,16.1,0.5,12.2,16.3,.570,16.8,-0.1,2.4,.113
.372,15.7,0.9,-2.1,1.0,15.1,0.8,.314,Cody Martin,-3.1,4.4,0.2,10.5,2.2,15.7,9.6,.505,13.6,0.0,1.0,.052
.557,7.8,2.5,-1.2,0.4,13.2,0.6,.238,Marvin Williams,-1.6,2.0,0.8,11.8,1.6,9.7,7.4,.593,14.0,0.2,1.5,.087
.275,11.7,0.3,-6.8,-0.9,14.0,0.4,.217,Dwayne Bacon,-5.9,2.3,-1.2,6.1,1.7,12.2,7.9,.419,19.5,-0.8,-0.8,-0.053
.605,18.3,1.5,-1.9,0.9,16.8,0.4,.123,Nicolas Batum,-2.7,5.2,0.2,9.2,1.7,20.5,10.8,.463,9.4,0.0,0.6,.055
.158,13.5,1.7,0.1,-0.5,27.5,0.4,.424,Willy Hernangómez,0.6,12.1,0.4,19.2,1.3,15.4,19.5,.576,22.9,0.2,0.8,.107
.440,11.1,2.0,-1.0,0.5,10.0,0.2,.250,Caleb Martin,-1.6,3.3,0.3,12.0,1.9,13.9,6.5,.595,15.0,0.1,0.5,.081
.343,6.8,0.9,-3.3,0.0,19.4,0.2,.243,Jalen McDaniels,-3.3,5.4,0.2,10.7,1.4,12.4,12.1,.574,13.3,-0.1,0.5,.078
.321,9.5,1.7,-6.9,-1.6,18.4,0.1,.170,Michael Kidd-Gilchrist,-5.3,5.9,-0.2,6.1,0.0,10.9,11.9,.421,17.6,-0.2,-0.1,-0.029
.571,3.9,0.0,-12.6,1.7,0.0,0.0,.286,Joe Chealey,-14.3,0.0,-0.2,-2.8,6.1,20.2,0.0,.127,13.2,-0.1,-0.1,-0.189
.404,21.7,1.3,2.5,-0.8,13.8,2.2,.279,Zach LaVine,3.3,2.1,1.8,19.5,2.0,13.3,7.7,.568,31.7,2.4,4.0,.092
.361,27.1,0.4,-1.2,-0.2,11.0,1.7,.220,Tomáš Satoranský,-1.0,4.3,1.8,13.5,2.1,17.7,7.5,.533,16.7,0.4,3.5,.090
.475,16.5,0.3,-2.8,-1.6,14.0,1.4,.163,Coby White,-1.2,1.8,-0.4,11.9,1.4,11.4,7.6,.506,24.4,-0.3,0.9,.026
.369,11.3,1.4,-1.1,0.2,16.1,2.1,.120,Thaddeus Young,-1.4,6.2,-0.2,13.3,2.8,13.9,10.9,.521,19.7,0.4,1.9,.058
.536,7.6,1.5,-0.5,-0.8,19.7,1.6,.259,Lauri Markkanen,0.2,4.2,1.1,14.3,1.4,11.0,11.6,.560,21.1,0.5,2.6,.084
.327,19.4,1.3,-0.6,3.1,14.9,2.0,.158,Kris Dunn,-3.7,1.9,0.3,12.1,3.8,15.7,8.1,.510,14.6,0.4,2.3,.085
.085,6.0,2.7,-2.4,-0.3,24.6,1.6,.443,Wendell Carter,-2.1,11.6,1.7,15.5,1.3,14.9,17.8,.590,16.4,-0.1,3.3,.127
.627,14.3,0.3,-2.8,-0.1,11.2,0.7,.173,Ryan Arcidiacono,-2.7,2.3,0.7,9.0,1.4,13.5,6.5,.551,12.5,-0.2,1.4,.070
.000,5.2,8.7,-1.3,1.5,10.3,0.8,.448,Daniel Gafford,-2.8,9.0,1.1,16.2,1.0,15.3,9.6,.686,13.3,0.1,1.8,.146
.578,8.5,4.4,-1.1,-0.2,12.9,0.5,.150,Luke Kornet,-0.9,4.1,0.5,12.7,0.9,6.6,8.3,.539,16.3,0.1,1.1,.091
.217,7.4,1.3,-2.6,0.1,19.8,0.7,.446,Chandler Hutchison,-2.7,3.6,0.0,12.4,2.5,11.4,11.3,.521,19.1,-0.1,0.7,.060
.578,14.2,1.2,-0.5,0.2,15.5,0.6,.034,Denzel Valentine,-0.7,1.9,-0.1,13.0,2.6,9.8,8.4,.511,23.3,0.2,0.5,.048
.255,15.3,3.7,2.8,2.4,15.3,0.8,.303,Shaquille Harrison,0.4,4.8,0.8,17.8,3.4,9.2,9.8,.559,18.1,0.6,1.5,.153
.037,5.7,0.5,-3.0,-1.6,14.1,0.3,.426,Cristiano Felício,-1.4,15.0,0.7,12.8,1.2,21.9,14.6,.671,9.1,-0.1,1.0,.126
.443,11.9,1.7,1.0,0.2,12.3,0.4,.193,Otto Porter,0.9,4.1,0.4,15.8,2.2,6.8,8.0,.550,21.0,0.3,0.8,.112
.536,5.0,0.0,-4.1,-1.0,3.1,0.1,.143,Adam Mokoka,-3.1,6.6,0.1,8.2,1.7,6.3,4.9,.538,12.1,-0.1,0.2,.073
.333,0.0,0.0,4.4,-1.0,0.0,0.0,.333,Max Strus,5.4,17.5,0.0,30.7,0.0,0.0,9.2,.727,24.4,0.0,0.0,.317
.235,15.1,0.3,-1.8,-2.1,7.5,0.3,.246,Collin Sexton,0.3,3.1,2.2,16.3,1.5,11.6,5.3,.560,27.2,0.1,2.5,.057
.527,11.6,0.7,-2.6,-0.9,11.3,0.5,.154,Cedi Osman,-1.6,2.2,1.1,10.7,1.4,12.3,6.7,.552,16.6,-0.3,1.6,.040
.423,18.5,0.2,-5.6,-2.9,5.2,0.0,.103,Darius Garland,-2.7,1.6,-1.3,8.5,1.1,17.1,3.4,.498,20.7,-1.7,-1.3,-0.035
.536,15.4,0.9,2.1,-0.6,31.1,1.2,.301,Kevin Love,2.6,3.3,2.5,17.9,0.9,14.5,17.1,.599,23.1,1.8,3.8,.102
.041,10.5,2.5,-1.5,-1.3,22.9,1.1,.286,Tristan Thompson,-0.2,14.5,2.0,16.8,0.9,14.0,18.6,.540,18.3,0.2,3.1,.085
.369,12.3,1.3,1.8,0.3,23.1,1.1,.172,Larry Nance,1.4,7.9,2.8,17.3,1.9,11.5,15.4,.608,15.2,1.4,3.9,.128
.375,13.9,1.0,-3.7,-0.6,13.5,0.6,.240,Kevin Porter,-3.2,2.1,-0.3,10.8,1.9,16.7,7.7,.535,20.5,-0.5,0.3,.011
.520,29.0,0.2,-5.2,-1.6,7.8,0.1,.211,Matthew Dellavedova,-3.6,2.4,0.1,8.1,1.2,23.6,5.1,.463,13.0,-0.7,0.2,.010
.488,17.0,1.0,2.7,-1.4,8.1,0.1,.264,Jordan Clarkson,4.1,3.5,1.4,18.6,1.2,9.7,5.8,.581,25.9,0.8,1.5,.108
.380,3.3,1.2,-5.3,-0.9,14.4,0.3,.181,Alfonzo McKinnie,-4.4,6.9,-0.2,8.7,1.9,12.3,10.6,.493,15.2,-0.5,0.2,.014
.258,15.2,6.7,1.1,2.3,22.3,0.5,.275,John Henson,-1.1,8.5,0.4,16.9,1.9,13.5,15.4,.539,16.1,0.3,0.9,.109
.385,11.4,1.3,-2.3,-0.4,12.8,0.2,.427,Dante Exum,-1.9,2.5,0.4,11.5,1.5,15.6,7.6,.592,14.4,0.0,0.5,.063
.744,18.0,0.7,-6.6,-2.8,7.9,0.0,.151,Brandon Knight,-3.9,1.4,-0.3,5.5,1.0,14.9,4.6,.431,19.1,-0.3,-0.3,-0.062
.133,10.8,4.2,-0.5,0.4,32.4,0.3,.371,Andre Drummond,-0.8,11.7,-0.1,21.1,2.6,19.2,22.0,.573,28.7,0.1,0.3,.054
.000,4.2,1.9,-3.2,-1.5,24.4,0.2,.264,Ante Žižić,-1.7,9.0,0.3,16.4,1.5,11.1,16.6,.597,17.5,-0.1,0.5,.106
.308,4.0,4.8,-1.2,0.5,25.3,0.1,.077,Dean Wade,-1.7,4.6,0.1,13.9,1.4,18.2,14.9,.744,9.9,0.0,0.2,.104
.000,4.5,0.0,2.4,-0.6,19.2,0.0,.600,Tyler Cook,3.0,12.6,0.2,23.8,1.4,7.3,15.9,.752,16.7,0.0,0.2,.244
.500,6.7,4.5,-0.3,5.0,17.7,0.0,.000,Matt Mooney,-5.3,0.0,0.0,8.1,5.1,0.0,8.8,.250,9.0,0.0,0.0,.006
.500,0.0,0.0,-25.9,-11.3,0.0,0.0,1.000,Malik Newman,-14.5,0.0,0.0,-11.3,0.0,25.8,0.0,.347,41.5,0.0,0.0,-0.503
,0.0,0.0,5.5,11.3,74.7,0.0,,Marques Bolden,-5.8,0.0,0.0,19.8,16.2,,37.0,,0.0,0.0,0.0,.282
,0.0,0.0,-6.3,-1.2,0.0,0.0,,J.P. Macura,-5.1,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.023
.580,6.8,1.7,-0.2,-0.1,12.3,1.6,.212,Dorian Finney-Smith,0.0,7.0,2.9,12.2,1.1,11.2,9.7,.597,12.7,0.9,4.5,.114
.574,10.2,0.2,0.4,-1.2,9.9,1.1,.191,Tim Hardaway,1.5,1.4,3.1,15.0,1.0,6.6,5.7,.581,21.7,1.1,4.2,.111
.442,45.3,0.5,8.4,1.1,24.7,2.3,.442,Luka Dončić,7.3,4.1,5.8,27.7,1.6,14.6,14.6,.584,37.0,4.7,8.1,.215
.614,6.2,3.9,0.6,0.2,15.5,1.7,.172,Maxi Kleber,0.5,6.2,2.9,13.8,0.6,8.7,11.0,.603,13.9,1.1,4.6,.131
.447,8.6,5.6,1.5,0.3,25.3,2.6,.282,Kristaps Porziņģis,1.2,5.9,1.7,19.3,1.1,8.5,15.8,.540,26.6,1.4,4.3,.129
.564,12.1,0.5,1.4,-0.7,8.0,0.9,.165,Seth Curry,2.0,1.9,3.4,16.2,1.2,9.5,5.0,.650,18.6,1.2,4.3,.144
.307,21.2,1.3,2.4,2.0,14.0,1.8,.236,Delon Wright,0.4,5.0,2.6,16.1,2.6,13.9,9.6,.563,14.8,1.6,4.3,.148
.170,7.7,1.8,1.4,1.0,14.7,1.1,.485,Dwight Powell,0.4,7.5,2.6,16.0,1.6,11.5,11.2,.677,12.7,0.9,3.7,.169
.309,26.9,0.3,-0.8,-0.9,11.3,0.7,.193,Jalen Brunson,0.1,2.3,1.6,15.0,1.0,13.6,6.9,.553,20.4,0.3,2.3,.108
.486,7.2,0.9,-2.9,-1.2,12.7,0.6,.141,Justin Jackson,-1.7,3.1,0.7,10.0,0.6,3.5,8.0,.498,15.8,-0.2,1.3,.066
.425,37.7,0.4,-1.0,-2.7,10.0,0.2,.101,J.J. Barea,1.8,2.7,0.5,14.9,0.5,15.8,6.4,.519,24.3,0.1,0.7,.084
.573,4.7,1.5,-0.5,1.6,7.4,0.4,.085,Courtney Lee,-2.1,2.2,0.3,10.9,2.5,11.4,4.9,.629,11.9,0.1,0.7,.098
.087,6.7,1.8,0.0,-1.7,30.5,0.5,.272,Boban Marjanović,1.7,16.8,0.8,24.5,1.0,11.8,23.7,.599,27.9,0.2,1.3,.184
.864,8.3,1.9,0.9,0.4,21.7,0.2,.136,Ryan Broekhoff,0.4,3.0,0.2,13.1,1.3,8.8,12.5,.568,16.3,0.1,0.4,.116
.022,9.6,5.9,3.2,2.3,30.7,0.3,.200,Willie Cauley-Stein,1.0,8.8,0.5,22.3,1.2,9.3,20.0,.684,14.7,0.2,0.8,.230
.429,5.0,2.4,-8.9,0.8,24.6,0.1,.286,Michael Kidd-Gilchrist,-9.7,4.5,-0.2,-0.1,1.4,43.2,14.7,.254,8.4,-0.1,-0.1,-0.055
.167,0.0,3.9,-8.3,0.7,14.0,0.0,.333,Antonius Cleveland,-8.9,0.0,-0.1,2.9,2.2,12.7,7.1,.363,15.3,0.0,0.0,-0.074
.000,0.0,0.0,-39.5,-15.1,0.0,0.0,.000,Josh Reaves,-24.4,0.0,0.0,-40.0,0.0,0.0,0.0,.000,42.8,0.0,0.0,-1.036
.233,34.3,1.9,7.6,2.3,26.9,3.2,.277,Nikola Jokić,5.4,8.2,6.0,25.0,1.8,15.7,17.6,.604,26.6,5.1,9.2,.209
.390,16.0,1.4,1.2,-0.1,16.8,2.1,.180,Will Barton,1.2,4.4,2.4,15.7,1.6,9.9,10.6,.549,20.0,1.5,4.5,.113
.359,22.7,0.8,1.1,-0.7,10.8,1.6,.209,Jamal Murray,1.8,2.6,2.5,17.5,1.8,11.8,6.7,.559,25.2,1.4,4.2,.111
.405,8.9,0.7,-2.4,0.4,8.6,1.7,.177,Gary Harris,-2.8,1.6,0.5,9.7,2.1,9.7,5.1,.519,15.1,-0.2,2.2,.059
.394,6.7,2.9,-0.4,-0.4,11.6,1.7,.308,Jerami Grant,-0.1,3.5,2.4,14.2,1.3,8.0,7.5,.585,17.8,0.7,4.0,.116
.298,23.3,1.1,0.1,-0.1,7.3,1.2,.128,Monte Morris,0.2,1.6,2.2,14.9,1.9,8.1,4.4,.537,17.2,0.8,3.4,.117
.282,9.5,2.4,0.6,0.0,17.9,1.4,.326,Paul Millsap,0.6,9.0,2.0,17.7,1.7,12.1,13.5,.598,20.3,0.7,3.4,.151
.016,20.0,3.4,2.2,2.0,23.9,1.3,.556,Mason Plumlee,0.2,11.0,1.7,19.1,1.6,18.9,17.4,.615,18.4,1.0,3.0,.162
.524,5.2,3.4,-2.3,0.1,13.8,0.9,.149,Torrey Craig,-2.4,6.1,0.8,10.4,1.0,9.0,10.0,.559,12.2,-0.1,1.7,.095
.535,9.1,0.7,-2.8,-0.6,10.1,0.7,.126,Malik Beasley,-2.2,1.3,-0.2,10.5,2.1,10.2,5.7,.511,20.6,-0.2,0.6,.037
.358,8.0,2.6,0.8,-0.7,24.3,0.9,.151,Michael Porter,1.4,8.8,1.0,18.5,1.5,10.3,16.5,.589,22.0,0.5,2.0,.141
.545,6.7,1.1,-5.2,-1.1,18.7,0.4,.227,Juan Hernangómez,-4.0,6.3,-0.2,6.9,0.6,12.9,12.5,.442,14.3,-0.3,0.1,.014
.308,17.5,2.0,-5.2,-0.8,11.9,0.2,.121,PJ Dozier,-4.4,2.4,-0.1,9.3,1.5,10.3,7.1,.449,19.8,-0.2,0.1,.019
.400,9.1,2.0,-4.5,-1.1,12.4,0.0,.267,Vlatko Čančar,-3.5,12.4,0.0,11.4,1.1,15.2,12.4,.507,19.1,0.0,0.1,.069
.000,6.6,2.2,-6.0,1.1,13.6,0.1,.000,Jarred Vanderbilt,-7.1,8.1,-0.1,7.2,3.6,50.0,10.9,.714,14.8,0.0,0.0,-0.035
.667,15.6,2.9,2.5,1.4,13.9,0.0,.667,Jordan McRae,1.0,3.5,0.1,16.7,3.1,0.0,8.7,.580,10.5,0.0,0.1,.208
.000,0.0,4.8,0.0,0.1,11.7,0.0,2.000,Keita Bates-Diop,0.0,0.0,0.1,15.8,0.0,0.0,5.9,.931,8.6,0.0,0.1,.218
.333,8.6,0.0,2.7,-1.6,26.2,0.0,.667,Noah Vonleh,4.3,19.6,0.1,22.0,0.0,34.0,22.9,1.031,15.0,0.0,0.1,.185
1.000,0.0,0.0,-61.2,-22.8,0.0,0.0,.000,Troy Daniels,-38.4,0.0,0.0,-40.8,0.0,0.0,0.0,.000,43.4,0.0,0.0,-1.036
.611,8.8,0.5,-0.8,-0.9,7.8,0.7,.157,Langston Galloway,0.1,2.2,2.4,12.3,1.4,6.5,5.0,.584,15.9,0.5,3.1,.087
.031,14.0,4.2,1.1,1.2,38.2,3.3,.376,Andre Drummond,0.0,15.3,0.7,22.1,2.9,18.0,26.6,.550,25.5,1.3,4.0,.116
.665,10.9,0.8,-1.8,-0.6,7.1,0.5,.084,Tony Snell,-1.1,0.6,2.1,9.7,1.0,7.3,3.8,.598,11.4,0.1,2.6,.076
.215,20.4,1.5,-1.2,0.8,15.0,1.4,.266,Bruce Brown,-2.0,4.2,0.8,11.9,1.9,16.7,9.5,.518,16.0,0.3,2.1,.062
.276,7.6,3.4,3.1,-0.3,24.8,1.5,.476,Christian Wood,3.5,8.8,3.6,23.2,1.3,12.0,16.7,.659,23.0,1.7,5.1,.184
.195,40.5,1.0,2.2,-1.7,8.3,0.6,.185,Derrick Rose,4.0,2.3,1.9,21.1,1.5,13.4,5.3,.555,31.6,1.4,2.5,.093
.704,12.3,0.3,-1.8,-1.2,7.9,0.6,.173,Sviatoslav Mykhailiuk,-0.7,1.5,1.0,11.2,1.6,12.3,4.7,.578,17.1,0.0,1.6,.060
.486,11.0,0.9,-2.1,-1.0,17.3,0.7,.203,Markieff Morris,-1.0,2.7,0.3,12.7,1.3,14.2,9.9,.573,21.8,0.0,1.0,.049
