3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.000,6.5,3.7,-2.8,3.4,21.0,0.1,.000,Erick Dampier,-6.3,14.3,-0.1,5.5,0.6,27.3,17.7,.125,6.2,0.0,0.1,.035
.125,41.6,0.0,-2.0,1.5,23.3,0.0,.000,Donald Sloan,-3.5,5.9,0.0,11.6,2.7,20.0,14.7,.375,23.5,0.0,0.0,.012
.000,7.4,2.6,-0.2,0.4,24.8,1.7,.414,Kris Humphries,-0.6,12.2,3.6,17.9,1.2,13.0,18.3,.539,19.3,1.0,5.3,.118
.356,46.6,0.8,2.1,-2.8,9.6,0.4,.317,Deron Williams,4.9,1.3,3.7,20.3,1.8,16.7,5.3,.527,30.1,2.1,4.1,.099
.234,14.6,0.7,-2.5,-1.8,9.4,0.3,.231,MarShon Brooks,-0.7,4.8,0.5,12.9,1.7,14.3,7.0,.502,22.9,-0.2,0.8,.022
.435,6.8,0.4,-3.0,-3.4,7.0,0.0,.158,Anthony Morrow,0.4,2.1,1.7,13.1,1.5,9.0,4.5,.531,21.6,-0.4,1.7,.051
.000,4.3,2.3,-1.1,1.2,19.6,1.0,.517,Shelden Williams,-2.3,12.5,1.1,11.9,2.0,21.1,15.9,.543,11.2,0.3,2.1,.078
.843,6.5,0.3,-4.5,-1.4,11.7,0.1,.093,DeShawn Stevenson,-3.1,0.8,-0.3,4.3,1.1,9.6,6.1,.413,9.4,-0.6,-0.3,-0.014
.004,8.2,1.9,-4.3,-0.3,20.3,0.6,.142,Johan Petro,-4.0,8.3,0.1,10.3,1.2,12.1,14.1,.452,15.6,-0.5,0.7,.034
.397,29.0,0.2,-1.8,-4.1,7.8,0.0,.200,Jordan Farmar,2.4,1.0,1.8,17.4,1.5,16.6,4.3,.592,22.6,0.1,1.8,.104
.303,27.2,0.2,-0.8,-0.6,12.2,0.6,.354,Sundiata Gaines,-0.2,3.8,0.4,15.0,3.7,14.2,7.9,.465,21.1,0.2,1.0,.059
.344,8.5,1.7,-1.6,-1.8,14.2,0.4,.203,Gerald Green,0.2,2.2,0.8,15.8,1.9,13.6,8.0,.574,23.6,0.1,1.2,.072
.000,2.9,1.8,-3.1,-1.1,16.9,0.4,.434,Jordan Williams,-1.9,11.7,1.0,14.5,1.8,11.3,14.3,.544,14.7,-0.2,1.3,.101
.257,15.1,1.5,1.2,0.2,17.7,0.4,.317,Gerald Wallace,1.0,4.7,1.0,17.2,2.1,10.5,11.0,.528,20.5,0.5,1.4,.113
.592,4.9,1.6,-5.5,-1.8,11.2,0.1,.075,Shawne Williams,-3.7,4.4,-0.5,4.9,1.0,7.9,7.7,.372,14.7,-0.5,-0.4,-0.041
.518,11.1,0.8,-3.1,-1.3,15.5,0.1,.036,Mehmet Okur,-1.8,5.5,-0.2,8.4,1.1,15.0,10.4,.460,16.8,-0.1,0.0,-0.004
.029,2.8,3.2,-6.3,1.1,18.3,0.1,.343,Damion James,-7.3,4.6,-0.3,6.1,2.2,23.0,11.3,.422,14.1,-0.2,-0.2,-0.043
.000,10.2,2.3,-4.8,-4.8,8.8,0.0,.416,Brook Lopez,0.0,6.6,0.3,21.9,0.4,6.2,7.7,.527,32.7,-0.1,0.3,.091
.071,16.7,0.0,-5.2,-2.7,11.0,0.0,.143,Armon Johnson,-2.5,0.9,0.1,12.5,1.8,10.1,5.9,.504,19.1,-0.1,0.1,.051
.571,5.1,0.0,-5.1,-2.7,7.6,0.0,.238,Keith Bogans,-2.3,6.0,0.0,4.8,1.1,11.5,6.8,.453,12.8,-0.1,0.0,-0.005
.455,8.1,1.0,-5.5,-1.7,17.5,0.0,.364,Larry Owens,-3.8,3.0,0.0,5.8,0.0,13.6,10.1,.509,9.0,-0.1,0.1,.035
.429,13.4,0.0,-1.7,1.7,13.0,0.1,.000,Jerry Smith,-3.4,4.9,-0.1,7.8,5.8,0.0,8.8,.250,13.9,0.0,0.0,-0.007
.143,3.6,1.7,-2.9,-0.7,10.6,0.0,1.143,Andre Emmett,-2.3,5.0,0.1,13.3,2.4,16.0,7.7,.618,12.7,0.0,0.1,.089
.250,0.0,0.0,-13.6,-6.7,16.3,0.0,1.000,Dennis Horner,-6.8,10.3,0.0,6.6,0.0,14.8,13.2,.434,14.1,-0.1,0.0,-0.012
.307,24.3,1.0,4.4,1.1,15.2,3.7,.387,Paul Pierce,3.3,2.2,3.3,19.6,1.8,14.2,9.0,.567,28.1,3.4,7.0,.161
.073,52.5,0.1,1.3,0.7,11.2,3.4,.316,Rajon Rondo,0.6,3.9,1.5,17.5,2.6,22.8,7.7,.483,20.7,1.6,4.9,.121
.000,5.1,2.2,-1.1,1.1,16.3,3.2,.258,Brandon Bass,-2.1,6.3,1.5,14.1,1.0,8.5,11.5,.524,19.8,0.4,4.7,.122
.012,17.9,2.5,3.6,3.3,25.8,4.3,.243,Kevin Garnett,0.2,4.4,2.6,20.4,1.6,11.1,15.6,.550,24.9,2.6,6.9,.178
.475,11.8,0.4,2.6,0.3,9.2,2.2,.215,Ray Allen,2.4,1.1,2.5,14.8,1.7,11.2,5.3,.607,18.6,1.8,4.7,.145
.134,10.8,0.7,-1.3,0.3,6.7,1.9,.194,Avery Bradley,-1.6,3.1,0.6,11.3,1.7,14.7,5.0,.555,17.9,0.2,2.4,.085
.674,4.4,0.8,-1.6,-0.3,13.7,1.4,.115,Mickael Pietrus,-1.4,2.4,-0.2,8.5,1.2,10.4,8.3,.509,16.5,0.1,1.2,.063
.000,5.6,8.5,4.5,7.5,19.0,2.2,.339,Greg Stiemsma,-3.0,7.7,0.6,13.6,2.6,19.2,13.6,.579,10.8,1.2,2.7,.170
.497,12.1,0.2,-3.9,-1.2,6.1,0.8,.190,Keyon Dooling,-2.7,0.6,-0.2,6.9,1.0,16.1,3.5,.515,15.3,-0.3,0.6,.042
.000,2.7,5.8,-1.7,3.4,19.4,1.2,.258,Jermaine O'Neal,-5.1,8.0,-0.1,9.4,0.7,13.6,14.0,.468,13.0,0.0,1.1,.091
.453,5.3,2.2,-2.6,1.9,14.5,1.0,.063,Sasha Pavlovic,-4.5,0.9,-0.6,6.7,2.0,13.2,8.0,.456,13.8,-0.1,0.4,.039
.070,15.5,1.4,-3.6,1.8,11.6,0.9,.161,Marquis Daniels,-5.4,4.1,-0.8,8.1,2.3,15.5,8.0,.395,18.0,-0.2,0.1,.008
.000,4.1,1.4,-1.6,0.9,19.7,0.9,.364,Chris Wilcox,-2.5,9.8,0.4,12.4,1.2,19.5,14.9,.612,15.4,0.0,1.3,.132
.398,17.0,0.7,-3.5,-0.5,9.9,0.5,.062,E'Twaun Moore,-3.0,1.5,-0.3,8.8,1.8,15.3,5.9,.474,19.9,-0.1,0.2,.031
.000,3.6,3.6,-6.3,-0.4,14.4,0.5,.074,JaJuan Johnson,-5.9,8.3,-0.3,11.4,0.9,10.1,11.5,.456,22.4,-0.3,0.2,.032
.000,3.0,2.4,-4.7,0.3,12.0,0.2,.714,Ryan Hollins,-5.0,7.0,-0.1,6.8,0.3,23.0,9.6,.571,14.3,-0.1,0.1,.044
.000,10.4,5.5,5.1,6.7,21.4,0.1,1.167,Sean Williams,-1.7,11.8,0.1,18.6,3.8,24.8,16.8,.606,13.8,0.1,0.2,.226
.065,13.5,0.8,-2.6,-1.9,10.5,0.2,.282,Gerald Henderson,-0.7,3.9,0.8,14.0,1.4,11.0,7.0,.511,23.0,-0.3,1.0,.026
.295,30.2,0.8,-1.2,-1.8,13.5,0.5,.278,Kemba Walker,0.6,1.9,-0.2,14.9,1.8,12.1,7.5,.464,25.2,0.3,0.3,.009
.086,7.5,2.6,-5.0,-1.7,18.8,0.6,.190,Byron Mullens,-3.3,7.3,-0.4,13.0,0.8,10.4,12.8,.473,22.5,-1.1,0.2,.007
.000,3.1,5.9,-3.9,1.5,20.8,1.1,.514,Bismack Biyombo,-5.4,8.6,-0.5,10.6,0.7,17.2,14.5,.480,13.1,-0.7,0.6,.019
.059,8.5,0.6,-1.5,-1.2,11.6,0.3,.345,Derrick Brown,-0.3,7.3,2.0,14.7,1.8,10.5,9.4,.556,16.8,0.2,2.3,.076
.368,38.9,0.1,-3.6,-4.4,7.2,-0.2,.246,D.J. Augustin,0.8,1.9,0.7,14.1,1.3,16.9,4.4,.493,21.3,-0.6,0.5,.018
.003,8.1,1.6,-4.6,-1.5,17.2,0.3,.173,D.J. White,-3.1,5.0,0.5,12.4,0.8,10.2,10.9,.516,17.8,-0.7,0.8,.034
.304,26.9,1.4,-2.6,-0.4,17.3,0.3,.095,Boris Diaw,-2.2,5.1,-0.8,10.8,1.0,22.2,11.0,.461,17.2,-0.2,-0.5,-0.023
.009,6.0,4.4,-5.4,0.8,17.7,0.8,.254,Tyrus Thomas,-6.2,5.4,-1.5,9.0,1.9,12.7,11.3,.418,19.0,-0.9,-0.6,-0.029
.177,8.3,0.1,-5.2,-3.7,14.0,0.1,.558,Corey Maggette,-1.4,2.6,0.5,14.1,1.4,11.3,8.1,.517,27.4,-0.7,0.7,.038
.420,14.7,0.3,-2.5,-2.5,10.5,0.0,.157,Reggie Williams,0.0,4.0,0.3,12.4,1.4,10.8,7.1,.503,18.9,-0.1,0.3,.022
.274,10.6,0.9,-7.3,-2.1,10.0,0.1,.242,Matt Carroll,-5.3,1.5,-0.7,5.6,1.4,12.1,5.6,.409,15.3,-0.8,-0.6,-0.051
.125,15.0,1.1,-11.6,-4.1,7.9,-0.1,.375,Cory Higgins,-7.4,1.8,-1.2,4.1,0.6,17.3,4.7,.402,24.6,-1.0,-1.3,-0.150
.000,11.0,3.0,-4.1,1.7,19.0,0.2,.143,DeSagana Diop,-5.8,11.2,-0.3,6.8,1.0,29.9,15.0,.347,9.0,-0.2,-0.2,-0.025
.453,7.4,1.1,-1.8,1.0,17.2,0.3,.063,Eduardo Najera,-2.8,4.5,-0.1,9.3,3.7,9.6,10.6,.441,12.4,0.0,0.2,.035
.417,6.4,3.0,-8.6,-0.3,19.3,0.0,.083,Jamario Moon,-8.3,1.8,-0.3,3.4,0.4,24.3,10.3,.362,12.3,-0.2,-0.3,-0.100
.285,11.7,1.2,2.1,1.6,14.0,3.6,.219,Luol Deng,0.5,4.1,2.3,14.1,1.4,10.4,9.2,.500,19.8,2.2,5.8,.132
.001,11.8,0.9,2.0,1.7,25.3,4.3,.163,Carlos Boozer,0.3,6.7,3.3,19.7,1.7,11.3,16.1,.549,23.8,2.0,7.6,.187
.002,12.7,3.4,5.8,4.0,21.8,4.2,.420,Joakim Noah,1.8,14.1,4.9,19.6,1.1,13.7,18.0,.561,15.8,3.8,9.0,.223
.155,12.7,0.9,1.2,2.3,10.6,2.9,.225,Ronnie Brewer,-1.0,5.0,1.0,12.3,2.4,10.8,7.9,.465,15.3,1.3,3.9,.113
.658,11.7,0.7,2.5,0.0,9.9,2.1,.160,Kyle Korver,2.5,2.0,3.1,13.6,1.3,10.7,6.0,.600,15.3,1.7,5.3,.172
.249,40.3,1.4,4.9,-0.6,8.4,2.0,.344,Derrick Rose,5.5,2.1,4.1,23.0,1.4,12.9,5.3,.532,30.5,2.4,6.0,.211
.000,5.9,4.5,1.2,2.3,16.8,2.6,.334,Taj Gibson,-1.1,12.0,1.8,16.9,1.1,11.5,14.4,.522,18.6,1.0,4.5,.167
.396,27.2,0.5,-0.1,-0.5,7.9,1.8,.238,C.J. Watson,0.4,2.1,0.8,13.3,2.1,16.7,5.1,.491,22.8,0.5,2.6,.109
.000,4.8,5.0,1.1,4.4,25.1,2.5,.660,Omer Asik,-3.3,14.9,0.1,13.4,1.7,25.2,20.1,.509,12.6,0.8,2.6,.129
.391,25.8,0.1,0.2,-2.1,8.1,1.0,.089,John Lucas III,2.3,3.4,1.2,16.3,1.4,10.1,5.8,.496,26.0,0.4,2.2,.143
.148,21.0,0.1,-2.1,-1.7,7.2,0.8,.119,Richard Hamilton,-0.4,3.3,0.5,13.2,0.9,13.1,5.3,.500,24.5,0.0,1.3,.092
.139,5.7,1.0,-1.3,0.4,10.1,0.6,.709,Jimmy Butler,-1.7,7.3,0.5,12.5,1.6,11.9,8.7,.526,14.9,0.1,1.1,.144
.233,18.7,3.5,0.9,2.9,11.7,0.2,.200,Brian Scalabrine,-2.0,7.5,0.0,13.5,2.2,21.6,9.6,.490,15.5,0.1,0.3,.108
.204,39.8,1.2,-2.9,-1.9,7.3,0.2,.163,Mike James,-0.9,1.9,0.1,13.7,1.8,21.0,4.6,.505,25.3,0.0,0.3,.111
.256,11.9,1.5,-1.1,-1.8,15.7,1.0,.260,Antawn Jamison,0.7,6.3,2.1,16.1,1.2,7.2,10.8,.481,26.2,0.5,3.1,.070
.249,10.6,0.7,-0.5,0.1,14.3,1.2,.385,Alonzo Gee,-0.5,6.1,1.2,13.2,2.4,15.0,10.0,.516,18.7,0.7,2.4,.063
.245,36.5,1.0,3.3,-1.7,11.2,0.6,.262,Kyrie Irving,4.9,3.1,3.4,21.4,1.8,16.1,7.0,.566,28.7,2.1,4.1,.125
.005,3.3,3.3,-4.2,-1.0,16.8,0.9,.434,Tristan Thompson,-3.2,14.4,0.3,13.3,1.0,13.3,15.5,.469,19.2,-0.8,1.1,.038
.408,8.4,1.2,-2.4,-1.1,14.5,0.6,.262,Omri Casspi,-1.2,5.1,0.6,11.2,1.5,12.2,9.7,.499,17.6,-0.1,1.2,.044
.423,15.7,0.4,-2.0,-1.1,11.8,0.4,.172,Anthony Parker,-0.8,0.9,1.0,10.9,1.6,12.5,6.1,.523,14.1,0.0,1.4,.052
.175,37.1,0.1,-1.8,-2.5,12.7,0.3,.415,Ramon Sessions,0.7,2.1,1.5,16.4,1.4,16.4,7.2,.514,22.4,0.1,1.8,.085
.560,13.5,1.3,-2.2,-0.8,11.6,0.3,.173,Daniel Gibson,-1.3,1.3,0.2,9.2,1.5,14.4,6.3,.493,15.3,0.0,0.5,.028
.000,4.2,1.8,-5.4,-1.4,16.8,0.5,.506,Samardo Samuels,-4.1,8.4,0.2,11.1,1.3,16.5,12.4,.517,18.4,-0.7,0.7,.039
.018,9.7,1.6,2.1,1.7,26.8,0.9,.288,Anderson Varejao,0.4,15.2,1.2,18.9,2.3,15.2,20.8,.542,16.9,0.8,2.1,.131
.125,25.6,0.4,-6.0,-2.6,8.6,0.0,.148,Donald Sloan,-3.4,2.7,-0.3,8.9,0.9,18.3,5.5,.440,17.0,-0.6,-0.3,-0.020
.240,11.8,1.0,-4.3,-1.5,15.3,0.2,.393,Manny Harris,-2.7,2.6,0.1,11.7,1.5,13.3,8.7,.492,20.0,-0.3,0.3,.030
.000,2.6,2.5,-5.4,-0.9,10.1,0.1,.982,Ryan Hollins,-4.4,7.6,0.0,7.0,0.6,23.0,8.8,.555,12.9,-0.3,0.1,.013
.000,4.6,1.1,-4.7,-0.9,18.5,0.2,.554,Semih Erden,-3.7,6.6,0.2,9.9,1.6,14.8,12.3,.538,14.6,-0.2,0.4,.057
.404,21.4,0.7,-1.6,-1.8,14.7,0.2,.252,Lester Hudson,0.2,2.4,0.0,14.7,2.3,15.2,8.3,.492,28.3,0.0,0.2,.026
.314,15.5,0.3,-7.8,-1.6,11.1,0.0,.000,Luke Walton,-6.2,2.6,-0.5,2.2,0.5,32.9,6.7,.422,11.4,-0.4,-0.5,-0.076
.323,4.3,1.0,-4.6,-1.9,16.9,0.1,.185,Luke Harangody,-2.7,9.5,0.1,10.4,1.4,5.4,13.0,.427,14.5,-0.2,0.2,.046
.458,11.6,0.8,-8.3,-2.5,6.2,0.0,.000,Mychel Thompson,-5.9,0.0,-0.2,2.2,1.1,17.2,3.0,.375,13.7,-0.2,-0.2,-0.079
.105,7.2,3.7,-7.1,1.3,12.8,0.1,.316,Christian Eyenga,-8.5,4.0,-0.2,2.1,1.9,8.5,8.2,.208,12.8,-0.1,-0.2,-0.103
.333,8.2,0.0,-5.6,-1.1,12.0,0.0,.167,D.J. Kennedy,-4.5,1.9,0.0,4.7,1.8,18.9,6.7,.466,12.1,-0.1,0.0,-0.023
.000,27.8,0.0,4.5,1.6,18.2,0.0,.000,Ben Uzoh,2.8,16.9,0.0,21.0,4.0,0.0,17.5,.400,17.3,0.0,0.0,.161
.205,12.6,1.2,1.8,-0.5,19.9,2.6,.343,Dirk Nowitzki,2.3,2.5,5.0,21.7,1.1,9.0,11.3,.564,29.2,2.0,7.6,.175
.440,19.9,0.4,0.9,-1.1,7.4,1.8,.134,Jason Terry,2.0,0.9,2.0,15.7,1.9,12.6,4.2,.540,23.3,1.5,3.8,.092
.105,11.5,1.5,1.1,2.2,18.6,2.7,.144,Shawn Marion,-1.1,8.6,1.0,15.0,1.8,12.5,13.6,.488,19.0,1.5,3.7,.092
.378,15.0,1.3,0.6,0.6,12.5,1.8,.212,Vince Carter,0.0,2.3,1.0,13.6,1.9,12.4,7.5,.519,20.4,1.0,2.9,.090
.817,28.4,0.6,2.5,2.1,14.8,2.1,.103,Jason Kidd,0.4,1.2,0.9,13.1,3.1,24.2,8.1,.524,12.7,1.5,3.0,.104
.297,22.7,1.9,1.3,1.4,12.8,1.7,.155,Rodrigue Beaubois,-0.1,1.9,0.5,15.3,2.6,12.8,7.4,.496,22.0,0.9,2.2,.092
.000,2.6,3.8,-0.5,1.9,18.0,1.6,.421,Brendan Haywood,-2.4,13.7,1.1,12.9,1.1,14.5,15.9,.520,12.8,0.4,2.7,.114
.004,1.7,2.2,-1.2,0.8,17.7,1.7,.618,Ian Mahinmi,-1.9,10.7,1.7,13.5,1.8,14.2,14.3,.585,14.4,0.2,3.4,.144
.211,22.2,0.8,0.5,0.7,9.3,1.4,.194,Delonte West,-0.3,1.4,0.8,15.3,2.9,16.3,5.4,.539,20.4,0.7,2.2,.098
.318,12.9,1.4,-3.1,0.5,18.7,1.2,.281,Lamar Odom,-3.6,4.0,-0.9,9.2,1.0,11.7,11.4,.423,20.1,-0.3,0.3,.014
.004,2.9,6.4,2.6,2.4,15.8,1.3,.352,Brandan Wright,0.2,8.9,2.2,21.6,1.5,7.2,12.4,.632,17.0,0.9,3.5,.215
.891,8.3,0.6,-3.7,0.1,12.1,0.3,.109,Brian Cardinal,-3.8,1.6,-0.3,3.3,1.5,12.2,6.9,.373,11.0,-0.1,0.0,.004
.110,24.6,1.5,-2.9,1.0,14.6,0.4,.507,Dominique Jones,-3.9,3.8,-0.1,11.8,2.0,23.9,9.2,.493,20.3,-0.1,0.2,.044
.122,4.1,3.1,-7.3,-0.4,20.3,0.3,.256,Yi Jianlian,-6.9,6.7,-0.3,10.4,1.8,13.3,13.6,.433,24.1,-0.3,0.0,-0.003
.000,5.5,6.1,2.7,1.7,6.9,0.1,.375,Sean Williams,1.1,15.7,0.2,18.8,0.8,27.3,11.2,.778,18.3,0.1,0.2,.182
.375,0.0,0.0,-16.0,-3.2,0.0,0.0,.000,Kelenna Azubuike,-12.9,0.0,-0.1,-3.4,2.9,33.3,0.0,.438,30.9,-0.1,-0.1,-0.325
.261,30.2,0.2,3.3,-1.0,9.2,1.2,.282,Ty Lawson,4.2,3.1,5.7,19.4,2.0,14.7,6.2,.579,21.2,2.8,6.9,.157
.316,11.1,0.5,0.8,-1.6,8.5,0.6,.353,Arron Afflalo,2.5,2.3,4.7,14.7,0.9,9.5,5.5,.584,19.1,1.5,5.3,.121
.150,36.5,0.4,-0.8,-1.0,10.5,1.0,.306,Andre Miller,0.2,3.5,1.9,14.8,1.8,22.0,7.1,.510,19.8,0.6,2.9,.078
.392,8.2,0.5,-0.5,-1.3,20.4,1.6,.228,Al Harrington,0.8,4.9,1.6,15.3,1.7,11.6,12.9,.535,24.4,0.6,3.2,.088
.393,13.0,1.3,2.1,-0.2,14.6,1.0,.448,Danilo Gallinari,2.3,2.5,2.9,16.5,1.6,10.9,8.7,.563,20.7,1.4,3.9,.140
.274,10.6,1.0,0.3,0.0,9.4,1.1,.281,Corey Brewer,0.3,4.0,1.1,13.7,2.9,9.7,6.8,.505,20.0,0.8,2.3,.085
.000,5.5,3.6,3.4,1.0,22.9,1.3,.531,Kenneth Faried,2.3,16.5,3.2,21.9,1.7,12.4,19.8,.618,18.7,1.4,4.6,.212
.007,11.7,2.4,0.7,2.1,22.6,1.1,.473,Nene Hilario,-1.4,6.3,0.5,16.7,2.2,18.5,14.7,.554,22.5,0.6,1.6,.092
.000,2.9,4.1,1.0,1.0,23.3,1.0,.286,Kosta Koufos,0.0,14.4,1.7,17.3,1.5,13.2,19.0,.608,14.0,0.6,2.7,.163
.542,15.9,0.3,0.4,-1.1,8.9,0.4,.191,Rudy Fernandez,1.5,1.5,0.8,13.3,2.2,14.1,5.3,.549,17.8,0.4,1.2,.083
.000,4.9,4.8,-1.6,1.5,20.8,0.8,.300,Timofey Mozgov,-3.0,9.3,0.3,13.2,1.1,19.8,15.2,.556,17.4,0.1,1.1,.074
.000,1.8,7.4,1.4,2.6,23.3,0.8,.759,Chris Andersen,-1.2,11.9,1.0,18.9,2.0,10.6,17.8,.583,14.8,0.4,1.9,.183
.000,2.5,5.9,-0.5,0.2,21.8,0.6,.336,JaVale McGee,-0.7,10.5,0.7,20.5,1.2,9.8,16.3,.588,21.0,0.2,1.3,.148
.423,12.6,0.9,-2.4,-1.8,22.4,0.2,.045,Jordan Hamilton,-0.6,5.1,0.1,13.9,0.8,12.4,14.0,.508,22.3,0.0,0.3,.055
.152,12.0,2.2,-4.0,0.5,18.4,0.2,.152,Wilson Chandler,-4.5,3.4,-0.3,9.0,1.4,17.6,11.1,.445,21.2,-0.1,-0.1,-0.021
.355,28.3,2.6,-0.2,0.9,12.6,0.2,.355,Julyan Stone,-1.1,3.4,0.2,13.0,2.3,23.5,8.1,.502,11.7,0.1,0.4,.101
.000,27.7,0.0,1.4,-3.4,16.2,0.0,.000,DeMarre Carroll,4.8,0.0,0.1,25.2,0.0,25.0,8.3,1.000,17.0,0.0,0.1,.211
.359,20.8,0.4,-1.9,-2.0,10.3,1.0,.178,Brandon Knight,0.0,1.8,0.3,11.7,1.2,17.1,5.9,.511,21.7,0.0,1.3,.029
.130,13.2,1.2,-2.2,-1.3,12.4,0.9,.144,Tayshaun Prince,-1.0,4.0,1.2,12.8,0.7,8.0,8.0,.470,20.4,-0.1,2.1,.048
.001,14.0,1.7,3.8,1.4,23.6,2.7,.348,Greg Monroe,2.4,13.3,4.3,22.0,2.1,15.2,18.3,.563,23.6,3.1,7.0,.161
.174,22.7,0.5,-0.2,-2.4,7.8,0.7,.536,Rodney Stuckey,2.2,2.7,3.8,17.6,1.4,12.6,5.2,.550,23.7,0.8,4.5,.131
.234,5.1,1.1,-1.4,-1.2,17.8,1.3,.274,Jonas Jerebko,-0.2,7.6,2.0,14.2,1.5,11.5,12.5,.548,18.1,0.2,3.3,.108
.005,4.7,2.7,-2.5,0.2,17.4,1.3,.277,Jason Maxiell,-2.7,9.9,0.4,11.7,1.2,14.2,13.6,.493,15.8,-0.2,1.7,.057
.277,16.5,0.6,-2.4,-2.4,9.5,0.7,.257,Ben Gordon,0.0,1.2,1.0,13.5,1.3,16.3,5.2,.549,23.3,-0.1,1.7,.058
.047,6.4,4.1,0.8,4.5,23.7,1.6,.547,Ben Wallace,-3.7,9.6,-0.1,10.7,2.6,24.2,16.4,.398,6.6,0.7,1.4,.070
.119,7.5,1.1,-3.9,-0.2,10.4,0.6,.280,Damien Wilkins,-3.8,2.8,-0.2,6.9,1.7,12.2,6.5,.445,12.4,-0.5,0.4,.019
.273,9.2,2.8,-5.9,-0.3,15.8,0.6,.189,Austin Daye,-5.6,2.7,-1.3,7.1,2.0,14.0,9.0,.394,21.9,-0.6,-0.6,-0.050
.149,22.4,0.5,-5.2,-1.6,11.1,0.4,.330,Will Bynum,-3.6,2.3,-0.7,10.0,2.4,19.6,6.5,.459,24.8,-0.4,-0.2,-0.022
.137,26.0,0.2,-6.8,-1.8,6.6,0.3,.232,Walker Russell,-5.0,2.3,-0.6,7.2,2.7,24.0,4.4,.401,17.8,-0.4,-0.4,-0.049
.495,6.4,2.2,-2.5,-2.3,26.8,0.3,.077,Charlie Villanueva,-0.2,5.8,0.1,16.2,2.1,6.9,15.9,.484,26.0,0.0,0.4,.096
.000,6.4,2.3,-0.6,-0.5,18.3,0.1,.400,Vernon Macklin,-0.2,12.0,0.3,18.2,1.6,6.8,15.0,.559,15.1,0.0,0.5,.161
.005,13.6,0.8,0.4,-0.7,19.9,1.2,.304,David Lee,1.1,9.2,3.8,19.7,1.3,12.5,14.6,.549,26.0,1.3,5.0,.113
.467,7.9,2.6,0.7,-0.4,14.4,0.6,.175,Brandon Rush,1.1,2.2,2.9,15.2,1.1,11.9,8.3,.628,15.4,1.2,3.5,.099
.555,8.8,1.2,0.9,-0.9,14.9,0.8,.186,Dorell Wright,1.8,4.1,2.6,15.0,1.8,8.2,9.6,.553,17.3,1.2,3.4,.099
.373,14.2,1.0,-1.9,-2.8,9.6,0.3,.127,Klay Thompson,0.9,1.7,1.4,14.9,1.6,12.0,5.7,.545,24.7,0.1,1.7,.050
.222,29.3,0.7,-0.3,-2.2,9.2,0.4,.264,Monta Ellis,2.0,1.3,1.2,18.6,2.1,13.5,5.3,.516,30.7,0.6,1.5,.054
