College,Experience,Height,Name,Position,Weight,team
Duke,1,6-5,Gary Trent Jr.,SG,209,Portland Trail Blazers
Syracuse,16,6-8,Carmelo Anthony,PF,240,Portland Trail Blazers
UNC,R,6-5,Nassir Little,PF,220,Portland Trail Blazers
,4,6-8,Mario Hezonja,PF,201,Portland Trail Blazers
UCLA,15,6-8,Trevor Ariza,SF,215,Portland Trail Blazers
Mississippi State Duke,5,6-8,Rodney Hood,SF,208,Portland Trail Blazers
Purdue,2,6-9,Caleb Swanigan,PF,260,Portland Trail Blazers
Kentucky,R,6-9,Wenyen Gabriel,PF,220,Portland Trail Blazers
Wake Forest,R,6-8,Jaylen Hoard  (TW),SF,216,Portland Trail Blazers
UCLA,R,7-2,Moses Brown  (TW),C,245,Portland Trail Blazers
Gonzaga,2,6-11,Zach Collins,PF,232,Portland Trail Blazers
,5,7-0,Jusuf Nurkić,C,280,Portland Trail Blazers
Oklahoma,3,6-4,Buddy Hield,SG,220,Sacramento Kings
UNC,7,6-8,Harrison Barnes,PF,225,Sacramento Kings
,4,6-10,Nemanja Bjelica,PF,235,Sacramento Kings
Texas,8,6-3,Cory Joseph,PG,200,Sacramento Kings
,2,6-6,Bogdan Bogdanović,SG,220,Sacramento Kings
Kentucky,2,6-3,De'Aaron Fox,PG,185,Sacramento Kings
Indiana,3,6-0,Yogi Ferrell,PG,180,Sacramento Kings
Bowling Green,4,6-10,Richaun Holmes,C,240,Sacramento Kings
Duke,1,6-11,Harry Giles,PF,240,Sacramento Kings
Wyoming,R,6-7,Justin James,SG,190,Sacramento Kings
Old Dominion,7,6-4,Kent Bazemore,SG,195,Sacramento Kings
Duke,1,6-11,Marvin Bagley III,PF,240,Sacramento Kings
Maryland,6,7-0,Alex Len,C,250,Sacramento Kings
Oral Roberts Tulsa,R,6-5,DaQuan Jeffries  (TW),SG,216,Sacramento Kings
Virginia,R,6-1,Kyle Guy  (TW),SG,170,Sacramento Kings
Duke,5,6-8,Jabari Parker,PF,245,Sacramento Kings
Saint Mary's,10,6-1,Patty Mills,PG,180,San Antonio Spurs
Michigan State,3,6-2,Bryn Forbes,SG,190,San Antonio Spurs
Kentucky,4,6-9,Trey Lyles,PF,234,San Antonio Spurs
USC,10,6-6,DeMar DeRozan,SF,220,San Antonio Spurs
Colorado-Colorado Springs Colorado,2,6-4,Derrick White,SG,190,San Antonio Spurs
UConn,13,6-8,Rudy Gay,PF,230,San Antonio Spurs
Washington,2,6-4,Dejounte Murray,PG,170,San Antonio Spurs
Utah,3,7-1,Jakob Poeltl,C,230,San Antonio Spurs
Texas,13,6-11,LaMarcus Aldridge,C,260,San Antonio Spurs
Miami (FL),1,6-5,Lonnie Walker,SG,205,San Antonio Spurs
,12,6-5,Marco Belinelli,SG,210,San Antonio Spurs
USC,1,6-9,Chimezie Metu,PF,225,San Antonio Spurs
Oregon State,1,6-9,Drew Eubanks  (TW),PF,245,San Antonio Spurs
Kentucky,R,6-5,Keldon Johnson,SF,211,San Antonio Spurs
Mississippi State,R,6-3,Quinndary Weatherspoon  (TW),SG,207,San Antonio Spurs
,R,6-10,Luka Šamanić,PF,227,San Antonio Spurs
Ole Miss,R,6-4,Terence Davis,SG,205,Toronto Raptors
Indiana,2,6-7,OG Anunoby,SF,232,Toronto Raptors
Oregon,2,6-9,Chris Boucher,PF,200,Toronto Raptors
New Mexico State,3,6-9,Pascal Siakam,PF,230,Toronto Raptors
Villanova,13,6-0,Kyle Lowry,PG,196,Toronto Raptors
Arizona,4,6-6,Rondae Hollis-Jefferson,SF,217,Toronto Raptors
,10,7-0,Serge Ibaka,C,235,Toronto Raptors
Wichita State,3,6-1,Fred VanVleet,PG,195,Toronto Raptors
UCLA,4,6-3,Norman Powell,SG,215,Toronto Raptors
UNLV,3,6-7,Patrick McCaw,SF,185,Toronto Raptors
,11,6-11,Marc Gasol,C,255,Toronto Raptors
Iowa State,R,6-4,Matt Thomas,SG,190,Toronto Raptors
Holy Cross,2,6-7,Malcolm Miller,SF,210,Toronto Raptors
Arizona,4,6-6,Stanley Johnson,PF,245,Toronto Raptors
Syracuse,R,6-7,Oshae Brissett  (TW),SF,210,Toronto Raptors
Miami (FL),R,6-10,Dewan Hernandez,C,235,Toronto Raptors
Fresno State,R,6-7,Paul Watson  (TW),SF,215,Toronto Raptors
,5,6-7,Joe Ingles,SF,226,Utah Jazz
Denver Baylor,2,6-4,Royce O'Neale,PF,226,Utah Jazz
Louisville,2,6-1,Donovan Mitchell,SG,215,Utah Jazz
,5,6-8,Bojan Bogdanović,SF,216,Utah Jazz
,6,7-1,Rudy Gobert,C,245,Utah Jazz
Iowa State,3,6-7,Georges Niang,PF,230,Utah Jazz
UNC,2,6-10,Tony Bradley,C,248,Utah Jazz
,4,6-3,Emmanuel Mudiay,PG,200,Utah Jazz
Ohio State,12,6-1,Mike Conley,PG,175,Utah Jazz
Tulsa Missouri,5,6-4,Jordan Clarkson,SG,194,Utah Jazz
UNC,9,6-9,Ed Davis,C,225,Utah Jazz
Indiana,R,6-8,Juwan Morgan,PF,232,Utah Jazz
,R,6-5,Rayjon Tucker,SG,210,Utah Jazz
Gonzaga Washington,R,6-2,Nigel Williams-Goss,PG,190,Utah Jazz
Yale,R,6-5,Miye Oni,SG,206,Utah Jazz
College of Charleston,R,6-5,Jarrell Brantley  (TW),PF,250,Utah Jazz
Hofstra,R,6-0,Justin Wright-Foreman  (TW),PG,190,Utah Jazz
Oregon,1,6-6,Troy Brown Jr.,SG,215,Washington Wizards
Wake Forest,9,6-0,Ish Smith,PG,175,Washington Wizards
,1,6-8,Isaac Bonga,SF,180,Washington Wizards
Florida,7,6-3,Bradley Beal,SG,207,Washington Wizards
,3,6-10,Dāvis Bertāns,PF,225,Washington Wizards
Gonzaga,R,6-8,Rui Hachimura,PF,230,Washington Wizards
Indiana,2,6-10,Thomas Bryant,C,248,Washington Wizards
,11,6-11,Ian Mahinmi,C,262,Washington Wizards
Michigan,1,6-11,Moritz Wagner,C,245,Washington Wizards
Oregon State,3,6-3,Gary Payton II,PG,190,Washington Wizards
Tennessee,R,6-5,Admiral Schofield,SF,241,Washington Wizards
,R,7-1,Anžejs Pasečņiks,C,220,Washington Wizards
Lipscomb,R,6-5,Garrison Mathews  (TW),SG,215,Washington Wizards
UConn,5,6-0,Shabazz Napier,PG,175,Washington Wizards
Boston College,1,6-4,Jerome Robinson,SG,190,Washington Wizards
Missouri Gonzaga,1,6-9,Johnathan Williams  (TW),C,228,Washington Wizards
Kentucky,9,6-4,John Wall,G,210,Washington Wizards
