3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.000,2.2,3.9,-1.6,1.6,21.0,2.0,.826,Tyson Chandler,-3.2,12.0,0.9,12.5,0.8,26.0,16.6,.643,14.0,0.1,2.9,.120
.319,15.2,1.0,-3.4,-1.3,9.9,1.3,.319,Ronald Murray,-2.1,1.9,-0.4,11.4,1.5,12.2,5.9,.484,25.0,-0.3,0.9,.041
.000,5.4,3.6,-0.7,0.3,22.9,1.8,.365,Nazr Mohammed,-1.0,14.2,1.8,19.6,0.8,11.8,18.6,.578,21.3,0.3,3.6,.174
.208,5.0,1.0,-3.7,-0.6,16.3,1.2,.271,Stephen Graham,-3.1,3.7,0.4,11.2,1.3,11.8,10.1,.551,17.6,-0.3,1.6,.094
.000,4.1,5.7,0.0,3.4,13.9,1.0,.397,Theo Ratliff,-3.4,8.7,0.3,11.0,0.8,15.5,11.3,.528,12.0,0.3,1.3,.104
.009,7.8,5.6,-0.9,3.2,24.7,1.3,.395,Tyrus Thomas,-4.1,8.8,-0.1,17.1,2.3,13.7,16.9,.499,25.1,0.1,1.2,.106
.048,6.0,1.5,-2.2,0.3,10.4,0.8,.490,Derrick Brown,-2.5,7.1,0.5,12.6,2.1,9.6,8.8,.520,17.2,0.0,1.3,.114
.183,6.0,2.1,-4.7,-0.1,13.3,0.5,.452,Gerald Henderson,-4.7,5.2,-0.1,9.7,1.5,10.1,9.3,.453,18.2,-0.2,0.4,.056
.393,15.8,1.1,-2.3,-0.2,10.0,0.4,.318,Larry Hughes,-2.1,2.9,-0.1,11.1,2.2,13.5,6.5,.467,22.2,0.0,0.3,.051
.000,2.9,4.4,-2.0,3.0,18.5,0.5,.310,DeSagana Diop,-5.0,11.2,-0.1,7.8,1.0,26.7,15.0,.485,8.0,0.0,0.4,.072
.436,11.3,1.0,-0.2,-0.3,12.1,0.2,.055,Raja Bell,0.2,3.9,0.2,12.8,1.4,8.2,8.1,.533,18.2,0.1,0.4,.113
.524,8.6,0.6,-3.0,-0.5,18.7,0.2,.143,Vladimir Radmanovic,-2.5,7.4,0.0,8.0,1.2,10.1,13.1,.437,17.3,0.0,0.2,.055
.063,16.0,2.5,-11.9,-3.4,3.6,0.0,.438,Acie Law,-8.5,0.0,-0.1,7.5,1.6,13.6,1.8,.419,31.1,-0.1,0.0,-0.066
.000,0.0,2.7,-10.4,-2.0,11.8,0.0,.100,Alexis Ajinca,-8.5,4.1,-0.1,6.3,1.8,16.1,8.0,.479,19.3,-0.1,0.0,-0.013
.044,30.3,0.7,0.5,-1.3,8.7,2.5,.246,Derrick Rose,1.7,2.6,3.5,18.6,1.0,12.5,5.7,.532,27.2,1.8,6.0,.100
.082,9.1,1.8,0.2,0.7,15.8,3.4,.325,Luol Deng,-0.6,5.6,2.5,16.1,1.3,10.4,10.7,.531,21.9,1.4,5.9,.106
.372,20.5,0.7,0.0,0.3,10.4,2.8,.150,Kirk Hinrich,-0.3,1.1,1.2,11.6,1.8,12.3,5.8,.501,16.6,1.2,4.0,.077
.000,5.0,3.6,-0.6,1.8,19.2,3.5,.278,Taj Gibson,-2.3,11.6,1.2,13.8,1.2,13.9,15.4,.521,16.7,0.8,4.7,.103
.227,12.2,1.1,-0.8,0.5,17.8,2.5,.379,Brad Miller,-1.3,4.8,1.5,12.9,1.2,13.6,11.4,.530,18.1,0.6,4.0,.098
.000,10.8,4.0,2.5,3.3,27.6,3.5,.421,Joakim Noah,-0.7,12.9,2.7,17.9,0.9,16.0,20.3,.557,17.1,2.2,6.2,.154
.350,11.6,1.0,0.2,0.4,10.1,2.0,.268,John Salmons,-0.2,1.2,1.2,12.7,2.0,10.3,5.7,.530,18.1,1.0,3.2,.092
.362,17.5,0.2,-5.6,-2.4,9.1,0.9,.118,Jannero Pargo,-3.2,1.2,-1.1,8.9,1.8,11.1,5.2,.429,24.4,-0.8,-0.3,-0.015
.219,9.8,4.3,-2.1,1.7,13.6,1.1,.333,James Johnson,-3.8,5.1,-0.3,10.4,1.4,20.5,9.4,.532,18.0,0.0,0.8,.054
.331,12.2,0.4,-2.5,-1.4,11.6,0.7,.232,Ronald Murray,-1.1,2.2,0.2,12.1,1.4,8.0,7.0,.487,21.5,-0.1,0.9,.065
.005,7.8,5.4,0.9,4.6,22.8,1.6,.439,Tyrus Thomas,-3.6,7.0,-0.2,16.5,3.0,17.5,15.0,.523,19.6,0.5,1.4,.101
.006,5.2,1.1,-3.1,-1.7,12.8,0.5,.593,Hakim Warrick,-1.4,8.5,1.0,15.7,0.7,9.6,10.6,.560,20.2,-0.2,1.5,.133
.000,4.4,1.4,-2.7,1.8,19.6,0.4,.379,Chris Richard,-4.6,9.6,0.0,6.5,1.8,29.3,14.7,.547,9.6,0.0,0.3,.067
.267,19.2,0.0,-3.0,-2.4,8.9,0.1,.600,Acie Law,-0.6,2.5,0.2,15.4,1.5,17.4,5.8,.580,22.9,0.0,0.3,.101
.433,10.1,0.0,-10.1,-1.4,11.7,0.1,.067,Lindsey Hunter,-8.7,0.9,-0.4,-2.2,0.4,11.5,6.4,.210,12.8,-0.2,-0.3,-0.117
.472,10.9,0.8,-8.9,-0.9,15.3,0.1,.000,Devin Brown,-8.0,2.4,-0.4,0.4,1.7,12.2,9.0,.278,19.8,-0.2,-0.3,-0.129
.000,6.5,0.0,-10.2,-3.7,24.1,0.1,.333,Aaron Gray,-6.6,11.3,-0.1,7.0,0.0,4.0,17.8,.374,22.5,-0.1,0.0,-0.013
.167,9.3,2.6,-3.7,1.5,11.3,0.0,.500,Joe Alexander,-5.2,7.8,0.0,2.8,1.8,0.0,9.6,.273,11.3,0.0,0.0,.030
.253,41.8,2.0,12.5,2.8,18.5,5.2,.506,LeBron James,9.7,3.0,13.3,31.1,2.2,12.3,11.1,.604,33.5,10.9,18.5,.299
.434,25.0,0.7,1.6,-0.9,8.6,2.7,.232,Mo Williams,2.5,1.5,4.0,16.1,1.6,15.5,5.2,.580,22.0,2.2,6.7,.136
.549,9.9,0.6,0.8,0.6,10.0,2.6,.200,Anthony Parker,0.2,1.6,2.3,9.9,1.4,12.1,6.0,.576,12.0,1.6,4.9,.103
.011,6.1,2.4,3.0,2.6,20.4,3.8,.375,Anderson Varejao,0.4,10.9,4.3,15.8,1.7,11.0,15.9,.598,13.1,2.7,8.1,.179
.002,3.9,1.8,-2.6,-0.3,19.5,2.5,.312,J.J. Hickson,-2.3,8.2,1.8,15.2,1.1,13.4,14.1,.580,18.9,-0.2,4.3,.123
.177,20.0,1.4,-0.3,0.8,10.6,2.0,.326,Delonte West,-1.1,2.4,1.3,13.8,1.9,15.3,6.7,.530,18.3,0.6,3.3,.106
.053,5.6,2.9,-3.2,0.2,19.6,2.0,.231,Zydrunas Ilgauskas,-3.3,10.7,0.5,11.9,0.5,11.6,15.3,.491,19.0,-0.4,2.5,.088
.002,11.3,3.9,-0.5,1.4,24.0,2.1,.488,Shaquille O'Neal,-1.9,9.4,0.9,17.9,0.6,15.7,17.0,.565,25.1,0.5,3.1,.119
.556,9.8,0.5,-0.4,-1.2,6.4,1.0,.183,Daniel Gibson,0.8,1.5,1.6,11.3,1.2,11.1,4.1,.613,14.2,0.4,2.6,.117
.405,6.9,2.2,0.6,1.6,17.8,1.7,.182,Jamario Moon,-1.1,3.1,1.2,12.6,1.7,7.9,10.8,.555,12.8,0.7,2.9,.131
.235,6.8,1.1,-0.6,-0.1,21.8,1.4,.247,Antawn Jamison,-0.5,5.7,0.7,16.7,1.8,7.5,14.2,.530,23.1,0.3,2.1,.122
.451,6.8,0.5,-3.5,-1.5,10.2,0.7,.218,Jawad Williams,-2.0,2.7,0.3,8.2,0.8,7.4,6.7,.496,15.3,-0.3,1.1,.069
.000,0.0,0.7,-9.9,-4.1,20.2,0.3,1.286,Leon Powe,-5.8,10.1,0.1,10.2,1.3,12.5,15.4,.515,17.3,-0.5,0.5,.097
.564,6.7,2.0,-0.8,-0.1,8.9,0.2,.154,Danny Green,-0.6,8.7,0.0,12.3,2.7,10.7,8.8,.480,18.9,0.0,0.2,.083
.120,4.9,2.7,-8.3,0.5,11.9,0.1,.240,Darnell Jackson,-8.8,8.8,-0.4,0.4,0.9,32.0,10.4,.380,16.6,-0.2,-0.2,-0.094
.257,27.1,0.0,-5.4,-4.1,5.9,0.1,.171,Sebastian Telfair,-1.4,0.0,0.0,14.0,1.4,13.7,3.1,.518,26.4,-0.1,0.1,.065
.500,25.5,0.0,-16.8,-3.6,11.3,0.0,2.000,Cedric Jackson,-13.3,0.0,-0.1,-6.6,0.0,21.0,6.0,.133,22.2,0.0,-0.1,-0.336
,0.0,0.0,-46.2,-0.9,45.4,0.0,,Coby Karl,-45.3,0.0,-0.1,-38.1,0.0,100.0,23.8,,37.3,-0.1,-0.1,-1.112
.081,13.0,2.0,2.6,0.3,20.1,3.9,.392,Dirk Nowitzki,2.3,3.1,8.4,22.9,1.2,7.8,11.7,.578,28.8,3.5,12.3,.194
.617,36.4,0.9,4.3,1.6,15.6,4.0,.148,Jason Kidd,2.7,1.9,4.8,17.2,2.6,21.4,8.9,.577,14.5,4.6,8.9,.148
.358,18.8,0.5,0.8,-1.7,5.4,2.1,.257,Jason Terry,2.5,0.9,4.4,16.5,1.9,8.6,3.2,.552,23.0,1.8,6.5,.123
.024,7.2,1.9,0.4,1.4,15.2,2.8,.179,Shawn Marion,-0.9,7.7,2.1,14.7,1.5,10.6,11.5,.535,18.1,1.5,5.0,.100
.298,26.1,0.3,-2.4,-1.8,9.5,1.2,.171,J.J. Barea,-0.6,1.3,1.0,12.8,1.2,15.3,5.4,.526,19.9,-0.1,2.2,.069
.014,3.5,4.5,0.7,2.4,24.1,2.0,.474,Erick Dampier,-1.7,11.6,1.8,14.0,0.6,19.2,17.9,.637,11.4,0.9,3.7,.140
.018,4.0,3.6,-1.3,0.7,21.2,1.6,.342,Drew Gooden,-2.1,13.9,1.1,16.1,1.3,12.7,17.6,.528,19.8,0.2,2.7,.125
.140,8.5,0.7,-0.3,0.8,13.3,1.2,.291,Caron Butler,-1.1,4.5,0.2,14.2,2.7,10.5,8.9,.509,22.3,0.4,1.4,.075
.219,8.5,0.8,-3.5,-1.4,11.8,0.8,.348,Josh Howard,-2.1,3.6,0.0,12.0,1.4,9.8,7.8,.492,24.3,-0.3,0.8,.045
.006,5.0,5.8,1.9,3.0,19.9,1.1,.558,Brendan Haywood,-1.1,12.2,1.1,16.1,0.6,14.1,16.1,.582,14.0,0.7,2.2,.144
.368,18.6,1.3,1.3,-1.1,10.7,0.8,.174,Rodrigue Beaubois,2.4,2.0,1.1,18.5,2.1,14.4,6.4,.617,24.7,0.6,2.0,.134
.505,4.1,1.9,-0.1,1.2,13.0,0.6,.129,Eduardo Najera,-1.3,5.3,0.3,9.1,1.8,11.7,9.2,.549,10.6,0.2,0.9,.089
.000,3.6,2.6,-4.5,-1.2,20.5,0.4,.383,Kris Humphries,-3.3,14.0,0.2,14.8,1.2,8.8,17.3,.487,21.5,-0.2,0.6,.097
.232,3.3,1.0,-3.2,0.0,6.0,0.2,.143,Quinton Ross,-3.2,4.2,0.1,5.4,1.2,4.8,5.1,.454,9.6,-0.1,0.3,.043
.406,8.0,0.5,-0.4,-1.5,11.1,0.3,.226,Tim Thomas,1.1,5.3,0.4,15.1,1.8,10.7,8.2,.579,21.1,0.1,0.7,.120
.417,6.2,0.3,-5.6,-0.8,9.3,0.2,.167,DeShawn Stevenson,-4.8,1.7,-0.3,3.2,1.0,8.5,5.6,.380,12.1,-0.2,-0.1,-0.015
.344,6.3,2.5,-1.9,1.7,20.4,0.4,.094,James Singleton,-3.6,9.4,-0.2,10.2,2.7,15.3,14.9,.443,17.1,0.0,0.2,.048
.380,7.7,0.0,-6.6,-2.5,7.5,0.1,.120,Matt Carroll,-4.1,3.8,-0.2,7.1,2.1,11.7,5.7,.437,22.7,-0.1,-0.1,-0.029
.003,11.6,2.2,4.7,2.5,19.1,3.7,.580,Nene Hilario,2.1,7.0,7.1,18.9,2.1,12.2,13.1,.631,16.5,4.6,10.8,.188
.125,15.9,0.9,1.4,-1.3,13.1,2.4,.407,Carmelo Anthony,2.7,6.7,5.6,22.2,1.7,10.6,9.9,.548,33.4,2.3,7.9,.145
.423,26.1,0.3,3.1,-1.9,9.3,1.7,.532,Chauncey Billups,5.0,1.2,7.7,20.2,1.7,13.0,5.3,.601,24.3,3.2,9.5,.182
.426,9.3,1.0,0.3,-0.5,9.9,1.4,.168,Arron Afflalo,0.8,3.1,2.8,10.9,1.0,10.5,6.5,.576,14.0,1.3,4.3,.092
.452,15.0,0.7,-0.3,-1.4,11.3,2.1,.195,J.R. Smith,1.1,1.6,0.6,15.0,2.4,11.0,6.5,.515,26.9,0.9,2.7,.062
.047,8.5,2.3,0.2,2.2,23.3,2.8,.269,Kenyon Martin,-2.0,8.3,0.4,13.4,1.8,11.6,15.8,.481,17.5,1.1,3.3,.079
.012,2.8,6.3,2.1,3.3,22.7,2.7,.940,Chris Andersen,-1.1,10.1,3.2,15.8,1.3,14.3,16.4,.631,10.8,1.8,5.9,.166
.213,24.2,0.1,0.0,-1.8,7.1,0.9,.359,Ty Lawson,1.8,3.7,2.9,16.4,1.8,15.4,5.4,.600,18.0,0.7,3.7,.135
.348,26.6,1.1,-2.2,-0.2,9.6,0.8,.072,Anthony Carter,-2.0,2.3,0.1,10.3,2.3,23.7,6.0,.482,12.6,0.0,0.9,.051
.064,4.5,0.7,-3.6,-1.1,12.7,0.6,.361,Joey Graham,-2.5,6.0,0.5,10.6,1.5,15.5,9.3,.568,16.2,-0.3,1.1,.072
.052,5.1,0.8,-5.0,-0.8,11.5,0.3,.112,Malik Allen,-4.2,9.2,-0.3,5.9,1.2,15.3,10.4,.431,14.0,-0.3,0.1,.009
.010,4.8,2.2,-2.9,0.5,25.4,0.6,.208,Johan Petro,-3.5,8.5,0.2,10.7,1.2,17.3,17.1,.553,13.6,-0.1,0.8,.089
.389,10.6,1.7,-1.1,4.0,23.9,0.2,.333,Renaldo Balkman,-5.2,5.1,-0.2,6.6,4.5,22.5,14.6,.339,13.0,0.0,0.0,-0.001
.071,24.7,0.4,-0.8,-1.0,11.1,1.3,.324,Rodney Stuckey,0.2,3.1,1.4,15.6,2.2,11.4,6.8,.479,26.4,0.7,2.7,.052
.191,4.2,1.1,-0.2,-0.3,16.5,1.5,.292,Jonas Jerebko,0.1,9.9,2.9,13.9,1.9,10.8,13.0,.545,15.7,1.0,4.4,.095
.007,8.0,3.6,3.9,3.9,23.1,2.3,.548,Ben Wallace,-0.1,14.1,2.4,15.8,2.4,15.0,18.3,.526,10.0,2.9,4.7,.115
.341,5.2,2.5,-1.9,-2.0,19.6,1.4,.157,Charlie Villanueva,0.1,5.2,2.1,16.0,1.4,7.7,12.0,.526,23.9,0.1,3.5,.092
.335,16.7,0.3,-2.1,-3.1,7.0,0.4,.329,Ben Gordon,1.0,1.7,1.8,14.0,1.5,12.9,4.2,.534,24.5,-0.1,2.1,.059
.103,28.2,0.4,-2.5,-2.0,9.2,0.6,.333,Will Bynum,-0.6,1.6,1.3,13.8,1.8,15.8,5.2,.513,20.1,-0.2,1.9,.054
.126,16.9,1.1,0.7,-0.5,13.8,0.6,.169,Tayshaun Prince,1.2,4.9,2.6,16.0,1.1,8.8,9.0,.530,18.9,1.1,3.2,.091
.192,23.5,0.2,-2.5,-3.4,7.7,0.1,.336,Richard Hamilton,0.9,2.2,1.2,14.9,1.0,12.3,4.8,.505,27.9,-0.2,1.4,.043
.002,4.1,2.1,-2.4,-0.6,20.0,1.1,.373,Jason Maxiell,-1.8,11.8,1.5,14.0,1.3,12.3,15.7,.531,16.4,-0.2,2.6,.081
.322,6.3,2.4,-2.7,-0.8,19.8,0.7,.190,Austin Daye,-1.9,4.2,0.6,12.8,1.5,13.1,11.5,.546,18.5,-0.2,1.3,.067
.008,5.1,1.5,-5.6,-0.3,24.3,0.5,.790,Kwame Brown,-5.3,9.1,-0.6,7.9,1.2,20.5,16.2,.470,14.7,-0.6,-0.1,-0.009
.465,21.6,0.0,-5.8,-3.7,4.8,0.1,.172,Chucky Atkins,-2.1,0.9,0.2,8.3,1.4,15.9,2.7,.477,14.4,-0.6,0.2,.017
.000,4.9,2.3,-4.5,-0.5,21.4,0.4,.433,Chris Wilcox,-4.0,11.4,-0.2,12.0,1.6,21.0,16.1,.532,18.9,-0.3,0.2,.022
.323,6.3,1.5,-5.8,-2.5,9.9,0.1,.292,DaJuan Summers,-3.3,3.9,-0.1,7.5,1.1,9.8,6.7,.457,18.5,-0.4,0.0,.002
.332,24.6,0.5,1.0,-0.7,12.0,1.6,.175,Stephen Curry,1.8,1.8,3.0,16.3,2.5,16.5,6.8,.568,21.8,2.2,4.7,.077
.162,21.2,0.7,-1.5,-1.4,9.0,1.3,.276,Monta Ellis,-0.1,1.9,0.0,16.7,2.6,13.4,5.4,.517,29.5,0.3,1.3,.023
.056,13.2,0.1,-1.0,-2.6,15.2,0.7,.622,Corey Maggette,1.6,4.9,5.6,20.3,1.2,13.0,10.0,.615,26.7,0.5,6.3,.144
.437,7.6,0.6,-0.5,-1.9,11.1,0.6,.162,Anthony Morrow,1.4,3.3,3.0,14.0,1.5,10.0,7.1,.597,17.8,0.7,3.5,.084
.275,14.3,0.3,-0.4,-0.7,8.9,0.9,.314,C.J. Watson,0.2,1.7,2.2,13.8,2.8,10.3,5.3,.555,16.0,0.7,3.1,.082
.337,8.6,1.7,-0.4,-0.5,18.6,0.8,.299,Anthony Tolliver,0.0,6.5,1.8,13.7,1.1,8.3,12.5,.532,16.6,0.6,2.5,.085
.007,13.8,4.4,0.4,2.5,17.7,0.7,.534,Ronny Turiaf,-2.1,6.8,0.8,12.6,1.3,21.4,12.2,.574,11.3,0.5,1.4,.078
.018,6.7,3.2,-3.1,-0.6,16.0,0.4,.318,Chris Hunter,-2.5,7.9,0.9,12.2,0.8,10.8,11.9,.546,15.2,-0.2,1.3,.080
