2P,2PA,2PCT,3P,3PA,3PCT,AST,Age,BLK,DRB,FG,FGA,FGPCT,FT,FTA,FTPCT,GP,GS,MPG,Name,ORB,PF,PTS,STL,TOV,TRB,eFG
5.7,12.2,.463,2.3,5.9,.389,4.1,29,0.3,5.1,7.9,18.1,.439,6.8,8.6,.796,47,46,37.0,Paul Pierce,0.8,2.6,25.0,1.0,3.2,5.9,.502
6.6,12.8,.514,0.0,0.0,.000,1.3,22,1.5,7.5,6.6,12.8,.514,2.9,4.3,.681,69,60,33.6,Al Jefferson,3.4,3.4,16.0,0.7,2.0,11.0,.514
3.5,7.8,.447,0.9,2.6,.365,4.4,23,0.5,2.6,4.4,10.4,.427,2.4,2.9,.853,69,47,32.2,Delonte West,0.5,2.2,12.2,1.1,2.0,3.0,.472
4.4,9.3,.473,0.2,0.6,.381,1.6,24,0.2,3.9,4.6,9.9,.467,2.6,3.2,.811,73,60,31.2,Ryan Gomes,1.7,2.3,12.1,0.7,1.4,5.6,.479
3.7,8.8,.415,1.4,3.3,.415,1.7,29,0.1,2.6,5.0,12.1,.415,3.5,3.9,.897,32,19,28.1,Wally Szczerbiak,0.5,2.0,15.0,0.6,1.7,3.1,.472
3.8,6.8,.553,0.2,1.0,.242,1.7,25,0.4,2.7,4.0,7.8,.514,3.2,4.1,.784,33,18,24.4,Tony Allen,1.1,2.6,11.5,1.5,2.3,3.8,.529
2.3,5.4,.432,0.1,0.4,.207,3.8,20,0.1,2.8,2.4,5.8,.418,1.5,2.4,.647,78,25,23.5,Rajon Rondo,0.9,2.3,6.4,1.6,1.8,3.7,.424
2.7,5.9,.447,1.2,3.2,.368,1.0,21,0.3,1.7,3.8,9.1,.419,1.6,2.0,.805,81,26,22.0,Gerald Green,0.8,2.4,10.4,0.5,1.5,2.6,.484
0.5,1.5,.333,0.0,0.0,,0.0,33,1.5,2.5,0.5,1.5,.333,1.5,2.0,.750,2,2,22.0,Theo Ratliff,1.0,3.0,2.5,0.5,0.5,3.5,.333
1.8,3.7,.496,0.0,0.0,.000,1.3,22,1.3,3.6,1.8,3.7,.491,0.8,1.4,.600,72,53,21.9,Kendrick Perkins,1.6,3.0,4.5,0.3,1.6,5.2,.491
1.8,4.4,.402,0.5,1.6,.289,2.8,21,0.1,1.2,2.3,6.1,.371,1.2,1.4,.818,78,30,20.2,Sebastian Telfair,0.2,2.1,6.1,0.6,1.3,1.4,.410
0.6,1.5,.407,0.8,2.0,.400,1.1,28,0.3,1.5,1.4,3.5,.403,0.3,0.4,.783,54,17,19.0,Brian Scalabrine,0.4,2.4,4.0,0.4,0.8,1.9,.518
1.8,4.2,.440,0.2,0.3,.500,0.8,23,0.5,1.3,2.0,4.5,.444,1.0,1.5,.667,6,0,16.7,Kevinn Pinkney,1.2,2.0,5.2,0.5,0.7,2.5,.463
1.1,3.0,.364,1.0,2.5,.414,0.9,22,0.1,1.1,2.1,5.5,.386,0.9,1.2,.764,47,5,15.1,Allan Ray,0.4,1.8,6.2,0.4,0.9,1.5,.479
1.3,2.8,.451,0.0,0.0,.000,0.2,23,0.3,1.9,1.3,2.8,.446,1.7,2.3,.736,63,2,11.4,Leon Powe,1.5,1.7,4.2,0.2,0.7,3.4,.446
0.8,1.9,.413,0.0,0.0,,0.2,31,0.5,1.4,0.8,1.9,.413,0.1,0.1,.667,24,0,9.8,Michael Olowokandi,0.6,2.0,1.7,0.3,0.7,2.0,.413
6.1,11.6,.528,0.5,1.7,.325,2.6,24,1.0,5.2,6.6,13.2,.502,4.3,6.2,.691,72,71,36.7,Gerald Wallace,2.0,2.9,18.1,2.0,2.2,7.2,.523
3.7,9.1,.407,1.3,4.0,.330,7.0,22,0.1,2.8,5.0,13.1,.384,2.6,3.3,.797,78,75,36.3,Raymond Felton,0.7,2.3,14.0,1.5,2.9,3.4,.434
5.9,11.0,.532,0.0,0.0,,1.2,24,2.6,7.4,5.9,11.0,.532,2.6,4.4,.593,67,65,34.8,Emeka Okafor,3.9,3.1,14.4,0.9,1.7,11.3,.532
3.4,8.8,.391,1.1,3.3,.337,2.1,22,0.1,2.3,4.6,12.1,.376,1.5,2.2,.710,78,23,29.8,Adam Morrison,0.7,2.3,11.8,0.4,1.7,2.9,.422
3.4,7.7,.438,0.0,0.4,.056,6.6,31,0.1,2.2,3.4,8.1,.419,2.3,2.8,.805,45,25,28.3,Brevin Knight,0.3,2.5,9.1,1.5,2.1,2.6,.420
2.4,5.4,.445,1.5,3.7,.416,1.3,26,0.1,2.4,4.0,9.1,.433,2.6,2.9,.904,72,47,26.1,Matt Carroll,0.5,2.4,12.1,0.7,1.0,2.9,.517
4.6,9.3,.498,0.1,0.1,.667,1.9,22,0.7,4.6,4.7,9.4,.500,2.5,3.2,.768,35,8,23.9,Sean May,2.1,2.9,11.9,0.5,1.6,6.7,.503
1.4,2.8,.507,1.1,3.0,.355,2.7,32,0.1,1.7,2.5,5.9,.429,1.9,2.1,.877,50,32,23.8,Derek Anderson,0.6,2.3,8.0,1.0,1.1,2.3,.520
2.5,4.5,.563,1.1,2.4,.461,0.5,27,0.1,2.3,3.6,6.9,.527,0.9,1.1,.774,48,12,19.5,Walter Herrmann,0.6,1.6,9.2,0.4,0.7,2.9,.608
1.8,4.6,.405,0.0,0.2,.125,3.3,32,0.0,1.3,1.9,4.8,.392,0.6,0.8,.688,38,3,18.5,Jeff McInnis,0.4,1.9,4.3,0.4,1.1,1.6,.395
1.9,3.6,.525,0.3,1.2,.250,1.2,24,0.0,1.2,2.2,4.8,.457,1.1,1.4,.826,17,0,15.1,Alan Anderson,0.6,1.9,5.8,0.4,1.3,1.9,.488
2.1,4.7,.446,0.0,0.1,.333,0.4,27,0.4,1.8,2.1,4.7,.445,0.7,1.2,.632,58,40,14.4,Primoz Brezec,1.4,2.8,5.0,0.2,0.7,3.2,.447
1.7,3.5,.475,0.0,0.0,,0.6,29,0.3,2.4,1.7,3.5,.475,1.1,1.5,.681,73,9,14.3,Jake Voskuhl,1.2,2.7,4.4,0.4,0.8,3.5,.475
0.8,2.5,.308,0.0,0.1,.000,0.8,26,0.0,1.6,0.8,2.6,.296,0.9,1.0,.864,21,0,11.5,Bernard Robinson,0.4,1.3,2.4,0.6,0.8,2.0,.296
1.0,2.5,.383,0.0,0.0,,0.6,28,0.3,1.1,1.0,2.5,.383,1.0,1.5,.686,24,0,10.2,Melvin Ely,0.5,1.6,2.9,0.1,1.0,1.6,.383
1.0,2.2,.446,0.0,0.0,,0.2,33,0.0,1.0,1.0,2.2,.446,0.7,0.8,.773,26,0,8.5,Othella Harrington,0.5,1.9,2.6,0.0,0.6,1.5,.446
0.7,1.3,.556,0.0,0.0,,0.0,22,0.3,0.7,0.7,1.3,.556,0.9,1.5,.600,27,0,6.9,Ryan Hollins,0.4,1.5,2.4,0.1,0.6,1.1,.556
0.8,2.2,.364,0.0,0.4,.000,0.2,34,0.0,0.2,0.8,2.6,.308,0.8,1.4,.571,5,0,6.6,Eric Williams,0.4,1.2,2.4,0.2,0.4,0.6,.308
7.7,14.8,.519,0.0,0.1,.143,2.5,21,0.6,5.3,7.7,14.9,.517,3.4,4.4,.777,82,82,37.5,Luol Deng,1.8,2.0,18.8,1.2,1.9,7.1,.518
4.2,9.1,.463,1.8,4.2,.415,6.3,26,0.3,3.0,5.9,13.3,.448,3.0,3.6,.835,80,80,35.5,Kirk Hinrich,0.4,3.4,16.6,1.3,2.4,3.4,.514
2.5,5.4,.456,0.0,0.1,.200,2.4,32,2.0,6.7,2.5,5.5,.453,1.4,3.5,.408,77,77,35.0,Ben Wallace,3.9,2.0,6.4,1.4,1.3,10.7,.454
5.5,11.7,.471,1.9,4.6,.413,3.6,23,0.2,2.7,7.4,16.3,.455,4.6,5.4,.864,82,51,33.0,Ben Gordon,0.4,3.1,21.4,0.8,3.0,3.1,.513
3.6,7.1,.515,1.5,3.9,.383,1.1,27,0.5,4.9,5.2,11.0,.467,2.3,2.7,.848,53,31,26.5,Andres Nocioni,0.8,3.1,14.1,0.5,2.0,5.7,.536
1.4,3.1,.458,1.1,3.1,.359,4.0,24,0.1,1.9,2.5,6.2,.408,1.0,1.3,.752,78,30,24.4,Chris Duhon,0.3,1.9,7.2,0.9,1.3,2.2,.499
2.4,5.8,.409,0.0,0.0,.000,0.7,37,0.7,3.0,2.4,5.8,.407,1.3,1.7,.787,72,49,20.2,P.J. Brown,1.8,2.6,6.1,0.3,1.2,4.8,.407
1.9,3.9,.479,0.0,0.0,.000,0.6,20,1.1,2.5,1.9,3.9,.475,1.5,2.4,.606,72,4,13.4,Tyrus Thomas,1.2,2.3,5.2,0.6,1.3,3.7,.475
1.3,3.0,.439,0.2,0.6,.357,0.8,22,0.2,1.7,1.5,3.6,.426,0.3,0.6,.511,71,4,12.2,Thabo Sefolosha,0.5,1.4,3.6,0.5,0.8,2.2,.455
1.1,2.3,.496,0.0,0.1,.000,1.1,32,0.1,1.3,1.1,2.4,.473,0.3,0.4,.789,54,1,10.8,Adrian Griffin,0.7,1.4,2.5,0.6,0.7,2.0,.473
1.8,4.3,.416,0.0,0.0,.000,0.3,28,0.3,1.3,1.8,4.3,.415,0.5,0.6,.824,60,1,10.6,Malik Allen,0.7,1.4,4.0,0.3,0.4,2.0,.415
1.2,2.8,.433,0.0,0.0,,0.6,24,0.2,1.6,1.2,2.8,.433,0.8,1.4,.561,48,0,8.0,Mike Sweetney,0.9,1.6,3.2,0.2,0.9,2.5,.433
0.8,1.9,.422,0.0,0.2,.000,0.6,24,0.0,1.1,0.8,2.1,.386,0.6,0.8,.731,33,0,7.0,Viktor Khryapa,0.6,1.6,2.2,0.3,0.5,1.7,.386
0.7,1.3,.500,0.0,0.0,,1.2,24,0.0,0.7,0.7,1.3,.500,0.0,0.0,,6,0,4.8,Andre Barrett,0.2,0.7,1.3,0.0,0.7,0.8,.500
8.6,16.8,.513,1.3,4.0,.319,6.0,22,0.7,5.7,9.9,20.8,.476,6.3,9.0,.698,78,78,40.9,LeBron James,1.1,2.2,27.3,1.6,3.2,6.7,.507
4.4,10.4,.420,1.1,3.2,.333,3.7,28,0.4,3.2,5.4,13.6,.400,3.0,4.4,.676,70,68,37.1,Larry Hughes,0.6,2.3,14.9,1.3,2.2,3.8,.439
4.6,9.7,.476,0.0,0.1,.167,1.1,25,0.4,5.2,4.6,9.8,.473,1.8,2.5,.714,80,80,28.0,Drew Gooden,3.3,2.6,11.1,0.9,1.4,8.5,.474
4.9,10.2,.486,0.0,0.0,.000,1.6,31,1.3,4.6,4.9,10.2,.485,2.0,2.5,.807,78,78,27.3,Zydrunas Ilgauskas,3.1,3.3,11.9,0.6,1.8,7.7,.485
2.4,4.8,.487,0.0,0.1,.000,0.9,24,0.6,4.4,2.4,5.0,.476,2.0,3.3,.616,81,6,23.9,Anderson Varejao,2.4,3.3,6.8,0.9,0.8,6.7,.476
1.6,3.9,.422,0.0,0.0,.000,4.0,33,0.2,1.9,1.6,4.0,.417,0.9,1.4,.637,82,45,23.5,Eric Snow,0.4,2.3,4.2,0.7,1.4,2.3,.417
2.4,5.1,.474,0.9,2.2,.405,1.6,23,0.3,2.0,3.3,7.3,.453,1.5,1.9,.794,67,28,22.9,Sasha Pavlovic,0.3,2.2,9.0,0.8,1.5,2.4,.514
0.8,2.1,.387,1.5,3.9,.385,1.6,30,0.0,1.0,2.3,5.9,.386,0.5,0.7,.682,60,0,19.6,Damon Jones,0.2,0.9,6.6,0.3,0.6,1.1,.511
1.4,2.7,.514,1.2,3.3,.351,0.6,33,0.5,2.9,2.6,6.1,.424,0.7,1.0,.663,81,0,16.8,Donyell Marshall,1.1,1.6,7.0,0.5,0.8,4.0,.520
0.8,1.8,.430,0.9,2.1,.419,1.2,20,0.1,1.1,1.6,3.9,.424,0.5,0.7,.718,60,16,16.5,Daniel Gibson,0.5,1.6,4.6,0.4,0.7,1.5,.537
0.4,1.1,.351,0.3,1.1,.237,1.1,36,0.1,0.9,0.6,2.1,.293,0.6,0.8,.714,35,5,10.1,David Wesley,0.1,0.9,2.1,0.3,0.5,1.0,.353
0.9,2.1,.429,0.3,1.1,.280,0.4,21,0.1,0.7,1.2,3.2,.378,0.4,0.6,.714,23,5,8.8,Shannon Brown,0.3,1.0,3.2,0.3,0.6,0.9,.426
0.5,1.5,.364,0.5,1.0,.533,0.1,32,0.0,1.1,1.1,2.5,.432,0.4,0.7,.600,15,1,8.6,Ira Newble,0.9,1.1,3.1,0.4,0.2,2.0,.541
0.5,1.1,.423,0.0,0.0,,0.1,31,0.0,0.7,0.5,1.1,.423,0.1,0.2,.500,24,0,4.5,Scot Pollard,0.6,1.1,1.0,0.2,0.2,1.3,.423
0.0,0.3,.000,0.0,0.0,,0.0,23,0.0,1.3,0.0,0.3,.000,0.8,1.5,.500,4,0,4.5,Dwayne Jones,0.3,0.8,0.8,0.0,0.5,1.5,.000
7.7,15.0,.515,0.9,2.2,.416,3.4,28,0.8,7.3,8.6,17.2,.502,6.4,7.1,.904,78,78,36.2,Dirk Nowitzki,1.6,2.2,24.6,0.7,2.1,8.9,.529
5.7,11.9,.480,1.3,3.4,.385,1.8,26,0.8,4.9,7.0,15.4,.459,3.5,4.2,.827,70,69,35.1,Josh Howard,1.9,2.6,18.9,1.2,1.8,6.8,.501
4.3,8.6,.508,2.0,4.6,.438,5.2,29,0.2,2.3,6.3,13.1,.484,2.0,2.5,.804,81,80,35.1,Jason Terry,0.5,2.1,16.7,1.0,1.9,2.9,.560
3.5,6.8,.512,0.2,0.6,.280,3.7,23,0.3,1.9,3.7,7.4,.492,2.7,3.3,.824,80,61,26.0,Devin Harris,0.6,3.0,10.2,1.2,1.8,2.5,.504
2.8,4.4,.626,0.0,0.0,,0.6,31,1.1,4.6,2.8,4.4,.626,1.6,2.5,.623,76,73,25.2,Erick Dampier,2.9,3.1,7.1,0.3,1.4,7.4,.626
3.3,7.3,.443,0.9,2.4,.383,2.8,32,0.1,1.6,4.2,9.8,.428,2.7,3.2,.847,67,8,24.1,Jerry Stackhouse,0.6,1.2,12.0,0.8,1.7,2.2,.476
1.6,3.7,.423,0.9,2.5,.353,0.6,29,0.4,2.6,2.4,6.2,.395,0.6,0.8,.750,60,17,21.4,Devean George,1.0,2.4,6.4,0.8,0.9,3.6,.466
0.9,1.9,.473,0.0,0.0,.000,0.4,25,1.4,3.4,0.9,1.9,.470,0.6,1.1,.558,81,9,18.3,DeSagana Diop,2.0,3.0,2.3,0.5,0.8,5.4,.470
1.2,2.6,.464,0.4,1.4,.311,0.9,30,0.1,1.6,1.6,3.9,.411,0.4,0.4,.794,76,11,18.1,Greg Buckner,0.5,2.0,4.0,0.6,0.5,2.1,.465
1.2,2.9,.419,0.3,0.7,.379,2.0,32,0.0,0.9,1.5,3.7,.411,0.5,0.7,.724,40,0,14.1,Anthony Johnson,0.3,1.7,3.8,0.4,0.8,1.2,.449
0.9,2.1,.397,0.4,1.5,.286,0.7,31,0.1,2.5,1.3,3.6,.351,0.7,0.9,.865,61,2,11.9,Austin Croshere,0.5,1.1,3.7,0.2,0.5,3.0,.410
1.0,2.6,.385,0.0,0.0,,0.2,44,0.2,1.2,1.0,2.6,.385,0.4,0.4,1.000,5,0,8.6,Kevin Willis,0.4,2.2,2.4,0.4,0.4,1.6,.385
0.5,1.7,.309,0.2,0.5,.333,0.2,22,0.1,0.6,0.7,2.2,.314,0.6,1.0,.606,32,1,6.7,Maurice Ager,0.0,0.8,2.2,0.1,0.5,0.7,.350
0.9,1.4,.647,0.0,0.0,,0.0,23,0.0,1.0,0.9,1.4,.647,0.6,1.5,.389,12,0,5.9,Pops Mensah-Bonsu,0.8,0.7,2.4,0.1,0.8,1.8,.647
0.7,1.7,.386,0.2,0.6,.286,0.7,22,0.0,0.5,0.8,2.4,.359,0.5,0.7,.667,33,1,5.8,J.J. Barea,0.2,0.6,2.4,0.0,0.4,0.8,.397
0.2,0.8,.313,0.0,0.0,,0.3,26,0.2,0.4,0.2,0.8,.313,0.3,0.4,.875,21,0,3.8,Didier Ilunga-Mbenga,0.1,0.8,0.8,0.1,0.2,0.5,.313
7.6,16.1,.473,1.0,2.9,.347,7.2,31,0.2,2.7,8.6,18.9,.454,6.6,8.7,.759,50,49,42.4,Allen Iverson,0.3,1.5,24.8,1.8,4.0,3.0,.480
10.0,20.1,.499,0.6,2.3,.268,3.8,22,0.4,3.8,10.6,22.4,.476,7.1,8.7,.808,65,65,38.2,Carmelo Anthony,2.2,3.1,28.9,1.2,3.6,6.0,.489
4.9,10.1,.487,0.2,0.7,.250,9.1,30,0.2,3.4,5.1,10.8,.472,2.7,3.7,.729,23,23,35.7,Andre Miller,1.1,2.5,13.0,1.6,3.0,4.5,.480
4.5,9.4,.475,0.0,0.0,.000,3.2,32,3.3,9.3,4.5,9.4,.473,2.3,3.2,.729,70,70,33.8,Marcus Camby,2.3,2.6,11.2,1.2,1.7,11.7,.473
2.4,4.9,.483,1.0,2.9,.343,6.6,26,0.1,2.2,3.3,7.8,.432,0.7,0.9,.727,49,40,33.5,Steve Blake,0.3,1.5,8.3,1.0,2.1,2.5,.495
4.0,7.5,.533,0.0,0.5,.000,0.5,29,0.0,7.0,4.0,8.0,.500,1.5,6.0,.250,2,2,31.5,Kenyon Martin,3.0,5.0,9.5,0.0,2.5,10.0,.500
3.7,8.6,.429,1.3,3.5,.373,4.3,30,0.1,1.3,5.0,12.2,.413,3.8,4.2,.908,31,4,28.3,Earl Boykins,0.7,1.0,15.2,0.8,1.7,2.0,.467
4.6,8.0,.571,0.0,0.0,.000,1.2,24,0.9,4.7,4.6,8.1,.570,3.0,4.4,.689,64,42,26.8,Nene Hilario,2.3,3.3,12.2,1.0,2.0,7.0,.570
2.1,4.2,.515,2.4,6.1,.390,1.4,21,0.1,1.8,4.5,10.2,.441,1.6,2.0,.810,63,24,23.3,J.R. Smith,0.5,2.3,13.0,0.8,1.3,2.3,.557
2.7,4.6,.594,0.0,0.2,.083,0.9,30,0.3,2.4,2.7,4.7,.576,1.2,1.6,.715,75,36,22.1,Eduardo Najera,1.7,2.8,6.6,1.0,0.7,4.1,.578
1.5,3.2,.462,1.1,2.8,.376,0.6,22,0.2,2.4,2.5,6.0,.422,1.5,1.7,.852,79,14,18.8,Linas Kleiza,1.0,2.5,7.6,0.4,1.0,3.4,.509
1.5,3.0,.500,0.0,1.0,.000,5.5,31,0.5,1.5,1.5,4.0,.375,0.0,0.0,,2,0,18.5,Anthony Carter,0.0,2.0,3.0,0.0,3.0,1.5,.375
0.8,1.9,.418,0.8,2.7,.288,0.9,24,0.1,1.3,1.6,4.6,.342,0.5,0.8,.660,64,19,18.4,Yakhouba Diawara,0.4,2.1,4.4,0.5,0.6,1.7,.426
1.8,3.3,.544,0.0,0.0,,0.7,26,0.2,4.6,1.8,3.3,.544,1.4,2.8,.497,66,11,17.1,Reggie Evans,2.4,2.2,4.9,0.6,1.4,7.0,.544
2.1,4.3,.489,0.0,0.1,.000,0.3,31,0.6,2.5,2.1,4.4,.479,0.9,1.1,.833,11,0,13.5,Joe Smith,1.2,2.1,5.1,0.5,1.2,3.6,.479
0.8,1.7,.470,0.5,2.3,.216,0.4,26,0.3,1.2,1.3,3.9,.325,0.4,0.5,.762,39,7,10.7,DerMarr Johnson,0.3,1.0,3.5,0.4,0.7,1.5,.386
0.5,1.3,.400,0.0,0.0,,2.5,23,0.0,0.5,0.5,1.3,.400,0.5,0.5,1.000,4,1,9.3,Julius Hodge,0.3,0.8,1.5,0.8,0.3,0.8,.400
0.4,0.6,.692,0.0,0.0,.000,0.2,23,0.3,1.5,0.4,0.6,.643,0.3,0.6,.429,22,3,5.7,Jamal Sampson,0.7,0.8,1.1,0.1,0.5,2.2,.643
6.7,13.9,.483,0.6,1.7,.341,3.8,28,0.2,2.8,7.3,15.6,.468,4.6,5.4,.861,75,75,36.8,Richard Hamilton,1.0,3.1,19.8,0.8,2.1,3.8,.486
4.6,9.6,.480,1.0,2.6,.386,2.8,26,0.7,3.5,5.6,12.2,.460,2.1,2.7,.768,82,82,36.6,Tayshaun Prince,1.8,1.4,14.3,0.6,1.2,5.2,.501
3.4,7.1,.479,1.6,4.5,.345,7.2,30,0.2,3.1,5.0,11.6,.427,5.5,6.2,.883,70,70,36.2,Chauncey Billups,0.3,2.3,17.0,1.2,2.0,3.4,.494
3.4,7.3,.463,1.4,3.9,.351,1.7,32,1.6,6.0,4.8,11.2,.423,1.4,1.8,.788,75,72,32.3,Rasheed Wallace,1.2,3.0,12.3,1.0,1.3,7.2,.485
4.6,9.4,.491,0.0,0.1,.333,3.0,33,0.6,4.7,4.7,9.5,.489,2.0,3.1,.636,43,42,29.7,Chris Webber,2.0,2.5,11.3,1.0,1.7,6.7,.491
