3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.379,26.3,0.0,-4.6,-1.7,12.3,0.1,.207,Brad Wanamaker,-2.9,0.0,0.0,12.1,1.5,20.2,6.1,.553,17.8,-0.1,0.2,.086
.379,11.1,1.0,-0.7,-0.2,11.1,0.1,.414,Guerschon Yabusele,-0.6,8.4,0.1,13.8,2.2,2.8,9.7,.481,17.4,0.0,0.3,.148
.333,0.0,0.0,-10.1,-12.8,26.8,0.0,.000,PJ Dozier,2.7,26.1,0.0,31.6,0.0,0.0,26.5,.583,32.3,0.0,0.0,.260
.469,29.5,1.2,3.9,-1.5,12.2,1.0,.299,Kemba Walker,5.4,1.4,2.2,21.9,1.9,10.2,6.7,.559,30.8,1.7,3.2,.140
.446,15.1,1.3,0.2,0.6,14.8,0.8,.124,Nicolas Batum,-0.4,3.4,0.6,11.2,1.2,16.9,9.1,.556,13.6,0.5,1.4,.067
.328,10.1,0.8,-0.2,-0.7,18.5,1.0,.262,Jeremy Lamb,0.5,3.0,1.2,16.4,1.9,6.0,10.7,.544,21.7,0.4,2.2,.115
.609,5.6,2.4,0.4,0.3,19.0,0.9,.149,Marvin Williams,0.2,3.0,0.8,12.7,1.5,5.7,11.0,.556,14.8,0.5,1.7,.099
.066,11.2,2.6,2.7,1.6,17.1,0.8,.316,Cody Zeller,1.2,9.0,1.8,16.7,1.5,13.9,13.0,.643,14.6,0.9,2.6,.163
.422,7.1,3.2,0.0,0.8,17.6,0.7,.193,Miles Bridges,-0.8,3.2,0.6,13.5,1.5,9.4,10.4,.569,15.2,0.3,1.3,.097
.547,15.0,1.3,-3.0,-3.0,8.4,0.4,.197,Malik Monk,0.0,1.5,0.0,13.0,1.5,11.3,5.0,.521,26.0,-0.1,0.4,.031
.110,32.3,0.6,-4.6,-3.2,7.8,0.3,.310,Tony Parker,-1.3,1.2,0.3,15.4,1.3,12.0,4.5,.501,24.5,-0.4,0.7,.056
.097,8.0,5.0,0.9,1.4,17.7,0.6,.309,Michael Kidd-Gilchrist,-0.6,11.2,0.8,16.9,1.2,9.2,14.4,.550,18.1,0.4,1.4,.139
.190,10.0,3.1,2.7,-0.3,22.8,0.4,.421,Willy Hernangomez,3.0,15.7,1.0,24.1,1.2,13.3,19.2,.648,22.6,0.4,1.4,.218
.439,12.7,1.9,-1.1,-1.5,16.4,0.2,.354,Frank Kaminsky,0.4,5.6,0.3,15.3,0.8,13.7,11.0,.591,20.4,0.1,0.5,.104
.268,9.9,0.0,-3.4,-2.7,14.5,0.1,.169,Dwayne Bacon,-0.8,1.0,0.3,12.9,0.7,9.5,7.7,.616,17.2,-0.1,0.4,.097
.500,28.1,0.0,-4.6,-3.1,9.1,0.1,.053,Devonte' Graham,-1.5,0.0,0.1,11.7,2.0,13.4,4.5,.489,16.2,-0.1,0.1,.059
.000,3.4,10.2,-0.8,4.2,18.3,0.1,.750,Bismack Biyombo,-5.0,7.0,0.0,10.3,0.6,20.0,12.6,.564,11.1,0.0,0.1,.079
.694,9.9,1.4,1.2,1.0,12.6,1.2,.114,Justin Holiday,0.2,1.6,0.4,11.9,2.4,10.2,7.1,.549,15.6,1.0,1.6,.064
.275,24.8,1.3,-0.5,-0.9,13.6,0.8,.321,Zach LaVine,0.5,1.3,-0.1,17.5,1.5,15.9,7.5,.556,31.9,0.4,0.6,.032
.670,19.5,0.1,-0.6,-0.7,9.2,0.6,.168,Ryan Arcidiacono,0.1,1.0,1.3,11.0,1.8,13.5,5.1,.611,10.5,0.3,1.9,.095
.238,13.0,1.0,-4.0,-0.7,20.5,0.8,.225,Jabari Parker,-3.3,4.2,-0.9,12.7,1.0,15.2,12.4,.520,25.5,-0.4,-0.1,-0.006
.090,12.3,5.0,-0.4,2.4,21.3,1.1,.318,Wendell Carter,-2.8,8.0,0.3,15.2,1.0,13.4,14.7,.531,20.1,0.3,1.4,.080
.355,23.8,1.0,-4.0,-1.3,8.6,0.4,.151,Cameron Payne,-2.7,2.1,-0.1,10.7,1.8,16.1,5.3,.497,17.7,-0.3,0.2,.022
.255,5.7,0.7,-4.9,0.1,18.8,0.5,.245,Chandler Hutchison,-5.0,4.3,-0.3,7.7,1.3,12.2,11.5,.472,12.2,-0.4,0.2,.019
.084,9.1,4.8,-3.7,0.7,8.1,0.3,.221,Robin Lopez,-4.4,6.3,-0.2,10.4,0.4,21.8,7.2,.570,17.5,-0.2,0.1,.011
.269,5.9,1.0,-8.4,-3.7,11.3,0.2,.201,Antonio Blakeney,-4.6,1.2,-0.5,11.1,0.9,8.4,6.3,.499,26.2,-0.7,-0.3,-0.032
.254,14.3,1.8,-0.7,2.4,14.7,0.7,.362,Shaquille Harrison,-3.1,1.8,-0.2,13.1,4.1,11.7,8.3,.488,17.8,0.1,0.5,.054
.467,7.5,2.4,-1.1,-1.1,20.1,0.4,.145,Lauri Markkanen,-0.1,4.3,0.1,17.3,1.8,8.4,12.2,.550,25.9,0.1,0.5,.070
.020,6.5,0.7,-4.3,-0.5,22.8,0.2,.380,Cristiano Felicio,-3.8,9.5,0.2,11.8,0.6,18.2,16.2,.600,12.6,-0.1,0.4,.085
.135,32.6,0.4,-1.9,-0.3,17.8,0.2,.167,Kris Dunn,-1.6,0.5,0.0,14.5,1.8,16.9,9.1,.543,23.2,0.0,0.3,.052
.231,8.5,2.7,-6.1,-0.8,28.9,0.3,.212,Bobby Portis,-5.3,6.4,-0.3,12.9,0.9,10.3,17.7,.471,25.5,-0.2,0.0,-0.004
.250,93.3,0.0,66.4,22.4,0.0,0.0,.000,Rawle Alkins,44.0,81.3,0.0,61.2,12.2,0.0,40.6,.375,44.3,0.1,0.0,.548
,0.0,0.0,-7.1,0.0,0.0,0.0,,Tyler Ulis,-7.1,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.008
.438,10.3,0.6,-3.4,-1.6,15.7,0.1,.218,Cedi Osman,-1.8,2.0,-0.2,9.3,1.0,11.6,8.6,.491,18.2,-0.4,-0.1,-0.004
.137,13.7,0.3,-6.6,-3.4,9.2,-0.1,.171,Collin Sexton,-3.2,2.3,-0.7,10.6,0.8,13.1,5.6,.494,25.5,-1.2,-0.8,-0.040
.322,11.3,0.3,-2.0,-2.7,8.4,0.0,.240,Rodney Hood,0.7,1.4,1.3,13.8,1.5,6.7,4.8,.551,19.6,0.0,1.3,.071
.345,15.0,0.5,-2.2,-3.9,10.3,0.0,.151,Jordan Clarkson,1.7,4.3,0.8,17.4,1.1,9.5,7.2,.534,29.3,0.0,0.8,.042
.000,10.9,1.1,2.0,0.2,25.0,0.4,.262,Tristan Thompson,1.8,17.7,1.8,20.3,1.3,12.3,21.2,.566,17.5,0.8,2.2,.132
.156,18.0,2.4,4.5,2.8,24.0,0.8,.313,Larry Nance,1.8,9.0,1.7,19.3,2.7,14.6,16.2,.598,15.1,1.4,2.5,.147
.349,13.9,1.5,-3.7,-0.9,19.3,0.2,.268,Alec Burks,-2.8,2.5,-0.2,11.1,1.4,10.2,10.6,.450,20.9,-0.2,-0.1,-0.010
.354,6.3,1.7,-2.9,-1.1,15.9,0.2,.505,David Nwaba,-1.8,3.1,0.2,12.1,1.9,6.9,9.3,.517,16.6,-0.1,0.4,.056
.262,16.0,0.2,-1.8,-2.6,5.0,0.0,.187,George Hill,0.8,3.7,0.5,14.0,1.7,14.7,4.3,.604,17.4,0.0,0.5,.072
.711,10.1,0.7,-3.0,-3.3,13.2,0.0,.211,Kyle Korver,0.3,0.0,0.3,11.8,0.6,17.0,6.4,.650,17.5,-0.1,0.3,.052
.000,7.0,2.5,-6.2,-1.5,22.2,0.1,.449,Ante Zizic,-4.7,10.8,-0.1,11.9,0.4,20.3,16.4,.532,19.3,-0.3,0.0,.003
.494,13.7,1.1,-4.6,-1.7,9.3,0.1,.127,J.R. Smith,-3.0,0.0,-0.2,8.1,2.5,11.7,4.5,.444,18.7,-0.1,-0.1,-0.031
.487,5.1,1.3,-1.8,-1.0,18.8,0.0,.128,Jaron Blossomgame,-0.8,5.5,0.3,12.4,1.0,10.8,11.9,.619,10.4,0.0,0.3,.078
.271,7.8,0.0,-0.6,-0.2,16.3,0.1,.208,Sam Dekker,-0.4,5.7,0.2,14.4,3.3,8.7,10.8,.544,15.0,0.1,0.3,.087
.359,16.2,1.2,-5.6,-2.1,8.8,0.0,.410,Andrew Harrison,-3.5,3.0,-0.1,7.0,1.4,17.8,5.8,.467,17.1,-0.1,-0.1,-0.017
.529,35.6,0.0,0.5,-4.7,11.6,0.0,.176,Matthew Dellavedova,5.3,0.0,0.6,21.6,1.1,15.4,5.6,.701,20.7,0.1,0.5,.191
.369,15.6,0.6,-4.0,-2.3,37.1,0.1,.508,Kevin Love,-1.6,7.9,0.0,16.0,0.4,11.2,22.0,.478,29.0,-0.1,0.1,.037
.741,4.5,0.9,-4.0,-2.8,23.9,0.0,.111,Channing Frye,-1.2,1.1,0.1,11.2,1.0,15.0,12.1,.653,15.3,0.0,0.1,.070
.500,5.6,1.7,-3.1,-2.2,20.2,0.0,.286,Jalen Jones,-0.9,2.1,0.1,12.9,1.0,6.0,10.9,.603,14.5,0.0,0.1,.102
,0.0,0.0,-6.8,-0.9,0.0,0.0,,John Holland,-6.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.032
.000,10.3,2.5,2.5,3.4,37.8,1.7,.613,DeAndre Jordan,-0.9,11.1,1.9,18.3,1.1,20.9,24.7,.661,14.3,1.1,3.5,.168
.413,24.5,0.8,2.0,0.5,18.2,1.1,.377,Luka Doncic,1.5,3.9,0.8,17.3,1.7,16.6,11.2,.557,26.7,1.0,2.0,.093
.421,5.6,0.8,-2.5,-2.3,11.3,0.7,.261,Harrison Barnes,-0.2,2.7,0.8,14.3,1.1,8.3,7.1,.554,24.1,-0.1,1.5,.079
.539,12.2,0.5,-0.4,-1.6,6.3,0.6,.260,Wesley Matthews,1.2,2.0,1.1,12.8,1.4,9.1,4.2,.564,19.3,0.4,1.7,.094
.505,4.0,1.6,0.9,0.8,11.0,0.9,.255,Dorian Finney-Smith,0.1,7.0,0.9,11.5,1.9,11.0,9.0,.580,13.2,0.6,1.7,.102
.332,22.3,1.4,-2.3,0.0,9.2,0.6,.239,Dennis Smith,-2.3,2.4,-0.5,11.3,2.2,20.8,5.9,.521,23.7,0.0,0.1,.007
.302,48.2,0.1,0.0,-2.3,11.2,0.4,.209,J.J. Barea,2.3,1.9,0.8,18.4,1.4,13.4,6.7,.510,28.1,0.3,1.2,.103
.313,16.2,0.0,-3.2,-1.4,7.9,0.4,.221,Jalen Brunson,-1.8,2.0,0.2,10.8,1.8,11.0,5.0,.514,17.3,-0.1,0.6,.058
.566,6.1,5.7,1.9,2.2,15.6,0.7,.224,Maxi Kleber,-0.3,7.1,0.6,15.0,1.3,8.2,11.4,.554,15.1,0.5,1.3,.126
.300,9.8,2.7,2.7,0.7,18.3,0.6,.573,Dwight Powell,2.0,8.5,1.3,20.0,1.6,12.6,13.5,.657,19.9,0.5,1.9,.200
.573,12.0,1.2,-0.7,0.0,11.9,0.4,.359,Devin Harris,-0.7,0.6,0.2,12.7,2.7,9.4,6.3,.531,18.5,0.1,0.7,.094
.818,5.7,1.1,-4.2,-1.7,16.0,0.1,.045,Ryan Broekhoff,-2.6,3.0,0.0,8.0,0.7,8.2,9.6,.490,14.0,0.0,0.1,.039
.154,13.4,1.3,0.6,0.9,28.1,0.1,.462,Salah Mejri,-0.4,10.2,0.2,15.6,0.7,16.1,19.3,.671,12.2,0.0,0.2,.182
.385,3.5,0.0,-11.6,-3.2,16.1,0.0,.154,Dirk Nowitzki,-8.4,0.0,-0.1,1.6,0.0,12.6,8.2,.396,16.9,-0.1,-0.1,-0.084
,0.0,0.0,-5.6,0.4,0.0,0.0,,Daryl Macon,-6.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.003
,0.0,0.0,-5.6,0.4,0.0,0.0,,Ray Spalding,-6.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.003
.305,21.7,1.2,-0.8,-0.6,11.4,1.1,.202,Jamal Murray,-0.2,2.6,0.6,14.4,1.3,12.3,7.0,.512,24.4,0.3,1.7,.076
.248,37.0,2.0,9.4,3.9,26.3,1.7,.321,Nikola Jokic,5.5,9.3,2.7,25.5,2.4,15.9,17.8,.578,26.2,2.7,4.5,.227
.560,4.8,1.8,1.3,0.0,15.5,0.9,.301,Juan Hernangomez,1.3,6.4,1.5,13.7,0.9,8.9,10.9,.623,13.5,0.7,2.5,.143
.294,24.0,0.2,1.0,-0.8,10.3,0.9,.109,Monte Morris,1.8,1.5,1.8,16.8,2.0,7.0,5.9,.572,16.6,0.6,2.6,.164
.374,13.2,1.2,-0.1,-1.0,8.5,0.7,.226,Gary Harris,0.9,2.4,0.8,15.0,1.8,7.4,5.4,.534,22.3,0.3,1.5,.110
.223,10.8,3.8,3.7,2.7,19.8,1.2,.401,Paul Millsap,1.0,8.4,1.2,19.9,2.5,12.4,14.1,.585,21.2,1.0,2.4,.173
.383,10.2,2.1,-3.0,-0.4,20.4,0.9,.281,Trey Lyles,-2.7,3.9,-0.2,12.7,1.3,12.8,12.1,.507,23.7,-0.2,0.7,.051
.505,7.3,0.4,-1.3,-1.4,11.1,0.6,.060,Malik Beasley,0.1,2.3,0.6,12.1,1.5,7.1,6.7,.561,16.9,0.1,1.2,.098
.018,16.2,4.4,4.4,4.6,20.2,1.2,.466,Mason Plumlee,-0.2,11.7,0.6,17.7,2.8,19.3,16.0,.573,17.4,1.0,1.8,.148
.476,5.0,2.1,-2.0,0.4,11.9,0.6,.127,Torrey Craig,-2.3,7.5,0.0,7.6,1.1,13.1,9.7,.477,13.0,0.0,0.5,.048
.429,17.4,3.3,3.2,0.0,20.2,0.1,.190,Will Barton,3.3,0.0,0.2,22.6,0.9,11.6,10.0,.725,20.4,0.1,0.3,.232
.500,3.7,0.0,2.9,-2.2,8.6,0.0,.250,Tyler Lydon,5.1,11.4,0.1,19.7,1.3,10.1,10.0,.901,11.1,0.0,0.2,.220
.889,6.9,2.4,-6.4,-2.5,2.9,0.0,.000,Nick Young,-3.9,0.0,0.0,2.5,0.0,18.2,1.5,.500,12.7,0.0,0.0,-0.014
.700,21.6,0.0,-0.5,-4.3,14.8,0.0,.000,Thomas Welsh,3.8,0.0,0.1,18.5,0.0,9.1,7.4,.650,21.4,0.0,0.1,.166
.400,37.7,0.0,-2.8,0.9,14.8,0.0,.200,DeVaughn Akoon-Purcell,-3.7,4.9,-0.1,8.6,4.5,15.5,9.9,.322,25.1,0.0,0.0,-0.043
.333,72.1,0.0,-4.1,-14.9,0.0,0.0,.667,Brandon Goodwin,10.9,0.0,0.1,36.3,0.0,0.0,0.0,.644,27.7,0.0,0.1,.567
.347,24.8,1.2,4.3,1.1,23.6,1.3,.463,Blake Griffin,3.3,3.7,1.7,20.5,0.8,15.0,13.2,.581,29.8,1.7,3.1,.137
.050,6.2,4.9,1.1,3.1,32.9,2.2,.375,Andre Drummond,-2.0,17.2,0.7,21.7,2.1,12.5,24.7,.517,24.6,0.8,2.9,.135
.463,23.9,0.4,0.0,-1.7,7.7,0.8,.301,Reggie Jackson,1.7,2.2,1.2,14.5,1.2,11.3,4.8,.537,23.5,0.4,2.0,.106
.639,7.3,0.3,-1.1,-1.1,8.8,0.6,.168,Langston Galloway,0.0,2.6,0.7,9.9,0.8,5.1,5.6,.529,15.6,0.2,1.3,.084
.618,11.4,0.2,-0.3,-1.0,7.1,0.5,.159,Reggie Bullock,0.7,1.2,0.9,11.3,1.0,9.6,4.0,.580,15.8,0.3,1.4,.096
.519,8.9,1.0,-1.9,0.7,16.6,0.8,.122,Stanley Johnson,-2.6,3.6,-0.5,9.9,2.1,14.4,9.8,.492,20.3,0.0,0.3,.026
.371,18.9,0.9,-3.6,-1.2,8.5,0.5,.059,Ish Smith,-2.5,0.2,-0.1,8.9,0.9,10.6,4.2,.483,18.4,-0.2,0.4,.034
.306,8.4,2.8,-1.1,2.2,11.9,0.5,.214,Bruce Brown,-3.3,3.4,0.1,8.1,1.4,11.5,7.5,.494,12.1,0.1,0.6,.065
.349,4.1,1.1,-4.4,-0.3,8.4,0.3,.245,Glenn Robinson,-4.1,2.1,-0.1,7.0,1.0,10.0,5.1,.490,14.3,-0.2,0.3,.032
.022,15.4,1.4,2.6,3.4,22.9,0.6,.744,Zaza Pachulia,-0.8,13.9,0.6,16.6,2.6,13.7,18.2,.511,15.9,0.4,1.2,.162
.473,26.0,0.5,-4.2,-0.4,8.4,0.3,.095,Jose Calderon,-3.8,2.2,-0.1,7.2,1.8,18.1,5.2,.396,11.9,-0.2,0.2,.033
.500,9.0,1.0,-4.7,-0.2,13.7,0.2,.024,Luke Kennard,-4.5,0.8,-0.3,5.8,0.7,14.5,7.0,.471,15.6,-0.2,0.0,-0.005
.093,5.4,0.5,-1.7,-0.4,17.4,0.2,.259,Jon Leuer,-1.3,6.8,0.3,15.7,1.3,13.0,11.9,.657,16.2,0.0,0.5,.145
.667,15.9,0.0,-4.4,-1.5,20.6,0.0,.222,Khyri Thomas,-2.9,7.5,0.0,8.8,0.0,16.8,13.8,.455,18.4,0.0,0.0,.010
.400,6.2,0.0,-5.8,-2.4,40.1,0.0,.200,Henry Ellenson,-3.4,0.0,0.0,14.9,0.0,0.0,19.1,.551,18.2,0.0,0.1,.154
1.000,0.0,0.0,-8.0,8.4,0.0,0.0,.000,Zach Lofton,-16.4,0.0,0.0,-9.8,12.1,50.0,0.0,.000,21.0,0.0,0.0,-0.432
.257,28.1,2.5,5.4,0.3,21.4,1.3,.405,Kevin Durant,5.1,1.6,4.3,26.3,1.1,12.9,11.8,.628,31.6,2.3,5.6,.215
.394,9.3,1.7,-3.3,-2.3,11.5,1.0,.134,Klay Thompson,-1.0,1.1,0.2,14.5,1.5,8.3,6.5,.530,26.8,-0.4,1.1,.045
.560,24.9,0.7,6.6,-2.1,13.5,0.7,.252,Stephen Curry,8.7,2.0,3.0,26.1,1.9,11.7,7.9,.661,30.7,1.8,3.7,.218
.554,11.4,1.0,0.8,-0.8,19.7,0.6,.216,Jonas Jerebko,1.6,7.2,1.4,14.1,0.9,12.2,13.6,.613,15.2,0.5,2.0,.132
.039,11.9,3.3,3.0,1.2,14.7,0.6,.305,Kevon Looney,1.7,13.8,1.9,16.2,0.8,13.0,14.3,.633,12.0,0.9,2.5,.169
.469,16.1,2.5,0.7,0.9,12.2,0.6,.215,Andre Iguodala,-0.2,3.4,0.8,11.8,1.5,15.4,7.9,.573,10.4,0.5,1.4,.100
.338,27.2,2.2,0.8,3.5,24.0,1.0,.186,Draymond Green,-2.7,3.1,-0.3,11.7,2.9,29.3,13.9,.475,14.8,0.5,0.7,.051
.428,16.0,0.3,-2.5,-2.7,13.4,0.3,.085,Quinn Cook,0.2,1.8,0.5,13.7,1.1,10.7,7.8,.571,20.5,-0.1,0.8,.081
.019,17.5,2.9,-2.3,0.4,8.7,0.3,.286,Shaun Livingston,-2.7,6.3,0.2,11.2,1.5,13.2,7.5,.465,14.2,0.0,0.6,.067
.000,9.0,5.2,3.1,2.2,11.3,0.4,.500,Damian Jones,0.9,8.5,1.0,15.7,1.4,15.1,9.9,.720,11.1,0.5,1.4,.169
.014,12.8,5.8,1.1,3.6,16.8,0.5,.278,Jordan Bell,-2.5,7.4,0.3,12.5,1.7,18.2,12.2,.526,10.7,0.3,0.9,.104
.406,3.8,1.3,-3.4,-2.8,17.7,0.3,.180,Alfonzo McKinnie,-0.6,10.3,0.5,12.3,0.6,7.4,14.1,.550,16.3,-0.1,0.8,.095
