3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.200,6.2,1.7,-4.0,-3.2,14.3,0.0,.267,Johnny O'Bryant,-0.8,12.1,0.1,14.4,0.0,15.2,13.2,.597,18.3,0.0,0.1,.096
.000,13.5,14.1,3.2,5.1,10.0,0.0,.000,Roy Hibbert,-1.9,10.1,0.0,16.3,0.0,25.0,10.0,.667,15.5,0.0,0.0,.119
.000,40.1,0.0,15.4,3.6,15.6,0.0,2.000,Jarnell Stokes,11.8,15.9,0.1,31.5,7.0,0.0,15.8,.798,11.4,0.0,0.1,.480
.295,8.8,1.3,1.2,0.1,15.6,2.8,.213,Tobias Harris,1.0,2.6,4.0,16.9,1.2,7.6,8.8,.568,21.7,2.0,6.8,.128
.355,9.4,0.8,-0.5,-0.2,12.8,2.4,.184,Marcus Morris,-0.3,3.2,1.4,12.4,1.0,7.4,7.8,.508,20.3,1.0,3.9,.072
.471,11.2,0.4,0.9,0.0,8.7,2.5,.199,Kentavious Caldwell-Pope,0.9,2.3,2.0,12.8,1.8,7.9,5.3,.519,19.2,1.8,4.5,.086
.008,6.0,3.1,0.9,2.9,36.2,5.3,.390,Andre Drummond,-2.1,15.1,1.4,20.9,2.6,12.5,25.2,.518,22.4,1.8,6.7,.133
.140,32.5,1.4,-0.8,0.4,12.4,2.2,.136,Ish Smith,-1.2,1.1,0.9,14.7,1.6,12.4,6.6,.477,20.5,0.6,3.1,.076
.259,8.6,1.1,0.1,0.5,17.5,2.0,.175,Jon Leuer,-0.4,5.5,2.5,14.2,0.8,8.7,11.3,.551,17.3,1.0,4.5,.112
.272,30.3,0.3,-1.4,-2.0,7.4,1.2,.201,Reggie Jackson,0.6,1.5,0.8,14.9,1.2,13.4,4.4,.510,26.4,0.2,1.9,.065
.422,10.5,1.5,-2.0,1.8,12.7,1.8,.145,Stanley Johnson,-3.8,2.8,-1.4,7.2,2.1,15.5,7.5,.436,14.8,0.0,0.4,.012
.000,3.9,2.8,-1.8,1.1,21.6,1.5,.337,Aron Baynes,-2.9,10.0,1.4,13.1,0.7,13.5,15.6,.570,14.1,0.1,3.0,.123
.162,35.4,0.0,-2.5,-2.1,10.3,0.5,.173,Beno Udrih,-0.5,1.1,0.8,16.2,1.2,14.5,5.6,.535,19.6,-0.1,1.3,.113
.570,8.8,0.5,0.1,0.5,12.4,0.5,.055,Reggie Bullock,-0.4,2.9,0.4,11.7,1.9,7.1,7.5,.538,13.4,0.2,1.0,.101
.365,12.3,0.4,-6.1,-1.1,9.2,0.4,.222,Darrun Hilliard,-5.0,0.6,-0.6,5.9,1.5,16.8,4.7,.459,19.3,-0.4,-0.2,-0.027
.000,5.3,3.4,0.1,-0.9,32.5,0.5,.439,Boban Marjanovic,1.0,16.5,1.2,29.6,1.0,6.0,24.2,.606,25.3,0.2,1.7,.280
.547,7.2,0.6,-8.2,-2.4,25.6,0.2,.125,Henry Ellenson,-5.8,5.8,-0.4,7.5,0.3,17.2,15.3,.444,24.7,-0.2,-0.2,-0.071
.400,7.9,0.0,-10.5,-2.8,3.5,0.0,.200,Michael Gbinije,-7.7,6.6,-0.1,-2.1,0.0,0.0,5.1,.184,15.0,-0.1,-0.1,-0.136
.470,9.3,1.2,0.3,-2.1,9.2,2.9,.158,Klay Thompson,2.4,2.2,4.2,17.4,1.2,8.0,5.9,.592,26.1,1.5,7.1,.129
.547,31.2,0.5,7.3,-0.4,11.4,3.9,.251,Stephen Curry,7.8,2.7,8.7,24.6,2.6,13.0,7.3,.624,30.1,6.2,12.6,.229
.405,27.6,3.4,5.4,5.0,20.9,5.4,.328,Draymond Green,0.5,4.7,2.8,16.5,3.0,19.8,13.3,.522,16.2,4.6,8.2,.160
.304,23.1,3.8,8.0,2.6,23.6,4.0,.374,Kevin Durant,5.4,2.2,8.0,27.6,1.5,10.4,13.6,.651,27.8,5.2,12.0,.278
.427,16.7,1.5,3.0,1.7,13.1,2.9,.246,Andre Iguodala,1.3,3.0,4.1,14.3,1.8,11.2,8.3,.624,11.2,2.5,6.9,.167
.009,13.5,1.2,-2.0,0.5,9.4,1.6,.190,Shaun Livingston,-2.5,2.4,1.1,10.1,1.4,15.3,6.2,.568,13.0,0.0,2.6,.093
.007,13.6,2.0,2.7,3.0,22.0,2.5,.410,Zaza Pachulia,-0.3,12.9,2.3,16.1,2.2,19.4,17.7,.588,15.3,1.5,4.7,.178
.376,11.2,0.6,-2.0,-1.4,9.0,1.3,.134,Ian Clark,-0.6,2.3,1.0,13.1,1.7,10.7,5.8,.575,19.5,0.0,2.3,.099
.502,9.0,1.1,-1.8,-0.2,7.6,1.2,.151,Patrick McCaw,-1.6,2.3,0.5,8.6,1.4,12.1,5.1,.540,11.9,0.1,1.7,.077
.032,24.1,4.4,2.2,3.9,18.8,1.7,.222,David West,-1.7,6.5,0.9,16.6,2.4,22.0,13.0,.571,17.9,0.9,2.6,.148
.009,3.8,7.1,0.8,0.5,20.1,1.5,.348,JaVale McGee,0.2,15.9,2.0,25.2,1.2,9.8,18.1,.642,23.8,0.5,3.5,.225
.068,5.2,5.0,-0.4,2.4,12.9,0.8,.359,James Michael McAdoo,-2.8,8.7,0.3,13.1,1.9,12.3,10.9,.543,14.6,0.2,1.1,.117
.084,8.5,3.0,0.4,1.8,18.5,0.8,.318,Kevon Looney,-1.4,11.5,0.7,13.6,1.6,12.2,15.2,.553,13.4,0.3,1.4,.155
.578,13.7,1.7,0.6,1.6,19.1,0.6,.256,Matt Barnes,-1.0,4.3,0.3,10.7,1.4,19.3,12.2,.569,13.1,0.3,1.0,.115
.000,13.0,2.6,-0.6,2.5,16.8,0.1,.786,Anderson Varejao,-3.2,15.3,0.0,9.4,1.6,29.8,16.1,.478,12.6,0.0,0.2,.097
.000,0.0,3.7,-9.6,-2.1,17.0,0.1,.625,Damian Jones,-7.5,12.4,-0.1,5.3,0.6,22.7,14.8,.466,13.4,-0.2,0.0,.018
.214,13.9,1.7,-6.2,0.7,9.0,0.1,.214,Briante Weber,-6.9,0.0,-0.1,5.9,3.1,16.4,4.8,.392,17.2,0.0,0.0,-0.018
.493,50.7,1.0,10.1,1.5,20.9,3.6,.575,James Harden,8.7,3.5,11.5,27.4,2.0,19.5,12.2,.613,34.2,9.0,15.0,.245
.695,8.8,0.6,1.7,1.0,15.9,3.2,.158,Trevor Ariza,0.7,2.1,2.8,12.4,2.5,7.9,9.0,.548,14.1,2.6,6.0,.104
.651,12.3,1.4,-1.4,-2.4,8.1,1.4,.172,Eric Gordon,1.0,1.4,2.5,13.2,1.0,10.0,4.7,.557,22.1,0.4,3.8,.079
.655,4.7,0.5,-0.8,-2.6,11.2,1.1,.194,Ryan Anderson,1.8,5.8,4.0,13.5,0.7,6.2,8.5,.583,17.9,0.6,5.2,.117
.530,18.8,1.0,2.3,1.5,15.8,2.4,.175,Patrick Beverley,0.8,5.0,2.9,13.0,2.3,14.6,10.4,.546,14.1,2.3,5.3,.123
.000,6.7,4.1,0.9,0.9,24.5,2.1,.314,Clint Capela,0.0,12.5,3.8,21.4,1.1,12.0,18.5,.638,19.9,1.1,5.9,.184
.436,7.7,1.2,-1.0,-0.6,14.6,1.2,.159,Sam Dekker,-0.4,7.2,1.9,13.1,1.3,8.2,10.9,.549,14.9,0.3,3.1,.104
.023,8.6,2.6,0.5,0.8,17.0,1.6,.496,Nene Hilario,-0.4,8.6,2.5,18.9,2.2,13.1,12.8,.630,19.7,0.7,4.1,.165
.020,9.6,3.2,0.9,0.2,14.2,1.0,.351,Montrezl Harrell,0.8,8.3,3.1,19.2,0.9,9.9,11.2,.662,17.6,0.8,4.1,.183
.414,9.0,1.1,-3.1,0.0,11.0,0.8,.194,Corey Brewer,-3.1,2.5,0.0,7.5,1.9,12.7,6.7,.491,12.9,-0.3,0.9,.045
.489,14.3,1.2,-2.6,-2.5,10.7,0.4,.428,Lou Williams,-0.1,2.2,0.8,15.4,1.2,11.3,6.5,.547,25.3,-0.1,1.2,.096
.397,2.7,3.0,-4.7,-1.0,12.4,0.2,.147,K.J. McDaniels,-3.7,3.1,0.0,10.2,1.6,12.1,7.7,.552,16.4,-0.1,0.3,.058
.250,24.5,0.0,-9.5,-2.7,8.4,0.1,.047,Tyler Ennis,-6.8,2.2,-0.4,4.0,1.5,26.9,5.3,.444,19.3,-0.4,-0.2,-0.061
.477,6.4,0.6,-1.7,-2.1,11.8,0.1,.159,Troy Williams,0.4,7.1,0.2,12.8,1.0,11.3,9.4,.616,16.2,0.0,0.3,.116
.583,17.6,0.0,-7.6,-6.1,5.3,0.0,.033,Bobby Brown,-1.5,0.0,0.1,10.8,0.4,7.6,2.7,.509,22.7,-0.2,0.1,.040
.286,7.1,1.6,-6.5,-0.1,4.2,0.0,.286,Isaiah Taylor,-6.4,2.1,-0.1,0.3,0.9,0.0,3.1,.190,6.4,-0.1,0.0,-0.028
.000,7.8,1.6,-0.6,1.8,16.8,0.1,.571,Chinanu Onuaku,-2.4,4.2,0.1,12.3,2.8,31.3,10.5,.799,10.4,0.0,0.1,.123
.929,6.1,1.8,-4.0,0.0,14.9,0.1,.143,Kyle Wiltjer,-4.0,9.9,-0.1,6.7,3.3,25.2,12.4,.437,19.1,0.0,0.0,-0.039
.368,16.1,0.9,2.8,-0.3,17.9,3.1,.277,Paul George,3.1,2.5,3.9,20.2,2.2,12.7,10.3,.587,28.9,3.2,7.1,.126
.277,36.4,1.1,1.9,-0.5,12.4,2.4,.457,Jeff Teague,2.4,1.4,5.7,19.2,1.9,16.5,7.0,.574,22.1,2.6,8.1,.146
.132,6.6,5.9,2.4,2.6,19.6,3.7,.349,Myles Turner,-0.3,6.2,4.3,18.5,1.5,9.5,13.0,.585,19.5,2.8,8.0,.151
.172,8.4,1.1,1.4,1.4,15.7,2.7,.125,Thaddeus Young,0.0,6.7,2.0,14.9,2.5,11.6,11.2,.562,16.4,1.9,4.6,.100
.242,17.2,1.2,-2.3,0.2,10.3,1.7,.230,Monta Ellis,-2.5,1.1,-0.7,9.9,2.0,18.0,5.7,.514,16.8,-0.2,1.1,.026
.632,4.1,1.2,-0.5,-2.1,12.4,1.4,.144,C.J. Miles,1.6,1.9,2.7,13.8,1.3,5.5,7.2,.592,18.4,0.7,4.0,.109
.370,4.7,1.2,-1.3,-0.2,14.7,1.2,.225,Glenn Robinson,-1.2,4.5,1.3,11.5,1.4,9.1,9.7,.564,12.8,0.2,2.5,.085
.002,11.0,1.5,-3.1,-1.5,24.2,1.1,.180,Al Jefferson,-1.5,9.2,1.2,18.9,1.0,6.1,16.8,.526,26.1,-0.2,2.3,.119
.427,20.7,0.9,-4.6,-2.5,6.3,0.5,.133,Aaron Brooks,-2.1,2.3,-0.2,9.5,1.4,17.2,4.3,.507,19.2,-0.6,0.3,.016
.006,9.1,2.4,-0.3,1.3,14.5,0.8,.196,Lavoy Allen,-1.5,13.7,0.9,11.6,1.0,13.7,14.1,.485,10.9,0.4,1.7,.093
.246,17.7,0.0,-6.0,-2.2,12.4,0.4,.439,Rodney Stuckey,-3.8,1.0,-0.5,9.5,1.2,15.4,6.8,.483,22.2,-0.7,-0.1,-0.006
.010,6.7,3.1,-3.6,-0.5,20.0,0.6,.111,Kevin Seraphin,-3.1,8.3,0.4,14.4,0.6,12.3,14.3,.559,19.0,-0.2,1.0,.082
.000,2.5,2.4,-4.2,-1.2,15.2,0.2,.674,Rakeem Christmas,-3.0,13.5,0.3,10.4,0.7,12.5,14.4,.529,13.1,-0.1,0.5,.099
.319,18.0,0.0,-7.3,-3.8,13.1,0.1,.208,Joe Young,-3.5,0.8,-0.2,11.4,1.5,6.0,7.1,.433,27.8,-0.2,-0.1,-0.022
.182,28.1,1.3,-4.2,-0.2,19.3,0.1,.068,Lance Stephenson,-4.0,0.9,-0.1,10.3,1.1,19.5,10.2,.474,19.1,-0.1,0.0,.012
.333,7.5,0.0,-12.0,-2.2,17.9,0.1,.056,Georges Niang,-9.9,2.4,-0.4,0.1,1.6,11.9,10.3,.285,20.2,-0.2,-0.3,-0.168
.003,5.7,4.3,4.1,3.0,34.6,4.6,.737,DeAndre Jordan,1.0,13.3,7.2,21.8,1.0,13.1,24.2,.673,15.3,3.9,11.8,.221
.526,7.8,0.5,-0.1,-2.1,7.9,1.5,.227,J.J. Redick,2.0,0.6,3.3,14.8,1.2,9.1,4.4,.599,22.0,1.1,4.8,.105
.370,15.2,0.5,-3.0,-2.1,5.7,1.4,.233,Jamal Crawford,-1.0,0.9,0.5,12.0,1.4,12.3,3.3,.525,22.7,-0.6,1.9,.043
.116,24.5,0.9,4.4,1.3,20.2,2.4,.434,Blake Griffin,3.2,6.2,5.4,22.6,1.4,10.9,13.4,.569,28.0,3.4,7.7,.179
.409,15.0,0.4,-1.6,-1.5,7.5,1.3,.261,Austin Rivers,-0.1,1.1,1.2,11.4,1.2,12.4,4.4,.545,20.3,0.2,2.5,.059
.385,46.8,0.3,8.8,1.1,15.0,2.6,.331,Chris Paul,7.8,2.4,7.9,26.2,3.1,14.0,8.9,.614,24.4,5.3,10.6,.264
.291,3.1,1.6,0.7,1.6,7.7,1.8,.230,Luc Mbah a Moute,-0.8,2.8,1.3,10.2,2.3,10.0,5.3,.581,11.6,1.2,3.1,.084
.280,16.3,1.1,-1.0,0.8,11.9,1.8,.125,Raymond Felton,-1.8,2.2,0.2,10.9,1.9,13.3,7.2,.496,16.5,0.4,1.9,.055
.505,8.0,2.6,0.7,-0.8,24.1,1.7,.250,Marreese Speights,1.5,7.9,2.5,17.5,0.9,10.2,16.2,.584,23.6,0.9,4.2,.155
.590,3.9,3.0,-1.8,1.6,20.8,1.2,.085,Wesley Johnson,-3.4,3.7,-0.3,8.4,1.8,8.0,12.5,.448,12.5,0.0,0.9,.051
.016,5.7,1.6,-0.7,-0.8,16.2,0.6,.473,Brandon Bass,0.1,8.6,1.6,19.7,1.2,11.4,12.5,.650,19.7,0.2,2.2,.186
.550,4.9,0.0,-4.9,-2.3,7.4,0.1,.200,Alan Anderson,-2.6,1.1,0.0,5.0,0.5,7.4,4.4,.494,13.7,-0.2,0.1,.020
.614,5.0,1.5,-4.4,-0.5,18.5,0.3,.186,Paul Pierce,-3.9,0.4,-0.2,5.7,0.7,17.4,9.7,.535,14.8,-0.2,0.1,.015
.000,0.0,3.4,-24.1,-6.8,22.7,0.0,.308,Diamond Stone,-17.3,4.8,-0.1,-1.2,0.0,11.9,14.0,.339,31.3,-0.1,-0.1,-0.211
.000,18.6,9.1,1.3,12.1,24.2,0.0,.000,Brice Johnson,-10.7,12.8,-0.1,17.2,11.1,12.5,18.6,.286,39.8,0.0,0.0,-0.165
.332,14.4,0.3,-2.7,-2.3,9.3,0.7,.157,Jordan Clarkson,-0.5,2.2,0.5,13.2,1.8,12.5,5.6,.526,23.3,-0.4,1.2,.024
.273,10.5,1.3,-3.8,-0.7,12.7,0.7,.312,Brandon Ingram,-3.1,2.8,-1.0,8.5,1.1,12.9,7.6,.474,16.8,-1.1,-0.3,-0.007
.082,19.3,1.4,0.0,0.7,25.8,1.5,.365,Julius Randle,-0.8,7.4,2.0,16.3,1.1,16.2,16.3,.543,21.4,1.1,3.5,.080
.443,26.8,0.7,-0.5,-1.6,11.9,1.0,.217,D'Angelo Russell,1.1,1.8,0.3,15.3,2.3,15.6,6.7,.518,26.6,0.7,1.3,.033
.665,5.8,0.7,-0.7,-3.4,8.2,0.2,.142,Nick Young,2.7,1.7,3.0,14.1,1.2,5.1,4.8,.588,19.5,0.5,3.2,.098
.389,7.0,1.1,-2.5,-0.2,17.7,0.8,.149,Luol Deng,-2.3,4.5,0.1,10.1,1.6,8.7,10.8,.470,14.2,-0.2,0.9,.029
.100,9.7,2.2,1.9,2.2,19.6,1.5,.222,Larry Nance,-0.3,8.8,2.1,15.7,2.8,12.4,14.0,.567,13.4,1.4,3.5,.118
.432,22.3,0.6,2.2,-3.2,9.5,0.6,.469,Lou Williams,5.4,1.1,4.3,23.9,2.3,11.9,5.1,.609,30.6,1.5,4.9,.169
.003,5.9,2.3,-3.6,-0.8,16.4,0.4,.238,Timofey Mozgov,-2.8,9.9,0.7,12.3,0.7,16.6,13.1,.553,16.8,-0.4,1.1,.048
.007,5.3,3.3,-1.6,0.2,20.7,0.8,.371,Tarik Black,-1.8,13.9,1.5,15.0,1.3,14.5,17.2,.560,15.7,0.1,2.4,.105
.013,8.1,4.4,-2.5,0.3,21.9,0.5,.206,Ivica Zubac,-2.7,7.1,0.6,17.0,1.1,10.4,14.3,.547,20.3,-0.1,1.1,.086
.005,8.8,1.3,-2.3,-0.1,28.1,0.6,.337,Thomas Robinson,-2.2,15.8,0.3,17.3,2.3,17.0,21.8,.535,20.7,0.0,0.9,.079
.062,5.0,1.4,-1.9,-0.3,13.1,0.2,.481,David Nwaba,-1.7,4.5,0.6,12.2,1.6,10.1,8.7,.611,11.8,0.0,0.8,.091
.375,20.3,0.4,-2.7,-2.8,6.1,0.1,.153,Tyler Ennis,0.1,1.3,0.5,14.3,2.4,12.0,3.6,.553,19.0,-0.1,0.6,.077
.198,15.0,1.8,-1.7,0.7,13.0,0.3,.198,Corey Brewer,-2.4,3.2,0.0,13.3,3.3,12.6,7.9,.490,18.0,0.0,0.3,.047
.442,24.7,0.3,-5.1,-2.1,13.2,0.1,.052,Jose Calderon,-3.0,2.9,-0.1,9.1,1.2,24.8,7.9,.508,15.3,-0.2,0.0,.000
.279,30.8,0.7,-7.0,-2.4,10.5,0.1,.250,Marcelo Huertas,-4.6,0.9,-0.2,9.1,2.1,20.1,5.5,.417,17.0,-0.3,-0.1,-0.025
.559,9.8,1.0,-6.2,-2.1,10.6,0.1,.235,Metta World Peace,-4.1,3.3,-0.3,6.5,3.0,8.5,6.8,.380,21.9,-0.2,-0.2,-0.061
.231,24.8,3.7,4.2,2.2,18.8,3.5,.286,Marc Gasol,2.1,2.6,4.2,20.3,1.4,11.3,10.5,.554,26.4,4.0,7.7,.145
.415,34.5,0.8,5.7,-0.8,10.8,2.5,.365,Mike Conley,6.5,1.5,7.5,23.2,2.1,11.8,6.0,.604,26.3,4.5,10.0,.209
.290,6.3,1.5,0.7,1.1,21.1,2.6,.334,JaMychal Green,-0.4,8.8,3.2,13.5,1.2,14.1,14.8,.601,14.4,1.4,5.8,.132
.091,8.4,1.4,0.6,2.4,13.8,2.9,.218,Tony Allen,-1.8,9.6,0.2,13.3,3.1,13.3,11.7,.493,17.9,1.3,3.1,.077
.604,11.5,1.9,1.0,0.9,12.5,2.1,.235,Vince Carter,0.1,2.2,1.9,11.7,1.7,8.5,7.2,.542,14.9,1.4,4.0,.106
.098,13.5,0.5,-2.1,-0.7,27.4,2.4,.200,Zach Randolph,-1.4,11.3,0.8,18.5,1.1,8.6,19.2,.490,29.2,0.0,3.2,.086
.427,6.5,1.2,0.0,1.0,14.9,1.7,.343,James Ennis,-1.0,5.1,1.4,10.6,1.6,13.8,9.9,.581,13.0,0.8,3.1,.101
.433,20.0,1.4,-2.4,0.0,9.0,1.5,.539,Andrew Harrison,-2.4,1.7,0.0,8.7,1.9,16.0,5.3,.477,16.4,-0.2,1.6,.051
.717,6.6,0.3,-3.1,-3.5,7.8,0.8,.109,Troy Daniels,0.4,2.1,0.5,10.4,0.9,8.0,4.8,.531,21.7,-0.3,1.3,.051
.419,12.8,0.7,-4.1,-0.5,13.6,0.7,.194,Chandler Parsons,-3.6,1.0,-0.5,7.7,1.5,9.1,7.1,.436,17.8,-0.3,0.2,.015
.166,2.2,1.5,-6.4,-0.6,25.3,0.8,.331,Jarell Martin,-5.8,8.4,-0.2,8.7,1.6,13.9,16.6,.477,16.4,-0.6,0.6,.054
.007,6.0,4.3,1.3,1.3,12.4,0.5,.259,Brandan Wright,0.0,7.7,1.1,18.5,1.3,6.2,10.0,.628,16.3,0.4,1.6,.177
.333,7.2,2.1,-3.0,1.5,11.0,0.6,.203,Troy Williams,-4.6,1.6,-0.6,7.8,3.0,16.3,6.2,.474,17.4,-0.1,0.0,.004
.191,22.8,1.7,-5.7,0.5,10.2,0.5,.322,Wade Baldwin,-6.2,3.0,-0.8,6.5,2.3,22.9,6.5,.404,19.1,-0.4,-0.3,-0.041
.359,22.2,1.2,-1.2,1.0,14.3,0.5,.248,Toney Douglas,-2.2,3.7,0.0,10.6,2.4,13.9,8.9,.451,17.4,0.1,0.5,.059
.000,1.3,6.8,-3.7,1.8,19.8,0.4,.383,Deyonta Davis,-5.4,9.3,0.1,10.6,0.7,12.7,14.4,.528,12.0,-0.1,0.5,.097
.420,9.9,0.5,-6.0,-1.9,6.2,0.1,.360,Wayne Selden,-4.1,0.6,-0.1,6.2,1.1,13.4,3.3,.475,16.1,-0.2,0.0,-0.002
.000,3.8,5.0,-0.5,1.5,35.3,5.3,.368,Hassan Whiteside,-2.0,12.8,4.2,22.6,1.1,12.0,24.0,.579,22.7,0.9,9.5,.181
.257,29.0,0.4,2.7,-0.7,9.9,2.6,.335,Goran Dragic,3.4,2.8,5.0,19.8,1.8,14.1,6.3,.575,27.1,2.9,7.5,.147
.303,16.6,1.6,1.5,0.8,12.5,2.7,.308,Tyler Johnson,0.7,2.5,3.1,15.9,1.9,8.8,7.4,.535,20.9,1.9,5.8,.128
.333,20.9,3.2,2.8,2.3,16.6,3.2,.280,James Johnson,0.5,3.5,1.9,17.0,1.8,16.5,10.0,.564,22.0,2.5,5.1,.117
.478,8.8,0.7,-0.4,0.5,9.2,1.7,.154,Rodney McGruder,-0.8,5.2,1.2,9.1,1.2,10.2,7.2,.506,12.3,0.8,2.9,.072
.442,12.7,1.9,0.2,1.1,9.2,1.9,.150,Josh Richardson,-1.0,2.4,0.3,10.7,1.9,10.6,5.8,.493,16.8,0.9,2.2,.066
.710,7.1,0.2,-0.2,-1.9,8.5,1.2,.077,Wayne Ellington,1.8,1.3,2.1,12.6,1.2,5.0,4.9,.565,17.9,0.7,3.3,.105
.324,23.8,1.1,-0.9,-0.8,10.9,1.5,.192,Dion Waiters,-0.1,1.4,0.2,14.5,1.5,12.5,6.1,.507,26.3,0.4,1.6,.057
.747,4.8,0.8,-1.9,-0.9,13.5,1.0,.053,Luke Babbitt,-1.1,1.2,0.8,8.3,0.9,8.0,7.3,.563,13.0,0.0,1.8,.081
.014,3.9,3.6,-0.6,0.7,22.0,1.5,.309,Willie Reed,-1.3,13.7,2.1,17.1,0.9,8.7,17.8,.578,15.3,0.4,3.6,.168
.156,15.5,0.8,-2.8,1.2,12.7,0.8,.209,Justise Winslow,-4.0,4.0,-0.9,8.2,2.1,11.8,8.3,.399,19.8,-0.1,-0.1,-0.009
.391,6.0,1.7,-2.1,1.0,13.5,0.5,.253,Okaro White,-3.1,5.8,0.1,7.5,1.1,15.7,9.6,.507,10.8,0.0,0.6,.066
.263,18.9,0.8,-2.4,0.6,15.0,0.4,.076,Josh McRoberts,-2.9,6.6,-0.1,9.8,1.3,15.9,10.7,.439,16.9,0.0,0.3,.036
.328,5.6,1.0,-5.2,-1.4,16.9,0.4,.365,Derrick Williams,-3.8,4.7,-0.1,10.1,1.2,8.1,10.7,.465,20.4,-0.3,0.3,.038
.130,6.4,0.6,-3.2,1.5,24.1,0.2,.652,Udonis Haslem,-4.7,6.7,0.0,8.8,2.3,21.3,15.3,.524,12.8,0.0,0.2,.074
.143,26.6,4.7,7.6,3.5,22.6,4.5,.486,Giannis Antetokounmpo,4.1,5.9,7.9,26.1,2.3,13.3,14.3,.599,28.3,6.9,12.4,.210
.656,5.9,0.5,-0.8,-1.1,11.1,1.3,.107,Tony Snell,0.2,1.1,2.1,9.7,1.2,8.8,6.2,.603,12.1,0.7,3.4,.071
.403,25.7,0.0,-4.7,-2.8,7.1,0.9,.180,Matthew Dellavedova,-1.9,1.4,0.3,9.4,1.4,18.8,4.3,.501,16.3,-1.4,1.2,.029
.304,24.3,0.5,-0.5,-1.1,9.6,1.5,.198,Malcolm Brogdon,0.6,2.8,2.6,14.9,2.2,14.1,6.3,.555,18.5,0.8,4.1,.100
.006,17.3,1.8,2.0,1.5,23.1,2.6,.329,Greg Monroe,0.5,10.8,3.0,21.1,2.6,14.4,17.0,.572,24.3,1.9,5.6,.147
.219,14.3,1.1,0.2,-1.3,15.7,1.5,.268,Jabari Parker,1.5,5.4,2.6,19.1,1.5,9.3,10.6,.563,26.5,1.0,4.0,.112
.704,9.9,1.3,-1.1,-0.6,7.7,0.9,.119,Jason Terry,-0.5,1.3,1.2,9.1,1.7,12.3,4.5,.600,9.8,0.3,2.1,.075
.730,6.4,1.0,-4.9,-3.4,15.4,0.7,.108,Mirza Teletovic,-1.5,1.1,-0.1,8.8,0.5,7.8,8.3,.515,19.1,-0.8,0.6,.025
.003,7.7,6.1,-0.1,2.5,20.8,1.6,.346,John Henson,-2.5,9.6,1.2,15.3,1.3,12.7,15.3,.550,16.6,0.6,2.7,.116
.106,9.9,2.5,-2.9,-1.1,18.9,1.0,.259,Michael Beasley,-1.7,5.0,0.8,17.8,1.5,12.7,12.0,.584,25.3,-0.2,1.8,.092
.312,17.5,0.7,-0.5,-0.6,14.5,0.9,.276,Khris Middleton,0.0,1.5,0.7,15.0,2.3,14.8,8.1,.570,22.5,0.3,1.6,.085
.409,6.2,4.1,-1.5,-1.0,15.2,0.5,.271,Thon Maker,-0.5,8.4,0.8,14.0,0.9,7.7,11.8,.558,17.8,0.1,1.3,.113
.519,7.4,1.9,-4.9,-1.2,11.3,0.4,.032,Rashad Vaughn,-3.7,1.0,-0.5,7.8,2.1,8.1,6.2,.449,17.2,-0.3,0.0,-0.005
.000,8.2,2.6,-4.2,0.4,11.1,0.3,.515,Miles Plumlee,-4.6,8.7,-0.2,8.0,1.8,20.9,10.0,.492,15.5,-0.2,0.1,.021
.441,17.7,2.1,0.0,-1.0,26.3,0.2,.305,Spencer Hawes,1.0,4.1,0.4,18.6,0.6,11.9,15.3,.620,20.3,0.1,0.6,.160
.409,18.1,3.6,-6.7,0.6,14.0,0.1,.227,Gary Payton,-7.3,0.0,-0.3,4.5,1.5,29.2,7.1,.413,15.8,-0.1,-0.2,-0.074
.857,0.0,0.0,-13.6,-6.7,15.7,0.0,.000,Steve Novak,-6.9,0.0,0.0,1.3,0.0,0.0,7.9,.357,14.5,-0.1,0.0,-0.075
.000,0.0,14.7,-20.1,6.6,57.6,0.0,.000,Terrence Jones,-26.7,0.0,-0.1,1.5,8.5,0.0,29.1,.000,22.8,0.0,0.0,-0.312
1.000,0.0,0.0,-12.7,-3.5,0.0,0.0,.000,Axel Toupane,-9.2,0.0,0.0,-9.9,0.0,0.0,0.0,.000,7.6,0.0,0.0,-0.191
.184,10.6,0.8,-2.7,-2.9,8.8,0.9,.345,Andrew Wiggins,0.2,3.8,3.3,16.5,1.4,9.4,6.3,.534,29.0,-0.6,4.2,.066
.186,13.2,2.9,4.9,0.2,27.8,2.8,.289,Karl-Anthony Towns,4.7,11.2,9.9,25.9,0.9,11.3,19.4,.618,27.5,5.3,12.7,.201
.065,8.6,3.1,1.8,2.2,20.5,2.5,.253,Gorgui Dieng,-0.5,8.1,3.2,14.2,1.7,12.7,14.2,.555,14.0,2.5,5.7,.103
.302,38.9,0.3,0.8,-0.9,11.4,1.7,.438,Ricky Rubio,1.7,3.2,4.5,16.8,2.6,20.1,7.2,.539,17.4,1.7,6.1,.119
.437,12.6,0.5,-0.3,-2.4,9.5,0.4,.197,Zach LaVine,2.2,1.2,2.6,14.6,1.2,9.9,5.3,.576,21.7,0.8,3.0,.082
.242,3.7,0.3,-4.4,-4.3,10.6,0.2,.318,Shabazz Muhammad,-0.2,6.4,2.5,14.9,0.7,7.6,8.5,.566,21.5,-0.9,2.7,.086
