College,Experience,Height,Name,Position,Weight,team
University of California Los Angeles,6,6-8,Jason Kapono,SF,213,Philadelphia 76ers
University of Kentucky,R,6-4,Jodie Meeks,SG,210,Philadelphia 76ers
Colorado State University,1,7-0,Jason Smith,PF,245,Philadelphia 76ers
University of Florida,1,6-10,Marreese Speights,C,255,Philadelphia 76ers
,4,6-1,Lou Williams,PG,175,Philadelphia 76ers
Georgia Institute of Technology,2,6-8,Thaddeus Young,PF,221,Philadelphia 76ers
University of Nevada Las Vegas,3,6-9,Lou Amundson,PF,220,Phoenix Suns
,6,6-3,Leandro Barbosa,PG,194,Phoenix Suns
University of Louisville,R,6-10,Earl Clark,PF,225,Phoenix Suns
Stanford University,8,6-11,Jarron Collins,C,255,Phoenix Suns
,1,6-3,Goran Dragic,PG,190,Phoenix Suns
Boston College,2,6-7,Jared Dudley,SF,225,Phoenix Suns
University of Arizona,4,6-11,Channing Frye,C,255,Phoenix Suns
University of Oklahoma,R,6-7,Taylor Griffin,SF,238,Phoenix Suns
Duke University,14,6-8,Grant Hill,SF,225,Phoenix Suns
Saint Joseph's University,4,6-11,Dwayne Jones,PF,250,Phoenix Suns
Stanford University,1,7-0,Robin Lopez,C,255,Phoenix Suns
Santa Clara University,13,6-3,Steve Nash,PG,195,Phoenix Suns
Michigan State University,8,6-6,Jason Richardson,SG,220,Phoenix Suns
,7,6-10,Amar'e Stoudemire,PF,245,Phoenix Suns
University of Wisconsin,2,6-6,Alando Tucker,SF,205,Phoenix Suns
University of Texas at Austin,3,6-11,LaMarcus Aldridge,PF,260,Portland Trail Blazers
Arizona State University,R,6-9,Jeff Ayres,C,240,Portland Trail Blazers
,1,6-8,Nicolas Batum,SF,200,Portland Trail Blazers
University of Arizona,1,6-3,Jerryd Bayless,SG,200,Portland Trail Blazers
University of Maryland,6,6-3,Steve Blake,PG,172,Portland Trail Blazers
University of Massachusetts Amherst,13,6-11,Marcus Camby,C,220,Portland Trail Blazers
Villanova University,R,6-8,Dante Cunningham,PF,230,Portland Trail Blazers
Marquette University,4,6-1,Travis Diener,PG,175,Portland Trail Blazers
,1,6-6,Rudy Fernandez,SG,185,Portland Trail Blazers
University of Michigan,15,6-9,Juwan Howard,C,240,Portland Trail Blazers
University of Utah,10,6-3,Andre Miller,PG,200,Portland Trail Blazers
Saint Mary's College of California,R,6-0,Patty Mills,PG,185,Portland Trail Blazers
Ohio State University,1,7-0,Greg Oden,C,250,Portland Trail Blazers
,6,6-9,Travis Outlaw,SF,210,Portland Trail Blazers
University of Minnesota,9,7-1,Joel Przybilla,C,255,Portland Trail Blazers
Duke University,4,6-10,Shavlik Randolph,PF,240,Portland Trail Blazers
University of Washington,3,6-6,Brandon Roy,SG,215,Portland Trail Blazers
Creighton University,1,6-8,Anthony Tolliver,PF,240,Portland Trail Blazers
,4,6-7,Martell Webster,SF,230,Portland Trail Blazers
University of Connecticut,3,6-11,Hilton Armstrong,C,235,Sacramento Kings
University of Washington,R,6-7,Jon Brockman,PF,255,Sacramento Kings
,R,6-9,Omri Casspi,SF,225,Sacramento Kings
University of Memphis,1,6-8,Joey Dorsey,PF,268,Sacramento Kings
University of Memphis,R,6-6,Tyreke Evans,SG,220,Sacramento Kings
University of Louisville,4,6-7,Francisco Garcia,SG,195,Sacramento Kings
Syracuse University,1,6-11,Donte Greene,SF,226,Sacramento Kings
University of Washington,2,7-1,Spencer Hawes,C,245,Sacramento Kings
Purdue University,2,6-9,Carl Landry,PF,248,Sacramento Kings
Western Carolina University,5,6-7,Kevin Martin,SG,199,Sacramento Kings
Oklahoma State University,9,6-7,Desmond Mason,SF,224,Sacramento Kings
University of North Carolina,3,6-9,Sean May,C,266,Sacramento Kings
University of California California State University Fresno,2,6-9,Dominic McGuire,SF,220,Sacramento Kings
,5,6-7,Andres Nocioni,SF,225,Sacramento Kings
,3,6-3,Sergio Rodriguez,PG,176,Sacramento Kings
Louisiana State University,R,6-6,Garrett Temple,SG,195,Sacramento Kings
University of New Mexico,10,6-7,Kenny Thomas,PF,261,Sacramento Kings
Rider University,1,6-11,Jason Thompson,C,250,Sacramento Kings
University of San Francisco Portland State University,5,6-6,Ime Udoka,SG,215,Sacramento Kings
,5,6-3,Beno Udrih,PG,205,Sacramento Kings
University of Pittsburgh,R,6-7,DeJuan Blair,PF,270,San Antonio Spurs
University of Kentucky,6,6-5,Keith Bogans,SF,215,San Antonio Spurs
University of Florida,5,6-10,Matt Bonner,PF,235,San Antonio Spurs
Wake Forest University,12,6-11,Tim Duncan,C,250,San Antonio Spurs
University of Wisconsin,14,6-7,Michael Finley,SF,215,San Antonio Spurs
,7,6-6,Manu Ginobili,SG,205,San Antonio Spurs
University of Oregon,1,6-6,Malik Hairston,SG,220,San Antonio Spurs
University of Tennessee,3,6-10,Marcus Haislip,SF,230,San Antonio Spurs
Indiana University-Purdue University Indianapolis,1,6-3,George Hill,PG,188,San Antonio Spurs
St. John's University Cleveland State University,R,6-3,Cedric Jackson,PG,191,San Antonio Spurs
University of Arizona,8,6-7,Richard Jefferson,SF,233,San Antonio Spurs
,1,6-11,Ian Mahinmi,C,250,San Antonio Spurs
University of Virginia,5,6-5,Roger Mason,SG,200,San Antonio Spurs
University of Alabama,13,6-9,Antonio McDyess,PF,220,San Antonio Spurs
,8,6-2,Tony Parker,PG,185,San Antonio Spurs
University of Wyoming,14,6-10,Theo Ratliff,C,225,San Antonio Spurs
Louisiana State University,R,6-6,Garrett Temple,SG,195,San Antonio Spurs
University of Nevada Las Vegas,6,6-2,Marcus Banks,PG,200,Toronto Raptors
,3,7-0,Andrea Bargnani,PF,245,Toronto Raptors
,2,6-5,Marco Belinelli,SG,210,Toronto Raptors
Georgia Institute of Technology,6,6-11,Chris Bosh,C,235,Toronto Raptors
,4,6-3,Jose Calderon,PG,200,Toronto Raptors
University of Southern California,R,6-7,DeMar DeRozan,SG,221,Toronto Raptors
University of Iowa,7,6-8,Reggie Evans,PF,245,Toronto Raptors
Georgia Institute of Technology,4,6-3,Jarrett Jack,PG,200,Toronto Raptors
,4,6-9,Amir Johnson,PF,240,Toronto Raptors
George Washington University,2,6-9,Pops Mensah-Bonsu,PF,240,Toronto Raptors
,11,7-0,Rasho Nesterovic,C,248,Toronto Raptors
Bradley University,3,7-0,Patrick O'Bryant,C,260,Toronto Raptors
,9,6-10,Hedo Turkoglu,SF,220,Toronto Raptors
University of Arkansas,1,6-6,Sonny Weems,SG,205,Toronto Raptors
Texas A&M University,4,6-7,Antoine Wright,SF,210,Toronto Raptors
Duke University,7,6-9,Carlos Boozer,PF,258,Utah Jazz
University of Arkansas,3,6-7,Ronnie Brewer,SG,220,Utah Jazz
,2,7-1,Kyrylo Fesenko,C,288,Utah Jazz
University of Georgia,R,6-1,Sundiata Gaines,PG,185,Utah Jazz
University of Illinois at Chicago Robert Morris University (IL),R,6-5,Othyus Jeffers,SG,200,Utah Jazz
,8,6-9,Andrei Kirilenko,SF,220,Utah Jazz
Creighton University,6,6-7,Kyle Korver,SG,212,Utah Jazz
Ohio State University,1,7-0,Kosta Koufos,C,265,Utah Jazz
Marquette University,R,6-5,Wesley Matthews,SG,220,Utah Jazz
Virginia Commonwealth University,R,6-3,Eric Maynor,PG,175,Utah Jazz
,4,6-6,C.J. Miles,SF,225,Utah Jazz
Louisiana Tech University,3,6-8,Paul Millsap,PF,246,Utah Jazz
,7,6-11,Mehmet Okur,C,249,Utah Jazz
Nicholls State University Utah Valley State College,4,6-2,Ronnie Price,PG,190,Utah Jazz
University of Illinois at Urbana-Champaign,4,6-3,Deron Williams,PG,200,Utah Jazz
University of Arizona,8,6-3,Gilbert Arenas,PG,191,Washington Wizards
,4,6-11,Andray Blatche,PF,235,Washington Wizards
Eastern Michigan University,10,5-5,Earl Boykins,PG,135,Washington Wizards
University of Connecticut,7,6-7,Caron Butler,SF,228,Washington Wizards
Michigan State University,3,6-11,Paul Davis,PF,270,Washington Wizards
Villanova University,3,6-4,Randy Foye,PG,213,Washington Wizards
University of Alabama,R,6-6,Alonzo Gee,SG,225,Washington Wizards
Rice University,1,6-6,Mike Harris,PF,240,Washington Wizards
University of North Carolina,8,7-0,Brendan Haywood,C,268,Washington Wizards
Wake Forest University,6,6-7,Josh Howard,SF,210,Washington Wizards
St. John's University Cleveland State University,R,6-3,Cedric Jackson,PG,191,Washington Wizards
Duquesne University,8,6-2,Mike James,PG,188,Washington Wizards
University of North Carolina,11,6-8,Antawn Jamison,PF,223,Washington Wizards
,4,6-7,Shaun Livingston,PG,192,Washington Wizards
Kansas State University,1,6-7,Cartier Martin,SF,220,Washington Wizards
University of Nevada Reno,1,7-0,JaVale McGee,C,270,Washington Wizards
University of California California State University Fresno,2,6-9,Dominic McGuire,SF,220,Washington Wizards
University of Florida,9,6-8,Mike Miller,SG,218,Washington Wizards
,4,6-10,Fabricio Oberto,C,245,Washington Wizards
Southern Methodist University,5,6-6,Quinton Ross,SG,195,Washington Wizards
Murray State University,3,6-8,James Singleton,PF,216,Washington Wizards
,9,6-5,DeShawn Stevenson,SG,210,Washington Wizards
Florida State University,2,6-8,Al Thornton,SF,220,Washington Wizards
University of Southern California,2,6-7,Nick Young,SG,210,Washington Wizards
